"","age1_orange.I","age1_green.I","age2_no_comorbid_orange.I","age2_no_comorbid_green.I","age2_comorbid_green.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"1",30.9840425531915,28.8461538461539,27.2405660377358,20.2558635394456,19.9680511182109,27.2727272727273,12.0643431635389
"2",26.5957446808511,28.8461538461539,25.5896226415094,25.5863539445629,20.7667731629393,15.9090909090909,20.1072386058981
"3",32.313829787234,33.6538461538462,23.7028301886792,23.454157782516,27.1565495207668,13.6363636363636,22.7882037533512
"4",0,0,0.117924528301887,0,0,0,0
"5",29.9202127659574,22.4358974358974,28.8915094339623,21.3219616204691,30.3514376996805,27.2727272727273,18.7667560321716
"6",0,0,0.117924528301887,0,0,0,0
"7",29.3882978723404,36.8589743589744,25.8254716981132,27.7185501066098,27.9552715654952,34.0909090909091,26.8096514745308
"8",28.3244680851064,25.6410256410256,24.7641509433962,24.5202558635394,23.1629392971246,22.7272727272727,25.4691689008043
"9",0,0,0.117924528301887,0,0,0,0
"10",28.3244680851064,35.2564102564103,26.061320754717,23.454157782516,23.1629392971246,25,26.8096514745308
"11",30.718085106383,32.0512820512821,26.7688679245283,26.6524520255864,25.5591054313099,25,22.7882037533512
"12",28.8563829787234,28.8461538461539,26.4150943396226,17.0575692963753,24.7603833865815,22.7272727272727,16.0857908847185
"13",28.3244680851064,33.6538461538462,22.6415094339623,22.3880597014925,21.5654952076677,25,20.1072386058981
"14",26.8617021276596,32.0512820512821,23.938679245283,30.9168443496802,23.1629392971246,27.2727272727273,21.4477211796247
"15",29.1223404255319,30.448717948718,25.1179245283019,26.6524520255864,23.961661341853,25,24.1286863270778
"16",28.5904255319149,35.2564102564103,25.3537735849057,23.454157782516,23.961661341853,22.7272727272727,20.1072386058981
"17",30.3191489361702,33.6538461538462,28.3018867924528,31.9829424307036,22.3642172523962,22.7272727272727,22.7882037533512
"18",28.4574468085106,32.0512820512821,24.2924528301887,20.2558635394456,23.1629392971246,31.8181818181818,22.7882037533512
"19",30.186170212766,28.8461538461539,25.4716981132075,22.3880597014925,23.1629392971246,15.9090909090909,22.7882037533512
"20",26.3297872340426,33.6538461538462,25.5896226415094,24.5202558635394,19.1693290734824,25,24.1286863270778
"21",28.3244680851064,28.8461538461539,23.8207547169811,28.7846481876333,21.5654952076677,27.2727272727273,25.4691689008043
"22",28.1914893617021,17.6282051282051,25.5896226415094,23.454157782516,22.3642172523962,20.4545454545455,21.4477211796247
"23",25.531914893617,30.448717948718,23.1132075471698,28.7846481876333,24.7603833865815,22.7272727272727,22.7882037533512
"24",28.7234042553192,32.0512820512821,25.7075471698113,34.1151385927505,22.3642172523962,22.7272727272727,18.7667560321716
"25",26.8617021276596,30.448717948718,24.6462264150943,20.2558635394456,20.7667731629393,20.4545454545455,17.426273458445
"26",0,0,0,0,0,0,0
"27",0,0,0.117924528301887,0,0,0,0
"28",30.9840425531915,28.8461538461539,25.9433962264151,22.3880597014925,24.7603833865815,13.6363636363636,18.7667560321716
"29",26.063829787234,24.0384615384615,25.4716981132075,21.3219616204691,26.3578274760383,25,26.8096514745308
"30",30.0531914893617,27.2435897435897,25.3537735849057,20.2558635394456,29.5527156549521,25,21.4477211796247
"31",29.1223404255319,30.448717948718,23.5849056603774,33.0490405117271,26.3578274760383,18.1818181818182,16.0857908847185
"32",26.063829787234,24.0384615384615,26.7688679245283,26.6524520255864,31.1501597444089,18.1818181818182,16.0857908847185
