"","age1_orange.D","age1_green.D","age2_no_comorbid_orange.D","age2_no_comorbid_green.D","age2_comorbid_green.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"1",61,3,72,9,34,12,42
"2",56,4,65,7,44,9,37
"3",49,1,63,5,42,11,36
"4",55,6,69,10,39,7,39
"5",46,6,78,8,34,11,39
"6",49,3,81,6,27,8,37
"7",0,0,0,0,0,0,0
"8",44,4,79,8,39,10,40
"9",0,0,0,0,0,0,0
"10",0,0,0,0,0,0,0
"11",49,3,64,11,40,7,35
"12",52,5,62,11,23,8,46
"13",47,2,84,4,33,8,30
"14",51,5,84,8,31,7,40
"15",56,8,78,8,36,7,39
"16",48,3,77,5,32,14,29
"17",54,3,73,5,39,10,33
"18",54,3,61,5,41,7,40
"19",59,1,79,8,36,6,38
"20",49,6,77,4,41,13,39
"21",77,5,59,9,35,9,35
"22",65,7,71,5,33,7,43
"23",63,6,71,4,37,11,35
"24",0,0,0,0,0,0,0
"25",54,3,72,8,42,3,34
"26",59,3,78,10,39,7,38
"27",64,7,84,8,35,11,47
"28",54,3,72,9,23,11,32
"29",45,7,72,9,37,9,36
"30",56,8,71,5,32,5,36
"31",55,4,73,7,42,6,34
"32",54,4,80,9,34,13,38
"33",49,3,71,3,35,10,45
"34",51,6,73,3,52,11,48
"35",57,1,64,8,34,10,41
"36",50,2,69,6,35,10,40
"37",60,1,67,7,29,7,37
"38",60,8,66,8,29,9,35
"39",63,3,87,7,33,8,40
"40",47,3,72,6,32,7,34
"41",48,3,51,12,37,10,34
"42",63,6,83,10,30,3,38
"43",50,6,83,9,31,13,39
"44",50,3,72,6,31,8,36
"45",54,3,87,12,43,6,30
"46",64,4,78,12,29,8,33
"47",46,9,73,2,21,7,38
"48",47,3,63,6,37,7,38
"49",51,4,67,9,29,10,40
"50",64,9,87,8,30,6,43
"51",59,6,86,12,34,7,40
"52",0,0,0,0,0,0,0
"53",57,2,74,11,25,12,39
"54",57,3,67,12,33,6,26
"55",52,5,83,6,31,7,37
"56",60,2,65,13,42,7,26
"57",55,5,70,7,22,11,35
"58",51,6,56,4,26,9,44
"59",48,6,71,9,30,9,35
"60",66,4,62,9,33,12,35
"61",56,6,73,9,38,6,40
"62",62,4,64,8,37,5,37
"63",48,7,73,8,31,10,37
"64",55,3,75,11,41,5,42
"65",52,5,73,6,31,4,27
"66",0,0,0,0,0,0,0
"67",51,2,68,11,30,8,45
"68",61,7,74,9,38,12,32
"69",58,5,70,5,40,7,37
"70",41,3,84,5,24,8,39
"71",51,3,58,7,32,5,39
"72",45,3,69,5,30,3,40
"73",73,5,90,8,33,9,30
"74",0,0,1,0,0,0,0
"75",60,3,68,2,36,13,41
"76",59,2,79,7,38,8,41
"77",54,4,60,5,30,7,40
"78",63,2,85,6,37,9,35
"79",61,4,72,10,30,5,36
"80",67,5,75,8,35,6,38
"81",62,3,83,10,33,6,38
"82",55,5,68,8,37,13,33
"83",0,0,0,0,0,0,0
"84",62,7,73,7,35,10,33
"85",60,4,67,4,42,7,32
"86",59,2,69,8,34,8,47
"87",49,7,72,2,42,6,33
"88",60,5,75,14,35,7,34
"89",57,3,78,11,43,4,40
"90",53,4,69,8,31,10,35
"91",57,6,73,9,24,9,34
"92",62,3,73,6,24,9,32
"93",50,4,70,7,40,10,42
"94",47,9,72,8,42,11,44
"95",0,0,0,0,0,0,0
"96",53,4,85,10,41,9,40
"97",43,3,65,2,30,6,39
"98",39,5,58,8,37,6,32
"99",53,6,86,7,40,5,35
"100",51,5,76,11,34,4,37
"101",58,5,59,3,32,5,38
"102",48,5,71,9,26,10,37
"103",57,4,61,6,29,8,42
"104",53,6,53,9,40,6,38
"105",55,3,72,6,40,11,40
"106",0,0,0,0,0,0,0
"107",55,3,83,9,34,11,38
"108",56,2,80,7,24,7,35
"109",48,3,68,6,37,6,39
"110",57,4,73,5,28,10,39
"111",52,4,81,8,34,9,46
"112",0,0,0,0,0,0,0
"113",57,4,64,7,38,7,32
"114",48,5,75,7,36,7,41
"115",42,4,80,3,27,9,40
"116",70,5,81,5,42,13,41
"117",58,3,66,9,34,13,40
"118",55,10,79,7,42,11,37
"119",63,2,66,7,32,7,38
"120",61,5,63,8,25,7,37
"121",51,6,69,8,33,5,35
"122",52,7,102,5,39,11,28
"123",50,6,74,10,29,9,38
"124",0,0,0,0,0,0,0
"125",63,8,73,8,31,10,38
"126",58,2,72,8,31,8,38
"127",49,4,72,6,25,6,36
"128",52,5,72,7,36,8,41
"129",40,2,68,13,35,13,38
"130",0,0,0,0,0,0,0
"131",59,5,64,12,26,12,44
"132",57,4,68,6,30,7,41
"133",53,3,91,7,38,9,38
"134",57,7,64,9,37,13,40
"135",60,4,79,3,38,8,41
"136",55,1,83,8,24,10,40
"137",55,0,80,5,35,9,32
"138",60,2,90,6,43,7,32
"139",61,6,71,10,41,5,40
"140",56,3,61,2,32,5,42
"141",0,0,0,0,0,0,0
"142",53,3,65,8,30,8,34
"143",0,0,0,0,0,0,0
"144",55,4,69,9,30,10,38
"145",51,5,68,6,27,9,35
"146",60,3,68,10,30,10,48
"147",65,3,89,5,32,9,29
"148",57,4,70,11,31,9,43
"149",56,2,78,7,38,7,32
"150",69,5,75,7,35,10,35
"151",59,6,78,7,32,6,38
"152",0,0,0,0,0,0,0
"153",49,4,64,4,30,11,44
"154",46,3,65,5,37,8,39
"155",54,7,68,7,27,5,42
"156",53,4,75,10,25,12,41
"157",45,4,90,11,32,10,33
"158",37,10,79,7,30,11,30
"159",53,6,79,10,40,8,39
"160",53,5,62,6,33,9,35
"161",0,0,0,0,0,0,0
"162",52,9,83,7,42,11,31
"163",59,3,77,8,38,11,38
"164",59,3,70,10,30,10,36
"165",57,8,70,3,24,5,42
"166",44,4,76,4,32,10,39
"167",59,6,61,11,32,3,40
"168",63,6,74,13,33,9,29
"169",47,2,62,8,28,5,43
"170",62,3,66,14,29,9,38
"171",1,0,0,0,0,0,0
"172",54,4,63,13,32,7,28
"173",65,3,71,9,34,6,35
"174",62,3,63,13,43,11,44
"175",60,1,60,7,27,9,39
"176",44,4,80,9,32,4,40
"177",63,6,65,10,37,6,37
"178",0,0,0,0,0,0,0
"179",61,4,77,13,40,12,37
"180",56,8,67,13,38,8,36
"181",53,3,70,9,36,9,42
"182",56,4,77,10,36,9,34
"183",54,6,72,10,35,10,38
"184",41,2,60,7,37,6,31
"185",62,5,62,12,37,13,39
"186",0,0,0,0,0,0,0
"187",64,5,73,5,41,5,42
"188",52,7,86,6,30,9,35
"189",45,6,76,7,23,5,42
"190",64,5,89,9,37,12,30
"191",55,4,56,7,36,6,35
"192",61,3,86,10,29,8,40
"193",52,7,57,3,31,9,38
