"","age1_orange.P","age1_green.P","age2_no_comorbid_orange.P","age2_no_comorbid_green.P","age2_comorbid_green.P","age3_no_comorbid_green.P","age3_comorbid_green.P"
"1",67,8,67,9,9,5,6
"2",0,0,1,0,0,0,0
"3",0,0,1,0,0,0,0
"4",0,0,1,0,0,0,0
"5",67,8,62,13,13,5,5
"6",0,0,1,0,0,0,0
"7",68,0,68,0,0,0,0
"8",80,0,82,1,0,0,0
"9",1,0,1,0,0,0,0
"10",82,7,88,9,10,4,6
"11",78,0,66,0,0,0,0
"12",64,9,69,13,12,5,9
"13",70,8,71,10,9,4,7
"14",0,0,1,0,0,0,0
"15",0,0,1,0,0,0,0
"16",84,0,86,0,1,0,0
"17",58,6,65,12,16,7,6
"18",62,0,66,0,0,1,0
"19",87,0,86,0,0,0,0
"20",0,0,1,0,0,0,0
"21",72,0,78,0,0,0,0
"22",78,0,73,0,0,0,0
"23",77,10,81,9,12,6,8
"24",75,0,74,0,1,0,0
"25",1,0,1,0,0,0,0
"26",60,5,71,10,9,3,6
"27",0,0,1,0,0,0,0
"28",78,0,78,0,0,0,0
"29",75,7,76,7,11,4,5
"30",92,0,78,0,0,0,0
"31",86,0,72,0,0,0,0
"32",81,7,66,8,10,6,8
"33",85,9,85,12,10,5,6
"34",67,10,66,11,12,6,6
"35",73,8,64,8,11,4,6
"36",71,7,71,8,11,5,11
"37",75,0,75,0,0,0,0
"38",75,0,76,0,0,0,0
"39",0,0,1,0,0,0,0
"40",66,0,62,0,0,0,0
"41",0,0,1,0,0,0,0
"42",74,7,85,8,10,5,9
"43",70,0,71,1,0,0,0
"44",88,0,81,0,1,0,0
"45",78,0,78,1,0,0,0
"46",77,7,56,11,10,7,6
"47",0,0,1,0,0,0,0
"48",74,7,94,8,13,6,11
"49",84,0,80,0,0,0,0
"50",76,0,68,0,0,0,0
"51",79,0,79,0,0,0,0
"52",85,7,74,8,13,4,5
"53",82,0,92,0,0,0,0
"54",84,7,66,8,11,3,8
"55",78,0,66,0,0,0,0
"56",68,0,81,0,0,0,0
"57",1,0,1,0,0,0,0
"58",65,8,66,15,14,4,9
"59",73,7,65,9,16,6,6
"60",76,8,64,9,11,7,7
"61",68,0,70,0,0,0,0
"62",87,0,80,0,0,0,0
"63",71,0,67,0,0,0,0
"64",0,0,1,0,0,0,0
"65",92,0,78,0,0,0,0
"66",74,7,74,10,12,5,7
"67",70,0,78,0,0,0,0
"68",98,0,80,0,0,0,0
"69",70,6,74,6,13,5,7
"70",72,6,87,8,13,4,6
"71",85,0,63,0,0,0,0
"72",90,10,88,9,10,5,6
"73",67,0,66,0,0,0,0
"74",76,6,70,7,8,4,5
"75",1,0,1,0,0,0,0
"76",64,0,64,0,0,0,0
"77",88,0,82,0,0,0,0
"78",79,6,76,10,11,6,10
"79",0,0,1,0,0,0,0
"80",70,6,87,8,9,4,9
"81",69,0,66,0,0,0,0
"82",0,0,1,0,0,0,0
"83",75,6,70,9,11,3,5
"84",69,0,72,0,0,0,0
"85",77,8,61,8,10,6,9
"86",86,5,73,9,8,5,4
"87",76,0,74,0,0,0,0
"88",0,0,1,0,0,0,0
"89",0,0,1,0,0,0,0
"90",71,0,80,0,0,0,0
"91",75,6,75,13,12,3,6
"92",0,0,1,0,0,0,0
"93",65,6,73,8,10,4,8
"94",72,8,70,7,10,5,7
"95",69,0,68,0,0,0,0
"96",72,7,71,10,11,4,7
"97",72,9,63,13,12,5,7
"98",74,6,73,8,13,4,13
"99",0,0,1,0,0,0,0
"100",66,7,79,7,13,5,8
"101",0,0,1,0,0,0,0
"102",89,6,77,10,10,4,6
"103",59,9,73,8,10,5,8
"104",81,12,88,8,10,5,8
"105",80,1,69,0,1,0,0
"106",77,0,66,0,0,0,0
"107",78,0,71,0,0,0,0
"108",83,0,77,0,1,0,0
"109",72,8,69,10,11,5,7
"110",78,0,84,1,0,0,0
"111",0,0,1,0,0,0,0
"112",83,0,67,0,0,0,0
"113",64,0,63,0,0,0,0
"114",83,7,74,10,11,5,6
"115",62,0,87,0,0,0,0
"116",74,1,80,0,0,0,0
"117",75,0,74,0,0,0,0
"118",71,7,69,9,9,4,7
"119",0,0,1,0,0,0,0
"120",66,10,68,8,10,7,8
"121",73,7,71,11,12,5,6
"122",68,0,72,0,0,0,0
"123",68,9,72,9,11,4,6
"124",79,0,83,0,0,0,0
"125",74,9,84,10,10,6,10
"126",73,8,73,10,11,6,8
"127",67,6,77,8,8,5,8
"128",66,0,89,0,0,0,0
"129",81,0,73,0,0,0,0
"130",87,0,69,0,0,0,0
"131",0,0,1,0,0,0,0
"132",73,0,73,0,1,1,1
"133",76,8,73,8,10,5,7
"134",75,7,78,10,10,5,5
"135",80,0,76,0,0,0,1
"136",69,0,72,0,0,0,0
"137",0,0,1,0,0,0,0
"138",79,0,79,0,0,0,0
"139",61,0,65,0,0,0,0
"140",69,0,72,0,0,0,0
"141",76,1,71,0,0,0,0
"142",83,9,79,11,12,5,6
"143",74,0,82,0,0,0,0
"144",0,0,1,0,0,0,0
"145",84,7,88,10,14,5,6
"146",70,8,61,8,13,6,11
"147",0,0,1,0,0,0,0
"148",75,0,84,0,0,0,0
"149",71,7,69,9,9,6,7
"150",68,9,67,7,10,4,5
"151",67,0,65,0,0,0,0
"152",0,0,1,0,0,0,0
"153",76,0,67,0,0,0,0
"154",65,7,70,8,10,6,5
"155",63,8,75,11,13,4,8
"156",84,0,66,0,0,0,0
"157",81,9,73,15,14,5,5
"158",1,0,1,0,0,0,0
"159",0,0,1,0,0,0,0
"160",66,7,82,9,10,4,6
"161",73,6,77,10,13,4,9
"162",73,0,63,1,0,0,0
"163",81,0,75,0,0,0,0
"164",91,8,73,13,14,5,9
"165",76,6,64,9,13,4,7
"166",80,6,80,7,10,4,6
"167",92,8,70,11,15,4,8
"168",1,0,3,0,0,0,0
"169",75,0,74,0,0,0,0
"170",65,0,60,0,0,0,0
"171",70,7,76,10,10,4,8
"172",67,10,67,11,14,5,7
"173",76,0,67,0,0,0,0
"174",1,0,1,0,0,0,0
"175",77,0,77,0,0,0,0
"176",65,9,69,9,14,5,7
"177",69,0,78,0,0,0,0
"178",83,10,81,11,14,5,8
"179",83,8,73,8,9,4,8
"180",76,1,79,0,1,0,0
"181",79,0,76,0,0,0,0
"182",69,0,63,0,0,0,0
"183",0,0,1,0,0,0,0
"184",74,0,65,0,0,0,0
"185",76,0,79,1,0,0,0
"186",0,0,1,0,0,0,0
"187",0,0,1,0,0,0,0
"188",74,7,68,10,10,5,5
"189",81,0,66,0,0,0,0
"190",0,0,1,0,0,0,0
"191",71,0,74,0,0,0,0
"192",1,0,1,0,0,0,0
"193",72,7,67,12,14,5,7
"194",85,7,67,7,12,4,6
"195",68,5,64,8,12,6,7
"196",66,6,67,9,11,6,7
"197",83,0,79,0,1,0,0
"198",68,0,67,0,0,0,0
"199",56,0,80,0,0,0,0
"200",79,8,73,16,9,4,5
"201",68,7,69,9,13,6,8
"202",59,0,66,0,0,0,0
"203",0,0,1,0,0,0,0
"204",74,0,67,0,0,0,0
"205",69,7,57,7,10,5,5
"206",67,7,78,10,13,6,6
"207",70,0,76,0,0,0,0
"208",78,8,70,13,10,6,7
"209",75,0,76,0,0,0,0
"210",78,6,79,9,10,4,9
"211",76,8,81,12,12,6,9
"212",79,7,80,12,12,5,6
"213",73,1,77,0,0,0,0
"214",0,0,1,0,0,0,0
"215",0,0,1,0,0,0,0
"216",66,0,57,0,0,0,0
"217",0,0,1,0,0,0,0
"218",0,0,1,0,0,0,0
"219",75,8,66,10,9,5,5
"220",69,0,61,0,0,0,0
"221",72,0,70,0,0,0,0
"222",68,0,78,0,0,0,0
"223",66,0,75,0,0,0,0
"224",70,0,82,0,0,0,0
"225",72,0,65,0,0,0,0
"226",65,0,79,0,0,0,0
"227",65,8,74,7,12,5,7
"228",71,7,88,7,8,4,6
"229",0,0,1,0,0,0,0
"230",68,1,72,0,0,0,0
"231",73,0,77,0,0,0,0
"232",81,0,89,0,0,0,0
"233",82,0,68,0,0,0,0
"234",76,0,72,0,1,0,1
"235",72,0,71,0,0,0,0
"236",73,6,79,8,13,4,7
"237",81,8,86,8,16,5,7
"238",77,0,66,0,0,0,0
"239",74,0,61,0,0,0,0
"240",87,8,87,7,10,4,8
"241",75,6,73,9,11,5,6
"242",69,0,68,0,0,0,0
"243",0,0,1,0,0,0,0
"244",67,0,64,0,0,0,0
"245",72,0,69,0,0,0,0
"246",0,0,1,0,0,0,0
"247",0,0,1,0,0,0,0
"248",75,0,69,0,0,0,0
"249",63,0,79,0,0,0,0
"250",0,0,1,0,0,0,0
"251",71,5,72,6,9,3,7
"252",74,7,77,9,11,3,5
"253",82,0,70,0,0,0,0
"254",1,0,1,0,0,0,0
"255",82,8,71,10,10,4,6
"256",0,0,1,0,0,0,0
"257",79,6,82,12,11,4,7
"258",76,0,93,0,0,0,0
"259",0,0,1,0,0,0,0
"260",0,0,1,0,0,0,0
"261",79,0,80,0,0,0,0
"262",81,0,82,0,0,0,0
"263",74,6,74,7,15,4,6
"264",72,6,87,10,11,4,7
"265",0,0,2,0,0,0,0
"266",71,0,70,0,0,0,0
"267",65,8,70,10,13,5,6
"268",79,0,71,0,0,0,0
"269",0,0,1,0,0,0,0
"270",70,0,83,0,0,0,0
"271",76,0,75,0,0,1,0
"272",62,0,66,0,0,0,1
"273",68,0,63,0,0,0,0
"274",0,0,1,0,0,0,0
"275",72,6,81,8,12,5,5
"276",0,0,1,0,0,0,0
"277",0,0,1,0,0,0,0
"278",70,0,86,0,0,0,0
"279",76,0,74,0,0,0,0
"280",57,6,65,9,13,5,8
"281",78,0,80,0,0,1,0
"282",74,0,82,0,0,0,0
"283",79,7,66,8,12,5,8
"284",0,0,1,0,0,0,0
"285",71,8,72,11,9,6,6
"286",69,0,66,0,0,0,0
"287",70,0,81,0,0,0,0
"288",0,0,1,0,0,0,0
"289",0,0,1,0,0,0,0
"290",82,0,76,0,0,0,0
"291",71,0,66,0,0,0,0
"292",0,0,1,0,0,0,0
"293",72,0,67,0,0,0,0
"294",78,0,77,0,0,0,0
"295",68,0,78,0,0,0,0
"296",79,11,71,10,10,5,9
"297",0,0,1,0,0,0,0
"298",69,0,77,0,0,0,0
"299",83,0,86,0,0,0,0
"300",67,9,93,9,13,8,5
"301",75,5,79,7,14,4,5
"302",100,1,86,0,1,0,0
"303",69,7,69,8,10,4,6
"304",0,0,1,0,0,0,0
"305",73,9,74,11,12,5,7
"306",0,0,1,0,0,0,0
"307",87,0,77,0,0,0,0
"308",65,9,71,10,15,4,8
"309",63,0,67,0,0,0,0
"310",77,0,69,0,0,0,0
"311",72,0,72,1,1,0,0
"312",88,0,81,0,0,0,0
"313",70,0,73,0,0,0,0
"314",83,8,66,9,16,6,7
"315",84,5,89,8,10,6,8
"316",80,0,65,0,0,0,0
"317",62,7,75,10,12,5,8
"318",0,0,1,0,0,0,0
"319",66,7,56,10,12,5,6
"320",82,0,69,0,0,0,0
"321",0,0,1,0,0,0,0
"322",86,0,81,0,0,0,0
"323",85,0,74,0,0,0,0
"324",88,0,89,0,0,0,1
"325",89,6,74,9,11,5,6
"326",90,0,75,0,0,0,0
"327",84,8,78,12,9,4,8
"328",71,0,75,0,0,0,0
"329",0,0,1,0,0,0,0
"330",80,0,69,0,0,0,0
"331",0,0,1,0,0,0,0
"332",81,5,85,9,10,6,6
"333",73,7,63,7,11,5,6
"334",73,9,72,6,11,4,5
"335",81,9,82,10,11,4,7
"336",78,7,70,9,11,4,8
"337",87,8,72,10,12,4,6
"338",74,0,68,0,0,0,0
"339",0,0,1,0,0,0,0
"340",97,0,75,0,0,0,0
"341",75,0,95,0,0,0,0
"342",72,0,85,0,0,0,1
"343",79,0,74,0,0,0,0
"344",68,0,76,0,0,0,0
"345",73,0,67,0,0,0,0
"346",0,0,1,0,0,0,0
"347",59,7,71,10,11,4,6
"348",81,0,69,0,0,0,0
"349",75,0,64,0,0,0,0
"350",70,0,78,0,0,0,0
"351",0,0,1,0,0,0,0
"352",89,0,80,0,0,0,0
"353",72,8,70,9,13,6,7
"354",62,8,63,10,11,7,7
"355",0,0,1,0,0,0,0
"356",73,0,64,0,0,0,0
"357",0,0,1,0,0,0,0
"358",94,0,69,0,0,0,0
"359",61,0,66,0,0,0,0
"360",0,0,1,0,0,0,0
"361",81,0,80,0,0,0,0
"362",79,6,75,8,7,4,7
"363",70,0,74,0,0,0,0
"364",72,0,65,0,0,0,0
"365",68,0,67,0,0,0,0
"366",0,0,1,0,0,0,0
"367",72,12,68,10,12,5,7
"368",71,0,67,0,0,0,0
"369",0,0,1,0,0,0,0
"370",83,0,88,0,0,0,0
"371",80,0,63,0,0,0,0
"372",68,0,61,0,0,0,0
"373",78,0,71,0,0,0,0
"374",78,0,67,0,0,0,0
"375",67,0,63,0,0,0,0
"376",0,0,1,0,0,0,0
"377",77,8,85,8,11,4,8
"378",79,7,73,12,10,4,6
"379",0,0,1,0,0,0,0
"380",70,0,57,0,0,0,0
"381",83,11,74,8,12,3,7
"382",0,0,1,0,0,0,0
"383",70,8,70,8,11,5,6
"384",63,6,83,7,11,5,8
"385",73,0,76,0,1,0,0
"386",72,5,73,8,12,6,9
"387",71,0,71,0,0,0,0
"388",73,8,73,10,19,6,6
"389",0,0,1,0,0,0,0
"390",66,8,65,7,10,4,6
"391",77,6,65,10,12,5,7
"392",67,9,72,8,10,3,9
"393",0,0,1,0,0,0,0
"394",70,9,74,10,12,4,7
"395",75,9,78,9,11,5,6
"396",90,0,74,0,0,0,0
"397",67,0,78,0,0,0,0
"398",76,10,86,7,14,6,7
"399",81,0,88,0,0,0,0
"400",80,0,68,0,0,0,0
"401",88,0,75,0,0,0,0
"402",73,6,77,9,11,4,6
"403",77,0,74,0,0,0,0
"404",72,11,73,7,10,5,8
"405",0,0,1,0,0,0,0
"406",1,0,1,0,0,0,0
"407",0,0,1,0,0,0,0
"408",71,0,88,0,0,0,0
"409",83,0,83,0,0,0,0
"410",0,0,1,0,0,0,0
"411",75,0,75,0,0,0,0
"412",67,0,65,0,0,0,0
"413",80,0,84,0,0,0,0
"414",82,5,74,8,13,4,9
"415",89,0,76,0,0,0,0
"416",69,0,71,1,0,0,0
"417",0,0,1,0,0,0,0
"418",85,0,61,0,0,0,0
"419",84,0,73,1,0,0,0
"420",79,0,77,0,0,0,0
"421",70,0,83,0,0,0,0
"422",74,9,77,11,12,5,7
"423",75,7,65,8,10,4,5
"424",81,0,81,0,0,0,0
"425",81,0,82,0,0,0,0
"426",83,0,72,0,0,0,1
"427",76,0,62,0,0,0,0
"428",76,0,79,0,0,0,0
"429",87,0,75,0,0,0,0
"430",80,0,74,0,0,0,0
"431",81,0,79,0,0,0,0
"432",87,0,82,0,0,0,0
"433",76,8,74,7,11,5,6
"434",72,0,71,0,0,0,0
"435",0,0,1,0,0,0,0
"436",82,0,83,1,0,0,0
"437",71,0,93,0,0,0,1
"438",1,0,1,0,0,0,0
"439",71,0,88,0,0,0,0
"440",72,7,70,11,11,5,8
"441",0,0,1,0,0,0,0
"442",73,0,71,0,0,0,1
"443",72,0,80,0,0,0,0
"444",0,0,1,0,0,0,0
"445",77,8,71,10,10,5,9
"446",88,8,78,8,9,6,6
"447",59,0,66,0,0,0,0
"448",1,0,1,0,0,0,0
"449",79,0,78,0,0,0,0
"450",80,0,77,0,0,0,0
"451",73,8,77,9,13,6,7
"452",75,8,93,10,13,6,5
"453",70,0,81,0,0,0,0
"454",71,0,82,0,0,0,0
"455",68,1,78,0,0,0,0
"456",69,0,73,0,0,0,0
"457",88,8,77,9,12,4,8
"458",70,0,62,0,0,0,0
"459",69,9,69,10,17,7,7
"460",67,6,62,9,13,5,8
"461",83,0,91,0,0,0,0
"462",0,0,1,0,0,0,0
"463",90,0,68,0,0,0,0
"464",68,0,65,0,0,0,0
"465",72,0,69,0,0,0,1
"466",67,0,86,0,0,0,0
"467",81,7,75,9,13,4,6
