"","age1_orange.D","age1_green.D","age2_no_comorbid_orange.D","age2_no_comorbid_green.D","age2_comorbid_green.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"1",64,6,56,11,28,7,41
"2",0,0,0,0,0,0,0
"3",0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0
"5",49,6,74,6,27,12,38
"6",0,0,0,0,0,0,0
"7",51,0,59,0,0,0,0
"8",48,0,50,0,0,0,0
"9",0,0,0,0,0,0,0
"10",61,1,56,12,35,11,32
"11",53,0,73,0,0,0,0
"12",60,4,70,11,42,10,30
"13",57,4,74,6,35,10,35
"14",0,0,0,0,0,0,0
"15",0,0,0,0,0,0,0
"16",68,0,75,0,0,0,0
"17",59,6,61,2,29,4,35
"18",50,0,57,0,0,0,0
"19",52,0,74,0,0,0,0
"20",0,0,0,0,0,0,0
"21",62,0,58,0,0,0,0
"22",48,0,77,0,0,0,0
"23",56,5,60,10,26,10,36
"24",57,0,78,0,0,0,0
"25",0,0,0,0,0,0,0
"26",67,6,63,8,25,8,35
"27",0,0,0,0,0,0,0
"28",49,0,45,0,0,0,0
"29",32,7,71,5,35,8,37
"30",38,0,63,0,0,0,0
"31",61,0,64,0,0,0,0
"32",51,6,69,9,39,6,32
"33",48,5,75,9,26,6,36
"34",61,4,66,7,40,8,37
"35",58,10,68,7,34,11,33
"36",44,3,72,7,31,7,40
"37",39,0,63,0,0,0,0
"38",42,0,58,0,0,0,0
"39",0,0,0,0,0,0,0
"40",41,0,70,0,0,0,0
"41",0,0,0,0,0,0,0
"42",61,7,86,6,22,6,34
"43",56,0,67,0,0,0,0
"44",48,0,67,0,0,0,0
"45",52,0,60,0,0,0,0
"46",54,4,72,8,38,11,33
"47",0,0,0,0,0,0,0
"48",54,4,77,10,26,8,45
"49",50,0,77,0,0,0,0
"50",46,0,68,0,0,0,0
"51",50,0,76,0,0,0,0
"52",47,2,68,9,27,11,28
"53",56,0,62,0,0,0,0
"54",66,3,73,4,39,4,48
"55",49,0,79,0,0,0,0
"56",49,0,61,0,0,0,0
"57",0,0,0,0,0,0,0
"58",48,9,71,13,35,12,31
"59",50,7,47,6,23,4,38
"60",54,9,67,5,31,10,45
"61",47,0,68,0,0,0,0
"62",44,0,59,0,0,0,0
"63",51,0,72,0,0,0,0
"64",0,0,1,0,0,0,0
"65",60,0,64,0,0,0,0
"66",47,2,56,6,42,5,33
"67",52,0,75,0,0,0,0
"68",47,0,83,0,0,0,0
"69",51,1,72,5,31,4,33
"70",53,4,74,6,28,12,33
"71",50,0,57,0,0,0,0
"72",74,6,67,11,28,8,39
"73",51,0,76,0,0,0,0
"74",51,6,65,12,20,11,33
"75",0,0,0,0,0,0,0
"76",55,0,70,0,0,0,0
"77",50,0,58,0,0,0,0
"78",60,3,68,5,28,6,37
"79",0,0,0,0,0,0,0
"80",56,3,64,8,26,7,32
"81",39,0,55,0,0,0,0
"82",0,0,0,0,0,0,0
"83",46,4,57,7,36,6,40
"84",60,0,68,0,0,0,0
"85",73,7,67,9,27,9,36
"86",49,4,64,9,35,9,31
"87",46,0,65,0,0,0,0
"88",0,0,0,0,0,0,0
"89",0,0,0,0,0,0,0
"90",57,0,54,0,0,0,0
"91",45,4,54,10,31,12,37
"92",0,0,0,0,0,0,0
"93",63,5,77,7,32,6,34
"94",61,3,65,6,35,8,26
"95",45,0,80,0,0,0,0
"96",46,6,61,5,35,8,33
"97",63,7,65,7,42,7,42
"98",60,6,65,11,33,12,44
"99",0,0,0,0,0,0,0
"100",52,4,91,7,28,8,33
"101",0,0,0,0,0,0,0
"102",53,4,73,5,28,6,27
"103",63,3,68,6,29,11,31
"104",55,2,78,10,40,7,40
"105",57,0,79,0,0,0,0
"106",65,0,64,0,0,0,0
"107",56,0,71,0,0,0,0
"108",54,0,80,0,0,0,0
"109",64,6,65,7,28,7,32
"110",53,0,71,0,0,0,0
"111",0,0,0,0,0,0,0
"112",38,0,69,0,0,0,0
"113",54,0,73,0,0,0,0
"114",50,3,55,7,37,11,36
"115",47,0,52,0,0,0,0
"116",64,0,64,0,0,0,0
"117",56,0,74,0,0,0,0
"118",53,2,56,8,36,9,37
"119",0,0,0,0,0,0,0
"120",45,6,65,4,33,6,39
"121",59,7,76,8,35,13,36
"122",53,0,78,0,0,0,0
"123",48,3,76,7,33,9,34
"124",50,0,68,0,0,0,0
"125",68,4,79,7,37,11,44
"126",49,5,67,5,36,7,32
"127",54,4,67,10,33,7,38
"128",45,0,60,0,0,0,0
"129",59,0,53,0,0,0,0
"130",53,0,62,0,0,0,0
"131",0,0,0,0,0,0,0
"132",59,0,71,0,0,1,1
"133",55,2,68,6,36,6,39
"134",58,5,58,5,29,11,34
"135",65,0,70,0,0,0,1
"136",46,0,53,0,0,0,0
"137",0,0,0,0,0,0,0
"138",53,0,61,0,0,0,0
"139",56,0,79,0,0,0,0
"140",43,0,59,0,0,0,0
"141",45,0,68,0,0,0,0
"142",59,1,69,6,38,15,35
"143",42,0,58,0,0,0,0
"144",0,0,0,0,0,0,0
"145",59,8,63,6,31,6,37
"146",55,1,69,10,34,12,38
"147",0,0,0,0,0,0,0
"148",52,0,61,0,0,0,0
"149",69,1,76,7,31,10,36
"150",50,4,76,9,34,8,27
"151",54,0,59,0,0,0,0
"152",0,0,0,0,0,0,0
"153",47,0,62,0,0,0,0
"154",55,5,62,9,26,16,35
"155",64,0,73,14,33,9,35
"156",39,0,61,0,0,0,0
"157",46,3,70,4,31,6,31
"158",0,0,0,0,0,0,0
"159",0,0,0,0,0,0,0
"160",48,6,58,11,30,13,32
"161",58,5,73,4,27,10,35
"162",48,0,77,0,0,0,0
"163",46,0,69,0,0,0,0
"164",51,5,77,6,37,8,38
"165",46,3,62,10,36,6,40
"166",55,6,62,7,32,5,33
"167",63,6,65,9,33,13,41
"168",0,0,0,0,0,0,0
"169",52,0,74,0,0,0,0
"170",57,0,50,0,0,0,0
"171",50,6,57,5,41,11,47
"172",51,5,68,7,36,13,37
"173",39,0,71,0,0,0,0
"174",0,0,0,0,0,0,0
"175",51,0,60,0,0,0,0
"176",44,6,61,8,42,9,35
"177",60,0,50,0,0,0,0
"178",72,8,61,9,32,7,39
"179",47,5,54,6,26,6,38
"180",57,0,65,0,0,0,0
"181",66,0,71,0,0,0,0
"182",59,0,61,0,0,0,0
"183",0,0,0,0,0,0,0
"184",61,0,49,0,0,0,0
"185",47,0,61,1,0,0,0
"186",0,0,0,0,0,0,0
"187",0,0,0,0,0,0,0
"188",58,5,50,5,35,6,30
"189",51,0,59,0,0,0,0
"190",0,0,0,0,0,0,0
"191",57,0,66,0,0,0,0
"192",0,0,0,0,0,0,0
"193",48,5,66,10,23,9,31
"194",66,3,70,10,28,7,39
"195",61,7,67,6,31,12,39
"196",62,3,68,3,32,12,46
"197",49,0,55,0,0,0,0
"198",44,0,72,0,0,0,0
"199",50,0,75,0,0,0,0
"200",57,5,74,3,30,9,38
"201",54,3,68,8,38,4,37
"202",57,0,65,0,0,0,0
"203",0,0,0,0,0,0,0
"204",50,0,66,0,0,0,0
"205",49,3,69,7,34,7,29
"206",48,4,69,6,34,4,36
"207",55,0,63,0,0,0,0
"208",64,4,71,7,26,9,33
"209",49,0,58,0,0,0,0
"210",60,5,58,8,38,9,34
"211",41,7,72,6,41,7,36
"212",38,1,66,7,25,6,43
"213",67,0,68,0,0,0,0
"214",0,0,0,0,0,0,0
"215",0,0,0,0,0,0,0
"216",59,0,56,0,0,0,0
"217",0,0,0,0,0,0,0
"218",0,0,0,0,0,0,0
"219",68,5,68,5,27,9,31
"220",52,0,50,0,0,0,0
"221",61,0,57,0,0,0,0
"222",42,0,70,0,0,0,0
"223",62,0,72,0,0,0,0
"224",67,0,66,0,0,0,0
"225",62,0,63,0,0,0,0
"226",54,0,60,0,0,0,0
"227",49,3,56,4,27,6,36
"228",55,4,66,4,29,5,34
"229",0,0,0,0,0,0,0
"230",51,0,61,0,0,0,0
"231",47,0,53,0,0,0,0
"232",51,0,71,0,0,0,0
"233",38,0,60,0,0,0,0
"234",47,0,58,0,0,0,1
"235",51,0,68,0,0,0,0
"236",53,3,71,11,38,10,33
"237",46,9,73,4,38,6,38
"238",44,0,60,0,0,0,0
"239",44,0,63,0,0,0,0
"240",58,5,51,7,26,3,34
"241",49,4,77,7,24,4,31
"242",44,0,55,0,0,0,0
"243",0,0,0,0,0,0,0
"244",50,0,63,0,0,0,0
"245",56,0,57,0,0,0,0
