"time" "age1.S" "age2_no_comorbid.S" "age2_comorbid.S" "age3_no_comorbid.S" "age3_comorbid.S" "age1.E" "age2_no_comorbid.E" "age2_comorbid.E" "age3_no_comorbid.E" "age3_comorbid.E" "age1.P" "age2_no_comorbid.P" "age2_comorbid.P" "age3_no_comorbid.P" "age3_comorbid.P" "age1.A" "age2_no_comorbid.A" "age2_comorbid.A" "age3_no_comorbid.A" "age3_comorbid.A" "age1.I" "age2_no_comorbid.I" "age2_comorbid.I" "age3_no_comorbid.I" "age3_comorbid.I" "age1.H" "age2_no_comorbid.H" "age2_comorbid.H" "age3_no_comorbid.H" "age3_comorbid.H" "age1.R" "age2_no_comorbid.R" "age2_comorbid.R" "age3_no_comorbid.R" "age3_comorbid.R" "age1.D" "age2_no_comorbid.D" "age2_comorbid.D" "age3_no_comorbid.D" "age3_comorbid.D"
0 814 941 125.2 44 74.6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 813.97637011216 940.983609935974 125.197819302852 43.9994890790576 74.5991337567658 0.0210232569759388 0.725998268125482 0.00194014330859128 0.000454561047636103 0.000770687594401211 0.00230426320993326 0.227088291053553 0.000212649765750031 4.98221908923041e-05 8.4471260012861e-05 4.89150221278349e-05 0.0100328764239857 4.51413497089493e-06 1.05762616019253e-06 1.79315708069006e-06 0.000244583112913005 0.0501850057152998 2.25994639049481e-05 5.29236010590896e-06 8.9930807578517e-06 4.80564967750793e-07 0.000174171773165986 1.38039927127956e-07 2.97295945408927e-08 1.22797988127381e-07 8.35615273784418e-06 0.00288175391474469 6.19735929204764e-07 1.52677586892299e-07 1.44775722516191e-07 3.28010248404175e-08 2.96970201089564e-05 3.26987456622007e-08 5.31044703019392e-09 3.05682356905706e-08
2 813.923162075043 940.946703302752 125.192908877263 43.9983385924067 74.597183158944 0.0605217855267547 0.548092471532298 0.00558536898557556 0.00130861965516056 0.00221870514261313 0.0127108525927804 0.307994412797162 0.00117303686964187 0.000274834756509664 0.000465969837173203 0.000564779568964895 0.0295655421373507 5.2121158202038e-05 1.22116148739336e-05 2.0704237945351e-05 0.00282408810429584 0.147954204153619 0.000261291002313143 6.11586957409701e-05 0.000104171836043286 1.1459864077548e-05 0.00107312562746641 3.29530608854125e-06 7.09421447081316e-07 2.93589469457819e-06 0.000203892807851458 0.0183890654510991 1.51342177740922e-05 3.72731730215061e-06 3.53821904336443e-06 1.06649228368603e-06 0.000227875548957874 8.75197326935147e-07 1.46132272253146e-07 8.15888411478998e-07
3 813.856080867506 940.900172462146 125.186717951393 43.996888069902 74.59472386397 0.100128459333348 0.429509951780604 0.00924072870235123 0.0021650706095343 0.00367077880616498 0.0300182609704425 0.319053025012392 0.00277031020964289 0.000649069707507352 0.00110046818591019 0.00208424082563472 0.0495650696029471 0.000192347681657505 4.50658935394232e-05 7.64071740463857e-05 0.0104222868092253 0.248155158298674 0.000965641996285 0.000225902456887802 0.000385748431442711 6.54162971595533e-05 0.00281125141461229 1.88315599346028e-05 4.05239740650634e-06 1.68042275978746e-05 0.00119261471896123 0.0500062581645239 8.85989914266498e-05 2.18136729088935e-05 2.07301332384211e-05 7.85353896221212e-06 0.000726823580802598 5.58946591840984e-06 9.55360280572836e-07 5.19907150030233e-06
4 813.782563248272 940.849175246307 125.179932774535 43.9952982880233 74.5920284610575 0.133642556760076 0.348852193627963 0.0123339873871998 0.00288984376314301 0.00489959874387428 0.05052675784342 0.299761807858693 0.00466306549699269 0.00109254179285977 0.00185235494880315 0.00485298987554946 0.0663925614875483 0.000447871353893086 0.000104934123006381 0.000177911035824455 0.0242683943836876 0.332571131908067 0.00225179203995976 0.00052649513472104 0.000901401362184098 0.000208821015414827 0.00521074013054484 6.0183108255074e-05 1.29452924838976e-05 5.3792030356036e-05 0.00390607672071346 0.0964243869511858 0.000290434934283079 7.148412195263e-05 6.80111703246452e-05 3.11551287465435e-05 0.00161193172878176 1.98911441737457e-05 3.46774860432227e-06 1.84696510678789e-05
5 813.706091612377 940.796126952288 125.172874701835 43.9936445355674 74.5892245989392 0.159933955642254 0.293171397969734 0.0147608222022143 0.00345849367574628 0.00586371882296983 0.0711303545239018 0.269998646798288 0.00656467689766238 0.00153809814541604 0.00260777549200082 0.00881898372974561 0.0790365077906126 0.000813894240185947 0.000190692755100802 0.000323310898420906 0.0441029177733322 0.396113536793856 0.00409837958045214 0.000957703355585738 0.00164414004111712 0.000486480905425116 0.00801504709320818 0.000140371784187832 3.01803142422551e-05 0.000125676590843244 0.00934787133629194 0.154612460690843 0.000695675486641988 0.000171169362913533 0.000163043480322837 8.78237118528495e-05 0.00292545057494527 5.14779738820462e-05 9.12682360544627e-06 4.77357350687075e-05
6 813.628262983975 940.742135266371 125.165691110892 43.9919613414515 74.5863708198245 0.179763557743433 0.254341684218386 0.0165914205340229 0.00388746087677627 0.00659101321380703 0.0899331018491961 0.239263208533154 0.00830017436829375 0.00194474444390002 0.00329722580715776 0.0137493991311257 0.0876768799309056 0.00126893470804249 0.000297309342593764 0.0005040744763067 0.0687622521961769 0.439653537936303 0.00639987688571924 0.00149463890055337 0.00257314104975098 0.000931007211426491 0.0109827954666683 0.000268962656860488 5.78014247994103e-05 0.000241220914091958 0.0183983601543713 0.221271204768093 0.0013704500087641 0.000337085254715657 0.000321462669397797 0.000199337738836186 0.00467542277505515 0.000109069945944615 1.9618305171064e-05 0.000101042044915332
7 813.549783383514 940.6876898928 125.158447156832 43.9902639709869 74.583493005355 0.194411799939291 0.227094792709227 0.017943921352979 0.00420442129390862 0.00712840519376323 0.106068063181604 0.211658277950116 0.00978954327942889 0.00229373281948434 0.00388891973485298 0.0193412080948018 0.0929552186197415 0.00178503120326604 0.000418233119537572 0.00070909524357961 0.0967314971207115 0.466376457369824 0.00901738095239879 0.00210467844375071 0.00363378970872582 0.00155883564970135 0.0139222862677374 0.000450892736138484 9.6854358693566e-05 0.000405096648081651 0.0317155227752746 0.293457703899326 0.00236454812146731 0.000581408400718059 0.000555123269657369 0.000389689724627817 0.0068453703832846 0.000201525522596686 3.67005770273945e-05 0.000186564846311383
8 813.470942792699 940.632991966067 125.151169600586 43.9885586940351 74.5806017857957 0.205134749175749 0.207922171126286 0.0189342222908244 0.00443652662248864 0.00752192922812846 0.119350134750053 0.188561910287597 0.011015689631381 0.00258105691852181 0.0043760646845847 0.0252948392179026 0.0956199521189031 0.00233453989162711 0.000546987610323921 0.000927392630231009 0.126512777400668 0.480008949887305 0.0118126483693646 0.00275543377371903 0.00477121742868736 0.00237083113937659 0.016697715369336 0.000686616572388433 0.000147420261658308 0.000617977992052644 0.0497105914672699 0.368794454996139 0.00370951804156164 0.000911816207650787 0.000871633911193592 0.000683284150075004 0.00940288014731569 0.000337164616664587 6.20645705875412e-05 0.000311998329332958
9 813.391841523425 940.578111055088 125.143867698296 43.9868476790979 74.5777008377432 0.212983074233135 0.194436831998121 0.0196592721026641 0.00460648972887464 0.00781009394941018 0.129976271924308 0.170049884998143 0.0119967782160935 0.00281097128681902 0.00476587404537952 0.0313529576971787 0.0963672160334181 0.00289371358626712 0.000678009156255549 0.00114953370583327 0.15681919666202 0.484022269989385 0.0146661772325064 0.0034189721865532 0.00593758154770051 0.00335527785097774 0.0192232908198378 0.000972943111124922 0.000208797713753247 0.000877257800705592 0.0725684952147604 0.445482988104775 0.00542009805988819 0.00133184721238452 0.00127467296754259 0.00110320299314279 0.0123064629683701 0.000523319394950712 9.72336174672919e-05 0.000484148240183254
