"","age1.D","age2_no_comorbid.D","age2_comorbid.D","age3_no_comorbid.D","age3_comorbid.D"
"1",0,0,0,0,0
"2",7.37100737100737,7.96178343949045,23.1629392971246,36.3636363636364,42.8954423592493
"3",7.37100737100737,9.55414012738854,24.7603833865815,27.2727272727273,52.2788203753351
"4",6.01965601965602,7.21868365180467,27.1565495207668,11.3636363636364,63.0026809651475
"5",0,0,0,0,0
"6",7.98525798525798,8.06794055201699,27.1565495207668,29.5454545454545,54.9597855227882
"7",6.63390663390663,7.85562632696391,25.5591054313099,27.2727272727273,48.2573726541555
"8",0,0,0,0,0
"9",7.24815724815725,9.23566878980892,30.3514376996805,15.9090909090909,61.6621983914209
"10",7.12530712530713,8.59872611464968,20.7667731629393,27.2727272727273,48.2573726541555
"11",7.98525798525798,7.00636942675159,24.7603833865815,18.1818181818182,54.9597855227882
"12",0,0,0,0,0
"13",8.10810810810811,7.74946921443737,19.9680511182109,11.3636363636364,50.9383378016086
"14",6.75675675675676,9.55414012738854,27.1565495207668,25,46.916890080429
"15",6.75675675675676,8.49256900212314,25.5591054313099,9.09090909090909,44.2359249329759
"16",6.51105651105651,8.28025477707006,26.3578274760383,22.7272727272727,57.6407506702413
"17",6.51105651105651,8.28025477707006,23.1629392971246,9.09090909090909,60.3217158176944
"18",7.86240786240786,9.447983014862,24.7603833865815,20.4545454545455,50.9383378016086
"19",7.86240786240786,6.90021231422505,22.3642172523962,31.8181818181818,45.5764075067024
"20",7.24815724815725,8.9171974522293,27.1565495207668,18.1818181818182,58.9812332439678
"21",9.33660933660934,7.21868365180467,28.7539936102236,15.9090909090909,58.9812332439678
"22",7.37100737100737,8.3864118895966,28.7539936102236,29.5454545454545,38.8739946380697
"23",6.87960687960688,8.17409766454352,23.1629392971246,18.1818181818182,42.8954423592493
"24",5.65110565110565,8.17409766454352,28.7539936102236,25,48.2573726541555
"25",7.24815724815725,7.74946921443737,23.1629392971246,18.1818181818182,46.916890080429
"26",0,0,0,0,0
"27",0,0,0,0,0
"28",6.38820638820639,8.59872611464968,35.1437699680511,18.1818181818182,46.916890080429
"29",7.73955773955774,10.0849256900212,29.5527156549521,36.3636363636364,44.2359249329759
"30",6.87960687960688,7.53715498938429,23.961661341853,6.81818181818182,50.9383378016086
"31",7.86240786240786,9.447983014862,27.9552715654952,20.4545454545455,54.9597855227882
"32",7.24815724815725,8.28025477707006,23.961661341853,13.6363636363636,53.6193029490617
"33",5.15970515970516,7.74946921443737,18.370607028754,11.3636363636364,68.3646112600536
"34",7.49385749385749,9.23566878980892,30.3514376996805,25,46.916890080429
"35",7.61670761670762,8.81104033970276,27.1565495207668,22.7272727272727,50.9383378016086
"36",7.61670761670762,8.28025477707006,28.7539936102236,22.7272727272727,45.5764075067024
"37",6.75675675675676,10.1910828025478,27.1565495207668,13.6363636363636,56.3002680965147
"38",6.51105651105651,8.28025477707006,23.1629392971246,15.9090909090909,64.343163538874
"39",0,0,0,0,0
"40",7.002457002457,6.68789808917197,30.3514376996805,29.5454545454545,53.6193029490617
"41",8.10810810810811,7.43099787685775,24.7603833865815,20.4545454545455,54.9597855227882
"42",7.73955773955774,8.9171974522293,26.3578274760383,31.8181818181818,56.3002680965147
"43",6.14250614250614,7.64331210191083,27.1565495207668,18.1818181818182,46.916890080429
"44",6.38820638820639,8.70488322717622,31.1501597444089,22.7272727272727,44.2359249329759
"45",7.37100737100737,7.85562632696391,27.9552715654952,20.4545454545455,57.6407506702413
"46",0,0,0,0,0
"47",6.51105651105651,8.59872611464968,23.1629392971246,22.7272727272727,48.2573726541555
"48",7.37100737100737,8.17409766454352,28.7539936102236,13.6363636363636,50.9383378016086
"49",5.77395577395577,9.34182590233546,27.9552715654952,11.3636363636364,49.597855227882
"50",0,0,0,0,0
"51",6.38820638820639,6.26326963906582,28.7539936102236,18.1818181818182,48.2573726541555
"52",5.65110565110565,8.9171974522293,23.961661341853,15.9090909090909,38.8739946380697
"53",7.12530712530713,7.85562632696391,23.961661341853,11.3636363636364,57.6407506702413
"54",0,0,0,0,0
"55",9.09090909090909,9.34182590233546,23.961661341853,15.9090909090909,40.2144772117963
"56",6.63390663390663,7.00636942675159,24.7603833865815,25,44.2359249329759
"57",7.49385749385749,8.81104033970276,22.3642172523962,13.6363636363636,48.2573726541555
"58",8.5995085995086,8.9171974522293,25.5591054313099,18.1818181818182,48.2573726541555
"59",8.10810810810811,8.06794055201699,24.7603833865815,11.3636363636364,48.2573726541555
"60",7.49385749385749,9.23566878980892,27.1565495207668,25,50.9383378016086
"61",5.8968058968059,9.76645435244161,31.9488817891374,15.9090909090909,46.916890080429
"62",7.49385749385749,9.34182590233546,31.9488817891374,25,45.5764075067024
"63",8.23095823095823,7.96178343949045,29.5527156549521,13.6363636363636,46.916890080429
"64",0,0,0.798722044728434,0,0
"65",7.86240786240786,9.447983014862,27.1565495207668,22.7272727272727,49.597855227882
"66",7.37100737100737,8.59872611464968,25.5591054313099,31.8181818181818,50.9383378016086
"67",7.24815724815725,7.21868365180467,23.1629392971246,27.2727272727273,58.9812332439678
"68",8.10810810810811,8.59872611464968,20.7667731629393,18.1818181818182,52.2788203753351
"69",7.49385749385749,8.70488322717622,30.3514376996805,20.4545454545455,58.9812332439678
"70",6.63390663390663,9.12951167728238,30.3514376996805,22.7272727272727,52.2788203753351
"71",7.98525798525798,8.06794055201699,30.3514376996805,20.4545454545455,48.2573726541555
"72",0,0,0,0,0
"73",7.86240786240786,7.53715498938429,27.9552715654952,18.1818181818182,45.5764075067024
"74",6.38820638820639,8.49256900212314,31.1501597444089,13.6363636363636,42.8954423592493
"75",5.8968058968059,9.02335456475584,24.7603833865815,18.1818181818182,44.2359249329759
"76",0,0,0,0,0
"77",5.77395577395577,10.9341825902335,27.1565495207668,27.2727272727273,52.2788203753351
"78",6.26535626535627,8.59872611464968,26.3578274760383,18.1818181818182,45.5764075067024
"79",6.01965601965602,7.00636942675159,38.3386581469649,15.9090909090909,36.1930294906166
"80",7.73955773955774,8.28025477707006,34.3450479233227,38.6363636363636,50.9383378016086
"81",7.24815724815725,9.02335456475584,28.7539936102236,22.7272727272727,48.2573726541555
"82",6.14250614250614,9.12951167728238,26.3578274760383,15.9090909090909,58.9812332439678
"83",8.23095823095823,9.76645435244161,26.3578274760383,15.9090909090909,52.2788203753351
"84",8.23095823095823,9.23566878980892,23.1629392971246,34.0909090909091,41.5549597855228
"85",8.23095823095823,7.32484076433121,21.5654952076677,13.6363636363636,46.916890080429
"86",6.63390663390663,9.97876857749469,22.3642172523962,15.9090909090909,57.6407506702413
"87",8.96805896805897,8.17409766454352,26.3578274760383,20.4545454545455,56.3002680965147
"88",7.61670761670762,9.23566878980892,22.3642172523962,20.4545454545455,50.9383378016086
"89",8.47665847665848,7.21868365180467,26.3578274760383,27.2727272727273,57.6407506702413
"90",7.73955773955774,7.74946921443737,28.7539936102236,38.6363636363636,57.6407506702413
"91",7.98525798525798,8.59872611464968,23.961661341853,25,45.5764075067024
"92",0,0,0,0,0
"93",0,0,0,0,0
"94",6.63390663390663,8.49256900212314,21.5654952076677,15.9090909090909,42.8954423592493
"95",6.14250614250614,8.9171974522293,31.1501597444089,31.8181818181818,60.3217158176944
"96",7.37100737100737,9.87261146496815,26.3578274760383,20.4545454545455,56.3002680965147
"97",7.002457002457,6.58174097664544,28.7539936102236,27.2727272727273,49.597855227882
"98",6.38820638820639,8.59872611464968,27.1565495207668,18.1818181818182,50.9383378016086
