"","age1.D","age2_no_comorbid.D","age2_comorbid.D","age3_no_comorbid.D","age3_comorbid.D"
"1",0,0,0,0,0
"2",72,73,42,10,40
"3",65,98,35,11,45
"4",59,81,41,9,36
"5",64,72,34,7,44
"6",52,76,35,11,43
"7",55,79,39,12,37
"8",61,86,36,15,40
"9",59,78,23,7,42
"10",52,88,33,10,40
"11",82,71,34,11,32
"12",58,84,29,9,39
"13",69,70,27,10,37
"14",0,0,0,0,0
"15",58,66,28,6,35
"16",57,94,30,12,39
"17",41,89,29,5,40
"18",56,79,31,8,41
"19",67,83,36,9,41
"20",50,80,30,7,43
"21",60,88,46,15,40
"22",0,0,0,0,0
"23",52,77,39,9,33
"24",45,82,34,11,39
"25",46,60,36,7,47
"26",0,0,0,0,0
"27",57,92,40,11,36
"28",53,87,37,6,38
"29",71,86,31,7,34
"30",65,78,26,5,36
"31",55,90,39,8,39
"32",62,70,25,7,31
"33",54,68,37,9,40
"34",56,84,33,7,51
"35",76,66,43,8,42
"36",64,66,26,9,35
"37",60,81,31,12,38
"38",50,71,37,10,33
"39",49,79,40,11,33
"40",71,79,39,6,40
"41",53,79,28,8,38
"42",68,91,31,15,43
"43",56,87,27,9,34
"44",53,95,35,8,36
"45",67,72,34,4,37
"46",64,72,33,9,32
"47",62,85,33,8,34
"48",60,78,35,6,43
"49",56,70,32,11,31
"50",56,90,34,9,31
"51",58,66,38,6,44
"52",0,0,0,0,0
"53",62,79,28,5,44
"54",51,84,40,8,33
"55",0,0,0,0,0
"56",69,84,34,10,44
"57",0,0,0,0,0
"58",51,88,34,11,31
"59",62,74,34,13,39
"60",58,70,43,11,40
"61",53,71,35,11,41
"62",67,84,35,6,39
"63",59,87,36,7,42
"64",61,79,37,7,44
"65",64,73,29,4,38
"66",0,0,0,0,0
"67",66,86,30,9,40
"68",60,90,35,7,31
"69",56,87,39,6,36
"70",47,74,34,8,40
"71",56,75,24,12,37
"72",57,79,34,6,37
"73",53,75,27,12,38
"74",70,86,37,8,35
"75",62,79,42,13,45
"76",62,89,43,11,42
"77",64,86,27,9,39
"78",0,0,0,0,0
"79",0,0,0,0,0
"80",49,82,26,11,41
"81",60,84,32,10,34
"82",0,0,0,0,0
"83",0,1,0,0,0
"84",68,56,40,11,27
"85",61,97,32,4,35
"86",49,84,29,12,41
"87",0,0,0,0,0
"88",59,89,27,5,35
"89",66,60,35,7,43
"90",68,74,29,6,30
"91",64,80,35,12,39
"92",68,72,26,11,45
"93",69,87,36,6,48
"94",57,82,36,9,37
"95",61,82,32,10,31
"96",0,0,0,0,0
"97",60,83,37,7,34
"98",51,84,34,11,36
"99",69,64,36,10,28
"100",58,70,36,10,39
"101",62,75,40,17,42
"102",47,75,29,6,39
"103",59,76,32,5,40
"104",55,83,35,9,40
"105",68,71,43,7,33
"106",61,89,37,7,43
"107",46,88,30,10,36
"108",57,75,32,5,43
"109",53,86,33,11,38
"110",0,0,0,0,0
"111",59,72,33,10,34
"112",0,0,0,0,0
"113",65,81,41,14,45
"114",52,76,32,8,31
"115",0,0,0,0,0
"116",70,73,33,6,36
"117",0,0,0,0,0
"118",56,76,24,7,28
"119",0,1,0,0,0
"120",0,0,0,0,0
"121",0,0,0,0,0
"122",68,72,33,7,36
"123",0,0,0,0,0
"124",66,66,35,8,43
"125",55,86,34,11,35
"126",59,58,36,10,27
"127",73,73,36,7,35
"128",62,81,45,7,36
"129",52,65,38,10,41
"130",64,82,37,12,39
"131",59,88,32,6,41
"132",58,88,35,11,36
"133",46,72,29,7,32
"134",75,79,39,5,40
"135",64,86,40,15,34
"136",64,73,36,7,37
"137",0,0,0,0,0
"138",63,66,36,12,31
"139",48,82,34,6,41
"140",50,89,42,11,35
"141",0,0,0,0,0
"142",63,94,38,7,35
"143",58,72,41,8,43
"144",58,80,32,14,39
"145",49,86,33,12,35
"146",67,78,34,8,42
"147",56,80,35,10,34
"148",62,65,33,6,38
"149",0,0,0,0,0
"150",57,78,36,6,30
"151",56,73,31,9,38
"152",61,91,34,7,50
"153",62,57,41,6,30
"154",63,70,41,9,34
"155",63,84,23,14,37
"156",56,58,34,10,31
"157",61,84,28,9,38
"158",69,82,35,11,28
"159",56,82,37,7,40
"160",74,76,48,13,38
"161",64,73,26,8,41
"162",66,77,31,10,39
"163",65,92,31,7,36
"164",57,71,38,12,34
"165",56,69,29,12,32
"166",54,80,37,13,38
"167",0,0,0,0,0
"168",0,0,0,0,0
"169",58,79,27,9,40
"170",46,65,32,7,42
"171",60,64,35,13,34
"172",52,79,44,13,31
"173",61,86,30,10,36
"174",0,0,0,0,0
"175",54,79,36,8,43
"176",65,66,37,10,34
"177",0,0,0,0,0
"178",46,68,38,15,37
"179",45,94,32,4,40
"180",57,89,32,14,38
"181",52,61,30,14,36
"182",0,0,0,0,0
"183",54,79,34,12,33
"184",48,83,29,13,36
"185",60,89,26,8,40
"186",73,82,43,8,40
"187",0,0,0,0,0
"188",66,73,33,4,36
"189",59,77,45,14,43
"190",61,66,26,12,35
"191",67,67,29,4,36
"192",77,72,42,5,38
"193",55,84,38,8,45
"194",64,86,36,7,37
"195",60,64,30,12,42
"196",56,64,30,10,39
"197",58,69,29,13,31
"198",0,0,0,0,0
"199",57,74,37,13,34
"200",45,71,38,12,44
"201",66,75,43,12,42
"202",0,0,0,0,0
"203",62,69,37,13,49
"204",53,83,39,9,36
"205",0,0,0,0,0
"206",55,90,33,8,36
"207",50,70,34,7,40
"208",64,64,26,9,35
"209",50,82,34,13,37
"210",0,0,0,0,0
"211",66,81,24,4,37
"212",50,81,30,7,30
"213",50,63,26,8,43
"214",78,76,38,11,38
"215",58,67,39,12,35
"216",57,65,29,11,34
"217",66,75,36,9,37
"218",57,75,40,8,44
"219",58,81,37,10,38
"220",53,78,39,9,38
"221",69,86,26,9,41
"222",59,76,34,7,30
"223",62,87,49,12,43
"224",60,84,27,8,36
"225",0,0,0,0,0
"226",55,80,36,7,43
"227",59,86,32,7,34
"228",0,0,0,0,0
"229",60,82,28,7,34
"230",52,63,33,13,42
"231",66,77,30,13,39
"232",0,0,0,0,0
"233",62,74,39,11,37
"234",65,80,36,7,41
"235",0,0,0,0,0
"236",57,86,26,12,41
"237",68,90,33,11,36
"238",58,68,33,9,41
"239",54,85,27,7,38
"240",57,74,35,8,36
"241",62,69,33,11,36
"242",56,79,31,4,42
"243",0,0,0,0,0
"244",59,72,35,7,40
"245",0,0,0,0,0
"246",61,88,42,12,39
"247",77,66,39,11,36
"248",51,82,26,4,32
"249",51,85,42,10,37
"250",0,0,0,0,0
"251",56,66,36,5,32
"252",58,87,30,7,49
"253",67,75,28,7,36
"254",60,89,33,9,37
"255",56,98,31,12,42
"256",54,73,38,5,44
"257",61,75,46,8,42
"258",60,62,32,4,44
"259",56,90,37,9,39
"260",60,98,35,5,41
"261",0,0,0,0,0
"262",65,66,38,6,41
"263",0,1,0,0,0
"264",0,0,0,0,0
"265",46,72,32,9,35
"266",56,81,41,8,41
"267",0,0,0,0,0
"268",64,71,36,7,43
"269",63,87,31,7,34
"270",54,82,31,9,38
"271",63,84,34,11,43
"272",0,0,0,0,0
"273",69,91,37,7,43
"274",0,0,0,0,0
"275",57,84,27,9,40
"276",0,1,0,0,0
"277",0,0,0,0,0
"278",58,76,35,8,38
"279",67,97,29,8,36
"280",48,66,36,8,35
"281",46,81,29,7,41
"282",48,81,30,7,42
"283",0,0,0,0,0
"284",63,69,39,8,41
"285",55,81,31,11,37
"286",63,78,35,7,46
"287",67,67,36,11,32
"288",0,0,0,0,0
"289",0,0,0,0,0
"290",59,80,30,9,37
"291",52,80,31,11,42
"292",0,0,0,0,0
"293",49,87,34,10,36
"294",62,100,36,11,37
"295",0,0,0,0,0
"296",52,90,34,9,34
"297",54,81,35,12,35
"298",60,82,35,15,44
"299",56,87,36,8,38
"300",58,80,41,8,43
"301",74,60,27,6,30
"302",59,70,41,13,33
"303",68,71,33,10,41
"304",51,75,30,6,38
"305",61,77,28,7,36
"306",68,72,37,8,37
"307",56,75,32,12,35
"308",0,0,0,0,0
"309",54,74,35,13,36
"310",62,76,33,8,35
"311",57,74,26,6,27
"312",0,0,0,0,0
"313",49,91,26,8,42
"314",55,63,31,10,34
"315",61,87,30,9,43
"316",0,0,0,0,0
"317",54,79,32,9,46
"318",59,94,37,7,37
"319",0,0,0,0,0
"320",55,78,25,13,42
"321",53,77,35,6,37
"322",73,90,29,10,37
"323",61,88,38,10,39
"324",49,73,32,9,38
"325",0,0,0,0,0
"326",0,1,0,0,0
"327",59,81,32,8,35
"328",62,82,13,14,36
"329",66,86,49,10,37
"330",61,68,34,8,38
"331",60,88,31,4,36
"332",66,70,32,11,32
"333",54,71,29,17,43
"334",48,75,26,9,36
"335",57,88,32,11,38
"336",47,66,31,9,38
"337",53,68,27,10,36
"338",56,68,38,5,35
"339",51,70,36,11,52
"340",65,78,33,7,34
"341",64,79,40,10,33
"342",68,81,27,6,42
"343",72,86,38,12,35
"344",60,85,35,8,37
"345",50,79,36,4,47
"346",68,81,40,10,40
"347",66,86,26,8,37
"348",64,70,39,8,27
"349",0,0,0,0,0
"350",53,72,33,11,41
"351",0,0,0,0,0
"352",59,77,39,8,31
"353",68,88,32,9,42
"354",58,69,34,13,34
"355",59,104,37,7,38
"356",56,86,40,5,36
"357",54,69,38,11,41
"358",39,78,38,12,39
"359",0,0,0,0,0
"360",67,72,30,10,40
"361",0,0,0,0,0
"362",57,80,35,13,34
"363",40,84,35,6,36
"364",1,0,0,0,0
"365",66,80,26,7,45
"366",0,0,0,0,0
"367",46,76,31,7,35
"368",64,77,38,8,44
"369",51,85,38,8,39
"370",54,67,44,8,40
"371",0,0,0,0,0
"372",67,79,25,10,30
"373",61,77,41,5,32
"374",55,77,32,9,41
"375",60,103,35,16,40
"376",65,83,31,7,41
"377",57,74,38,6,38
"378",51,81,33,10,43
"379",63,78,35,11,32
"380",59,79,31,7,33
"381",71,65,35,8,40
"382",51,94,37,7,35
"383",47,88,36,11,39
"384",62,85,32,7,41
"385",64,92,38,6,43
"386",0,0,0,0,0
"387",70,74,23,6,35
