"","age1.R","age2_no_comorbid.R","age2_comorbid.R","age3_no_comorbid.R","age3_comorbid.R"
"1",1,3,0,1,0
"2",741,808,74,30,23
"3",738,766,74,28,19
"4",747,789,73,27,27
"5",741,817,74,26,19
"6",757,810,85,25,19
"7",749,801,78,25,28
"8",739,783,84,22,23
"9",748,811,97,28,22
"10",756,790,80,26,22
"11",723,810,83,24,25
"12",750,796,83,29,22
"13",734,823,91,28,25
"14",0,1,0,0,0
"15",746,794,85,33,27
"16",752,789,83,25,25
"17",766,798,91,33,24
"18",748,801,87,28,22
"19",743,805,81,25,28
"20",757,802,89,26,17
"21",747,797,72,22,20
"22",0,1,0,0,0
"23",749,806,72,32,25
"24",762,810,85,29,23
"25",758,833,83,31,17
"26",0,1,0,0,0
"27",749,785,77,27,26
"28",759,786,77,32,23
"29",736,801,86,28,32
"30",742,809,91,31,26
"31",753,781,75,26,20
"32",742,814,93,32,30
"33",754,820,82,29,22
"34",755,810,84,28,17
"35",731,810,76,29,18
"36",741,802,88,31,24
"37",743,790,84,25,26
"38",755,792,78,27,28
"39",754,809,78,29,24
"40",732,795,77,27,22
"41",749,796,84,32,26
"42",739,805,86,26,21
"43",751,804,90,31,31
"44",753,794,84,28,21
"45",734,813,83,23,30
"46",738,808,86,31,21
"47",742,774,86,29,31
"48",748,816,84,23,19
"49",746,819,87,26,30
"50",747,794,80,28,23
"51",749,806,83,32,22
"52",0,1,0,0,0
"53",743,800,82,28,22
"54",751,799,81,30,27
"55",0,1,0,0,0
"56",732,804,82,25,20
"57",1,1,0,0,0
"58",758,787,87,27,26
"59",738,797,76,27,26
"60",746,795,69,24,20
"61",756,812,82,28,19
"62",740,803,85,34,27
"63",745,791,82,32,21
"64",748,814,77,28,18
"65",746,805,91,31,27
"66",0,1,0,0,0
"67",738,803,82,29,30
"68",745,769,84,33,26
"69",746,785,72,28,32
"70",760,821,85,28,24
"71",754,812,96,28,27
"72",750,779,81,25,28
"73",754,803,91,26,27
"74",734,808,79,25,21
