"","age1_orange.R","age1_green.R","age2_no_comorbid_orange.R","age2_no_comorbid_green.R","age2_comorbid_green.R","age3_no_comorbid_green.R","age3_comorbid_green.R"
"1",1,0,8,0,0,0,0
"2",688,0,727,0,0,0,0
"3",690,57,737,71,82,21,21
"4",687,0,740,0,0,0,0
"5",0,0,0,0,0,0,0
"6",693,55,737,65,69,20,14
"7",2,0,2,0,0,0,0
"8",702,59,749,76,74,27,24
"9",0,0,1,0,0,0,0
"10",686,55,717,70,77,24,26
"11",700,0,705,0,0,0,0
"12",691,53,714,78,78,29,25
"13",691,57,723,75,76,17,20
"14",683,52,713,76,86,27,24
"15",683,50,727,53,61,22,22
"16",0,0,1,0,0,0,0
"17",0,0,0,0,0,0,0
"18",678,49,723,55,52,19,19
"19",697,51,718,68,71,18,21
"20",674,50,731,64,62,20,21
"21",1,0,2,0,0,0,0
"22",0,0,1,0,0,0,0
"23",688,61,747,70,80,23,23
"24",685,58,738,78,76,31,23
"25",0,0,1,0,0,0,0
"26",0,0,2,0,0,0,0
"27",0,0,1,0,0,0,0
"28",692,40,722,55,57,13,17
"29",0,0,1,0,0,0,0
"30",686,56,737,77,80,26,26
"31",671,59,724,73,77,23,22
"32",684,57,722,60,76,13,20
"33",0,0,1,0,0,0,0
"34",696,51,726,68,71,14,24
"35",674,53,735,69,65,19,16
"36",690,52,709,80,81,21,20
"37",683,59,716,70,73,23,21
"38",684,55,700,73,57,19,16
"39",703,55,721,76,66,20,26
"40",0,0,1,0,0,0,0
"41",0,0,1,0,0,0,0
"42",672,48,703,64,54,22,16
"43",681,54,708,78,76,28,24
"44",0,0,1,0,0,0,0
"45",0,0,0,0,0,0,0
"46",694,0,733,0,1,0,1
"47",701,53,737,59,71,20,10
"48",705,47,729,59,52,12,12
"49",699,50,703,78,78,23,25
"50",0,0,1,0,0,0,0
"51",0,0,1,0,0,0,0
"52",705,56,731,66,78,20,20
"53",0,0,1,0,0,0,0
"54",699,0,740,0,0,0,1
"55",688,49,714,60,63,17,11
"56",694,56,749,63,75,25,17
"57",695,51,708,72,71,21,24
"58",679,46,727,53,69,16,12
"59",681,0,710,0,0,0,0
"60",688,58,710,67,69,22,20
"61",0,0,1,0,0,0,0
"62",687,57,717,66,75,28,18
"63",700,48,722,59,47,20,13
"64",693,0,729,0,0,0,0
"65",0,0,2,0,0,0,0
"66",1,0,1,0,0,0,0
"67",684,52,717,67,62,23,18
"68",685,58,732,73,69,21,19
"69",686,50,721,66,55,23,22
"70",0,0,1,0,0,0,0
"71",686,49,713,53,57,16,11
"72",700,55,738,67,70,26,22
"73",691,54,750,73,87,20,24
"74",0,0,1,0,0,0,0
"75",0,0,1,0,0,0,0
"76",674,50,705,66,66,23,22
"77",696,39,743,52,62,17,19
"78",0,0,1,0,0,0,0
"79",685,60,724,78,77,26,24
"80",696,55,727,72,72,30,21
"81",4,0,1,0,0,0,0
"82",0,0,1,0,0,0,0
"83",674,56,743,71,77,27,22
"84",693,54,718,57,65,18,22
"85",677,54,713,78,76,22,15
"86",696,47,728,69,47,17,25
"87",689,56,726,67,76,25,21
"88",0,0,1,0,0,0,0
"89",696,58,745,78,76,24,25
"90",0,0,1,0,0,0,0
"91",689,54,732,76,68,25,20
"92",690,0,725,0,0,0,0
"93",683,55,712,82,69,27,28
"94",702,51,695,60,62,20,13
"95",700,55,715,69,77,25,27
"96",0,0,1,0,0,0,0
"97",694,50,732,65,73,23,20
"98",0,0,1,0,0,0,0
