"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",8.8823299083086,0,16.3778961885154,0,0,0,0
"2",85.6619199724221,0,105.018973514707,0,0,0,0
"3",66.2453689082291,72.924330174691,58.6010519126023,93.8476955749439,104.448169153152,106.73042110416,101.894800316992
"4",60.8814188245161,0,65.659047158587,0,0,0,0
"5",0,0,0,0,0,0,0
"6",59.2506592174773,90.80327426213,102.828007919579,99.5021007884242,105.480220030079,111.351306051765,104.65488400994
"7",3.95079741243618,0,0.676725449499553,0,0,0,0
"8",55.4160419240966,72.4769286656953,65.1548441270755,76.0850878109929,81.533586551945,76.2361404881529,72.7424799932519
"9",0,0,0,0,0,0,0
"10",63.4128415885694,64.3195068164252,64.3847649321694,67.8924647841681,77.3817089360954,66.9070031157443,71.0911392170616
"11",56.3008480051016,0,84.9744625666871,0,0,0,0
"12",50.0198782623197,53.4479519742162,64.3427855951454,56.7272351270476,62.2602303160857,63.0615262910215,65.6082962043368
"13",59.8991606859089,60.8423529305066,60.5103699762088,71.0924771992294,63.5971169812084,61.3445240935208,67.508642606625
"14",66.6670816713829,66.0538897490787,89.3366139230912,79.7312869203884,82.541080962265,70.6319526605478,74.5625373227423
"15",71.3404857549832,140.162567565816,74.7636038219324,150.319730203733,146.312417707402,134.836563654524,146.235516687745
"16",0,0,0,0,0,0,0
"17",0,0,0,0,0,0,0
"18",67.2731592430421,196.857673527785,86.3199485776379,209.918072240592,196.297071045317,190.019394946146,182.1517148959
"19",60.1976803042359,84.1227595130694,77.3790390349367,94.5118187615368,88.1362549783724,83.6971908531422,92.4022660588816
"20",61.2181987986316,114.038272341509,100.063582761484,114.661951087328,105.685773960573,113.223357111702,116.835600589871
"21",8.20887957916899,0,3.18349537430471,0,0,0,0
"22",0,0,0,0,0,0,0
"23",46.966892983058,65.3620718376392,59.0415664507554,70.1820160067214,87.1820339678523,65.1006701756902,71.1472535825043
"24",57.9647535773422,65.4809601814454,77.6227386056172,71.8779620031067,72.1123925848689,71.9925734887686,80.4223948552563
"25",0,0,0,0,0,0,0
"26",0,0,0.47798581970863,0,0,0,0
"27",0,0,0,0,0,0,0
"28",49.162092797476,92.1642760624571,60.1127378077015,99.2221123580798,94.9963061021803,79.6041458682456,80.5532944975069
"29",0,0,0,0,0,0,0
"30",67.5111784286766,69.9210170856352,64.7575321074673,67.2872533666612,77.363301136805,80.6340642925198,68.9537460417287
"31",67.6036899318541,83.9984376491601,71.4936297087396,87.6229797530448,78.7598841838382,76.8915943084549,75.6796747594449
"32",62.6342328774427,77.7355411736746,79.6145630895982,83.310425666126,85.7017465143434,83.5277477886129,86.0991916837981
"33",0,0,0,0,0,0,0
"34",57.7226280687503,99.0134817105969,75.1681670484608,92.2066687900007,93.1427563079765,88.757176032322,92.0566515196369
"35",55.5619156416426,80.2986050585456,75.1077875849387,103.337681014972,108.826886192295,81.65390346114,93.5194099617501
"36",59.8217152383761,77.0131103385125,66.8497638563374,81.6030908670801,77.595648446594,81.2070216452492,75.514885850342
"37",77.6627941437759,87.8135671163551,74.8859557468447,86.4994104154277,90.1218590790789,86.5619890925032,81.9227046303848
"38",79.7262552748655,106.084747912015,80.9222968542263,130.23741981766,118.965031029466,101.105085823255,125.002769916865
