"","age1_orange.E","age2_no_comorbid_orange.E","age2_comorbid_green.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1",18.4275184275184,15.7112526539278,11.1821086261981,15.9090909090909,13.4048257372654
"2",21.2530712530713,17.515923566879,0,0,0
"3",21.2530712530713,16.9851380042463,0,0,1.34048257372654
"4",0,0.106157112526539,0,0,0
"5",22.2358722358722,17.7282377919321,11.9808306709265,15.9090909090909,13.4048257372654
"6",17.4447174447174,15.0743099787686,0,0,0
"7",20.1474201474201,18.5774946921444,12.779552715655,15.9090909090909,16.0857908847185
"8",20.8845208845209,18.2590233545648,11.1821086261981,11.3636363636364,12.0643431635389
"9",20.3931203931204,16.2420382165605,16.7731629392971,15.9090909090909,14.745308310992
"10",18.4275184275184,17.0912951167728,0,0,0
"11",20.8845208845209,19.4267515923567,10.3833865814696,11.3636363636364,9.38337801608579
"12",22.8501228501229,18.7898089171975,11.1821086261981,13.6363636363636,9.38337801608579
"13",16.5847665847666,17.6220806794055,11.1821086261981,15.9090909090909,13.4048257372654
"14",19.4103194103194,19.4267515923567,8.78594249201278,13.6363636363636,10.7238605898123
"15",21.7444717444717,17.515923566879,12.779552715655,15.9090909090909,14.745308310992
"16",19.1646191646192,16.0297239915074,11.9808306709265,15.9090909090909,12.0643431635389
"17",19.5331695331695,15.4989384288747,11.1821086261981,9.09090909090909,10.7238605898123
"18",19.7788697788698,16.348195329087,0,0,0
"19",19.041769041769,17.4097664543524,15.1757188498403,11.3636363636364,16.0857908847185
"20",0,0.106157112526539,0,0,0
"21",23.3415233415233,16.348195329087,14.3769968051118,13.6363636363636,12.0643431635389
"22",16.953316953317,18.7898089171975,11.1821086261981,13.6363636363636,10.7238605898123
"23",19.4103194103194,17.3036093418259,0.798722044728434,2.27272727272727,0
"24",20.6388206388206,17.3036093418259,9.58466453674121,13.6363636363636,12.0643431635389
"25",0,0.106157112526539,0,0,0
"26",20.6388206388206,17.0912951167728,0,0,0
"27",0,0.106157112526539,0,0,0
"28",17.5675675675676,17.6220806794055,15.9744408945687,25,14.745308310992
"29",21.990171990172,17.6220806794055,13.5782747603834,13.6363636363636,13.4048257372654
"30",19.1646191646192,15.2866242038217,12.779552715655,13.6363636363636,12.0643431635389
"31",20.7616707616708,17.7282377919321,14.3769968051118,11.3636363636364,12.0643431635389
"32",20.02457002457,14.968152866242,13.5782747603834,9.09090909090909,12.0643431635389
"33",20.5159705159705,18.5774946921444,13.5782747603834,18.1818181818182,13.4048257372654
"34",0,0.106157112526539,0,0,0
"35",19.5331695331695,16.135881104034,0,0,0
"36",19.1646191646192,16.6666666666667,11.1821086261981,18.1818181818182,10.7238605898123
"37",19.1646191646192,15.8174097664544,12.779552715655,20.4545454545455,13.4048257372654
"38",22.3587223587224,18.2590233545648,14.3769968051118,13.6363636363636,14.745308310992
"39",0,0.106157112526539,0,0,0
"40",18.6732186732187,14.8619957537155,15.1757188498403,15.9090909090909,14.745308310992
"41",0,0.106157112526539,0,0,0
"42",20.8845208845209,16.7728237791932,11.9808306709265,15.9090909090909,17.426273458445
"43",16.7076167076167,18.4713375796178,0,0,0
"44",20.8845208845209,18.2590233545648,0,0,0
"45",17.8132678132678,12.6326963906582,13.5782747603834,15.9090909090909,12.0643431635389
"46",0,0.106157112526539,0,0,0
"47",0,0.106157112526539,0,0,0
"48",21.1302211302211,19.1082802547771,13.5782747603834,20.4545454545455,18.7667560321716
"49",19.7788697788698,17.0912951167728,18.370607028754,13.6363636363636,12.0643431635389
"50",18.5503685503685,14.1188959660297,13.5782747603834,11.3636363636364,13.4048257372654
"51",18.9189189189189,21.2314225053079,12.779552715655,13.6363636363636,14.745308310992
"52",18.5503685503685,14.2250530785563,0,0,0
"53",0,0.106157112526539,0,0,0
"54",16.3390663390663,17.1974522292994,15.1757188498403,18.1818181818182,14.745308310992
"55",19.041769041769,16.8789808917197,12.779552715655,18.1818181818182,17.426273458445
"56",19.6560196560197,17.8343949044586,11.1821086261981,15.9090909090909,17.426273458445
"57",17.5675675675676,16.8789808917197,15.1757188498403,11.3636363636364,17.426273458445
"58",19.7788697788698,16.2420382165605,11.9808306709265,13.6363636363636,12.0643431635389
"59",19.4103194103194,17.0912951167728,0,0,0
"60",18.1818181818182,15.9235668789809,13.5782747603834,11.3636363636364,14.745308310992
"61",0,0.106157112526539,0,0,0
"62",19.5331695331695,18.3651804670913,11.9808306709265,11.3636363636364,13.4048257372654
"63",19.041769041769,16.4543524416136,10.3833865814696,11.3636363636364,8.04289544235925
"64",16.2162162162162,15.4989384288747,11.9808306709265,11.3636363636364,13.4048257372654
"65",20.2702702702703,16.6666666666667,12.779552715655,13.6363636363636,14.745308310992
"66",0.122850122850123,0.106157112526539,0,0,0
"67",20.2702702702703,16.9851380042463,12.779552715655,13.6363636363636,13.4048257372654
"68",18.3046683046683,15.1804670912951,7.98722044728434,11.3636363636364,6.70241286863271
"69",18.3046683046683,16.9851380042463,11.9808306709265,15.9090909090909,9.38337801608579
"70",20.1474201474201,16.2420382165605,0,0,0
"71",20.02457002457,16.8789808917197,18.370607028754,18.1818181818182,16.0857908847185
"72",21.8673218673219,19.8513800424628,11.9808306709265,15.9090909090909,13.4048257372654
"73",18.4275184275184,17.0912951167728,14.3769968051118,9.09090909090909,16.0857908847185
"74",21.4987714987715,20.3821656050955,11.9808306709265,15.9090909090909,9.38337801608579
"75",0,0.106157112526539,0,0,0
"76",18.1818181818182,15.7112526539278,15.1757188498403,13.6363636363636,14.745308310992
"77",19.9017199017199,17.6220806794055,0.798722044728434,0,0
"78",0,0.106157112526539,0,0,0
"79",19.6560196560197,15.4989384288747,15.1757188498403,18.1818181818182,10.7238605898123
"80",16.7076167076167,16.6666666666667,0.798722044728434,2.27272727272727,0
"81",20.5159705159705,16.9851380042463,0,0,0
"82",20.3931203931204,19.4267515923567,0,0,0
"83",17.4447174447174,14.6496815286624,0,0,0
"84",19.7788697788698,16.2420382165605,0,0,0
"85",18.7960687960688,16.7728237791932,14.3769968051118,18.1818181818182,13.4048257372654
"86",18.6732186732187,17.1974522292994,13.5782747603834,13.6363636363636,12.0643431635389
"87",19.9017199017199,15.6050955414013,0,0,0
