"","age1_orange.H","age2_no_comorbid_orange.H","age2_comorbid_green.H","age3_no_comorbid_green.H","age3_comorbid_green.H"
"1052",15,21,8,4,15
"1053",22,17,11,3,7
"1054",13,19,6,3,10
"1055",16,22,8,3,7
"1056",18,23,4,2,9
"1057",17,22,7,4,6
"1058",19,21,6,5,10
"1059",16,19,9,3,9
"1060",13,18,9,2,5
"1061",28,21,7,5,9
"1062",23,25,0,0,0
"1063",20,17,0,0,0
"1064",18,18,7,2,5
"1065",17,19,3,2,7
"1066",14,25,6,4,8
"1067",16,25,0,0,0
"1068",17,22,11,2,7
"1069",19,20,7,3,6
"1070",0,0,0,0,0
"1071",19,16,5,4,9
"1072",17,25,10,3,9
"1073",16,23,6,3,6
"1074",18,18,6,3,8
"1075",20,17,0,0,0
"1076",18,19,11,3,10
"1077",0,0,0,0,0
"1078",23,17,8,3,10
"1079",0,0,0,0,0
"1080",21,27,10,1,7
"1081",10,16,0,0,1
"1082",17,23,0,0,0
"1083",17,20,6,2,7
"1084",24,19,9,5,12
"1085",17,25,9,4,7
"1086",0,0,0,0,0
"1087",23,26,0,0,0
"1088",16,24,7,3,6
"1089",16,18,12,3,8
"1090",20,17,8,2,5
"1091",19,18,6,4,8
"1092",19,21,0,0,0
"1093",25,23,0,0,0
"1094",15,15,0,0,0
"1095",0,0,0,0,0
"1096",18,20,0,0,0
"1097",16,27,6,2,8
"1098",19,26,9,2,7
"1099",17,18,0,0,0
"1100",13,15,8,3,8
"1101",19,22,8,4,11
"1102",15,17,0,0,0
"1103",17,23,9,4,11
"1104",12,16,9,4,8
"1105",15,17,0,0,0
"1106",21,20,7,3,7
"1107",14,19,10,3,8
"1108",11,20,11,2,7
"1109",30,19,4,2,8
"1110",18,25,0,0,0
"1111",18,16,6,2,7
"1112",18,17,6,2,6
"1113",0,0,0,0,0
"1114",15,26,0,0,0
"1115",22,22,7,2,11
"1116",13,23,8,3,6
"1117",16,19,4,2,4
"1118",21,18,8,3,8
"1119",27,22,11,2,6
"1120",20,24,11,4,10
"1121",16,14,4,2,9
"1122",0,0,0,0,0
"1123",0,0,0,0,0
"1124",13,18,8,4,5
"1125",0,0,0,0,0
"1126",17,16,8,2,8
"1127",0,0,0,0,0
"1128",16,12,7,2,5
"1129",0,0,0,0,0
"1130",21,22,9,2,12
"1131",15,20,0,0,0
"1132",21,20,10,4,6
"1133",17,26,0,0,0
"1134",16,26,8,4,8
"1135",20,20,6,2,5
"1136",0,0,0,0,0
"1137",11,16,7,4,9
"1138",17,21,10,2,7
"1139",0,0,0,0,0
"1140",15,23,9,5,8
"1141",14,22,0,0,0
"1142",0,0,0,0,0
"1143",25,13,7,4,5
"1144",18,18,0,0,0
"1145",17,16,0,0,0
"1146",20,17,7,4,7
"1147",20,18,8,2,7
"1148",14,20,3,3,6
"1149",19,16,9,1,7
"1150",22,27,0,0,0
"1151",0,0,0,0,0
"1152",0,0,0,0,0
"1153",23,26,6,4,8
"1154",31,22,11,3,7
"1155",15,25,7,2,9
"1156",22,21,4,2,7
"1157",16,20,11,3,9
"1158",20,18,7,1,6
"1159",0,0,0,0,0
"1160",0,0,0,0,0
"1161",0,0,0,0,0
"1162",25,23,8,4,9
"1163",0,0,0,0,0
"1164",19,22,0,0,0
"1165",21,14,10,3,6
"1166",16,13,10,1,5
"1167",18,25,11,3,6
"1168",23,20,0,0,0
"1169",23,19,8,3,9
"1170",19,18,11,4,6
"1171",16,19,10,1,13
"1172",16,16,11,4,8
"1173",0,0,0,0,0
"1174",17,20,0,0,0
"1175",21,28,8,5,5
"1176",13,21,11,2,13
"1177",15,15,6,2,7
"1178",27,21,13,4,9
"1179",21,21,8,3,12
"1180",20,26,0,0,0
"1181",20,19,0,0,0
"1182",22,19,5,2,8
"1183",0,0,0,0,0
"1184",16,23,6,3,8
"1185",0,0,0,0,0
"1186",0,0,0,0,0
"1187",11,24,0,0,0
"1188",19,20,7,6,8
"1189",17,17,0,0,0
"1190",21,23,6,5,11
"1191",17,19,7,3,8
"1192",18,20,5,3,9
"1193",0,0,0,0,0
"1194",13,20,0,0,0
"1195",16,18,9,4,5
"1196",16,21,11,2,11
"1197",19,21,0,0,0
"1198",19,23,4,2,7
"1199",20,27,0,0,0
"1200",13,18,8,3,9
"1201",17,20,8,3,9
"1202",15,23,7,4,10
"1203",24,19,7,4,5
"1204",17,22,10,4,5
"1205",16,24,0,0,0
"1206",18,19,5,3,15
"1207",18,20,6,2,9
"1208",0,0,0,0,0
"1209",15,24,10,3,6
"1210",14,20,9,3,8
"1211",15,22,11,3,10
"1212",17,19,11,4,9
"1213",16,17,0,0,0
"1214",14,20,0,0,0
"1215",12,20,6,4,7
"1216",18,15,11,2,7
"1217",0,0,0,0,0
"1218",21,27,9,3,5
"1219",20,16,0,0,0
"1220",19,23,6,2,13
"1221",17,21,10,3,8
"1222",16,20,5,2,5
"1223",22,20,0,0,0
"1224",0,0,0,0,0
"1225",21,22,9,4,10
"1226",16,18,8,3,7
"1227",23,19,7,2,7
"1228",17,16,11,1,5
"1229",0,0,0,0,0
"1230",23,18,8,3,5
"1231",12,12,6,2,8
"1232",19,22,0,0,0
"1233",0,0,0,0,0
"1234",0,0,0,0,0
"1235",0,0,0,0,0
"1236",19,16,8,5,6
"1237",17,14,7,3,9
"1238",14,23,0,0,0
"1239",0,0,0,0,0
"1240",22,22,10,4,9
"1241",18,23,7,2,8
"1242",20,14,6,4,12
"1243",23,17,9,3,8
"1244",16,23,0,0,0
"1245",22,19,8,4,5
"1246",25,21,0,0,0
"1247",15,21,7,3,7
"1248",23,22,8,4,6
"1249",15,14,6,3,10
"1250",19,23,7,3,7
"1251",0,0,0,0,0
"1252",0,0,0,0,0
"1253",15,19,0,0,0
"1254",22,19,10,3,9
"1255",13,24,9,4,10
"1256",17,25,5,2,7
"1257",14,20,5,3,9
"1258",19,20,6,3,7
"1259",19,23,0,0,0
"1260",18,16,9,2,10
"1261",18,21,7,3,10
"1262",17,20,9,4,10
"1263",19,22,10,2,9
"1264",26,18,8,3,12
"1265",28,23,0,0,0
"1266",20,18,7,4,13
"1267",17,18,6,3,7
"1268",19,12,0,0,0
"1269",0,0,0,0,0
"1270",13,19,7,5,8
"1271",18,25,9,6,8
"1272",17,22,9,1,7
"1273",17,21,6,5,11
"1274",17,21,10,4,8
"1275",18,12,0,0,0
"1276",24,27,6,1,9
"1277",13,17,0,0,0
"1278",16,28,6,3,8
"1279",17,22,8,3,6
"1280",18,22,5,3,10
"1281",0,0,0,0,0
"1282",17,21,6,3,8
"1283",19,16,5,3,6
"1284",17,26,0,0,0
"1285",14,27,0,0,0
"1286",15,22,0,0,0
"1287",18,22,6,2,8
"1288",16,20,0,0,0
"1289",20,15,11,1,6
"1290",14,20,0,0,0
"1291",21,16,7,3,10
"1292",18,19,4,5,5
"1293",25,26,7,2,6
"1294",23,11,0,0,0
"1295",18,22,0,0,0
"1296",0,0,0,0,0
"1297",18,23,0,0,0
"1298",14,19,6,3,6
"1299",13,17,5,2,12
"1300",17,15,6,5,8
"1301",22,21,12,5,11
"1302",13,19,0,0,0
"1303",18,18,9,3,8
"1304",11,19,9,2,10
"1305",21,23,10,2,4
"1306",24,21,6,2,7
"1307",12,22,10,3,8
"1308",25,22,5,2,7
"1309",20,16,7,5,6
"1310",16,21,0,0,0
"1311",18,23,7,2,6
"1312",0,0,0,0,0
"1313",19,16,7,4,6
"1314",19,20,0,0,0
"1315",16,13,12,3,9
"1316",18,18,9,4,10
"1317",17,20,0,0,0
"1318",22,28,0,0,0
"1319",14,21,0,0,0
"1320",16,20,7,3,5
"1321",19,20,10,1,7
"1322",0,0,0,0,0
"1323",18,21,5,2,12
"1324",19,14,9,4,6
"1325",14,21,0,0,0
"1326",14,20,10,2,8
"1327",0,0,0,0,0
"1328",18,15,8,3,6
"1329",18,20,9,2,6
"1330",21,18,0,0,0
"1331",16,20,0,0,0
"1332",19,20,5,3,7
"1333",20,20,5,3,10
"1334",22,15,7,3,11
"1335",20,20,7,3,9
"1336",16,15,8,3,8
"1337",17,16,0,0,0
"1338",25,20,7,5,8
"1339",17,23,0,0,0
"1340",0,0,0,0,0
"1341",0,0,0,0,0
"1342",22,14,10,4,8
"1343",22,17,0,0,0
"1344",26,23,7,2,7
"1345",19,24,7,2,6
"1346",23,21,6,5,11
"1347",0,0,0,0,0
"1348",18,14,0,0,0
"1349",0,0,0,0,0
"1350",16,20,11,3,8
"1351",19,21,0,0,0
"1352",21,18,6,2,7
"1353",0,0,0,0,0
"1354",23,22,6,2,6
"1355",0,0,0,0,0
"1356",25,20,0,0,0
"1357",0,0,0,0,0
"1358",21,21,8,4,9
"1359",22,21,0,0,0
"1360",19,21,6,2,8
"1361",18,18,11,4,9
"1362",20,16,10,2,8
"1363",0,0,0,0,0
"1364",21,23,11,2,11
"1365",14,16,6,3,8
"1366",23,28,9,5,11
"1367",20,18,10,2,11
"1368",19,25,10,3,6
"1369",16,20,6,1,8
"1370",16,21,0,0,0
"1371",21,25,0,0,0
"1372",0,0,0,0,0
"1373",18,17,5,3,9
"1374",23,17,5,3,7
"1375",0,0,0,0,0
"1376",19,18,0,0,0
"1377",22,20,8,2,8
"1378",16,25,4,2,8
"1379",22,19,9,4,11
"1380",23,19,0,0,0
"1381",20,24,6,3,8
"1382",26,21,10,3,6
"1383",31,23,0,0,0
"1384",0,0,0,0,0
"1385",20,23,7,2,10
"1386",0,0,0,0,0
"1387",0,0,0,0,0
"1388",24,20,7,2,9
"1389",14,25,8,3,8
"1390",24,23,6,3,8
"1391",16,28,0,0,0
"1392",13,19,7,4,8
"1393",0,0,0,0,0
"1394",24,14,0,0,0
"1395",22,23,0,0,0
"1396",19,18,8,2,9
"1397",21,20,9,2,6
"1398",17,19,0,0,0
"1399",14,21,0,0,0
"1400",24,22,7,4,9
"1401",25,24,8,4,5
"1402",20,16,5,3,5
"1403",11,17,8,2,7
"1404",0,0,0,0,0
"1405",25,22,10,3,8
"1406",0,0,0,0,0
"1407",21,19,9,4,8
"1408",14,22,8,2,7
"1409",16,13,6,2,11
"1410",18,18,1,0,0
"1411",22,26,10,3,10
"1412",19,25,6,3,6
"1413",27,20,5,4,8
"1414",0,1,0,0,0
"1415",23,20,6,2,10
"1416",20,35,9,4,12
"1417",14,21,0,0,0
"1418",0,0,0,0,0
"1419",18,20,5,5,12
"1420",18,18,9,2,7
"1421",22,16,0,0,0
"1422",20,23,0,0,0
"1423",13,15,9,3,10
"1424",26,21,10,2,10
"1425",17,19,8,4,8
"1426",23,20,0,0,0
"1427",18,19,10,5,14
"1428",20,25,7,5,11
"1429",18,17,11,2,11
"1430",12,20,4,2,9
"1431",26,24,9,5,11
"1432",15,17,10,3,10
"1433",28,24,9,3,9
"1434",17,24,0,0,0
"1435",18,23,8,1,8
"1436",22,17,0,0,0
"1437",24,21,5,4,5
"1438",19,23,12,3,11
"1439",17,26,6,3,8
"1440",0,0,0,0,0
"1441",14,23,7,6,6
"1442",0,0,0,0,0
"1443",11,18,5,3,12
"1444",18,22,12,2,7
"1445",21,21,8,4,8
"1446",0,0,0,0,0
"1447",19,16,7,3,6
"1448",21,21,0,0,0
"1449",22,17,0,0,0
"1450",0,0,0,0,0
"1451",18,20,6,3,8
"1452",17,22,5,3,11
"1453",16,20,0,0,0
"1454",19,21,8,3,8
"1455",0,0,0,0,0
"1456",15,17,6,3,11
"1457",22,25,10,2,5
"1458",20,14,0,0,0
"1459",23,19,10,2,5
"1460",17,22,7,2,9
"1461",19,24,6,4,10
"1462",23,18,5,2,12
"1463",20,14,6,1,7
"1464",21,21,0,0,0
"1465",15,12,9,2,8
"1466",13,18,0,0,0
"1467",23,27,4,2,8
"1468",22,21,8,4,9
"1469",0,0,0,0,0
"1470",17,18,8,3,11
"1471",18,22,7,2,5
"1472",0,0,0,0,0
"1473",17,24,10,3,9
"1474",21,19,5,4,10
"1475",24,21,7,2,6
"1476",21,20,0,0,0
"1477",13,17,0,0,0
"1478",19,18,0,0,0
"1479",14,23,5,2,5
"1480",14,16,0,0,0
"1481",15,17,0,0,0
"1482",14,21,11,3,9
"1483",24,25,9,3,9
"1484",0,0,0,0,0
"1485",14,26,0,0,0
"1486",20,29,6,2,10
"1487",0,0,0,0,0
"1488",22,22,7,3,9
"1489",30,16,8,2,10
"1490",23,25,4,5,8
"1491",20,22,6,2,10
"1492",14,18,10,2,7
"1493",16,18,0,0,0
"1494",23,28,0,0,0
"1495",19,28,7,3,7
"1496",21,19,8,3,6
"1497",21,21,9,1,9
"1498",17,21,6,2,6
"1499",16,14,8,3,8
"1500",16,17,0,0,0
"1501",19,19,0,0,0
"1502",0,0,0,0,0
"1503",18,21,0,0,0
"1504",26,15,0,0,0
"1505",0,0,0,0,0
"1506",17,25,0,0,0
"1507",13,21,0,0,0
"1508",20,25,5,3,5
"1509",17,27,10,4,7
"1510",0,0,0,0,0
"1511",16,23,7,1,9
"1512",19,24,6,3,14
"1513",34,25,8,3,13
"1514",0,0,0,0,0
"1515",14,19,6,3,6
"1516",0,0,0,0,0
"1517",11,18,0,0,0
"1518",17,21,1,0,0
"1519",24,17,8,2,7
"1520",23,18,0,0,0
"1521",17,19,0,0,1
"1522",16,25,0,1,0
"1523",19,24,6,3,12
"1524",0,0,0,0,0
"1525",26,22,0,0,0
"1526",20,18,0,0,0
"1527",22,16,0,0,0
"1528",21,29,7,3,6
"1529",24,24,0,1,0
"1530",21,17,10,3,8
"1531",21,25,10,1,8
"1532",0,0,0,0,0
"1533",16,17,5,4,8
"1534",16,21,10,1,12
"1535",0,0,0,0,0
"1536",0,0,0,0,0
"1537",16,19,7,3,7
"1538",17,24,0,0,0
"1539",24,15,5,3,9
"1540",0,0,0,0,0
"1541",18,22,8,1,11
"1542",21,12,9,2,7
"1543",15,17,0,0,0
"1544",22,14,7,3,10
"1545",23,30,0,0,0
"1546",18,15,0,0,0
"1547",19,22,0,0,0
"1548",15,17,7,4,10
"1549",22,20,9,3,7
"1550",18,27,4,2,7
"1551",21,23,8,5,6
"1552",14,22,5,3,7
"1553",13,15,8,2,6
"1554",23,23,8,4,12
"1555",25,18,0,0,0
"1556",20,22,6,2,9
"1557",0,0,0,0,0
"1558",13,20,9,3,10
"1559",19,21,4,3,5
"1560",0,0,0,0,0
"1561",16,26,0,0,0
"1562",14,26,10,2,4
"1563",21,22,8,4,7
"1564",22,20,9,2,5
"1565",0,0,0,0,0
"1566",15,22,10,5,7
"1567",17,19,9,3,5
"1568",21,19,7,2,5
"1569",23,15,7,4,8
"1570",17,20,7,4,6
"1571",18,18,8,0,7
"1572",22,21,8,3,8
"1573",18,25,7,3,7
"1574",16,23,11,3,9
"1575",17,21,0,0,0
"1576",17,20,7,1,12
"1577",0,0,0,0,0
"1578",18,20,7,1,9
"1579",0,0,0,0,0
"1580",20,17,0,0,0
"1581",17,19,6,2,4
"1582",22,22,8,3,9
"1583",18,14,0,0,0
"1584",19,22,8,4,7
"1585",0,0,0,0,0
"1586",14,24,7,1,6
"1587",14,23,9,3,8
"1588",0,0,0,0,0
"1589",15,17,8,2,10
"1590",0,0,0,0,0
"1591",17,21,0,0,0
"1592",23,18,9,4,9
"1593",18,20,5,3,8
"1594",25,26,0,0,0
"1595",23,20,7,2,9
"1596",13,22,0,0,0
"1597",18,21,9,6,11
"1598",17,19,8,2,8
"1599",20,17,10,2,11
"1600",32,17,0,0,0
"1601",17,19,5,2,8
"1602",18,17,5,2,8
"1603",18,21,8,2,6
"1604",14,24,10,3,6
"1605",20,20,9,1,11
"1606",15,19,8,2,11
"1607",19,20,7,3,11
"1608",15,21,6,2,8
"1609",24,27,0,0,0
"1610",20,19,6,3,8
"1611",16,22,7,4,9
"1612",16,20,9,2,7
"1613",22,22,13,4,9
"1614",18,21,0,0,0
"1615",22,27,6,3,8
"1616",21,28,0,0,0
"1617",19,25,8,3,9
"1618",17,17,10,6,10
"1619",21,20,0,0,0
"1620",14,22,6,2,7
"1621",20,27,6,3,10
"1622",0,0,0,0,0
"1623",0,0,0,0,0
"1624",0,0,0,0,0
"1625",13,15,8,2,9
"1626",17,17,0,0,0
"1627",24,20,0,0,0
"1628",15,21,6,4,5
"1629",14,16,8,4,8
"1630",19,20,6,3,10
"1631",0,0,0,0,0
"1632",17,20,7,3,10
"1633",15,33,10,2,8
"1634",18,22,8,3,9
"1635",24,23,6,3,6
"1636",17,20,0,0,0
"1637",16,18,6,2,6
"1638",22,21,0,0,0
"1639",22,17,8,2,8
"1640",12,19,5,5,6
"1641",21,19,9,2,7
"1642",16,20,7,3,7
"1643",22,19,6,4,8
"1644",19,25,7,3,6
"1645",17,20,11,4,10
"1646",19,21,8,4,9
"1647",0,0,0,0,0
"1648",16,18,0,0,0
"1649",0,0,0,0,0
"1650",0,0,0,0,0
"1651",18,22,0,0,0
"1652",19,18,8,2,7
"1653",13,16,0,0,0
"1654",18,21,5,3,6
"1655",20,22,10,3,7
"1656",22,26,0,0,0
"1657",19,28,0,0,0
"1658",24,23,12,3,9
"1659",19,21,5,4,7
"1660",17,24,8,3,7
"1661",15,24,0,0,0
"1662",20,23,1,0,0
"1663",19,27,5,2,6
"1664",18,26,0,0,0
"1665",18,30,9,4,9
"1666",0,0,0,0,0
"1667",16,21,0,0,0
"1668",19,20,6,2,5
"1669",17,26,0,0,0
"1670",17,18,10,3,11
"1671",17,18,10,2,11
"1672",17,18,0,0,0
"1673",22,21,9,4,8
"1674",18,22,8,3,11
"1675",0,0,0,0,0
"1676",19,22,7,6,7
"1677",0,0,0,0,0
"1678",22,17,0,0,0
"1679",27,26,10,5,11
"1680",19,23,7,2,7
"1681",0,0,0,0,0
"1682",13,22,0,0,0
"1683",22,24,7,3,8
"1684",22,21,6,3,7
"1685",18,23,0,0,0
"1686",14,23,10,4,7
"1687",15,20,0,0,0
"1688",17,16,6,2,8
"1689",14,18,0,0,0
"1690",0,0,0,0,0
"1691",21,26,7,2,6
"1692",0,0,0,0,0
"1693",0,0,0,0,0
"1694",19,15,10,3,7
"1695",25,19,5,2,6
"1696",19,17,7,4,7
"1697",23,20,0,0,0
"1698",16,27,8,2,8
"1699",17,24,6,3,9
"1700",19,29,0,0,0
"1701",13,22,0,0,0
"1702",16,12,6,2,6
"1703",20,26,8,2,12
"1704",19,20,5,4,7
"1705",27,22,0,0,0
"1706",17,21,5,2,7
"1707",18,21,5,3,6
"1708",18,26,8,3,8
"1709",0,0,0,0,0
"1710",21,21,0,0,0
"1711",16,18,5,4,8
"1712",0,0,0,0,0
"1713",16,15,11,2,12
"1714",19,23,13,2,7
"1715",20,25,6,2,7
"1716",14,17,6,3,10
"1717",23,18,7,2,8
"1718",14,22,10,2,11
"1719",0,0,0,0,0
"1720",19,25,4,5,11
"1721",18,21,12,3,7
"1722",17,23,5,2,7
"1723",24,16,8,2,7
"1724",34,23,9,4,7
"1725",20,22,8,4,8
"1726",21,16,6,4,6
"1727",0,0,0,0,0
"1728",18,20,0,0,0
"1729",0,0,0,0,0
"1730",28,19,7,4,6
"1731",13,22,0,0,0
"1732",19,24,11,3,7
"1733",17,16,9,3,7
"1734",17,15,0,0,0
"1735",17,25,7,3,10
"1736",16,33,8,2,9
"1737",17,14,5,4,5
"1738",26,17,3,3,6
"1739",25,23,0,0,1
"1740",15,19,9,5,10
"1741",17,25,0,0,0
"1742",18,19,0,0,0
"1743",0,0,0,0,0
"1744",15,17,0,0,0
"1745",16,22,9,3,10
"1746",24,21,9,3,10
"1747",15,22,0,0,0
"1748",20,24,0,0,0
"1749",25,12,5,2,9
"1750",16,22,1,0,0
"1751",0,0,0,0,0
"1752",0,0,0,0,0
"1753",19,26,5,6,8
"1754",17,17,0,0,0
"1755",16,16,0,0,0
"1756",21,22,8,3,12
"1757",0,0,0,0,0
"1758",25,21,11,2,8
"1759",18,28,0,0,0
"1760",18,18,9,4,7
"1761",20,18,0,0,0
"1762",19,21,8,4,7
"1763",15,21,0,0,0
"1764",21,16,10,5,7
"1765",19,27,8,3,12
"1766",18,24,0,0,0
"1767",24,18,9,2,7
"1768",16,21,8,4,5
"1769",0,0,0,0,0
"1770",12,22,7,3,7
"1771",14,26,7,4,7
"1772",21,17,4,3,8
"1773",19,18,0,0,1
"1774",23,21,10,3,9
"1775",11,22,0,0,0
"1776",0,0,0,0,0
"1777",18,24,8,4,9
"1778",17,17,5,2,9
"1779",17,16,10,3,10
"1780",19,24,8,3,9
"1781",16,19,0,0,0
"1782",0,0,0,0,0
"1783",0,0,0,0,0
"1784",20,19,0,0,0
"1785",19,17,7,5,5
"1786",21,18,4,2,6
"1787",0,0,0,0,0
"1788",21,21,7,2,6
"1789",15,26,9,2,9
"1790",19,17,6,3,9
"1791",14,20,8,2,8
"1792",22,22,12,3,9
"1793",22,18,8,2,9
"1794",0,0,0,0,0
"1795",23,24,7,1,11
"1796",0,0,0,0,0
"1797",21,18,0,0,0
"1798",21,21,0,0,0
"1799",23,17,6,2,8
"1800",17,26,10,4,10
"1801",20,20,8,2,7
"1802",17,23,7,4,9
"1803",22,20,7,3,9
"1804",22,20,10,1,7
"1805",15,19,7,4,7
"1806",31,21,6,3,10
"1807",20,16,0,0,0
"1808",15,25,13,1,8
"1809",1,0,0,0,0
"1810",17,15,7,2,9
"1811",34,22,9,2,7
"1812",17,16,10,3,8
"1813",31,16,0,0,1
"1814",19,22,0,0,0
"1815",25,17,6,2,5
"1816",0,0,0,0,0
"1817",0,0,0,0,0
"1818",25,20,7,3,12
"1819",15,17,0,0,0
"1820",18,24,5,1,10
"1821",26,26,7,2,6
"1822",23,25,7,3,10
"1823",18,24,5,4,6
"1824",21,16,8,2,10
"1825",18,18,8,2,8
"1826",0,0,0,0,0
"1827",16,21,14,3,7
"1828",18,21,7,2,10
"1829",17,17,11,1,12
"1830",0,1,0,0,0
"1831",0,0,0,0,0
"1832",0,0,0,0,0
"1833",14,21,6,3,9
"1834",0,0,0,0,0
"1835",17,32,8,3,9
"1836",15,17,9,2,10
"1837",0,0,0,0,0
"1838",15,25,0,1,0
"1839",0,0,0,0,0
"1840",18,15,10,5,10
"1841",15,18,11,3,8
"1842",23,25,0,0,0
"1843",16,22,5,2,7
"1844",20,20,0,0,0
"1845",24,18,9,2,6
"1846",15,21,0,0,0
"1847",28,17,0,0,0
"1848",0,1,0,0,0
"1849",21,24,6,4,6
"1850",23,22,10,2,13
"1851",23,18,9,3,6
"1852",18,20,7,3,4
"1853",16,19,8,2,7
"1854",16,25,0,0,0
"1855",24,16,0,0,0
"1856",21,22,8,3,9
"1857",14,13,10,2,8
"1858",22,26,6,4,9
"1859",0,0,0,0,0
"1860",18,18,10,3,6
"1861",20,17,7,4,8
"1862",15,20,7,3,7
"1863",27,19,4,3,4
"1864",16,19,8,3,7
"1865",13,27,8,4,9
"1866",17,20,7,2,6
"1867",19,21,6,1,8
"1868",16,17,7,2,5
"1869",25,23,0,0,0
"1870",0,0,0,0,0
"1871",17,21,10,3,7
"1872",14,16,0,0,0
"1873",17,19,7,3,10
"1874",16,16,0,0,0
"1875",17,20,4,2,6
"1876",15,18,8,3,7
"1877",14,19,11,3,8
"1878",18,20,7,5,8
"1879",18,18,6,4,10
"1880",19,17,3,3,9
"1881",24,24,10,3,8
"1882",23,19,9,2,8
"1883",24,26,6,3,9
"1884",21,27,5,2,8
"1885",15,19,8,3,9
"1886",23,24,0,0,0
"1887",15,21,0,0,0
"1888",16,20,0,0,0
"1889",26,14,10,3,8
"1890",0,0,0,0,0
"1891",19,20,0,0,0
"1892",0,0,0,0,0
"1893",23,21,4,2,8
"1894",19,16,5,2,12
"1895",0,0,0,0,0
"1896",10,18,6,2,6
"1897",20,26,0,0,0
"1898",16,20,0,0,0
"1899",20,16,0,0,0
"1900",18,24,10,4,10
"1901",20,16,9,4,5
"1902",15,20,0,1,0
"1903",21,20,8,2,7
"1904",0,0,0,0,0
"1905",19,19,0,0,0
"1906",15,20,12,2,13
"1907",0,0,0,0,0
"1908",17,27,6,3,9
"1909",22,18,7,2,11
"1910",21,17,12,2,8
"1911",19,20,8,2,9
"1912",18,18,8,2,7
"1913",19,21,0,0,0
"1914",26,18,10,3,7
"1915",0,0,0,0,0
"1916",13,20,9,5,11
"1917",16,24,8,3,6
"1918",21,16,10,1,6
"1919",28,30,0,0,0
"1920",16,20,10,3,8
"1921",12,17,11,4,13
"1922",17,16,8,1,8
"1923",0,0,0,0,0
"1924",22,25,0,0,0
"1925",0,0,0,0,0
"1926",17,20,12,2,10
"1927",15,12,6,2,5
"1928",12,20,0,0,0
"1929",22,31,0,0,0
"1930",21,19,7,3,5
"1931",0,0,0,0,0
"1932",0,0,0,0,0
"1933",23,19,7,4,5
"1934",23,17,6,3,7
"1935",14,21,9,2,11
"1936",16,23,10,2,6
"1937",17,18,8,2,5
"1938",0,0,0,0,0
"1939",14,25,9,4,8
"1940",19,19,0,0,0
"1941",16,23,6,5,10
"1942",19,14,8,4,9
"1943",0,0,0,0,0
"1944",19,21,1,0,0
"1945",26,17,10,3,13
"1946",21,17,6,3,9
"1947",18,26,4,2,4
"1948",19,23,8,3,10
"1949",20,24,1,0,0
"1950",22,16,5,2,12
"1951",16,16,0,0,0
"1952",15,17,0,0,0
"1953",22,17,10,3,9
"1954",22,17,10,1,7
"1955",13,17,10,5,9
"1956",24,24,0,0,0
"1957",17,18,5,6,7
"1958",21,18,11,3,9
"1959",0,0,0,0,0
"1960",12,17,6,2,8
"1961",15,19,6,1,10
"1962",28,16,8,3,14
"1963",17,17,7,2,6
"1964",19,17,6,2,9
"1965",13,20,9,1,8
"1966",28,14,7,5,5
"1967",26,27,0,0,0
"1968",14,22,9,3,10
"1969",24,22,0,0,0
"1970",26,17,7,3,11
"1971",21,15,0,0,0
"1972",24,18,8,2,8
"1973",24,24,12,4,12
"1974",18,21,10,2,8
"1975",17,18,0,0,0
"1976",21,21,7,5,6
"1977",14,21,0,0,0
"1978",18,18,0,0,0
"1979",18,15,0,0,0
"1980",17,25,8,4,10
"1981",17,18,6,4,5
"1982",25,18,10,3,7
"1983",19,22,7,2,6
"1984",26,27,8,1,7
"1985",17,24,0,0,0
"1986",20,21,8,3,10
"1987",0,0,0,0,0
"1988",17,16,6,3,6
"1989",0,0,0,0,0
"1990",25,25,8,4,5
"1991",0,0,0,0,0
"1992",17,18,10,3,10
"1993",12,21,0,0,0
"1994",15,17,11,3,11
"1995",21,20,0,0,0
"1996",22,27,10,2,8
"1997",24,22,4,2,9
"1998",0,0,0,0,0
"1999",30,14,6,2,9
"2000",21,24,0,0,0
"2001",13,16,10,4,10
"2002",16,22,9,3,7
"2003",17,18,9,2,9
"2004",24,23,4,3,7
"2005",20,23,5,1,5
"2006",20,22,11,5,9
"2007",19,22,7,1,6
"2008",0,0,0,0,0
"2009",20,22,8,2,8
"2010",14,15,9,2,8
"2011",23,20,9,2,4
"2012",17,21,0,0,0
"2013",20,19,4,1,5
"2014",18,20,0,0,0
"2015",17,28,8,2,8
"2016",20,19,7,3,11
"2017",21,18,8,4,7
"2018",17,21,5,2,12
"2019",19,20,6,4,10
"2020",18,18,6,3,7
"2021",17,16,7,1,8
"2022",17,21,6,2,6
"2023",21,22,6,2,5
"2024",18,16,8,3,5
"2025",0,0,0,0,0
"2026",20,22,5,2,7
"2027",25,23,6,5,7
"2028",17,18,5,1,5
"2029",16,21,7,3,6
"2030",11,17,8,3,9
"2031",19,18,0,0,1
"2032",20,19,6,4,4
"2033",19,20,8,3,11
"2034",19,19,0,0,0
"2035",21,27,0,0,0
"2036",21,18,0,0,0
"2037",28,25,0,0,0
"2038",20,26,0,0,0
"2039",29,24,0,0,0
"2040",0,0,0,0,0
"2041",18,20,8,3,6
"2042",21,24,8,3,10
"2043",21,21,11,1,10
"2044",0,0,0,0,0
"2045",0,0,0,0,0
"2046",0,0,0,0,0
