"","age1_orange.E","age2_no_comorbid_orange.E","age2_comorbid_green.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1010",31.0836750116743,37.0610005173557,72.0256204160113,75.2529535615034,71.0038226954945
"1011",3.6583621769828,0,0,0,0
"1012",27.3005117481441,27.3005117481441,0,0,0
"1013",25.8940057085549,28.8326146142679,0,0,0
"1014",22.5990680117876,23.8388660379444,57.857107067682,48.6499893202646,59.0434092867179
"1015",36.9240716066961,37.326772976781,49.0431864346618,44.2992338002563,48.0867834380054
"1016",0,0,0,0,0
"1017",37.9885571234334,38.9105116890409,54.4097694667111,61.8563527674,60.3503854176842
"1018",29.5998708854868,29.5998708854868,84.0329698011154,94.512949651108,86.1637626711171
"1019",23.5825165647842,27.7231279157412,63.0452381130984,60.5430188474069,60.8463302592866
"1020",37.9510407388025,41.3150991360903,51.2678068605354,0,0
"1021",28.3152988678709,29.287705993939,88.7698627892087,101.288844619714,90.0953576221647
"1022",19.0377882440061,23.8877863149442,48.0008022742004,46.5343131531597,49.1712746220906
"1023",40.6798002371675,45.2815643155279,83.9704827407955,89.4307916655469,87.5755308204086
"1024",32.3841440206561,33.6032621184756,29.9389174265597,0,0
"1025",27.9322901167076,28.2631102375337,57.1368341503801,55.6181273814579,55.9377793018751
"1026",0,0,0,0,0
"1027",32.0114540517471,33.2308422596093,64.0337904967452,72.6284336720355,79.3450309857829
"1028",29.4968245002032,30.4148563421106,48.1304380494085,58.6233456187836,52.3360819913593
"1029",0,0,0,0,0
"1030",26.31545005204,27.0692638285038,0,0,0
"1031",21.0526241963943,25.3522907252807,48.0466934484226,44.8531650347468,55.8258802292453
"1032",35.5256805625871,36.0881503635396,70.0557326586807,71.0345753749889,75.2833497892833
"1033",28.2183954375108,29.5057033355291,17.5311069928834,0,0
"1034",40.5958736768924,45.2953767237714,70.1933823788716,72.7868682077776,69.615688662298
"1035",25.1019966720811,27.3783591234095,0,28.4535422399889,0
"1036",22.1708223294481,26.0891461618525,50.1209212281547,64.0916510179083,54.8792029501183
"1037",27.211629014934,28.6268677277777,0,0,0
"1038",26.9096083401341,26.5105705731679,64.9300552585699,51.5063734826353,61.8139521162757
"1039",28.0527764575936,32.0669171678223,0,0,0
"1040",28.6999018932597,26.5262947653883,60.8482242035617,52.5928764471239,52.3567930548681
