"","age1_orange.A","age2_no_comorbid_orange.A","age2_comorbid_green.A","age3_no_comorbid_green.A","age3_comorbid_green.A"
"1054",55,52,7,3,2
"1055",53,47,7,1,4
"1056",58,47,5,2,4
"1057",50,49,3,4,3
"1058",45,53,6,4,4
"1059",44,44,8,4,4
"1060",45,50,5,1,4
"1061",53,51,10,4,3
"1062",44,44,0,0,0
"1063",52,59,0,0,0
"1064",50,48,5,2,3
"1065",40,47,5,3,5
"1066",46,61,7,2,6
"1067",48,36,0,0,0
"1068",47,48,4,2,5
"1069",39,43,8,3,4
"1070",0,1,0,0,0
"1071",37,48,6,2,7
"1072",42,49,7,5,4
"1073",45,37,7,4,3
"1074",38,42,5,2,6
"1075",54,50,1,0,0
"1076",45,44,7,1,5
"1077",0,1,0,0,0
"1078",50,33,6,3,4
"1079",0,1,0,0,0
"1080",47,46,6,3,4
"1081",46,53,1,0,0
"1082",42,47,1,0,0
"1083",40,45,5,1,3
"1084",42,47,8,3,3
"1085",57,46,4,2,4
"1086",0,0,0,0,0
"1087",44,42,0,0,0
"1088",42,50,7,5,3
"1089",53,62,6,2,5
"1090",58,58,9,4,3
"1091",53,57,7,2,6
"1092",41,39,0,0,0
"1093",44,47,0,0,0
"1094",46,39,0,0,0
"1095",0,1,0,0,0
"1096",42,52,0,0,0
"1097",40,40,7,2,4
"1098",44,51,10,2,3
"1099",34,45,0,0,0
"1100",44,64,9,4,2
"1101",49,47,8,3,3
"1102",42,43,0,0,0
"1103",48,49,9,2,2
"1104",42,48,8,2,5
"1105",42,50,0,0,0
"1106",48,58,5,3,4
"1107",44,41,7,3,4
"1108",49,42,7,5,5
"1109",41,45,7,2,6
"1110",43,46,0,0,0
"1111",52,44,6,2,3
"1112",49,52,5,3,4
"1113",0,0,0,0,0
"1114",47,47,0,0,0
"1115",41,44,6,2,7
"1116",50,40,6,2,6
"1117",37,57,5,1,1
"1118",50,51,11,1,3
"1119",52,58,3,2,5
"1120",55,45,7,4,3
"1121",48,42,9,2,2
"1122",0,0,0,0,0
"1123",0,0,0,0,0
"1124",57,56,7,5,8
"1125",0,1,0,0,0
"1126",48,48,9,1,4
"1127",0,1,0,0,0
"1128",50,39,7,1,2
"1129",0,0,0,0,0
"1130",44,49,4,3,5
"1131",40,51,0,0,0
"1132",44,51,8,2,6
"1133",53,47,0,0,0
"1134",49,43,6,2,4
"1135",45,48,7,1,6
"1136",0,0,0,0,0
"1137",39,47,10,3,6
"1138",46,42,9,2,3
"1139",0,0,0,0,0
"1140",53,46,5,5,5
"1141",44,45,0,0,0
"1142",0,1,0,0,0
"1143",47,53,6,2,6
"1144",48,48,0,0,1
"1145",30,39,0,0,0
"1146",52,48,8,4,7
"1147",45,51,9,1,4
"1148",46,38,6,1,7
"1149",47,55,6,0,4
"1150",45,45,0,0,0
"1151",0,1,0,0,0
"1152",0,0,0,0,0
"1153",43,45,7,2,3
"1154",50,52,8,3,5
"1155",49,50,5,1,5
"1156",46,52,8,3,4
"1157",49,49,9,3,4
"1158",54,52,5,2,4
"1159",0,0,0,0,0
"1160",0,0,0,0,0
"1161",0,0,0,0,0
"1162",51,50,9,3,2
"1163",0,0,0,0,0
"1164",44,45,0,0,0
"1165",60,59,5,2,3
"1166",44,43,7,4,3
"1167",45,63,7,2,3
"1168",48,61,0,0,0
"1169",41,39,7,1,7
"1170",45,44,7,2,7
"1171",50,47,6,3,5
"1172",60,47,8,4,5
"1173",0,1,0,0,0
"1174",46,55,0,0,0
"1175",53,46,5,2,2
"1176",51,46,4,2,3
"1177",53,46,5,3,3
"1178",46,37,5,3,4
"1179",46,35,7,2,3
"1180",36,49,0,0,0
"1181",42,46,0,0,0
"1182",61,41,8,3,2
"1183",0,0,0,0,0
"1184",59,47,8,1,3
"1185",0,0,0,0,0
"1186",0,0,0,0,0
"1187",46,53,0,0,0
"1188",47,55,8,3,8
"1189",40,51,0,0,0
"1190",48,39,8,2,4
"1191",48,38,5,1,5
"1192",38,48,5,5,5
"1193",0,1,0,0,0
"1194",48,59,0,0,0
"1195",48,46,5,2,4
"1196",53,60,7,4,3
"1197",53,52,1,0,0
"1198",44,50,8,4,4
"1199",42,63,0,0,0
"1200",46,46,4,4,3
"1201",48,41,8,3,3
"1202",49,43,5,1,4
"1203",49,57,10,2,5
"1204",58,55,9,4,4
"1205",54,53,0,0,0
"1206",45,48,7,2,5
"1207",57,43,8,5,5
"1208",0,0,0,0,0
"1209",49,51,8,2,3
"1210",36,43,5,3,2
"1211",51,49,8,3,2
"1212",51,53,9,3,5
"1213",42,58,0,0,0
"1214",35,52,0,0,0
"1215",40,50,10,2,4
"1216",51,42,4,3,4
"1217",0,0,0,0,0
"1218",49,43,6,3,3
"1219",39,50,0,0,0
"1220",58,54,6,3,3
"1221",50,50,7,5,3
"1222",52,44,4,2,4
"1223",45,48,0,0,0
"1224",0,1,0,0,0
"1225",46,40,10,2,5
"1226",41,43,11,5,5
"1227",40,48,4,4,3
"1228",57,53,7,2,6
"1229",1,0,0,0,0
"1230",55,56,7,4,6
"1231",44,51,7,5,7
"1232",43,38,0,0,0
"1233",0,0,0,0,0
"1234",0,0,0,0,0
"1235",0,1,0,0,0
"1236",41,42,8,2,5
"1237",44,48,5,2,4
"1238",39,44,0,0,0
"1239",0,0,0,0,0
"1240",38,56,9,3,7
"1241",58,53,10,2,5
"1242",46,39,7,2,4
"1243",52,49,6,3,7
"1244",54,46,0,0,0
"1245",45,48,5,4,4
"1246",48,49,0,0,0
"1247",40,40,7,3,4
"1248",46,54,8,3,4
"1249",59,53,6,2,3
"1250",51,47,6,3,4
"1251",0,0,0,0,0
"1252",0,0,0,0,0
"1253",46,51,0,0,0
"1254",46,39,9,1,4
"1255",41,49,4,2,3
"1256",44,52,9,3,3
"1257",50,54,7,2,4
"1258",54,69,5,4,2
"1259",46,51,0,0,0
"1260",45,49,5,4,1
"1261",45,58,5,3,3
"1262",42,44,12,5,4
"1263",44,60,7,3,3
"1264",50,48,8,3,4
"1265",47,47,0,0,0
"1266",47,48,7,2,6
"1267",39,46,8,3,3
"1268",48,49,0,0,0
"1269",1,1,0,0,0
"1270",38,48,6,3,5
"1271",42,59,11,4,2
"1272",49,62,5,3,3
"1273",49,54,6,2,3
"1274",52,55,7,3,3
"1275",47,48,0,0,0
"1276",49,47,4,3,2
"1277",50,44,0,0,0
"1278",37,44,8,2,4
"1279",54,52,7,2,6
"1280",52,49,7,3,6
"1281",1,1,0,0,0
"1282",49,45,6,3,5
"1283",46,45,6,2,2
"1284",45,50,0,0,0
"1285",42,49,0,0,0
"1286",44,44,0,0,0
"1287",44,48,7,2,5
"1288",53,55,1,0,0
"1289",42,51,10,6,7
"1290",44,57,1,0,0
"1291",48,55,7,4,5
"1292",43,45,8,2,4
"1293",42,44,4,2,3
"1294",55,66,0,0,0
"1295",57,41,0,0,0
"1296",1,0,0,0,0
"1297",46,44,0,0,0
"1298",44,51,5,3,2
"1299",40,46,12,2,4
"1300",58,47,6,5,4
"1301",52,45,9,2,3
"1302",51,41,0,0,0
"1303",68,45,8,3,3
"1304",37,49,6,3,5
"1305",49,34,6,1,5
"1306",52,59,8,2,3
"1307",48,50,7,2,7
"1308",39,44,4,2,5
"1309",45,41,6,4,5
"1310",48,51,0,0,0
"1311",49,39,11,1,3
"1312",0,0,0,0,0
"1313",49,41,4,2,3
"1314",38,55,0,0,0
"1315",51,44,10,3,3
"1316",44,43,4,2,6
"1317",48,47,0,0,0
"1318",45,54,0,0,0
"1319",48,46,0,0,0
"1320",58,47,7,2,9
"1321",48,60,6,2,5
"1322",0,0,0,0,0
"1323",57,59,6,2,4
"1324",38,47,6,2,4
"1325",41,41,0,0,0
"1326",56,43,6,3,6
"1327",0,1,0,0,0
"1328",38,48,6,3,4
"1329",49,55,2,2,3
"1330",43,40,0,0,0
"1331",33,44,0,0,0
"1332",41,41,4,2,3
"1333",46,51,7,2,3
"1334",44,49,4,3,3
"1335",46,53,8,2,3
"1336",39,40,6,5,2
"1337",40,44,0,0,0
"1338",46,53,9,2,2
"1339",40,58,0,0,0
"1340",0,0,0,0,0
"1341",0,0,0,0,0
"1342",43,48,7,2,5
"1343",37,37,1,0,0
"1344",33,43,5,2,2
"1345",44,46,6,2,4
"1346",47,51,7,5,3
"1347",0,0,0,0,0
"1348",47,44,0,0,0
"1349",1,0,0,0,0
"1350",48,42,5,2,4
"1351",34,44,0,0,0
"1352",45,50,7,2,3
"1353",0,0,0,0,0
"1354",45,44,10,4,5
"1355",0,0,0,0,0
"1356",42,59,0,0,0
"1357",1,1,0,0,0
"1358",41,57,5,1,5
"1359",39,43,0,0,0
"1360",52,41,11,3,4
"1361",45,61,11,2,5
"1362",47,49,7,2,6
"1363",0,1,0,0,0
"1364",45,52,6,1,4
"1365",44,44,11,2,4
"1366",40,56,11,4,4
"1367",57,49,8,3,3
"1368",47,51,8,2,3
"1369",53,55,9,1,2
"1370",55,52,0,0,0
"1371",54,52,0,0,0
"1372",0,1,0,0,0
"1373",47,41,6,4,2
"1374",52,48,8,3,3
"1375",0,0,0,0,0
"1376",47,56,0,0,0
"1377",47,50,5,3,2
"1378",36,48,6,1,6
"1379",48,44,8,2,2
"1380",36,56,0,0,0
"1381",40,52,8,2,5
"1382",58,61,6,1,4
"1383",49,53,0,0,0
"1384",0,0,0,0,0
"1385",51,49,6,2,3
"1386",0,1,0,0,0
"1387",0,0,0,0,0
"1388",63,43,8,4,4
"1389",54,43,9,3,4
"1390",50,62,9,5,2
"1391",54,52,0,0,0
"1392",37,34,7,3,5
"1393",0,0,0,0,0
"1394",40,44,0,0,0
"1395",35,42,0,0,0
"1396",43,55,6,2,4
"1397",44,47,7,2,4
"1398",37,43,1,0,0
"1399",55,46,0,0,0
"1400",41,46,8,4,3
"1401",50,48,6,2,3
"1402",47,61,9,5,4
"1403",45,38,7,2,4
"1404",0,0,0,0,0
"1405",55,44,5,1,4
"1406",0,0,0,0,0
"1407",54,51,8,4,4
"1408",49,43,4,1,3
"1409",55,48,8,3,4
"1410",55,55,0,0,1
"1411",58,48,3,2,4
"1412",42,49,4,2,3
"1413",54,53,11,1,4
"1414",0,0,0,0,0
"1415",40,54,5,3,6
"1416",50,47,9,3,4
"1417",55,38,0,0,0
"1418",0,0,0,0,0
"1419",60,57,6,1,5
"1420",43,45,11,3,4
"1421",45,48,0,0,0
"1422",41,48,0,0,0
"1423",52,48,8,2,7
"1424",43,56,6,5,4
"1425",50,48,7,3,4
"1426",44,54,0,0,0
"1427",45,51,6,2,4
"1428",62,47,11,3,3
"1429",38,54,6,5,4
"1430",51,45,4,1,2
"1431",44,57,5,3,3
"1432",38,47,11,4,6
"1433",43,56,7,3,4
"1434",46,58,1,0,0
"1435",56,53,6,2,2
"1436",43,43,0,0,0
"1437",42,48,5,6,3
"1438",32,45,6,3,6
"1439",48,54,5,1,2
"1440",0,1,0,0,0
"1441",41,36,6,4,5
"1442",0,1,0,0,0
"1443",43,54,8,2,2
"1444",46,49,7,4,4
"1445",54,42,10,2,5
"1446",0,0,0,0,0
"1447",45,53,8,3,5
"1448",51,66,0,0,0
"1449",49,50,0,0,0
"1450",0,0,0,0,0
"1451",53,35,6,2,2
"1452",52,39,9,2,5
"1453",46,46,0,0,0
"1454",53,43,6,3,4
"1455",0,0,0,0,0
"1456",43,49,9,3,5
"1457",36,59,6,2,6
"1458",48,47,0,0,0
"1459",51,53,7,2,4
"1460",40,53,7,6,3
"1461",47,45,7,2,5
"1462",39,54,6,3,6
"1463",51,41,7,5,7
"1464",41,57,0,0,1
"1465",45,46,5,4,4
"1466",47,46,0,0,0
"1467",49,40,7,3,3
"1468",39,38,8,1,3
"1469",0,0,0,0,0
"1470",48,43,7,3,3
"1471",57,44,7,1,7
"1472",0,0,0,0,0
"1473",45,46,9,3,2
"1474",52,51,7,2,5
"1475",52,47,8,5,5
"1476",55,60,0,0,0
"1477",45,56,0,0,0
"1478",41,41,0,0,0
"1479",55,53,5,3,4
"1480",34,37,0,0,0
"1481",46,47,0,0,0
"1482",51,53,4,2,4
"1483",45,75,5,3,3
"1484",0,1,0,0,0
"1485",47,48,0,0,0
"1486",47,51,8,3,3
"1487",0,1,0,0,0
"1488",47,42,10,6,3
"1489",53,51,7,4,6
"1490",61,52,11,2,4
"1491",49,42,5,4,5
"1492",42,54,5,3,5
"1493",53,57,0,0,0
"1494",49,41,0,0,0
"1495",57,46,8,2,4
"1496",47,55,5,4,4
"1497",50,55,3,1,2
"1498",41,56,7,2,5
"1499",39,57,6,4,3
"1500",51,46,0,0,0
"1501",46,49,0,0,0
"1502",0,0,0,0,0
"1503",43,51,0,0,0
"1504",51,49,0,0,0
"1505",0,0,0,0,0
"1506",46,45,0,0,0
"1507",54,43,0,0,0
"1508",48,59,6,2,2
"1509",53,59,8,2,7
"1510",0,0,0,0,0
"1511",46,40,9,3,4
"1512",44,52,10,1,4
"1513",59,46,6,5,2
"1514",0,1,0,0,0
"1515",52,50,6,2,5
"1516",0,0,0,0,0
"1517",63,60,1,0,0
"1518",40,47,0,0,1
"1519",33,55,7,2,1
"1520",49,47,0,0,0
"1521",42,47,0,0,0
"1522",49,60,0,0,0
"1523",54,54,6,4,3
"1524",0,0,0,0,0
"1525",45,44,0,0,0
"1526",54,51,0,0,0
"1527",42,47,0,0,0
"1528",48,50,5,3,6
"1529",48,60,0,0,0
"1530",45,53,10,2,4
"1531",46,52,5,3,4
"1532",0,0,0,0,0
"1533",49,48,5,2,3
"1534",48,50,3,4,3
"1535",0,0,0,0,0
"1536",0,0,0,0,0
"1537",45,56,6,2,2
"1538",55,52,0,0,0
"1539",37,42,6,3,3
"1540",0,0,0,0,0
"1541",53,43,6,4,5
"1542",45,41,6,2,5
"1543",53,42,0,0,0
"1544",42,49,6,2,5
"1545",46,56,0,0,0
"1546",35,53,0,0,0
"1547",42,54,0,0,0
"1548",48,44,9,2,7
"1549",44,48,5,2,2
"1550",53,47,7,2,2
"1551",48,48,6,2,6
"1552",43,45,5,3,2
"1553",50,48,6,3,6
"1554",43,52,10,2,3
"1555",46,47,1,0,0
"1556",46,38,5,3,4
"1557",0,0,0,0,0
"1558",59,42,4,2,3
"1559",53,49,8,3,5
"1560",0,0,0,0,0
"1561",38,44,0,0,0
"1562",42,58,4,2,5
"1563",51,56,2,3,4
"1564",52,41,5,4,4
"1565",0,0,0,0,0
"1566",58,52,8,5,3
"1567",52,50,3,5,6
"1568",45,42,11,3,4
"1569",48,56,7,4,5
"1570",32,55,6,4,5
"1571",43,52,6,3,5
"1572",49,51,11,4,4
"1573",45,39,6,3,5
"1574",46,47,4,3,5
"1575",52,57,0,0,1
"1576",50,54,5,3,3
"1577",0,1,0,0,0
"1578",46,42,6,2,3
"1579",0,0,0,0,0
"1580",45,41,1,0,0
"1581",63,50,14,1,3
"1582",45,50,8,5,3
"1583",44,42,0,0,0
"1584",51,57,5,4,3
"1585",0,1,0,0,0
"1586",43,41,8,2,3
"1587",50,46,6,3,3
"1588",0,0,0,0,0
"1589",45,49,6,4,4
"1590",0,0,0,0,0
"1591",56,51,0,0,0
"1592",47,56,5,4,4
"1593",44,45,8,2,4
"1594",45,48,1,0,0
"1595",44,54,7,3,4
"1596",48,49,0,0,0
"1597",39,39,7,4,3
"1598",44,47,6,2,4
"1599",40,53,6,3,4
"1600",53,38,0,0,0
"1601",52,51,5,2,5
"1602",54,51,5,2,5
"1603",35,57,5,3,3
"1604",56,47,5,2,4
"1605",38,52,8,3,4
"1606",47,50,10,4,3
"1607",39,57,9,1,5
"1608",39,46,9,2,4
"1609",48,56,0,0,0
"1610",37,40,5,3,3
"1611",50,52,10,1,4
"1612",40,44,5,1,5
"1613",39,51,9,3,5
"1614",41,48,0,0,0
"1615",37,49,6,3,3
"1616",64,53,0,0,0
"1617",59,46,9,3,7
"1618",49,47,6,2,3
"1619",43,53,0,0,0
"1620",42,44,6,2,4
"1621",40,46,4,3,6
"1622",0,0,0,0,0
"1623",0,1,0,0,0
"1624",0,0,0,0,0
"1625",52,38,5,2,3
"1626",51,58,0,0,0
"1627",50,44,0,0,0
"1628",48,50,6,3,3
"1629",59,57,6,3,4
"1630",62,48,7,3,3
"1631",0,0,0,0,0
"1632",38,55,7,1,1
"1633",55,51,8,2,2
"1634",47,50,13,1,4
"1635",44,55,4,2,3
"1636",45,50,0,0,0
"1637",55,40,7,4,4
"1638",44,44,0,0,0
"1639",45,50,6,3,5
"1640",55,51,7,2,4
"1641",44,45,7,4,4
"1642",51,53,6,5,4
"1643",51,45,6,2,3
"1644",43,40,8,3,4
"1645",43,44,10,3,5
"1646",54,49,8,2,4
"1647",0,0,0,0,0
"1648",54,49,0,0,0
"1649",0,0,0,0,0
"1650",0,0,0,0,0
"1651",48,59,0,0,0
"1652",54,56,4,3,3
"1653",42,43,0,0,0
"1654",58,45,6,3,4
"1655",47,47,9,3,2
"1656",52,44,0,0,0
"1657",53,44,0,0,0
"1658",41,53,10,3,4
"1659",50,54,7,4,4
"1660",48,55,4,4,5
"1661",48,50,0,0,0
"1662",43,51,0,0,0
"1663",45,49,7,2,2
"1664",47,46,0,0,0
"1665",45,50,5,3,5
"1666",0,1,0,0,0
"1667",51,46,0,0,0
"1668",26,54,5,2,4
"1669",45,53,0,0,0
"1670",38,40,7,4,4
"1671",49,49,9,4,7
"1672",44,44,0,0,0
"1673",57,48,7,2,7
"1674",46,52,7,4,4
"1675",0,0,0,0,0
"1676",44,40,5,3,4
"1677",0,0,0,0,0
"1678",36,45,0,0,0
"1679",53,40,5,3,2
"1680",52,50,12,2,5
"1681",0,0,0,0,0
"1682",46,37,0,0,0
"1683",51,46,9,4,6
"1684",53,45,6,4,6
"1685",38,44,0,0,0
"1686",54,48,5,2,3
"1687",49,40,0,0,0
"1688",45,39,8,3,3
"1689",45,45,0,0,0
"1690",0,0,0,0,0
"1691",38,48,9,3,4
"1692",0,0,0,0,0
"1693",0,1,0,0,0
"1694",42,48,8,3,3
"1695",51,44,8,1,4
"1696",54,37,7,3,3
"1697",53,47,0,1,0
"1698",49,51,5,2,4
"1699",51,54,5,2,4
"1700",48,49,0,0,0
"1701",36,34,0,0,0
"1702",36,47,8,2,6
"1703",41,46,5,3,3
"1704",42,52,6,2,3
"1705",50,36,0,0,0
"1706",50,42,6,1,5
"1707",52,42,7,1,2
"1708",40,51,6,2,3
"1709",0,0,0,0,0
"1710",44,54,0,0,0
"1711",51,48,5,2,3
"1712",0,1,0,0,0
"1713",42,55,7,2,8
"1714",49,58,6,3,5
"1715",38,45,7,3,4
"1716",53,39,6,3,3
"1717",45,49,8,2,5
"1718",49,51,7,2,4
"1719",0,0,0,0,0
"1720",47,48,7,2,2
"1721",44,44,8,2,3
"1722",54,49,6,3,4
"1723",49,50,6,5,3
"1724",49,51,8,4,2
"1725",39,46,5,1,4
"1726",48,39,6,2,4
"1727",0,0,0,0,0
"1728",40,44,0,0,0
"1729",0,0,0,0,0
"1730",50,41,5,4,3
"1731",45,52,0,0,0
"1732",45,45,7,1,2
"1733",52,49,6,3,4
"1734",48,47,1,0,0
"1735",55,55,6,2,1
"1736",51,46,4,2,3
"1737",55,55,8,2,5
"1738",38,55,8,1,3
"1739",50,52,0,0,0
"1740",48,43,7,2,3
"1741",44,40,1,0,0
"1742",40,50,0,0,0
"1743",0,0,0,0,0
"1744",49,43,0,0,0
"1745",46,42,8,1,3
"1746",52,50,5,2,3
"1747",54,56,0,0,0
"1748",52,49,0,0,0
"1749",48,53,8,2,3
"1750",47,46,0,0,0
"1751",0,0,0,0,0
"1752",0,0,0,0,0
"1753",49,55,8,4,3
"1754",42,53,1,0,0
"1755",54,53,0,0,0
"1756",47,49,6,2,3
"1757",0,0,0,0,0
"1758",47,45,2,2,3
"1759",46,47,0,0,0
"1760",41,56,6,3,4
"1761",50,47,0,0,0
"1762",44,44,8,1,5
"1763",50,42,0,0,0
"1764",47,46,3,1,3
"1765",49,51,6,3,6
"1766",46,57,0,0,0
"1767",49,58,10,3,2
"1768",49,48,7,1,2
"1769",0,0,0,0,0
"1770",48,42,7,5,3
"1771",42,47,4,2,4
"1772",51,35,7,2,4
"1773",54,47,0,0,0
"1774",53,49,5,3,2
"1775",49,51,0,0,0
"1776",0,0,0,0,0
"1777",37,54,12,3,3
"1778",42,54,9,2,6
"1779",45,51,6,4,3
"1780",47,38,9,2,3
"1781",48,40,0,0,0
"1782",0,0,0,0,0
"1783",0,1,0,0,0
"1784",44,50,0,0,0
"1785",39,49,9,1,4
"1786",52,50,5,2,3
"1787",0,1,0,0,0
"1788",46,45,4,3,4
"1789",46,49,10,2,3
"1790",51,40,6,3,5
"1791",54,47,5,1,4
"1792",46,54,10,3,3
"1793",51,40,3,2,5
"1794",0,0,0,0,0
"1795",47,44,5,3,7
"1796",0,0,0,0,0
"1797",45,54,0,0,0
"1798",35,54,0,0,0
"1799",40,40,7,3,3
"1800",45,52,10,2,4
"1801",55,39,5,3,4
"1802",38,52,7,3,6
"1803",54,46,5,2,2
"1804",56,58,9,3,4
"1805",40,36,6,2,3
"1806",47,54,10,4,4
"1807",49,57,0,0,0
"1808",36,48,6,3,2
"1809",0,1,0,0,0
"1810",50,50,6,3,6
"1811",60,42,6,4,4
"1812",40,41,6,4,2
"1813",51,49,0,0,0
"1814",52,49,0,0,0
"1815",53,49,5,3,2
"1816",0,0,0,0,0
"1817",0,1,0,0,0
"1818",56,58,7,4,6
"1819",56,56,1,0,0
"1820",54,47,7,2,3
"1821",47,50,4,3,2
"1822",53,51,5,3,4
"1823",45,60,4,3,4
"1824",36,37,7,4,4
"1825",39,55,12,4,5
"1826",0,1,0,0,0
"1827",45,52,8,2,4
"1828",31,47,8,3,2
"1829",36,40,8,1,3
"1830",0,0,0,0,0
"1831",0,0,0,0,0
"1832",0,1,0,0,0
"1833",61,47,6,2,2
"1834",0,0,0,0,0
"1835",50,55,8,2,5
"1836",43,55,5,3,3
"1837",0,0,0,0,0
"1838",49,46,0,1,0
"1839",0,0,0,0,0
"1840",41,47,9,2,4
"1841",44,54,8,3,3
"1842",48,48,0,0,0
"1843",46,45,5,5,3
"1844",50,43,0,0,0
"1845",49,56,5,3,3
"1846",48,41,0,0,0
"1847",40,52,0,1,0
"1848",0,0,0,0,0
"1849",44,46,7,3,5
"1850",59,44,5,3,3
"1851",56,49,6,3,2
"1852",54,48,7,2,2
"1853",45,41,6,4,4
"1854",51,43,0,0,0
"1855",51,44,0,0,1
"1856",48,51,7,3,4
"1857",48,54,8,2,3
"1858",52,44,6,1,2
"1859",0,0,0,0,0
"1860",42,52,6,3,6
"1861",54,53,7,2,4
"1862",42,45,7,3,3
"1863",56,49,6,1,3
"1864",53,51,4,2,3
"1865",46,43,10,2,5
"1866",38,56,7,1,3
"1867",56,44,6,4,5
"1868",47,36,6,2,3
"1869",37,53,0,0,0
"1870",1,0,0,0,0
"1871",64,54,5,4,4
"1872",51,45,0,0,0
"1873",58,44,5,1,4
"1874",44,48,0,0,0
"1875",41,42,6,4,3
"1876",40,48,7,5,3
"1877",55,52,4,2,3
"1878",38,41,5,3,4
"1879",57,46,4,3,5
"1880",49,48,6,2,5
"1881",52,56,4,2,3
"1882",54,38,6,4,2
"1883",43,53,7,4,5
"1884",56,54,6,3,2
"1885",53,44,8,3,3
"1886",46,50,0,0,0
"1887",45,44,0,0,0
"1888",54,47,0,0,0
"1889",47,73,6,2,2
"1890",0,0,0,0,0
"1891",43,53,0,0,0
"1892",0,0,0,0,0
"1893",48,47,4,1,4
"1894",41,44,7,3,2
"1895",0,0,0,0,0
"1896",46,60,3,4,6
"1897",39,44,0,0,0
"1898",56,65,0,0,0
"1899",47,55,0,0,0
"1900",42,46,5,4,7
"1901",47,46,6,2,5
"1902",43,44,0,0,0
"1903",49,54,7,4,5
"1904",0,0,0,0,0
"1905",30,49,0,0,0
"1906",41,40,5,3,4
"1907",0,0,0,0,0
"1908",59,42,6,2,3
"1909",52,42,7,2,3
"1910",43,38,3,2,5
"1911",45,46,3,3,3
"1912",49,46,6,4,3
"1913",60,51,0,0,0
"1914",41,54,10,3,5
"1915",0,0,0,0,0
"1916",40,53,5,3,3
"1917",36,51,9,2,3
"1918",51,50,9,3,6
"1919",42,48,0,0,0
"1920",44,55,6,3,3
"1921",51,52,8,6,7
"1922",48,55,10,4,4
"1923",0,1,0,0,0
"1924",49,56,0,0,0
"1925",0,0,0,0,0
"1926",41,57,7,4,4
"1927",49,42,7,3,3
"1928",40,47,0,0,0
"1929",56,43,0,0,0
"1930",44,48,6,2,2
"1931",0,0,0,0,0
"1932",0,0,0,0,0
"1933",37,50,8,4,5
"1934",57,42,6,3,5
"1935",41,45,6,2,4
"1936",49,46,6,3,5
"1937",48,50,2,2,3
"1938",0,0,0,0,0
"1939",49,57,8,4,5
"1940",42,51,0,0,1
"1941",51,47,9,4,4
"1942",46,53,5,2,3
"1943",0,1,0,0,0
"1944",58,46,0,0,0
"1945",39,39,7,2,6
"1946",55,52,5,2,3
"1947",52,40,5,2,1
"1948",59,49,8,2,3
"1949",48,43,1,0,0
"1950",49,50,7,3,5
"1951",49,50,0,0,0
"1952",40,49,0,0,0
"1953",39,59,6,3,4
"1954",38,48,9,3,3
"1955",46,50,6,2,3
"1956",47,52,0,0,0
"1957",47,49,6,1,5
"1958",52,35,7,3,3
"1959",0,0,0,0,0
"1960",56,46,8,2,4
"1961",42,53,8,2,3
"1962",39,38,4,3,3
"1963",46,51,7,2,4
"1964",47,48,7,3,6
"1965",40,45,8,5,2
"1966",37,46,7,2,3
"1967",42,55,0,0,0
"1968",54,44,8,2,4
"1969",60,58,0,0,0
"1970",57,57,5,5,2
"1971",32,46,0,0,0
"1972",46,54,5,4,6
"1973",39,43,4,3,5
"1974",44,45,7,3,3
"1975",39,53,0,0,0
"1976",55,43,13,4,7
"1977",53,55,0,0,0
"1978",40,47,0,0,0
"1979",48,49,0,0,0
"1980",46,42,6,3,4
"1981",55,45,6,2,5
"1982",44,50,8,3,1
"1983",52,51,7,3,3
"1984",44,49,5,2,6
"1985",42,47,0,0,0
"1986",47,57,5,2,5
"1987",0,0,0,0,0
"1988",43,47,6,4,4
"1989",0,0,0,0,0
"1990",34,45,8,1,3
"1991",0,0,0,0,0
"1992",57,52,7,3,5
"1993",56,55,0,0,0
"1994",55,53,7,5,4
"1995",50,44,0,0,0
"1996",59,61,5,2,3
"1997",44,55,10,1,4
"1998",0,0,0,0,0
"1999",56,47,7,2,2
"2000",45,47,0,0,0
"2001",48,56,8,3,9
"2002",44,47,7,3,5
"2003",49,47,5,3,5
"2004",46,43,6,1,3
"2005",49,49,6,1,2
"2006",41,49,9,4,1
"2007",43,53,4,1,2
"2008",0,1,0,0,0
"2009",37,41,6,3,3
"2010",46,45,6,3,3
"2011",44,54,6,4,7
"2012",48,32,0,0,0
"2013",53,43,8,2,4
"2014",41,57,0,0,0
"2015",41,42,5,3,3
"2016",43,52,7,3,5
"2017",49,52,10,3,6
"2018",44,45,6,3,11
"2019",44,52,7,2,4
"2020",46,41,7,4,3
"2021",42,48,4,4,3
"2022",37,50,6,3,3
"2023",46,63,7,1,4
"2024",42,34,9,3,7
"2025",0,0,0,0,0
"2026",55,40,6,3,2
"2027",53,46,8,3,5
"2028",45,42,5,1,3
"2029",53,46,6,4,5
"2030",49,53,10,2,4
"2031",50,56,0,0,0
"2032",51,50,8,2,5
"2033",40,52,9,3,2
"2034",34,52,0,0,0
"2035",38,43,0,0,0
"2036",41,59,0,0,0
"2037",38,45,0,0,0
"2038",49,53,0,0,0
"2039",39,56,0,0,1
"2040",0,1,0,0,0
"2041",54,48,5,2,4
"2042",54,55,7,3,6
"2043",48,36,5,5,3
"2044",0,0,0,0,0
"2045",0,1,0,0,0
"2046",0,1,0,0,0
"2047",55,43,9,3,5
"2048",43,56,7,4,4
