"","age1_orange.S","age2_no_comorbid_orange.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",0.737100737100737,5.4140127388535,7.98722044728434,6.81818181818182,16.0857908847185
"2",0.737100737100737,4.35244161358811,99.8402555910543,100,100.536193029491
"3",0.368550368550369,3.71549893842887,99.8402555910543,100,97.8552278820375
"4",100,99.8938428874735,99.8402555910543,100,100.536193029491
"5",0.245700245700246,3.82165605095541,4.79233226837061,9.09090909090909,9.38337801608579
"6",0.737100737100737,5.20169851380042,99.8402555910543,100,100.536193029491
"7",0,3.60934182590234,4.79233226837061,22.7272727272727,9.38337801608579
"8",0.614250614250614,4.03397027600849,2.3961661341853,13.6363636363636,8.04289544235925
"9",0.122850122850123,5.20169851380042,7.98722044728434,13.6363636363636,20.1072386058981
"10",0.982800982800983,5.83864118895966,99.8402555910543,100,100.536193029491
"11",1.10565110565111,3.29087048832272,3.19488817891374,22.7272727272727,20.1072386058981
"12",0.368550368550369,4.14012738853503,5.59105431309904,9.09090909090909,14.745308310992
"13",0.737100737100737,4.77707006369427,3.99361022364217,6.81818181818182,17.426273458445
"14",0.982800982800983,5.4140127388535,8.78594249201278,15.9090909090909,17.426273458445
"15",1.10565110565111,5.4140127388535,3.19488817891374,4.54545454545455,2.68096514745308
"16",1.10565110565111,5.30785562632696,7.98722044728434,20.4545454545455,21.4477211796247
"17",0.737100737100737,4.35244161358811,3.19488817891374,22.7272727272727,17.426273458445
"18",0.245700245700246,3.5031847133758,99.8402555910543,100,100.536193029491
"19",0.491400491400491,4.14012738853503,5.59105431309904,15.9090909090909,12.0643431635389
"20",100,99.8938428874735,99.8402555910543,100,100.536193029491
"21",0.491400491400491,4.03397027600849,4.79233226837061,11.3636363636364,21.4477211796247
"22",0.122850122850123,5.62632696390658,3.19488817891374,15.9090909090909,14.745308310992
"23",0.491400491400491,2.9723991507431,99.0415335463259,97.7272727272727,100.536193029491
"24",0.614250614250614,2.54777070063694,5.59105431309904,20.4545454545455,13.4048257372654
"25",100,99.8938428874735,99.8402555910543,100,100.536193029491
"26",0.368550368550369,4.35244161358811,99.8402555910543,100,100.536193029491
"27",100,99.8938428874735,99.8402555910543,100,100.536193029491
"28",0.122850122850123,4.14012738853503,5.59105431309904,9.09090909090909,12.0643431635389
"29",0.614250614250614,3.29087048832272,7.18849840255591,9.09090909090909,17.426273458445
"30",0.737100737100737,4.14012738853503,2.3961661341853,11.3636363636364,14.745308310992
"31",0.737100737100737,4.14012738853503,4.79233226837061,13.6363636363636,17.426273458445
"32",0.737100737100737,5.4140127388535,7.18849840255591,18.1818181818182,14.745308310992
"33",0.491400491400491,3.5031847133758,3.19488817891374,15.9090909090909,5.36193029490617
"34",100,99.8938428874735,99.8402555910543,100,100.536193029491
"35",0.491400491400491,4.56475583864119,99.8402555910543,100,100.536193029491
"36",0.614250614250614,4.35244161358811,9.58466453674121,13.6363636363636,26.8096514745308
"37",0.368550368550369,4.88322717622081,8.78594249201278,6.81818181818182,9.38337801608579
"38",0.245700245700246,6.05095541401274,13.5782747603834,11.3636363636364,24.1286863270778
"39",100,99.8938428874735,99.8402555910543,100,100.536193029491
"40",0.122850122850123,5.20169851380042,4.79233226837061,11.3636363636364,10.7238605898123
"41",100,99.8938428874735,99.8402555910543,100,100.536193029491
"42",1.10565110565111,6.68789808917197,3.99361022364217,4.54545454545455,18.7667560321716
"43",0.245700245700246,3.07855626326964,99.8402555910543,100,100.536193029491
"44",0.368550368550369,3.82165605095541,99.8402555910543,100,100.536193029491
"45",0.491400491400491,6.05095541401274,7.18849840255591,18.1818181818182,18.7667560321716
"46",100,99.8938428874735,99.8402555910543,100,100.536193029491
"47",100,99.8938428874735,99.8402555910543,100,100.536193029491
"48",0.368550368550369,3.18471337579618,8.78594249201278,20.4545454545455,12.0643431635389
"49",0.245700245700246,3.71549893842887,7.98722044728434,6.81818181818182,20.1072386058981
"50",0.737100737100737,4.56475583864119,3.99361022364217,15.9090909090909,14.745308310992
"51",0,3.5031847133758,2.3961661341853,11.3636363636364,21.4477211796247
"52",0.982800982800983,4.88322717622081,99.8402555910543,100,100.536193029491
"53",100,99.8938428874735,99.8402555910543,100,100.536193029491
"54",0.737100737100737,4.88322717622081,10.3833865814696,11.3636363636364,14.745308310992
"55",0.491400491400491,4.45859872611465,6.38977635782748,11.3636363636364,28.1501340482574
"56",0.85995085995086,3.92781316348195,4.79233226837061,20.4545454545455,16.0857908847185
"57",0.368550368550369,4.67091295116773,7.98722044728434,29.5454545454545,17.426273458445
"58",0.491400491400491,4.77707006369427,3.19488817891374,11.3636363636364,10.7238605898123
"59",1.10565110565111,5.62632696390658,99.8402555910543,100,100.536193029491
"60",0.614250614250614,4.45859872611465,3.19488817891374,25,14.745308310992
"61",100,99.8938428874735,99.8402555910543,100,100.536193029491
"62",0.245700245700246,4.35244161358811,5.59105431309904,25,13.4048257372654
"63",0.122850122850123,4.14012738853503,7.98722044728434,25,20.1072386058981
"64",0.245700245700246,4.56475583864119,3.99361022364217,18.1818181818182,20.1072386058981
"65",0.368550368550369,4.88322717622081,5.59105431309904,18.1818181818182,10.7238605898123
"66",99.7542997542998,99.8938428874735,99.8402555910543,100,100.536193029491
"67",0.245700245700246,4.98938428874735,3.19488817891374,9.09090909090909,13.4048257372654
"68",0.245700245700246,4.35244161358811,11.9808306709265,18.1818181818182,25.4691689008043
"69",0.614250614250614,4.14012738853503,4.79233226837061,9.09090909090909,13.4048257372654
"70",0.614250614250614,4.77707006369427,99.8402555910543,100,100.536193029491
"71",0.737100737100737,4.24628450106157,2.3961661341853,11.3636363636364,6.70241286863271
"72",0.491400491400491,4.24628450106157,3.19488817891374,6.81818181818182,4.02144772117963
"73",0.368550368550369,4.88322717622081,4.79233226837061,18.1818181818182,9.38337801608579
"74",1.22850122850123,4.67091295116773,3.99361022364217,6.81818181818182,20.1072386058981
"75",100,99.8938428874735,99.8402555910543,100,100.536193029491
"76",0.85995085995086,5.73248407643312,5.59105431309904,22.7272727272727,21.4477211796247
"77",1.10565110565111,4.77707006369427,99.0415335463259,100,100.536193029491
"78",100,99.8938428874735,99.8402555910543,100,100.536193029491
"79",0.737100737100737,4.67091295116773,2.3961661341853,13.6363636363636,18.7667560321716
"80",1.47420147420147,6.79405520169851,98.2428115015974,97.7272727272727,100.536193029491
"81",0.491400491400491,4.14012738853503,99.8402555910543,100,100.536193029491
"82",0.614250614250614,3.60934182590234,99.8402555910543,100,100.536193029491
"83",0.982800982800983,5.83864118895966,99.8402555910543,100,100.536193029491
"84",0.122850122850123,3.60934182590234,99.8402555910543,100,100.536193029491
"85",0.982800982800983,5.09554140127389,3.19488817891374,9.09090909090909,8.04289544235925
"86",0.737100737100737,5.73248407643312,3.99361022364217,15.9090909090909,18.7667560321716
"87",0.614250614250614,4.24628450106157,99.8402555910543,100,100.536193029491
"88",0.245700245700246,4.14012738853503,11.1821086261981,22.7272727272727,22.7882037533512
"89",100,99.8938428874735,99.8402555910543,100,100.536193029491
"90",1.10565110565111,5.62632696390658,99.8402555910543,100,100.536193029491
"91",100,99.8938428874735,99.8402555910543,100,100.536193029491
