"","age1_orange.P","age2_no_comorbid_orange.P","age2_comorbid_green.P","age3_no_comorbid_green.P","age3_comorbid_green.P"
"1",5.15970515970516,2.76008492569002,0,0,0
"2",0,0.106157112526539,0,0,0
"3",0,0.106157112526539,0,0,0
"4",0,0.106157112526539,0,0,0
"5",0,0.106157112526539,0,0,0
"6",0.245700245700246,0.106157112526539,0,0,0
"7",5.40540540540541,3.71549893842887,0,0,0
"8",0.122850122850123,0.212314225053079,0,0,0
"9",0,0.106157112526539,0,0,0
"10",4.17690417690418,3.07855626326964,0.798722044728434,0,0
"11",0.122850122850123,0.106157112526539,0,0,0
"12",4.42260442260442,3.29087048832272,0,0,0
"13",0.122850122850123,0.106157112526539,0,0,0
"14",3.80835380835381,2.65392781316348,0,0,0
"15",0,0.106157112526539,0,0,0
"16",0,0.106157112526539,0,0,0
"17",3.56265356265356,3.39702760084926,0,0,0
"18",3.31695331695332,3.39702760084926,0,0,0
"19",0,0.106157112526539,0,0,0
"20",3.68550368550369,2.12314225053079,1.59744408945687,0,0
"21",0.122850122850123,0.106157112526539,0,0,0
"22",0.368550368550369,0.318471337579618,0,0,0
"23",4.42260442260442,3.60934182590234,0,0,0
"24",3.80835380835381,3.39702760084926,0,2.27272727272727,0
"25",4.79115479115479,3.5031847133758,0,2.27272727272727,0
"26",3.68550368550369,3.29087048832272,0.798722044728434,0,0
"27",0.122850122850123,0.106157112526539,0,0,0
"28",4.66830466830467,5.20169851380042,0,0,0
"29",4.54545454545455,3.5031847133758,0,2.27272727272727,0
"30",3.07125307125307,2.65392781316348,0,0,0
"31",4.54545454545455,3.5031847133758,0,0,0
"32",0.122850122850123,0.106157112526539,0,0,0
"33",4.17690417690418,3.29087048832272,0,0,0
"34",0,0.106157112526539,0,0,0
"35",0,0.106157112526539,0,0,0
"36",3.93120393120393,2.86624203821656,0,0,0
"37",0.122850122850123,0.318471337579618,0,0,0
"38",3.80835380835381,3.18471337579618,0,0,0
"39",0,0.106157112526539,0,0,0
"40",3.07125307125307,2.65392781316348,0,0,0
"41",3.07125307125307,2.54777070063694,0,0,0
"42",4.66830466830467,3.07855626326964,0,0,0
"43",4.54545454545455,3.60934182590234,0.798722044728434,0,0
"44",0.122850122850123,0.106157112526539,0,0,0
"45",4.17690417690418,3.18471337579618,0.798722044728434,0,0
"46",0,0.106157112526539,0,0,0
"47",0,0.106157112526539,0,0,0
"48",0,0.106157112526539,0,0,0
"49",0,0.106157112526539,0,0,0
"50",4.42260442260442,3.60934182590234,0,0,0
"51",4.91400491400491,3.07855626326964,0,0,0
"52",0,0.106157112526539,0,0,0
"53",0,0.106157112526539,0,0,0
"54",3.56265356265356,2.86624203821656,0,2.27272727272727,0
"55",4.66830466830467,2.9723991507431,0.798722044728434,0,0
"56",0.122850122850123,0.106157112526539,0,0,0
"57",0,0.106157112526539,0,0,0
"58",4.17690417690418,3.29087048832272,0,0,0
"59",4.2997542997543,3.29087048832272,0,0,0
"60",4.66830466830467,3.5031847133758,0,0,0
"61",4.2997542997543,3.5031847133758,1.59744408945687,0,1.34048257372654
"62",0,0.106157112526539,0,0,0
"63",4.2997542997543,3.71549893842887,0,0,0
"64",0.122850122850123,0.106157112526539,0,0,0
"65",0,0.106157112526539,0,0,0
"66",4.79115479115479,3.60934182590234,0,0,1.34048257372654
"67",3.31695331695332,3.29087048832272,0,0,1.34048257372654
"68",4.17690417690418,3.5031847133758,0,0,0
"69",4.66830466830467,3.92781316348195,0,0,0
"70",3.56265356265356,2.65392781316348,0.798722044728434,0,0
"71",0,0.106157112526539,0,0,0
"72",0,0.106157112526539,0,0,0
"73",0,0.106157112526539,0,0,0
"74",0.245700245700246,0.106157112526539,0,0,0
"75",0.122850122850123,0.106157112526539,0,0,0
"76",3.56265356265356,2.9723991507431,0,0,0
"77",0,0.106157112526539,0,0,0
"78",5.03685503685504,3.39702760084926,0.798722044728434,0,0
"79",0.122850122850123,0.106157112526539,0,0,0
"80",0.122850122850123,0.106157112526539,0,0,0
"81",4.17690417690418,2.9723991507431,0,0,0
"82",0,0.106157112526539,0,0,0
"83",3.31695331695332,2.54777070063694,0,0,0
"84",0,0.106157112526539,0,0,0
"85",3.31695331695332,2.4416135881104,0,0,0
"86",2.94840294840295,2.65392781316348,0,0,0
"87",0,0.106157112526539,0,0,0
"88",4.54545454545455,3.5031847133758,0,0,0
"89",0.122850122850123,0.106157112526539,0,0,0
"90",0,0.106157112526539,0,0,0
"91",5.40540540540541,3.18471337579618,0.798722044728434,0,0
"92",0.245700245700246,0.106157112526539,0,0,0
"93",4.54545454545455,3.5031847133758,0,0,0
"94",3.80835380835381,2.76008492569002,0.798722044728434,0,0
"95",3.68550368550369,2.9723991507431,0,0,0
"96",0,0.106157112526539,0,0,0
"97",3.31695331695332,2.9723991507431,0,0,0
"98",0,0.106157112526539,0,0,0
"99",3.31695331695332,3.60934182590234,0,0,0
"100",4.05405405405405,2.54777070063694,0,0,0
"101",4.54545454545455,3.29087048832272,0,2.27272727272727,0
"102",0,0.106157112526539,0,0,0
"103",5.15970515970516,3.29087048832272,0,0,0
"104",3.93120393120393,3.60934182590234,0,0,0
"105",0,0.106157112526539,0,0,0
"106",3.31695331695332,2.65392781316348,0.798722044728434,0,0
"107",4.2997542997543,2.86624203821656,0,0,0
"108",0,0.106157112526539,0,0,0
"109",0,0.106157112526539,0,0,0
"110",4.66830466830467,3.60934182590234,0,0,0
"111",5.15970515970516,3.71549893842887,0,0,0
"112",4.66830466830467,3.82165605095541,0,0,0
"113",3.56265356265356,2.86624203821656,0,0,0
"114",4.17690417690418,3.29087048832272,0,0,0
"115",0.122850122850123,0.106157112526539,0,0,0
"116",5.15970515970516,3.18471337579618,0,0,0
"117",0.122850122850123,0.106157112526539,0,0,0
"118",0.245700245700246,0.106157112526539,0,0,0
"119",3.93120393120393,3.29087048832272,0,0,0
"120",0,0.106157112526539,0,0,0
"121",3.68550368550369,2.65392781316348,0,0,0
"122",4.05405405405405,3.07855626326964,0,0,0
"123",3.31695331695332,2.54777070063694,0,0,0
"124",0,0.106157112526539,0,0,0
"125",4.54545454545455,3.29087048832272,0,0,0
"126",0.122850122850123,0.106157112526539,0,0,0
"127",0,0.106157112526539,0,0,0
"128",0.122850122850123,0.106157112526539,0,0,0
"129",0,0.106157112526539,0,0,0
"130",0.122850122850123,0.106157112526539,0,0,0
"131",0.122850122850123,0.106157112526539,0,0,0
"132",3.93120393120393,3.07855626326964,0,0,0
"133",0.122850122850123,0.106157112526539,0,0,0
"134",0,0.106157112526539,0,0,0
"135",0,0.106157112526539,0,0,0
"136",4.2997542997543,3.60934182590234,0,0,0
"137",0,0.106157112526539,0,0,0
"138",0,0.106157112526539,0,0,0
"139",5.77395577395577,3.07855626326964,0,0,2.68096514745308
"140",0,0.106157112526539,0,0,0
"141",0,0.106157112526539,0,0,0
"142",4.17690417690418,2.76008492569002,0,0,0
"143",4.17690417690418,2.76008492569002,0,0,0
"144",4.79115479115479,3.07855626326964,0,0,0
"145",0,0.106157112526539,0,0,0
"146",3.68550368550369,2.4416135881104,0,0,0
"147",4.79115479115479,3.82165605095541,0,2.27272727272727,0
"148",0,0.106157112526539,0,0,0
"149",3.07125307125307,2.33545647558386,0,0,0
"150",0,0.106157112526539,0,0,0
"151",3.31695331695332,2.22929936305732,0.798722044728434,0,0
"152",4.66830466830467,3.07855626326964,0,0,0
"153",4.05405405405405,2.9723991507431,0,2.27272727272727,1.34048257372654
"154",0,0.106157112526539,0,0,0
"155",4.2997542997543,3.29087048832272,0,0,1.34048257372654
"156",4.66830466830467,3.92781316348195,0,0,0
"157",4.91400491400491,3.82165605095541,0,0,0
"158",3.80835380835381,2.4416135881104,0,0,0
"159",4.42260442260442,2.76008492569002,0,0,0
"160",3.93120393120393,3.92781316348195,0,2.27272727272727,0
"161",3.31695331695332,2.86624203821656,0,0,0
"162",4.42260442260442,3.29087048832272,0.798722044728434,0,0
"163",0.122850122850123,0.212314225053079,0,0,0
"164",4.42260442260442,3.18471337579618,0,0,0
"165",3.80835380835381,2.76008492569002,0.798722044728434,0,1.34048257372654
"166",3.68550368550369,3.07855626326964,0,0,0
"167",0.368550368550369,0.212314225053079,0,0,0
"168",3.56265356265356,2.9723991507431,0,0,0
"169",4.2997542997543,3.07855626326964,0,0,0
"170",3.68550368550369,3.18471337579618,0,0,0
"171",4.17690417690418,2.76008492569002,0,2.27272727272727,0
"172",0,0.106157112526539,0,0,0
"173",3.80835380835381,2.65392781316348,0,0,0
"174",4.79115479115479,2.86624203821656,0.798722044728434,2.27272727272727,1.34048257372654
"175",0,0.106157112526539,0,0,0
"176",0,0.106157112526539,0,0,0
"177",0.245700245700246,0.106157112526539,0,0,0
"178",0,0.106157112526539,0,0,0
"179",0,0.106157112526539,0,0,0
"180",0.245700245700246,0.106157112526539,0,0,0
"181",0.122850122850123,0.106157112526539,0,0,0
"182",4.91400491400491,3.82165605095541,0,0,0
"183",4.79115479115479,3.29087048832272,0,0,0
"184",4.66830466830467,2.65392781316348,0,2.27272727272727,0
"185",0,0.106157112526539,0,0,0
"186",4.17690417690418,3.71549893842887,0.798722044728434,0,0
"187",4.54545454545455,2.9723991507431,0.798722044728434,0,1.34048257372654
"188",0.122850122850123,0.106157112526539,0,0,0
"189",4.2997542997543,4.14012738853503,0,0,0
"190",3.93120393120393,3.07855626326964,0,0,0
"191",0,0.106157112526539,0,0,0
"192",0.122850122850123,0.106157112526539,0,0,0
"193",0,0.106157112526539,0,0,0
"194",0.122850122850123,0.106157112526539,0,0,0
"195",4.66830466830467,3.82165605095541,0.798722044728434,0,0
"196",3.68550368550369,2.65392781316348,0,0,0
"197",5.40540540540541,3.82165605095541,0,0,0
"198",0.122850122850123,0.106157112526539,0,0,0
"199",5.15970515970516,4.03397027600849,0,0,0
"200",4.54545454545455,3.29087048832272,0,0,0
"201",0.245700245700246,0.106157112526539,0,0,0
"202",0.122850122850123,0.212314225053079,0,0,0
"203",0.122850122850123,0.212314225053079,0,0,0
"204",0,0.106157112526539,0,0,0
"205",0,0.106157112526539,0,0,0
"206",0,0.106157112526539,0,0,0
"207",0,0.106157112526539,0,0,0
"208",3.93120393120393,3.29087048832272,0.798722044728434,2.27272727272727,0
"209",3.43980343980344,2.76008492569002,0,2.27272727272727,0
"210",4.54545454545455,3.71549893842887,0,0,0
"211",0.122850122850123,0.106157112526539,0,0,0
"212",0,0.106157112526539,0,0,0
"213",4.2997542997543,3.39702760084926,0.798722044728434,0,0
"214",0,0.106157112526539,0,0,0
"215",0.122850122850123,0.106157112526539,0,0,0
"216",3.68550368550369,2.4416135881104,0,0,0
"217",4.05405405405405,3.07855626326964,0.798722044728434,0,0
"218",4.91400491400491,2.76008492569002,0,0,0
"219",3.43980343980344,3.39702760084926,0,0,1.34048257372654
"220",0,0.106157112526539,0,0,0
"221",3.93120393120393,3.39702760084926,0,0,0
"222",4.05405405405405,3.07855626326964,0,0,0
"223",4.17690417690418,2.9723991507431,0,0,0
"224",0,0.106157112526539,0,0,0
"225",0,0.106157112526539,0,0,0
"226",5.52825552825553,4.14012738853503,0,0,0
"227",0.122850122850123,0.106157112526539,0,0,0
"228",2.94840294840295,2.33545647558386,0,2.27272727272727,0
"229",4.2997542997543,3.5031847133758,0,0,0
"230",4.17690417690418,3.5031847133758,0,0,0
"231",3.68550368550369,2.9723991507431,0,0,0
"232",0,0.212314225053079,0,0,0
"233",0.122850122850123,0.106157112526539,0,0,0
"234",0,0.106157112526539,0,0,0
"235",4.42260442260442,3.39702760084926,0,0,0
"236",0,0.106157112526539,0,0,0
"237",4.2997542997543,3.29087048832272,0,0,0
"238",0,0.106157112526539,0,0,0
"239",3.93120393120393,3.29087048832272,0,0,0
"240",4.42260442260442,2.76008492569002,0,0,0
"241",3.80835380835381,2.86624203821656,0,0,0
"242",0,0.106157112526539,0,0,0
"243",0.245700245700246,0.106157112526539,0,0,0
"244",3.07125307125307,2.86624203821656,0,0,0
"245",3.68550368550369,2.33545647558386,0,0,0
"246",3.43980343980344,2.86624203821656,0,2.27272727272727,1.34048257372654
"247",0,0.212314225053079,0,0,0
"248",3.19410319410319,2.01698513800425,0,0,1.34048257372654
"249",0,0.106157112526539,0,0,0
"250",2.57985257985258,2.12314225053079,0,0,0
"251",4.05405405405405,3.60934182590234,0,0,0
"252",2.94840294840295,3.07855626326964,0,0,0
"253",0,0.106157112526539,0,0,0
"254",4.42260442260442,3.07855626326964,0,0,1.34048257372654
"255",0.368550368550369,0.106157112526539,0,0,0
"256",0,0.106157112526539,0,0,0
"257",4.17690417690418,3.82165605095541,0,0,0
"258",0,0.106157112526539,0,0,0
"259",0,0.106157112526539,0,0,0
"260",5.65110565110565,3.39702760084926,0,0,0
"261",4.17690417690418,3.5031847133758,0,0,0
"262",0.122850122850123,0.212314225053079,0,0,0
"263",4.66830466830467,2.9723991507431,0,0,0
"264",0.122850122850123,0.106157112526539,0,0,0
"265",0,0.106157112526539,0,0,0
"266",4.05405405405405,2.86624203821656,0.798722044728434,0,0
"267",3.80835380835381,2.76008492569002,0,0,0
"268",3.68550368550369,3.18471337579618,0,0,0
"269",4.2997542997543,3.5031847133758,1.59744408945687,0,1.34048257372654
"270",3.31695331695332,2.22929936305732,0,0,0
"271",3.80835380835381,3.29087048832272,0,2.27272727272727,0
"272",4.2997542997543,3.60934182590234,0,0,0
"273",4.05405405405405,2.86624203821656,0,0,0
"274",0.122850122850123,0.106157112526539,0,0,0
"275",0.122850122850123,0.106157112526539,0,0,0
"276",0.245700245700246,0.106157112526539,0,0,0
"277",0.122850122850123,0.106157112526539,0,0,0
"278",3.68550368550369,2.9723991507431,0,0,0
"279",0.122850122850123,0.106157112526539,0,0,0
"280",5.03685503685504,3.39702760084926,0,0,0
"281",0,0.106157112526539,0,0,0
"282",0.368550368550369,0.212314225053079,0,0,0
"283",0,0.106157112526539,0,0,0
"284",4.2997542997543,3.07855626326964,0,0,0
"285",5.03685503685504,3.39702760084926,0,0,0
"286",0,0.106157112526539,0,0,0
"287",4.17690417690418,3.60934182590234,0,0,0
"288",0,0.106157112526539,0,0,0
"289",0.245700245700246,0.106157112526539,0,0,0
"290",0.122850122850123,0.106157112526539,0,0,0
"291",5.28255528255528,3.71549893842887,0.798722044728434,0,1.34048257372654
"292",0,0.106157112526539,0,0,0
"293",4.66830466830467,3.39702760084926,0,0,0
"294",4.2997542997543,4.03397027600849,0.798722044728434,0,0
"295",0.245700245700246,0.106157112526539,0,0,0
"296",0,0.106157112526539,0,0,0
"297",4.79115479115479,3.92781316348195,0,0,0
"298",0.122850122850123,0.106157112526539,0,0,0
"299",3.43980343980344,2.33545647558386,0,0,0
"300",0.122850122850123,0.106157112526539,0,0,0
"301",0,0.106157112526539,0,0,0
"302",0.122850122850123,0.106157112526539,0,0,0
"303",3.43980343980344,2.54777070063694,0,0,1.34048257372654
"304",4.17690417690418,2.33545647558386,0,0,0
"305",4.42260442260442,4.03397027600849,0,0,1.34048257372654
"306",3.43980343980344,2.76008492569002,0,0,0
"307",0,0.106157112526539,0,0,0
"308",3.80835380835381,2.54777070063694,0,0,0
"309",3.80835380835381,2.54777070063694,0,0,1.34048257372654
"310",0,0.106157112526539,0,0,0
"311",3.93120393120393,2.86624203821656,0.798722044728434,0,0
"312",0,0.106157112526539,0,0,0
"313",0,0.106157112526539,0,0,0
"314",3.93120393120393,2.86624203821656,0.798722044728434,0,0
"315",0.245700245700246,0.212314225053079,0,0,0
"316",0,0.212314225053079,0,0,0
"317",4.05405405405405,3.07855626326964,0,0,0
"318",0.122850122850123,0.106157112526539,0,0,0
"319",0.122850122850123,0.106157112526539,0,0,0
"320",4.79115479115479,2.76008492569002,0,0,0
"321",0.122850122850123,0.318471337579618,0,0,0
"322",0,0.106157112526539,0,0,0
"323",0,0.106157112526539,0,0,0
"324",0.245700245700246,0.106157112526539,0,0,0
"325",3.68550368550369,2.65392781316348,0,0,0
"326",0.122850122850123,0.106157112526539,0,0,0
"327",0.122850122850123,0.106157112526539,0,0,0
"328",3.93120393120393,3.71549893842887,0,2.27272727272727,0
"329",4.42260442260442,3.39702760084926,0.798722044728434,0,0
"330",0,0.212314225053079,0,0,0
"331",0.122850122850123,0.106157112526539,0,0,0
"332",3.56265356265356,2.9723991507431,0,0,0
"333",4.17690417690418,2.9723991507431,0,0,1.34048257372654
"334",3.19410319410319,2.33545647558386,0.798722044728434,0,0
"335",0.122850122850123,0.106157112526539,0,0,0
"336",0,0.106157112526539,0,0,0
"337",0,0.106157112526539,0,0,0
"338",3.68550368550369,2.65392781316348,0,0,0
"339",0.122850122850123,0.212314225053079,0,0,0
"340",0,0.106157112526539,0,0,0
"341",0,0.106157112526539,0,0,0
"342",0,0.106157112526539,0,0,0
"343",3.68550368550369,2.22929936305732,0,0,0
"344",4.54545454545455,3.39702760084926,0,2.27272727272727,1.34048257372654
"345",0,0.106157112526539,0,0,0
"346",4.2997542997543,2.9723991507431,0.798722044728434,0,1.34048257372654
"347",3.19410319410319,3.07855626326964,0,0,0
"348",3.68550368550369,3.07855626326964,0,0,0
"349",3.56265356265356,2.76008492569002,0,0,0
"350",0,0.106157112526539,0,0,0
"351",0,0.106157112526539,0,0,0
"352",3.07125307125307,2.65392781316348,0.798722044728434,0,0
"353",0.122850122850123,0.106157112526539,0,0,0
"354",0.122850122850123,0.106157112526539,0,0,0
"355",0,0.106157112526539,0,0,0
"356",3.56265356265356,3.07855626326964,0,0,0
"357",3.43980343980344,2.54777070063694,0,2.27272727272727,0
"358",3.07125307125307,2.9723991507431,0,0,0
"359",4.42260442260442,3.71549893842887,0.798722044728434,0,0
"360",0,0.106157112526539,0,0,0
"361",0,0.106157112526539,0,0,0
"362",3.80835380835381,3.29087048832272,0,0,0
"363",3.80835380835381,3.07855626326964,0,0,1.34048257372654
"364",4.66830466830467,3.18471337579618,0.798722044728434,0,0
"365",0,0.106157112526539,0,0,0
"366",0.122850122850123,0.106157112526539,0,0,0
"367",0,0.106157112526539,0,0,0
"368",0.122850122850123,0.212314225053079,0,0,0
"369",4.2997542997543,3.18471337579618,0,0,1.34048257372654
"370",3.68550368550369,2.54777070063694,0,2.27272727272727,0
"371",0,0.106157112526539,0,0,0
"372",0,0.106157112526539,0,0,0
"373",4.91400491400491,3.07855626326964,0.798722044728434,0,0
"374",0,0.106157112526539,0,0,0
"375",0,0.106157112526539,0,0,0
"376",0,0.106157112526539,0,0,0
"377",0,0.106157112526539,0,0,0
"378",0.122850122850123,0.106157112526539,0,0,0
"379",3.31695331695332,2.54777070063694,0,0,0
"380",3.43980343980344,3.29087048832272,0,0,0
"381",0,0.106157112526539,0,0,0
"382",4.79115479115479,3.82165605095541,0,0,1.34048257372654
"383",5.40540540540541,3.60934182590234,0,0,0
"384",0,0.106157112526539,0,0,0
"385",3.80835380835381,3.29087048832272,0,0,1.34048257372654
"386",0,0.106157112526539,0,0,0
"387",4.79115479115479,3.07855626326964,0,0,0
"388",0,0.106157112526539,0,0,0
"389",3.93120393120393,2.9723991507431,0,0,0
"390",0.122850122850123,0.106157112526539,0,0,0
"391",4.17690417690418,3.39702760084926,0,2.27272727272727,0
"392",4.91400491400491,3.82165605095541,0,0,0
"393",3.93120393120393,2.65392781316348,0.798722044728434,0,0
"394",0,0.106157112526539,0,0,0
"395",3.31695331695332,3.18471337579618,0.798722044728434,0,0
"396",3.43980343980344,2.86624203821656,0,0,0
"397",3.43980343980344,2.65392781316348,0,0,0
"398",4.42260442260442,3.18471337579618,0,0,0
"399",5.03685503685504,3.82165605095541,0,0,0
"400",0.122850122850123,0.212314225053079,0,0,0
"401",3.68550368550369,3.07855626326964,0,0,0
"402",0,0.106157112526539,0,0,0
"403",3.68550368550369,2.76008492569002,0,0,0
"404",3.80835380835381,2.86624203821656,0.798722044728434,0,0
"405",0,0.106157112526539,0,0,0
"406",0,0.106157112526539,0,0,0
"407",0.245700245700246,0.106157112526539,0,0,0
"408",4.79115479115479,3.39702760084926,0,0,0
"409",0,0.106157112526539,0,0,0
"410",4.79115479115479,3.92781316348195,0,0,0
"411",0.245700245700246,0.106157112526539,0,0,0
"412",0.245700245700246,0.106157112526539,0,0,0
"413",0,0.106157112526539,0,0,0
"414",0,0.106157112526539,0,0,0
"415",4.79115479115479,2.9723991507431,0,0,0
"416",3.93120393120393,3.60934182590234,0.798722044728434,0,0
"417",0,0.106157112526539,0,0,0
"418",3.68550368550369,2.76008492569002,0,0,0
"419",3.93120393120393,2.9723991507431,0,0,0
"420",0.122850122850123,0.106157112526539,0,0,0
"421",0,0.106157112526539,0,0,0
"422",3.80835380835381,2.54777070063694,0,0,0
"423",0.245700245700246,0.106157112526539,0,0,0
"424",3.56265356265356,3.18471337579618,0,0,0
"425",0,0.106157112526539,0,0,0
"426",3.80835380835381,3.60934182590234,0,0,0
"427",0.368550368550369,0.212314225053079,0,0,0
"428",4.05405405405405,3.07855626326964,0,0,0
"429",4.42260442260442,2.54777070063694,0,0,0
"430",4.2997542997543,2.76008492569002,0,2.27272727272727,0
"431",3.68550368550369,2.9723991507431,0,0,0
"432",3.56265356265356,2.9723991507431,0,0,0
"433",4.42260442260442,3.18471337579618,0,0,0
"434",0,0.106157112526539,0,0,0
"435",4.2997542997543,3.29087048832272,0,0,0
"436",0,0.106157112526539,0,0,0
"437",0,0.106157112526539,0,0,0
"438",0,0.106157112526539,0,0,0
"439",0,0.106157112526539,0,0,0
"440",0,0.106157112526539,0,0,0
"441",3.56265356265356,3.5031847133758,0,0,0
"442",4.42260442260442,4.03397027600849,0,0,0
"443",0,0.106157112526539,0,0,0
"444",0.122850122850123,0.212314225053079,0,0,0
