"","age1_orange.R","age2_no_comorbid_orange.R","age2_comorbid_green.R","age3_no_comorbid_green.R","age3_comorbid_green.R"
"35",91.2776412776413,87.3673036093418,58.3067092651757,59.0909090909091,26.8096514745308
"36",90.5405405405405,85.8811040339703,72.6837060702875,68.1818181818182,42.8954423592493
"37",90.9090909090909,86.0934182590234,0,0,0
"38",90.5405405405405,85.3503184713376,68.6900958466454,68.1818181818182,38.8739946380697
"39",92.3832923832924,85.9872611464968,74.2811501597444,61.3636363636364,28.1501340482574
"40",92.014742014742,84.7133757961784,69.4888178913738,56.8181818181818,32.171581769437
"41",92.7518427518427,87.0488322717622,0,0,0
"42",92.997542997543,84.1825902335457,63.0990415335463,65.9090909090909,40.2144772117963
"43",91.5233415233415,83.2271762208068,0,0,0
"44",91.1547911547912,85.4564755838641,0,0,1.34048257372654
"45",92.3832923832924,84.3949044585987,0.798722044728434,2.27272727272727,0
"46",0.245700245700246,0.106157112526539,0,0,0
"47",92.7518427518427,85.031847133758,0,0,1.34048257372654
"48",92.3832923832924,85.5626326963907,0,0,0
"49",90.9090909090909,83.5456475583864,62.3003194888179,61.3636363636364,29.4906166219839
"50",0,0.106157112526539,0,0,0
"51",92.3832923832924,82.9087048832272,67.8913738019169,65.9090909090909,34.8525469168901
"52",0,0.106157112526539,0,0,0
"53",0,0.106157112526539,0,0,0
"54",92.3832923832924,85.4564755838641,0,0,0
"55",91.1547911547912,86.6242038216561,0,0,0
"56",0.122850122850123,0.106157112526539,0,0,0
"57",0,0.106157112526539,0,0,0
"58",93.4889434889435,84.9256900212314,0,0,0
"59",90.9090909090909,85.4564755838641,66.2939297124601,72.7272727272727,33.5120643431635
"60",92.014742014742,84.1825902335457,0,2.27272727272727,0
"61",92.8746928746929,84.3949044585987,0,0,0
"62",91.8918918918919,82.9087048832272,0,0,0
"63",92.997542997543,84.3949044585987,71.8849840255591,81.8181818181818,30.8310991957105
"64",91.1547911547912,85.8811040339703,0,0,0
"65",90.9090909090909,85.1380042462845,0,0,0
"66",0,0.106157112526539,0,0,0
"67",91.2776412776413,85.6687898089172,0,0,0
"68",0,0.106157112526539,0,0,0
"69",91.7690417690418,86.1995753715499,68.6900958466454,70.4545454545455,38.8739946380697
"70",92.5061425061425,85.031847133758,66.2939297124601,63.6363636363636,28.1501340482574
"71",91.5233415233415,81.104033970276,0,0,0
"72",92.1375921375921,83.5456475583864,71.0862619808307,65.9090909090909,24.1286863270778
"73",91.031941031941,84.7133757961784,66.2939297124601,61.3636363636364,48.2573726541555
"74",91.2776412776413,85.3503184713376,67.0926517571885,65.9090909090909,36.1930294906166
"75",91.4004914004914,86.411889596603,71.8849840255591,75,37.5335120643432
"76",91.1547911547912,85.3503184713376,0,0,0
"77",0,0.106157112526539,0,0,0
"78",92.2604422604423,83.2271762208068,0,0,0
"79",91.7690417690418,84.6072186836518,71.8849840255591,52.2727272727273,33.5120643431635
"80",92.8746928746929,82.8025477707006,0,0,0
"81",0,0.106157112526539,0,0,0
"82",0,0.106157112526539,0,0,0
"83",91.1547911547912,85.1380042462845,0,0,0
"84",0,0.106157112526539,0,0,0
"85",91.7690417690418,83.3333333333333,0.798722044728434,0,0
"86",0,0.106157112526539,0,0,0
"87",90.6633906633907,86.0934182590234,0,2.27272727272727,0
"88",92.3832923832924,83.4394904458599,0,0,0
"89",91.8918918918919,84.9256900212314,0,0,0
"90",0,0.106157112526539,0,0,0
"91",91.1547911547912,85.1380042462845,0,0,0
"92",92.7518427518427,86.8365180467091,62.3003194888179,50,30.8310991957105
"93",0.85995085995086,0.212314225053079,0,0,0
"94",91.6461916461916,84.9256900212314,0,0,0
"95",90.6633906633907,86.0934182590234,0,0,0
"96",91.4004914004914,85.031847133758,0,0,0
"97",91.7690417690418,83.0148619957537,0.798722044728434,0,0
"98",92.8746928746929,82.8025477707006,74.2811501597444,68.1818181818182,45.5764075067024
"99",0,0.106157112526539,0,0,0
"100",90.2948402948403,85.5626326963907,0,0,0
"101",92.2604422604423,84.5010615711253,71.8849840255591,59.0909090909091,40.2144772117963
"102",91.031941031941,83.7579617834395,73.482428115016,59.0909090909091,32.171581769437
"103",92.2604422604423,84.8195329087049,0,0,0
"104",92.1375921375921,84.3949044585987,71.8849840255591,68.1818181818182,33.5120643431635
"105",91.5233415233415,86.7303609341826,68.6900958466454,63.6363636363636,36.1930294906166
"106",0,0.106157112526539,0,0,0
"107",0,0.106157112526539,0,0,0
"108",91.4004914004914,86.1995753715499,75.8785942492013,75,30.8310991957105
"109",91.6461916461916,86.1995753715499,0,0,0
"110",90.7862407862408,83.864118895966,0,0,0
"111",91.6461916461916,85.6687898089172,0,0,0
"112",92.7518427518427,84.1825902335457,0.798722044728434,0,0
"113",92.5061425061425,85.9872611464968,0.798722044728434,0,0
"114",90.7862407862408,84.6072186836518,64.6964856230032,72.7272727272727,40.2144772117963
"115",0,0.106157112526539,0,0,0
"116",0.122850122850123,0.318471337579618,0,0,0
"117",90.7862407862408,84.8195329087049,0,0,0
"118",90.9090909090909,86.5180467091295,0,0,0
"119",93.1203931203931,86.6242038216561,0,0,0
"120",0,0.106157112526539,0,0,0
"121",0,0.106157112526539,0,0,0
"122",90.04914004914,84.9256900212314,69.4888178913738,63.6363636363636,30.8310991957105
"123",91.2776412776413,84.3949044585987,64.6964856230032,61.3636363636364,28.1501340482574
"124",91.4004914004914,85.3503184713376,70.2875399361022,68.1818181818182,29.4906166219839
"125",91.8918918918919,83.9702760084926,0.798722044728434,0,0
"126",0,0.106157112526539,0,0,0
"127",0.122850122850123,0.106157112526539,0,0,0
"128",0,0.106157112526539,0,0,0
"129",89.9262899262899,87.0488322717622,69.4888178913738,54.5454545454545,34.8525469168901
"130",90.4176904176904,85.4564755838641,0,0,0
"131",92.2604422604423,85.3503184713376,71.0862619808307,54.5454545454545,18.7667560321716
"132",90.1719901719902,85.6687898089172,0,0,0
"133",90.5405405405405,85.3503184713376,0,0,0
"134",91.5233415233415,84.8195329087049,0,0,0
"135",0,0.106157112526539,0,0,0
"136",90.9090909090909,83.4394904458599,0,0,0
"137",92.2604422604423,82.0594479830149,63.8977635782748,77.2727272727273,24.1286863270778
"138",91.2776412776413,83.864118895966,0.798722044728434,2.27272727272727,0
"139",89.9262899262899,84.1825902335457,0,0,0
"140",93.7346437346437,84.8195329087049,71.0862619808307,63.6363636363636,41.5549597855228
"141",91.2776412776413,85.9872611464968,68.6900958466454,65.9090909090909,36.1930294906166
"142",92.8746928746929,85.5626326963907,75.0798722044728,65.9090909090909,38.8739946380697
"143",92.1375921375921,84.1825902335457,75.0798722044728,68.1818181818182,30.8310991957105
"144",0,0.106157112526539,0,0,0
"145",92.014742014742,83.864118895966,66.2939297124601,59.0909090909091,26.8096514745308
"146",92.6289926289926,86.5180467091295,0,0,0
"147",92.5061425061425,85.9872611464968,0,0,1.34048257372654
"148",91.2776412776413,83.4394904458599,0,0,0
"149",92.5061425061425,83.651804670913,0,0,0
"150",0,0.106157112526539,0,0,0
"151",92.5061425061425,84.7133757961784,0,0,0
"152",91.2776412776413,83.5456475583864,73.482428115016,63.6363636363636,33.5120643431635
"153",0,0.106157112526539,0,0,0
"154",91.6461916461916,85.1380042462845,0,0,0
"155",91.7690417690418,83.651804670913,0.798722044728434,0,0
"156",93.2432432432432,85.244161358811,63.8977635782748,59.0909090909091,40.2144772117963
"157",92.1375921375921,84.6072186836518,63.0990415335463,65.9090909090909,32.171581769437
"158",91.7690417690418,84.7133757961784,0,0,0
"159",92.6289926289926,85.9872611464968,0,0,0
"160",91.5233415233415,85.6687898089172,0,0,0
"161",92.3832923832924,85.1380042462845,0.798722044728434,0,0
"162",92.014742014742,85.244161358811,0,0,0
"163",91.8918918918919,82.2717622080679,0,0,0
"164",91.031941031941,85.7749469214437,73.482428115016,63.6363636363636,42.8954423592493
"165",0,0.106157112526539,0,0,0
"166",92.014742014742,85.244161358811,0,0,0
"167",92.1375921375921,83.0148619957537,3.99361022364217,0,1.34048257372654
"168",90.4176904176904,84.8195329087049,61.5015974440894,61.3636363636364,36.1930294906166
"169",90.4176904176904,83.2271762208068,72.6837060702875,86.3636363636364,40.2144772117963
"170",92.014742014742,86.9426751592357,0,0,0
"171",91.5233415233415,86.3057324840764,0,0,0
"172",91.2776412776413,84.1825902335457,0,0,0
"173",91.7690417690418,83.864118895966,0,0,0
"174",92.6289926289926,86.0934182590234,68.6900958466454,65.9090909090909,25.4691689008043
"175",91.8918918918919,83.7579617834395,68.6900958466454,63.6363636363636,36.1930294906166
"176",0,0.106157112526539,0,0,0
"177",92.2604422604423,85.8811040339703,0,0,0
"178",92.6289926289926,85.8811040339703,67.8913738019169,63.6363636363636,30.8310991957105
"179",0.245700245700246,0.106157112526539,0,0,0
"180",92.3832923832924,86.6242038216561,0,0,0
"181",91.8918918918919,85.4564755838641,63.8977635782748,63.6363636363636,36.1930294906166
"182",91.5233415233415,83.3333333333333,0,0,0
"183",91.8918918918919,84.3949044585987,0,0,0
"184",92.5061425061425,85.5626326963907,73.482428115016,72.7272727272727,36.1930294906166
"185",0,0.106157112526539,0,0,0
"186",0,0.106157112526539,0,0,0
"187",91.2776412776413,83.9702760084926,68.6900958466454,56.8181818181818,33.5120643431635
"188",91.5233415233415,84.2887473460722,0,0,0
"189",91.031941031941,84.9256900212314,0,0,0
"190",91.4004914004914,86.9426751592357,0,0,0
"191",92.5061425061425,83.9702760084926,0.798722044728434,2.27272727272727,0
"192",90.7862407862408,86.411889596603,0,0,0
"193",92.014742014742,86.5180467091295,0,0,0
"194",92.2604422604423,86.8365180467091,0,0,0
"195",92.1375921375921,86.3057324840764,0,0,0
"196",92.3832923832924,85.244161358811,64.6964856230032,72.7272727272727,30.8310991957105
"197",0,0.106157112526539,0,0,0
"198",92.7518427518427,83.864118895966,69.4888178913738,72.7272727272727,24.1286863270778
"199",90.4176904176904,85.5626326963907,0,0,0
"200",91.1547911547912,86.411889596603,0,0,0
"201",0,0.106157112526539,0,0,0
"202",0,0.106157112526539,0,0,0
"203",0,0.106157112526539,0,0,0
"204",91.2776412776413,85.031847133758,61.5015974440894,61.3636363636364,45.5764075067024
"205",92.3832923832924,83.7579617834395,63.0990415335463,65.9090909090909,45.5764075067024
"206",0,0.106157112526539,0,0,0
"207",0,0,0,0,0
"208",92.6289926289926,86.411889596603,0,0,0
"209",90.2948402948403,85.4564755838641,0,0,1.34048257372654
"210",91.031941031941,82.9087048832272,1.59744408945687,0,0
"211",0,0.106157112526539,0,0,0
"212",92.1375921375921,84.6072186836518,0,0,0
"213",93.2432432432432,83.5456475583864,0,0,0
"214",92.997542997543,85.4564755838641,68.6900958466454,56.8181818181818,36.1930294906166
"215",91.7690417690418,83.651804670913,0,0,0
"216",91.1547911547912,84.9256900212314,71.0862619808307,77.2727272727273,40.2144772117963
"217",92.5061425061425,84.2887473460722,0.798722044728434,2.27272727272727,0
"218",92.3832923832924,86.9426751592357,63.8977635782748,75,34.8525469168901
"219",89.6805896805897,85.9872611464968,0,0,0
"220",92.6289926289926,85.5626326963907,0,0,0
"221",0,0.106157112526539,0,0,0
"222",92.8746928746929,84.3949044585987,59.1054313099042,63.6363636363636,41.5549597855228
"223",92.997542997543,85.7749469214437,0,0,0
"224",92.2604422604423,85.1380042462845,0,0,0
"225",90.2948402948403,81.8471337579618,0,0,0
"226",92.3832923832924,84.7133757961784,0,0,0
"227",90.9090909090909,84.1825902335457,0,0,0
"228",92.2604422604423,85.031847133758,0,0,0
"229",0,0.106157112526539,0,0,0
"230",91.4004914004914,85.1380042462845,0,0,0
"231",91.2776412776413,83.5456475583864,69.4888178913738,56.8181818181818,29.4906166219839
"232",92.6289926289926,85.031847133758,0,0,0
"233",91.1547911547912,84.3949044585987,74.2811501597444,47.7272727272727,33.5120643431635
"234",0,0.106157112526539,0,0,0
"235",93.1203931203931,84.5010615711253,71.0862619808307,61.3636363636364,28.1501340482574
"236",92.6289926289926,85.3503184713376,63.8977635782748,54.5454545454545,36.1930294906166
"237",90.6633906633907,83.3333333333333,68.6900958466454,61.3636363636364,36.1930294906166
"238",92.997542997543,84.8195329087049,69.4888178913738,47.7272727272727,32.171581769437
"239",92.6289926289926,85.7749469214437,0.798722044728434,0,1.34048257372654
"240",91.6461916461916,85.244161358811,0.798722044728434,0,0
"241",92.5061425061425,82.5902335456476,0,0,0
"242",91.2776412776413,86.0934182590234,61.5015974440894,79.5454545454545,42.8954423592493
"243",90.2948402948403,87.1549893842888,70.2875399361022,65.9090909090909,24.1286863270778
"244",91.5233415233415,86.0934182590234,68.6900958466454,70.4545454545455,36.1930294906166
"245",91.5233415233415,85.031847133758,71.0862619808307,61.3636363636364,34.8525469168901
"246",91.5233415233415,86.5180467091295,63.8977635782748,75,34.8525469168901
"247",0,0.212314225053079,0,0,0
"248",91.5233415233415,88.0042462845011,70.2875399361022,70.4545454545455,46.916890080429
"249",0,0.106157112526539,0,0,0
"250",90.7862407862408,85.8811040339703,71.8849840255591,56.8181818181818,34.8525469168901
"251",91.4004914004914,85.5626326963907,0,0,0
"252",92.7518427518427,83.9702760084926,0,0,0
"253",89.4348894348894,84.3949044585987,59.1054313099042,61.3636363636364,33.5120643431635
"254",91.5233415233415,84.0764331210191,0,0,0
"255",91.8918918918919,84.0764331210191,0,0,0
"256",92.2604422604423,84.7133757961784,69.4888178913738,61.3636363636364,41.5549597855228
"257",0,0.106157112526539,0,0,0
"258",90.5405405405405,83.864118895966,0,0,0
"259",0,0.106157112526539,0,0,0
"260",91.1547911547912,85.244161358811,0,0,0
"261",91.031941031941,83.3333333333333,67.0926517571885,68.1818181818182,32.171581769437
"262",92.5061425061425,85.1380042462845,0.798722044728434,0,0
"263",90.1719901719902,86.7303609341826,0,0,0
"264",92.997542997543,86.3057324840764,0,0,0
"265",90.9090909090909,87.3673036093418,0,0,0
"266",90.5405405405405,86.0934182590234,75.8785942492013,68.1818181818182,37.5335120643432
"267",90.9090909090909,85.8811040339703,63.0990415335463,50,32.171581769437
"268",90.6633906633907,85.3503184713376,68.6900958466454,61.3636363636364,30.8310991957105
"269",91.7690417690418,84.5010615711253,0,0,0
"270",91.7690417690418,84.1825902335457,61.5015974440894,59.0909090909091,32.171581769437
"271",91.8918918918919,83.7579617834395,0,0,0
"272",92.8746928746929,86.3057324840764,0,0,0
"273",92.997542997543,84.1825902335457,0,0,0
"274",90.9090909090909,85.5626326963907,71.0862619808307,59.0909090909091,25.4691689008043
"275",92.014742014742,84.9256900212314,71.0862619808307,54.5454545454545,28.1501340482574
"276",92.014742014742,85.7749469214437,0,0,0
"277",92.3832923832924,85.244161358811,65.4952076677316,59.0909090909091,36.1930294906166
"278",92.3832923832924,86.0934182590234,0,0,0
"279",91.031941031941,82.0594479830149,0,0,0
"280",91.4004914004914,84.2887473460722,67.8913738019169,54.5454545454545,25.4691689008043
"281",89.9262899262899,83.5456475583864,0,0,0
"282",90.04914004914,83.5456475583864,0,2.27272727272727,0
"283",91.031941031941,85.9872611464968,71.0862619808307,65.9090909090909,33.5120643431635
"284",0,0.106157112526539,0,0,0
"285",91.5233415233415,84.1825902335457,0,0,0
"286",92.997542997543,85.031847133758,0,0,0
"287",91.1547911547912,84.5010615711253,0,0,0
"288",91.8918918918919,83.4394904458599,0,0,0
"289",0,0.106157112526539,0,0,0
"290",91.7690417690418,83.4394904458599,63.8977635782748,56.8181818181818,32.171581769437
"291",91.2776412776413,84.6072186836518,73.482428115016,70.4545454545455,42.8954423592493
"292",0,0.212314225053079,0,0,0
"293",89.9262899262899,85.244161358811,0.798722044728434,0,0
"294",90.7862407862408,85.7749469214437,71.8849840255591,59.0909090909091,32.171581769437
"295",91.1547911547912,86.1995753715499,0,0,0
"296",90.9090909090909,84.0764331210191,75.0798722044728,63.6363636363636,36.1930294906166
"297",91.2776412776413,86.9426751592357,65.4952076677316,54.5454545454545,37.5335120643432
"298",90.7862407862408,84.3949044585987,0,0,1.34048257372654
"299",91.4004914004914,85.7749469214437,0,0,0
"300",91.5233415233415,85.244161358811,0,0,0
"301",90.9090909090909,86.6242038216561,64.6964856230032,65.9090909090909,29.4906166219839
"302",92.2604422604423,86.3057324840764,73.482428115016,56.8181818181818,37.5335120643432
"303",90.9090909090909,86.1995753715499,0,0,0
"304",91.7690417690418,86.8365180467091,0,0,0
"305",90.04914004914,84.1825902335457,0,0,0
"306",0,0.106157112526539,0,0,0
"307",91.8918918918919,85.6687898089172,0,0,0
"308",92.5061425061425,87.4734607218684,0,0,0
"309",0.122850122850123,0.212314225053079,0,0,0
"310",91.6461916461916,80.9978768577495,0,0,0
"311",91.5233415233415,84.5010615711253,72.6837060702875,56.8181818181818,32.171581769437
"312",91.031941031941,85.1380042462845,0,0,0
"313",92.7518427518427,85.4564755838641,76.6773162939297,68.1818181818182,26.8096514745308
"314",0,0.106157112526539,0,0,0
"315",92.6289926289926,83.651804670913,0,0,0
"316",91.6461916461916,83.651804670913,0,0,0
"317",91.5233415233415,86.6242038216561,0,0,0
"318",92.2604422604423,85.244161358811,0,0,0
"319",92.7518427518427,87.0488322717622,0,0,0
"320",90.6633906633907,87.1549893842888,68.6900958466454,84.0909090909091,36.1930294906166
"321",91.6461916461916,85.6687898089172,0,0,0
"322",92.997542997543,84.8195329087049,66.2939297124601,70.4545454545455,40.2144772117963
"323",91.8918918918919,84.7133757961784,0,0,0
"324",91.7690417690418,83.5456475583864,0,0,0
"325",90.5405405405405,86.3057324840764,0,0,0
"326",0.122850122850123,0.106157112526539,0,0,0
"327",91.6461916461916,84.2887473460722,0.798722044728434,0,0
"328",92.8746928746929,83.2271762208068,0,0,0
"329",90.7862407862408,84.7133757961784,67.8913738019169,61.3636363636364,30.8310991957105
"330",91.8918918918919,83.5456475583864,74.2811501597444,63.6363636363636,38.8739946380697
"331",92.7518427518427,84.2887473460722,1.59744408945687,0,0
"332",93.1203931203931,85.6687898089172,0,0,0
"333",0,0.106157112526539,0,0,0
"334",93.2432432432432,87.1549893842888,69.4888178913738,70.4545454545455,30.8310991957105
"335",92.014742014742,87.1549893842888,67.8913738019169,54.5454545454545,40.2144772117963
"336",91.2776412776413,85.031847133758,0,0,0
"337",92.014742014742,85.031847133758,67.8913738019169,52.2727272727273,28.1501340482574
"338",0,0.212314225053079,0,0,0
"339",90.5405405405405,84.7133757961784,67.0926517571885,65.9090909090909,34.8525469168901
"340",92.8746928746929,85.031847133758,67.8913738019169,61.3636363636364,37.5335120643432
"341",91.031941031941,84.2887473460722,67.0926517571885,56.8181818181818,40.2144772117963
"342",90.5405405405405,84.7133757961784,63.8977635782748,61.3636363636364,26.8096514745308
"343",0.122850122850123,0.106157112526539,0,0,0
"344",92.8746928746929,85.5626326963907,0,0,0
"345",0,0.106157112526539,0,0,0
"346",92.1375921375921,84.2887473460722,66.2939297124601,61.3636363636364,33.5120643431635
"347",92.8746928746929,85.5626326963907,0,2.27272727272727,0
"348",93.4889434889435,85.3503184713376,0,0,0
"349",93.1203931203931,85.4564755838641,70.2875399361022,70.4545454545455,34.8525469168901
"350",92.5061425061425,85.9872611464968,72.6837060702875,54.5454545454545,40.2144772117963
"351",92.014742014742,84.5010615711253,67.0926517571885,72.7272727272727,29.4906166219839
"352",0.122850122850123,0.106157112526539,0,0,0
"353",90.04914004914,85.031847133758,0,0,0
"354",91.031941031941,85.8811040339703,0,0,0
"355",91.4004914004914,82.484076433121,0.798722044728434,0,0
"356",91.031941031941,84.7133757961784,66.2939297124601,59.0909090909091,26.8096514745308
"357",91.2776412776413,83.7579617834395,0,0,0
"358",0,0.106157112526539,0,0,0
"359",90.9090909090909,86.1995753715499,64.6964856230032,61.3636363636364,37.5335120643432
"360",92.1375921375921,87.1549893842888,0,0,0
"361",92.1375921375921,84.3949044585987,0,0,0
"362",0.122850122850123,0.106157112526539,0,0,0
"363",91.5233415233415,85.8811040339703,0,0,0
"364",90.2948402948403,85.4564755838641,0,0,0
"365",91.5233415233415,84.3949044585987,71.8849840255591,59.0909090909091,32.171581769437
"366",92.2604422604423,86.7303609341826,1.59744408945687,2.27272727272727,0
"367",91.2776412776413,85.244161358811,0.798722044728434,0,0
"368",0,0.106157112526539,0,0,0
"369",91.7690417690418,83.2271762208068,0,0,0
"370",91.4004914004914,85.3503184713376,74.2811501597444,65.9090909090909,41.5549597855228
"371",92.1375921375921,85.1380042462845,0,0,0
"372",0,0.106157112526539,0,0,0
"373",91.8918918918919,83.7579617834395,0,0,0
"374",92.997542997543,83.9702760084926,0,0,0
"375",91.5233415233415,83.5456475583864,0,0,0
"376",90.04914004914,85.031847133758,0,0,0
"377",92.7518427518427,86.5180467091295,75.8785942492013,70.4545454545455,26.8096514745308
"378",90.6633906633907,84.5010615711253,72.6837060702875,59.0909090909091,44.2359249329759
"379",91.7690417690418,83.7579617834395,0,0,0
"380",93.1203931203931,85.9872611464968,0.798722044728434,0,0
"381",92.6289926289926,85.1380042462845,0.798722044728434,0,0
"382",92.5061425061425,85.7749469214437,0,0,0
"383",0,0.106157112526539,0,0,0
"384",0,0.106157112526539,0,0,0
"385",90.9090909090909,85.6687898089172,60.702875399361,68.1818181818182,38.8739946380697
"386",90.4176904176904,83.3333333333333,66.2939297124601,70.4545454545455,34.8525469168901
"387",0,0.106157112526539,0,0,0
"388",93.4889434889435,85.7749469214437,0.798722044728434,0,0
"389",92.1375921375921,82.2717622080679,0,0,0
"390",93.8574938574938,82.8025477707006,0,0,0
"391",92.8746928746929,84.2887473460722,0,2.27272727272727,0
"392",0,0,0,0,0
"393",0,0.106157112526539,0,0,0
"394",91.8918918918919,85.4564755838641,70.2875399361022,68.1818181818182,37.5335120643432
"395",90.9090909090909,85.9872611464968,63.0990415335463,61.3636363636364,22.7882037533512
"396",93.6117936117936,83.1210191082803,0,0,0
"397",92.7518427518427,83.5456475583864,0,0,0
"398",91.8918918918919,85.1380042462845,72.6837060702875,65.9090909090909,28.1501340482574
"399",91.2776412776413,85.8811040339703,0,0,0
"400",91.4004914004914,84.1825902335457,0,2.27272727272727,0
"401",89.9262899262899,85.3503184713376,0,0,0
"402",91.1547911547912,84.0764331210191,72.6837060702875,63.6363636363636,33.5120643431635
"403",92.014742014742,85.8811040339703,75.0798722044728,72.7272727272727,36.1930294906166
"404",90.04914004914,86.6242038216561,61.5015974440894,84.0909090909091,37.5335120643432
"405",90.7862407862408,85.031847133758,63.8977635782748,59.0909090909091,36.1930294906166
"406",0.245700245700246,0.106157112526539,0,0,0
"407",0,0.106157112526539,0,0,0
"408",91.031941031941,85.1380042462845,67.8913738019169,75,33.5120643431635
"409",90.7862407862408,86.411889596603,0,0,0
"410",90.4176904176904,85.9872611464968,0,0,0
"411",90.9090909090909,84.9256900212314,68.6900958466454,63.6363636363636,30.8310991957105
"412",89.3120393120393,85.7749469214437,0,0,0
"413",92.7518427518427,87.3673036093418,0,0,0
"414",92.7518427518427,84.0764331210191,0,0,0
"415",0,0.106157112526539,0,0,0
"416",92.7518427518427,85.8811040339703,0,0,0
"417",90.6633906633907,85.1380042462845,63.8977635782748,65.9090909090909,44.2359249329759
"418",92.014742014742,84.1825902335457,72.6837060702875,45.4545454545455,44.2359249329759
"419",92.014742014742,86.1995753715499,64.6964856230032,72.7272727272727,44.2359249329759
"420",92.6289926289926,84.5010615711253,0,0,0
"421",91.5233415233415,82.484076433121,63.0990415335463,70.4545454545455,29.4906166219839
"422",91.6461916461916,83.3333333333333,67.8913738019169,68.1818181818182,25.4691689008043
"423",0,0,0,0,0
"424",0,0.106157112526539,0,0,0
"425",92.1375921375921,84.0764331210191,0,0,0
"426",0,0.106157112526539,0,0,0
"427",91.2776412776413,88.6411889596603,67.8913738019169,63.6363636363636,36.1930294906166
"428",91.6461916461916,81.6348195329087,0,0,0
"429",91.1547911547912,84.0764331210191,0.798722044728434,0,0
"430",92.6289926289926,86.3057324840764,65.4952076677316,68.1818181818182,33.5120643431635
"431",90.6633906633907,84.7133757961784,67.0926517571885,68.1818181818182,32.171581769437
"432",90.6633906633907,85.244161358811,0,2.27272727272727,0
"433",93.2432432432432,86.6242038216561,0,0,0
"434",92.1375921375921,84.9256900212314,0,0,0
"435",91.4004914004914,85.244161358811,0,0,0
"436",92.3832923832924,86.9426751592357,70.2875399361022,75,40.2144772117963
"437",92.014742014742,85.7749469214437,0,0,0
"438",92.6289926289926,83.5456475583864,0,0,0
"439",91.1547911547912,88.2165605095541,0,0,0
"440",92.2604422604423,83.7579617834395,0,0,0
"441",92.8746928746929,85.4564755838641,0,0,0
"442",0,0.106157112526539,0,0,0
"443",0,0.318471337579618,0,0,0
"444",90.7862407862408,83.7579617834395,0,0,0
"445",92.997542997543,84.5010615711253,62.3003194888179,59.0909090909091,25.4691689008043
"446",91.2776412776413,86.0934182590234,0,0,0
"447",91.7690417690418,85.1380042462845,0,0,0
"448",91.7690417690418,85.4564755838641,0,0,0
"449",94.3488943488943,80.8917197452229,0,0,0
"450",0,0.106157112526539,0,0,0
"451",94.1031941031941,83.9702760084926,59.9041533546326,56.8181818181818,36.1930294906166
"452",92.1375921375921,86.411889596603,0,0,0
"453",0,0.106157112526539,0,0,0
"454",90.9090909090909,83.3333333333333,0,2.27272727272727,0
"455",91.5233415233415,84.9256900212314,67.0926517571885,61.3636363636364,30.8310991957105
"456",92.6289926289926,85.3503184713376,0,0,0
"457",90.6633906633907,85.6687898089172,67.8913738019169,61.3636363636364,30.8310991957105
"458",92.5061425061425,84.8195329087049,0,0,0
"459",93.3660933660934,83.9702760084926,67.8913738019169,72.7272727272727,34.8525469168901
"460",91.4004914004914,85.1380042462845,0,0,0
"461",0,0.106157112526539,0,0,0
