"","age1_orange.S","age2_no_comorbid_orange.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",56.9581949829102,75.714306107198,100.853328796973,83.7287421321743,101.674086442503
"2",46.2880946969551,66.2958338376777,0,0,0
"3",63.1957220317061,63.2772452075612,0,0,28.7630358759703
"4",0,0,0,0,0
"5",61.2762898408179,118.775576451326,98.7782857234074,143.148665189659,94.0265442432236
"6",52.673360004407,59.4420991698018,0,0,0
"7",71.1699699014476,77.586369174802,95.7275448719126,89.5796550179689,110.230716720859
"8",90.431573743879,99.0889764844353,161.841434880788,137.518912285497,152.001015352265
"9",53.2342971044571,75.9557729184226,108.141312358625,102.82594621196,124.044301542676
"10",80.5945825342138,88.3316914651739,0,0,0
"11",71.0040725593083,75.6691113502273,133.940209173312,136.212447765768,107.6657070305
"12",60.9403984647238,70.82890695942,150.011776459526,137.991625256538,155.904896305864
"13",85.5705664323107,87.3915431054262,84.4782041317041,76.0071197772941,108.775666544965
"14",88.6731670448847,99.5650243937254,167.647377499915,190.649781867157,171.95792395342
"15",61.1033413285007,75.0101522120651,124.425652677508,99.7653011868973,129.486970286869
"16",124.009877849811,80.974372748877,150.650630769781,130.203218526986,149.179337560173
"17",52.3501997887611,63.5170590512479,101.154564225395,127.516027584281,98.9496759359029
"18",53.0568398485482,60.1504699906504,0,0,0
"19",49.2538081539187,62.802428817402,85.3696558120597,88.6948173450951,90.5584039947582
"20",0,0,0,0,0
"21",71.0149540247329,92.3032092142608,127.303529818126,105.484362041559,127.468577706272
"22",66.4662764470775,70.5950179180266,132.847897881575,110.501176508242,114.154817195579
"23",85.637862879553,80.0214812974564,40.7691779795649,42.6875946934217,0
"24",51.4998483024143,63.8481604757466,102.073689899996,96.0948066196405,91.8006060491842
"25",0,0,0,0,0
"26",53.8668375482955,68.8737029510532,0,0,0
"27",0,0,0,0,0
"28",60.5867089695797,63.6204474827667,86.4228942662467,82.8189060273462,101.209333740975
"29",58.2466882749132,66.3996930477572,88.3225536766133,110.793515528537,104.404226270579
"30",74.1081185210793,63.07217120238,99.6638488241283,107.062173039128,92.2013469104816
"31",101.663962792348,111.367520569046,107.268006065997,112.393363049342,111.367520569046
"32",52.8579825555107,58.7134534755639,102.243507504242,74.8338630600065,83.3751829679094
