"","age1_orange.O","age1_green.O","age2_no_comorbid_orange.O","age2_no_comorbid_green.O","age2_comorbid_green.O","age3_no_comorbid_green.O","age3_comorbid_green.O"
"1",75,0,56,0,0,0,0
"2",0,0,1,0,0,0,0
"3",1,0,1,0,0,0,0
"4",0,0,1,0,0,0,0
"5",1,0,1,0,0,0,0
"6",67,0,54,0,0,0,0
"7",1,0,1,0,0,0,0
"8",69,0,54,0,0,0,0
"9",0,0,1,0,0,0,0
"10",0,0,1,0,0,0,0
"11",1,0,1,0,0,0,0
"12",0,0,1,0,0,0,0
"13",57,0,48,0,0,0,0
"14",54,0,51,0,0,0,0
"15",2,0,1,0,0,0,0
"16",67,0,51,0,0,0,0
"17",0,0,1,0,0,0,0
"18",0,0,1,0,0,0,0
"19",63,0,50,0,0,0,0
"20",0,0,1,0,0,0,0
"21",49,0,46,0,0,0,0
"22",65,0,53,0,0,1,0
"23",66,0,50,0,0,0,0
"24",68,4,53,6,6,1,2
"25",0,0,0,0,0,0,0
"26",64,0,50,0,0,0,0
"27",65,0,64,0,1,0,0
"28",62,0,50,0,1,0,0
"29",75,0,55,1,2,1,1
"30",1,0,1,0,0,0,0
"31",69,0,63,0,0,0,0
"32",0,0,1,0,0,0,0
"33",81,0,45,0,0,0,0
"34",0,0,0,0,0,0,0
"35",2,0,1,0,0,0,0
"36",54,4,44,5,3,1,2
"37",70,8,54,5,5,2,2
"38",70,1,56,0,1,0,0
"39",58,0,56,0,0,0,0
"40",0,0,1,0,0,0,0
"41",0,0,2,0,0,0,0
"42",75,0,61,0,0,0,0
"43",43,0,40,0,0,0,0
"44",70,0,72,0,0,0,1
"45",2,0,1,0,0,0,0
"46",58,0,63,1,2,0,1
"47",0,0,0,0,0,0,0
"48",0,0,1,0,0,0,0
"49",63,0,44,0,0,0,0
"50",75,0,61,0,0,0,0
"51",62,0,52,0,0,0,0
"52",92,0,67,0,0,0,0
"53",82,0,64,0,0,0,0
"54",0,0,1,0,0,0,0
"55",72,0,58,0,0,0,0
"56",49,0,45,0,0,0,0
"57",0,0,1,0,0,0,0
"58",54,1,45,1,0,0,1
"59",56,0,53,0,0,0,0
"60",51,0,42,0,0,0,0
"61",0,0,2,0,0,0,0
"62",54,0,49,0,1,0,0
"63",55,1,48,0,1,0,0
"64",0,0,1,0,0,0,0
"65",0,0,0,0,0,0,0
"66",71,0,66,0,0,0,0
"67",4,0,2,0,0,0,0
"68",0,0,1,0,0,0,0
"69",0,0,1,0,0,0,0
"70",88,0,57,2,0,0,0
"71",1,0,1,0,0,0,0
"72",68,4,57,4,4,2,1
"73",61,0,54,0,0,0,0
"74",1,0,1,0,0,0,0
"75",1,0,1,0,0,0,0
"76",51,0,46,0,0,0,0
"77",79,0,70,0,0,0,0
"78",71,0,71,0,0,0,0
"79",0,0,1,0,0,0,0
"80",0,0,1,0,0,0,0
"81",63,0,69,0,0,0,0
"82",77,0,50,0,0,0,0
"83",58,0,59,0,0,0,0
"84",63,0,53,0,0,0,0
"85",1,0,1,0,0,0,0
"86",0,0,1,0,0,0,0
