"","age1.D","age2_no_comorbid.D","age2_comorbid.D","age3_no_comorbid.D","age3_comorbid.D"
"1",0,0,0,0,0
"2",0,0.106157112526539,0,0,0
"3",0,0,0,0,0
"4",0,0,0,0,0
"5",0,0,0,0,0
"6",0,0,0,0,0
"7",0,0,0,0,0
"8",0,0,1.59744408945687,0,0
"9",0,0.106157112526539,0,0,0
"10",0.245700245700246,0.106157112526539,0.798722044728434,2.27272727272727,0
"11",0,0,0,0,0
"12",0,0,0,0,0
"13",0,0,0,0,0
"14",0.614250614250614,0.212314225053079,2.3961661341853,0,2.68096514745308
"15",0,0,0,0,0
"16",0,0,0,0,0
"17",0,0,0,0,0
"18",0,0,0,0,0
"19",0,0,0,0,0
"20",0,0,0,0,0
"21",0,0,0,0,0
"22",0,0,0,0,0
"23",0,0,0,0,0
"24",0,0,0,0,0
"25",0,0,0,0,0
"26",5.65110565110565,7.00636942675159,18.370607028754,9.09090909090909,44.2359249329759
"27",0.368550368550369,0.106157112526539,0,0,0
"28",0,0,0,0,0
"29",0,0,0,0,0
"30",0,0,0,0,0
"31",0,0,0,0,0
"32",0,0.106157112526539,0,0,0
"33",0,0,0,0,0
"34",0,0,0,0,0
"35",0,0,0,0,0
"36",0,0,0,0,0
"37",0,0.106157112526539,0,0,0
"38",0,0,0,0,0
"39",0,0,0,0,0
"40",0,0,0,0,0
"41",0,0.106157112526539,0,0,0
"42",0,0.106157112526539,0,0,0
"43",0,0,0,0,0
"44",0,0,0,0,0
"45",0,0,0,0,0
"46",0,0,0,0,0
"47",0,0,0,0,0
"48",0.122850122850123,0,0,0,0
"49",0,0,0,0,0
"50",0,0,0,0,0
"51",0,0,0,0,0
"52",0,0,0,0,0
"53",0,0,0,0,0
"54",0,0,0,0,0
"55",0,0,0,0,0
"56",0,0,0,0,0
"57",0,0,0,0,0
"58",0,0,0,0,0
"59",0,0,0,0,0
"60",0,0,0,0,0
"61",0,0,0,0,0
"62",0,0.106157112526539,0,0,0
"63",0,0,0,0,0
"64",0,0,0,0,0
"65",0,0,0,0,0
"66",8.10810810810811,6.26326963906582,27.1565495207668,18.1818181818182,48.2573726541555
"67",0,0,0,0,0
"68",0.122850122850123,0,0,0,0
"69",0,0,0,0,0
"70",0,0.106157112526539,0,0,0
"71",0,0,0,0,0
"72",0,0,0,0,0
"73",0,0,0,0,0
"74",0.122850122850123,0.212314225053079,0,0,0
"75",0,0,0,0,0
"76",0,0,0,0,0
"77",0,0,0,0,0
"78",5.8968058968059,6.90021231422505,23.961661341853,6.81818181818182,42.8954423592493
"79",5.65110565110565,7.11252653927813,19.9680511182109,11.3636363636364,46.916890080429
"80",0,0,0,0,0
"81",0,0,0,0,0
"82",0,0,0,0,0
"83",0,0,0,0,0
"84",0,0,0,0,0
"85",0,0,0,0,0
"86",0,0,0,0,0
"87",0,0,0,0,0
"88",0,0,0,0,0
"89",0,0,0,0,0
"90",0,0.106157112526539,0,0,0
"91",0,0,0,0,0
"92",0,0,0,0,0
"93",0,0,0,0,0
"94",0,0,0,0,0
"95",0,0.106157112526539,0,0,0
"96",0,0,0,0,0
"97",0,0,0,0,0
"98",0,0,0,0,0
"99",0,0,0,0,0
"100",0,0,0,0,0
"101",0.122850122850123,0,0,0,0
"102",0,0,0.798722044728434,0,0
"103",0,0,0,0,0
"104",0.245700245700246,0,0,0,0
"105",0,0,0,0,0
"106",0,0,0,0,0
"107",5.28255528255528,6.68789808917197,13.5782747603834,20.4545454545455,40.2144772117963
"108",0,0,0,0,0
"109",0,0,0,0,0
"110",0,0,0,0,0
"111",0,0.106157112526539,0,0,0
"112",0,0,0,0,0
"113",0.245700245700246,0.106157112526539,0.798722044728434,2.27272727272727,0
"114",0,0.106157112526539,0,0,0
"115",0,0,0,0,0
"116",0,0,0,0,0
"117",0,0.106157112526539,0,0,0
"118",0,0,0,0,0
"119",0.85995085995086,0.212314225053079,2.3961661341853,2.27272727272727,1.34048257372654
"120",0,0,0,0,0
"121",0,0,0,0,0
"122",0,0,0,0,0
"123",0,0,0,0,0
"124",0,0,0,0,0
"125",0,0,0,0,0
"126",0,0,0,0,0
"127",0,0.212314225053079,0,0,0
"128",0,0,0,0,0
"129",0,0.106157112526539,0,0,0
"130",0,0,0,0,0
"131",0,0.106157112526539,0,0,0
"132",0,0,0,0,0
"133",0,0,0,0,0
"134",0,0,0,0,0
"135",0,0.106157112526539,0,0,0
"136",0,0.106157112526539,0,0,0
"137",0,0,0,0,0
"138",0,0,0,0,0
"139",0,0,0,0,0
"140",0,0,0,0,0
"141",0,0,0,0,0
"142",0,0,0,0,0
"143",0,0,0,0,0
"144",0,0,0,0,0
"145",0,0,0,0,0
