"","age1.A","age2_no_comorbid.A","age2_comorbid.A","age3_no_comorbid.A","age3_comorbid.A"
"1",0,4.85677640525357,0,0,0
"2",0,0,0,0,0
"3",0,0,0,0,0
"4",0,0,0,0,0
"5",0,0,0,0,0
"6",0,1.12364110650926,0,0,0
"7",0,0,0,0,0
"8",16.6212592043923,27.7083823032578,11.6250715383138,0,0
"9",0,0,0,0,0
"10",55.003909404121,50.295360750457,22.1365907834074,0,0
"11",0,0,0,0,0
"12",0,0,0,0,0
"13",0,0,0,0,0
"14",23.8331934396008,51.1810221088796,75.9643764929275,0,0
"15",0,0,0,0,0
"16",0,8.40750027689895,0,0,0
"17",0,0,0,0,0
"18",0,0,0,0,0
"19",0,0,0,0,0
"20",0,0,0,0,0
"21",0,0,0,0,0
"22",0,0,0,0,0
"23",0,0,0,0,0
"24",0,0,0,0,0
"25",0,0,0,0,0
"26",114.218726703003,110.19059698764,125.442060750483,111.131320095218,100.691341853883
"27",26.3658671349464,14.9080275041494,0,0,0
"28",0,0,0,0,0
"29",0,0,0,0,0
"30",0,0,0,0,0
"31",0,0,0,0,0
"32",0,0,0,0,0
"33",0,0,0,0,0
"34",0,10.9073219286802,0,0,0
"35",0,0,0,0,0
"36",0,0,0,0,0
"37",0,0,0,0,0
"38",0,0,0,0,0
"39",0,0,0,0,0
"40",0,0,0,0,0
"41",0,0,0,0,0
"42",0,0,0,0,0
"43",0,5.93142341523785,0,0,0
"44",0,0,0,0,0
"45",0,0,0,0,0
"46",0,0,0,0,0
"47",0,0.604451720185569,0,0,0
"48",0,0,0,0,0
"49",0,2.93902547223413,0,0,0
"50",0,19.5495159130429,0,0,0
"51",0,0,0,0,0
"52",0,6.34179605011751,0,0,0
"53",0,0,0,0,0
"54",0,0,0,0,0
"55",0,0,0,0,0
"56",0,0,0,0,0
"57",0,0,0,0,0
"58",0,0,0,0,0
"59",0,0,0,0,0
"60",0,0,0,0,0
"61",0,0,0,0,0
"62",30.9301505012361,25.0831721546162,0,0,0
"63",0,0,0,0,0
"64",17.2898376414119,0,0,0,0
"65",0,5.63826146977489,0,0,0
"66",85.9052070338887,93.9678606371717,87.4602906257765,79.5399919191901,99.7726134039313
"67",0,0,0,0,0
"68",25.1917763705765,0,0,0,0
"69",0,0,0,0,0
"70",0,0,0,0,3.86900223154774
"71",0,0,0,0,0
"72",0,0,0,0,0
"73",0,1.19365658540812,0,0,0
"74",18.0183554667482,3.20978605157999,0,0,0
"75",0,0,0,0,0
"76",0,0,0,0,0
"77",0,0,0,0,0
"78",101.545362291397,107.396948944702,91.3227740567953,104.782105265939,108.102481740818
"79",74.6242906039037,70.5750044824823,71.8514226162275,74.2760103411291,90.9064342580846
"80",0,5.56354209815054,0,0,0
"81",0,0,0,0,0
"82",0,0,13.1382602100947,0,0
"83",0,0,0,0,0
"84",0,0,0,0,0
"85",0,0,0,0,0
"86",0,0,0,0,0
"87",0,0,0,0,0
"88",0,0,0,0,0
"89",0,0,0,0,0
"90",0,7.85453277561697,0,0,0
"91",0,0,0,0,0
"92",0,0,0,0,0
"93",0,9.04622252674319,0,0,0
"94",0,0,0,0,0
"95",0,0,0,0,0
"96",25.4736009757323,18.041214912433,0,0,0
"97",0,0,0,0,0
"98",0,0,0,0,0
"99",0,0,0,0,0
"100",0,0,0,0,0
"101",0,10.794387449806,0,0,0
"102",0,4.9117223057442,0,0,0
"103",0,0,0,0,0
"104",0,6.21643520387558,0,0,0
"105",0,0,0,0,0
"106",0,0,0,0,0
"107",124.184222260064,112.668319600984,116.063199418198,66.4480230869039,129.324205575048
"108",0,0,0,0,0
"109",14.2905313853623,0,0,0,0
"110",0,0,0,0,0
"111",0,0,0,0,0
"112",0,0,0,0,0
"113",12.2489095141187,0,0,0,0
"114",0,0,0,0,0
"115",0,0,0,0,0
"116",0,0,0,0,0
"117",0,0,0,0,0
"118",0,0,0,0,0
"119",155.252849960311,172.804544194086,168.551744937773,0,125.462554600723
"120",0,6.87378953316447,0,0,0
"121",0,0,0,0,0
"122",0,0,0,0,0
"123",0,0,0,0,0
"124",0,0,0,0,0
"125",0,0,0,0,0
"126",0,0,0,0,0
"127",6.32026547099932,0,0,0,0
"128",0,0,0,0,0
"129",0,0,0,0,0
"130",0,0,0,0,0
"131",0,0,0,0,0
"132",0,0,0,0,0
"133",0,0,0,0,0
"134",0,0,0,0,0
"135",12.9568662678214,0,0,0,0
"136",0,0,0,0,0
"137",0,0,0,0,0
"138",0,0,0,0,0
"139",0,0,0,0,0
"140",0,7.25392343363689,0,0,0
"141",0,3.65902104966467,0,0,0
"142",0,0,0,0,0
"143",0,0,0,0,0
"144",0,0,0,0,0
"145",13.4128481558273,3.19503884748803,23.357588150984,0,0
"146",0,0,0,0,0
"147",0,0,0,0,0
"148",0,0,0,0,0
"149",0,0,0,0,0
"150",0,0,0,0,0
"151",36.8578079642164,8.93011792452583,0,0,0
"152",7.56583472393962,1.51210587874134,0,0,0
"153",0,0,0,0,0
"154",17.2464427281861,5.59967608526537,21.8435844310453,0,0
"155",0,0,0,0,0
"156",0,0,0,0,0
"157",0,18.8477943167461,0,0,0
"158",0,0,0,0,0
"159",0,0,0,0,0
"160",0,0,0,0,0
"161",0,0,0,0,0
"162",0,1.79896942018693,0,0,0
"163",0,0,0,0,0
"164",0,0,0,0,0
"165",0,0,0,0,0
"166",0,6.66191534228148,0,0,0
"167",0,0,0,0,0
"168",0,0,0,0,0
"169",0,0,0,0,0
"170",0,0,0,0,0
"171",0,0,0,0,0
"172",0,0,0,0,0
"173",0,0,0,0,0
"174",0,0,0,0,0
"175",0,0,0,0,0
"176",0,0,0,0,0
"177",9.63654760864106,9.50123191625967,0,0,0
"178",0,0,0,0,0
"179",0,0,0,0,0
"180",0,0,0,0,0
"181",0,0,0,0,0
