"","age1.P","age2_no_comorbid.P","age2_comorbid.P","age3_no_comorbid.P","age3_comorbid.P"
"1",120,105,14,10,12
"2",109,117,21,8,12
"3",0,1,0,0,0
"4",1,2,0,0,0
"5",0,1,0,0,0
"6",108,97,20,10,10
"7",0,1,0,0,0
"8",109,98,17,7,10
"9",109,114,19,7,11
"10",0,1,0,0,0
"11",0,1,0,0,0
"12",0,1,0,0,0
"13",109,112,17,8,13
"14",1,2,0,0,0
"15",0,1,0,0,0
"16",113,101,16,10,9
"17",0,1,0,0,0
"18",87,88,15,8,7
"19",0,1,0,0,0
"20",104,117,20,6,12
"21",100,98,20,6,7
"22",118,119,17,6,11
"23",109,119,20,7,12
"24",0,1,0,0,0
"25",0,1,0,0,0
"26",104,99,15,8,13
"27",0,1,0,0,0
"28",109,101,22,6,8
"29",113,110,17,7,11
"30",104,117,16,9,12
"31",114,104,21,9,11
"32",110,120,19,5,11
"33",99,104,22,11,9
"34",0,1,0,0,0
"35",0,1,1,0,0
"36",0,1,0,0,0
"37",0,1,0,0,0
"38",121,134,24,8,14
"39",0,1,0,0,0
"40",0,1,0,0,0
"41",115,98,21,6,10
"42",0,1,0,0,0
"43",119,109,17,8,16
"44",99,104,15,5,8
"45",0,1,0,0,0
"46",0,1,0,0,0
"47",0,1,0,0,0
"48",92,121,15,6,13
"49",0,1,0,0,0
"50",110,100,19,9,9
