"","age1.D","age2_no_comorbid.D","age2_comorbid.D","age3_no_comorbid.D","age3_comorbid.D"
"1",47,57,28,5,32
"2",47,68,27,8,38
"3",0,0,0,0,0
"4",0,0,0,0,0
"5",0,0,0,0,0
"6",47,54,32,10,28
"7",0,0,0,0,0
"8",49,70,29,11,33
"9",50,57,34,9,40
"10",0,0,0,0,0
"11",0,1,0,0,0
"12",0,0,0,0,0
"13",49,65,23,4,44
"14",0,0,0,0,0
"15",0,0,0,0,0
"16",57,66,29,7,32
"17",0,0,0,0,0
"18",49,69,38,7,38
"19",0,0,0,0,0
"20",57,75,30,4,38
"21",50,79,24,8,43
"22",47,71,27,7,30
"23",49,73,30,5,35
"24",0,0,0,0,0
"25",0,0,0,0,0
"26",53,65,20,7,34
"27",0,0,0,0,0
"28",53,70,30,10,33
"29",58,63,29,6,47
"30",60,65,32,8,33
"31",52,66,27,10,35
"32",48,62,27,6,43
"33",44,53,24,9,40
"34",0,0,0,0,0
"35",0,0,0,0,0
"36",0,0,0,0,0
"37",0,0,0,0,0
"38",52,70,34,12,34
"39",0,0,0,0,0
"40",0,0,0,0,0
"41",49,65,23,9,31
"42",0,0,0,0,0
"43",52,66,26,11,30
"44",39,53,25,10,35
"45",0,0,0,0,0
"46",0,0,0,0,0
"47",0,0,0,0,0
"48",54,69,32,11,38
"49",0,0,0,0,0
"50",43,65,27,9,35
