"","age1.E","age2_no_comorbid.E","age2_comorbid.E","age3_no_comorbid.E","age3_comorbid.E"
"1",160,150,19,11,13
"2",150,143,24,7,12
"3",0,1,0,0,0
"4",2,1,0,0,0
"5",0,1,0,0,0
"6",139,136,26,10,13
"7",0,1,0,0,0
"8",139,130,21,7,11
"9",154,154,22,7,11
"10",0,1,0,0,0
"11",0,1,0,0,0
"12",0,1,0,0,0
"13",136,144,21,7,11
"14",1,2,0,0,0
"15",0,1,0,0,0
"16",125,129,18,11,11
"17",0,1,0,0,0
"18",124,121,15,9,11
"19",0,1,0,0,0
"20",121,133,18,6,10
"21",143,157,20,8,11
"22",151,122,18,8,17
"23",135,134,21,8,13
"24",0,1,0,0,0
"25",0,1,0,0,0
"26",132,142,19,7,15
"27",0,1,0,0,0
"28",149,151,25,7,13
"29",143,152,24,7,13
"30",126,144,22,9,12
"31",160,153,21,9,16
"32",147,140,24,7,14
"33",126,123,23,10,10
"34",0,1,0,0,0
"35",0,1,1,0,0
"36",0,1,0,0,0
"37",0,1,0,0,0
"38",142,149,21,6,12
"39",0,1,0,0,0
"40",0,1,0,0,0
"41",129,151,23,6,13
"42",0,1,0,0,0
"43",148,124,18,11,12
"44",123,115,19,8,8
"45",0,1,0,0,0
"46",0,1,0,0,0
"47",0,1,0,0,0
"48",126,153,19,7,12
"49",0,1,0,0,0
"50",124,142,24,6,12
