"","age1.R","age2_no_comorbid.R","age2_comorbid.R","age3_no_comorbid.R","age3_comorbid.R"
"1",761,831,85,32,30
"2",757,828,92,30,23
"3",0,1,0,0,0
"4",3,4,0,0,0
"5",0,1,0,0,0
"6",752,835,81,29,33
"7",0,1,0,0,0
"8",756,807,85,27,26
"9",760,818,88,31,26
"10",0,1,0,0,0
"11",0,0,0,0,0
"12",0,1,0,0,0
"13",754,831,94,31,22
"14",1,3,0,0,0
"15",0,1,0,0,0
"16",746,811,87,34,30
"17",0,1,0,0,0
"18",756,795,72,30,23
"19",0,1,0,0,0
"20",746,808,90,33,24
"21",755,805,92,26,26
"22",761,801,94,33,38
"23",759,812,91,30,26
"24",0,1,0,0,0
"25",0,1,0,0,0
"26",750,800,99,34,30
"27",0,1,0,0,0
"28",755,822,85,28,28
"29",745,818,88,27,21
"30",748,828,86,30,32
"31",754,801,94,28,28
"32",757,819,96,29,22
"33",759,812,88,32,24
"34",0,1,0,0,0
"35",0,1,1,0,0
"36",0,1,0,0,0
"37",0,1,0,0,0
"38",755,830,84,30,30
"39",0,1,0,0,0
"40",0,1,0,0,0
"41",759,822,93,29,35
"42",0,1,0,0,0
"43",752,840,89,28,32
"44",765,812,87,30,23
"45",0,1,0,0,0
"46",0,1,0,0,0
"47",0,1,0,0,0
"48",752,805,86,27,24
"49",0,1,0,0,0
"50",762,807,91,28,25
