"","age1.A","age2_no_comorbid.A","age2_comorbid.A","age3_no_comorbid.A","age3_comorbid.A"
"1",0,0,0,0,0
"2",2.94840294840295,1.06157112526539,3.99361022364217,4.54545454545455,1.34048257372654
"3",0,0,0,0,0
"4",2.33415233415233,1.48619957537155,2.3961661341853,2.27272727272727,2.68096514745308
"5",0,0,0,2.27272727272727,0
"6",0,0,0,0,0
"7",0,0,0,0,0
"8",0,0.106157112526539,0,0,0
"9",0,0.106157112526539,0,2.27272727272727,0
"10",1.47420147420147,1.27388535031847,1.59744408945687,2.27272727272727,4.02144772117963
"11",2.08845208845209,1.38004246284501,1.59744408945687,2.27272727272727,2.68096514745308
"12",0,0,0,0,0
"13",0,0,0,0,0
"14",0,0,0,0,0
"15",2.08845208845209,0.955414012738854,2.3961661341853,4.54545454545455,2.68096514745308
"16",0,0,0,0,0
"17",1.5970515970516,1.38004246284501,2.3961661341853,2.27272727272727,5.36193029490617
"18",2.57985257985258,1.27388535031847,2.3961661341853,2.27272727272727,1.34048257372654
"19",0,0,0,0,0
"20",1.22850122850123,1.48619957537155,3.19488817891374,4.54545454545455,1.34048257372654
"21",2.08845208845209,1.59235668789809,2.3961661341853,4.54545454545455,1.34048257372654
"22",1.96560196560197,1.27388535031847,3.99361022364217,4.54545454545455,2.68096514745308
"23",2.08845208845209,1.48619957537155,2.3961661341853,4.54545454545455,2.68096514745308
"24",1.35135135135135,1.91082802547771,2.3961661341853,2.27272727272727,2.68096514745308
"25",0,0,0,0,0
"26",2.08845208845209,1.16772823779193,2.3961661341853,4.54545454545455,1.34048257372654
"27",1.47420147420147,1.48619957537155,1.59744408945687,2.27272727272727,1.34048257372654
"28",0,0.106157112526539,0,2.27272727272727,0
"29",1.5970515970516,1.38004246284501,3.19488817891374,2.27272727272727,1.34048257372654
"30",0,0.106157112526539,0,0,0
"31",0,0,0,0,0
"32",0,0,0,0,0
"33",1.96560196560197,1.69851380042463,0.798722044728434,2.27272727272727,2.68096514745308
"34",0,0,0,0,0
"35",1.5970515970516,2.01698513800425,2.3961661341853,6.81818181818182,2.68096514745308
"36",2.21130221130221,1.80467091295117,3.19488817891374,2.27272727272727,1.34048257372654
"37",1.47420147420147,1.27388535031847,2.3961661341853,4.54545454545455,2.68096514745308
"38",2.21130221130221,1.38004246284501,1.59744408945687,2.27272727272727,2.68096514745308
"39",1.84275184275184,1.27388535031847,2.3961661341853,4.54545454545455,2.68096514745308
"40",0,0,0,0,0
"41",2.08845208845209,1.38004246284501,4.79233226837061,4.54545454545455,2.68096514745308
"42",0,0,0,0,0
"43",0,0,0,0,0
"44",1.71990171990172,1.48619957537155,3.99361022364217,4.54545454545455,2.68096514745308
"45",0,0,0,0,0
"46",1.96560196560197,1.06157112526539,2.3961661341853,2.27272727272727,1.34048257372654
"47",2.33415233415233,1.48619957537155,3.19488817891374,2.27272727272727,2.68096514745308
"48",0,0.106157112526539,0,0,0
"49",1.35135135135135,1.38004246284501,2.3961661341853,2.27272727272727,2.68096514745308
"50",1.96560196560197,1.38004246284501,3.19488817891374,2.27272727272727,1.34048257372654
"51",0,0,0,0,0
"52",0,0,0,0,0
"53",0,0.106157112526539,0,0,0
"54",0,0,0,0,0
"55",1.22850122850123,1.27388535031847,3.19488817891374,4.54545454545455,5.36193029490617
"56",1.47420147420147,1.16772823779193,1.59744408945687,4.54545454545455,2.68096514745308
"57",1.71990171990172,1.38004246284501,0.798722044728434,2.27272727272727,2.68096514745308
"58",0,0,0,0,0
"59",1.96560196560197,1.16772823779193,3.19488817891374,2.27272727272727,2.68096514745308
"60",0,0.106157112526539,0,0,0
"61",1.96560196560197,1.06157112526539,2.3961661341853,2.27272727272727,2.68096514745308
"62",1.5970515970516,1.27388535031847,1.59744408945687,4.54545454545455,2.68096514745308
"63",0.122850122850123,0.106157112526539,0,0,0
"64",0,0,0,0,0
"65",0,0.106157112526539,0,0,0
"66",0,0,0,0,0
"67",1.71990171990172,1.27388535031847,1.59744408945687,2.27272727272727,1.34048257372654
"68",0,0,0,0,0
"69",0,0,0,0,0
"70",1.84275184275184,1.06157112526539,1.59744408945687,6.81818181818182,1.34048257372654
"71",0.122850122850123,0.106157112526539,0,0,0
"72",0,0,0,0,0
"73",0,0,0,0,0
"74",0.122850122850123,0,0,0,1.34048257372654
"75",1.96560196560197,0.955414012738854,2.3961661341853,4.54545454545455,2.68096514745308
"76",0,0.106157112526539,0,0,0
"77",1.47420147420147,0.955414012738854,1.59744408945687,2.27272727272727,2.68096514745308
"78",0,0,0,0,0
"79",2.08845208845209,1.38004246284501,1.59744408945687,6.81818181818182,2.68096514745308
"80",1.5970515970516,1.27388535031847,3.19488817891374,4.54545454545455,1.34048257372654
"81",2.94840294840295,1.27388535031847,1.59744408945687,4.54545454545455,5.36193029490617
"82",1.47420147420147,1.91082802547771,3.19488817891374,4.54545454545455,2.68096514745308
"83",0,0,0,0,0
"84",0,0,0,0,0
"85",1.47420147420147,1.59235668789809,1.59744408945687,4.54545454545455,2.68096514745308
"86",0,0,0,0,0
"87",0,0.106157112526539,0,0,0
"88",1.5970515970516,1.38004246284501,2.3961661341853,2.27272727272727,2.68096514745308
"89",0,0,0,0,0
"90",0,0,0,0,0
"91",1.47420147420147,1.16772823779193,3.19488817891374,2.27272727272727,1.34048257372654
"92",2.08845208845209,1.16772823779193,2.3961661341853,4.54545454545455,2.68096514745308
"93",0,0,0,0,0
"94",0,0,0,0,0
"95",1.5970515970516,1.80467091295117,2.3961661341853,2.27272727272727,1.34048257372654
"96",2.21130221130221,1.91082802547771,2.3961661341853,4.54545454545455,1.34048257372654
"97",2.33415233415233,1.48619957537155,1.59744408945687,2.27272727272727,1.34048257372654
"98",0,0,0,0,0
"99",0,0,0,0,0
"100",2.08845208845209,1.16772823779193,1.59744408945687,4.54545454545455,1.34048257372654
"101",0,0.106157112526539,0,0,0
"102",1.5970515970516,1.27388535031847,2.3961661341853,4.54545454545455,4.02144772117963
"103",1.96560196560197,1.69851380042463,3.99361022364217,2.27272727272727,4.02144772117963
"104",1.84275184275184,1.16772823779193,2.3961661341853,2.27272727272727,4.02144772117963
"105",2.21130221130221,1.38004246284501,3.19488817891374,4.54545454545455,2.68096514745308
"106",1.5970515970516,0.955414012738854,1.59744408945687,4.54545454545455,2.68096514745308
"107",1.84275184275184,1.27388535031847,2.3961661341853,2.27272727272727,2.68096514745308
"108",0,0,0,0,0
"109",1.47420147420147,1.59235668789809,2.3961661341853,6.81818181818182,1.34048257372654
"110",0,0.106157112526539,0,0,0
"111",0,0,0,0,0
"112",1.71990171990172,1.27388535031847,2.3961661341853,2.27272727272727,1.34048257372654
"113",0,0,0,0,0
"114",2.08845208845209,1.16772823779193,3.19488817891374,2.27272727272727,1.34048257372654
"115",0,0,0,0,0
"116",0,0.106157112526539,0,0,0
"117",0,0,0,0,0
"118",0,0,0,0,0
"119",2.33415233415233,1.59235668789809,1.59744408945687,2.27272727272727,2.68096514745308
"120",1.96560196560197,1.27388535031847,2.3961661341853,2.27272727272727,2.68096514745308
"121",0,0,0,0,0
"122",0,0,0,0,0
"123",0,0,0,0,0
"124",0,0,0,0,0
"125",0,0.106157112526539,0,0,0
"126",0,0,0,0,0
"127",0,0,0.798722044728434,0,0
"128",0,0,0,0,0
"129",2.21130221130221,1.69851380042463,3.19488817891374,2.27272727272727,4.02144772117963
"130",1.47420147420147,1.80467091295117,2.3961661341853,4.54545454545455,1.34048257372654
