"","age1.A","age2_no_comorbid.A","age2_comorbid.A","age3_no_comorbid.A","age3_comorbid.A"
"1",0,0,0,0,0
"2",24,10,5,2,1
"3",0,0,0,0,0
"4",19,14,3,1,2
"5",0,0,0,1,0
"6",0,0,0,0,0
"7",0,0,0,0,0
"8",0,1,0,0,0
"9",0,1,0,1,0
"10",12,12,2,1,3
"11",17,13,2,1,2
"12",0,0,0,0,0
"13",0,0,0,0,0
"14",0,0,0,0,0
"15",17,9,3,2,2
"16",0,0,0,0,0
"17",13,13,3,1,4
"18",21,12,3,1,1
"19",0,0,0,0,0
"20",10,14,4,2,1
"21",17,15,3,2,1
"22",16,12,5,2,2
"23",17,14,3,2,2
"24",11,18,3,1,2
"25",0,0,0,0,0
"26",17,11,3,2,1
"27",12,14,2,1,1
"28",0,1,0,1,0
"29",13,13,4,1,1
"30",0,1,0,0,0
"31",0,0,0,0,0
"32",0,0,0,0,0
"33",16,16,1,1,2
"34",0,0,0,0,0
"35",13,19,3,3,2
"36",18,17,4,1,1
"37",12,12,3,2,2
"38",18,13,2,1,2
"39",15,12,3,2,2
"40",0,0,0,0,0
"41",17,13,6,2,2
"42",0,0,0,0,0
"43",0,0,0,0,0
"44",14,14,5,2,2
"45",0,0,0,0,0
"46",16,10,3,1,1
"47",19,14,4,1,2
"48",0,1,0,0,0
"49",11,13,3,1,2
"50",16,13,4,1,1
"51",0,0,0,0,0
"52",0,0,0,0,0
"53",0,1,0,0,0
"54",0,0,0,0,0
"55",10,12,4,2,4
"56",12,11,2,2,2
"57",14,13,1,1,2
"58",0,0,0,0,0
"59",16,11,4,1,2
"60",0,1,0,0,0
"61",16,10,3,1,2
"62",13,12,2,2,2
"63",1,1,0,0,0
"64",0,0,0,0,0
"65",0,1,0,0,0
"66",0,0,0,0,0
"67",14,12,2,1,1
"68",0,0,0,0,0
"69",0,0,0,0,0
"70",15,10,2,3,1
"71",1,1,0,0,0
"72",0,0,0,0,0
"73",0,0,0,0,0
"74",1,0,0,0,1
"75",16,9,3,2,2
"76",0,1,0,0,0
"77",12,9,2,1,2
"78",0,0,0,0,0
"79",17,13,2,3,2
"80",13,12,4,2,1
