"","age1.I","age2_no_comorbid.I","age2_comorbid.I","age3_no_comorbid.I","age3_comorbid.I"
"1",0,1,0,0,0
"2",59,56,11,3,5
"3",0,1,0,0,0
"4",59,54,12,4,5
"5",2,1,0,0,0
"6",0,1,0,0,0
"7",0,1,0,0,0
"8",0,0,0,0,0
"9",3,2,0,0,0
"10",75,55,9,8,5
"11",54,39,9,3,4
"12",0,1,0,0,0
"13",0,1,0,0,0
"14",0,1,0,0,0
"15",60,53,7,4,6
"16",0,1,0,0,0
"17",72,58,15,3,6
"18",63,60,9,6,5
"19",0,1,0,0,0
"20",55,55,12,4,5
"21",68,56,8,6,6
"22",64,50,7,3,4
"23",72,43,12,3,6
"24",62,50,10,3,7
"25",0,1,0,0,0
"26",46,41,10,3,5
"27",47,39,8,4,6
"28",2,2,0,0,1
"29",57,47,8,4,4
"30",0,0,0,0,0
"31",0,1,0,0,0
"32",0,1,0,0,0
"33",64,56,12,3,5
"34",0,1,0,0,0
"35",70,63,11,2,8
"36",55,55,10,6,4
"37",39,34,9,3,3
"38",64,55,14,4,7
"39",59,51,11,3,5
"40",1,1,0,0,0
"41",82,66,9,5,6
"42",0,1,0,0,0
"43",0,1,0,0,0
"44",68,53,9,3,4
"45",0,1,0,0,0
"46",69,53,9,4,6
"47",64,58,14,3,5
"48",0,0,0,0,0
"49",50,50,9,4,3
"50",56,55,6,4,6
"51",0,1,0,0,0
"52",0,1,0,0,0
"53",0,0,0,0,0
"54",0,1,0,0,0
"55",70,57,7,4,4
"56",68,47,10,2,5
"57",59,53,10,5,6
"58",0,1,0,0,0
"59",64,54,9,3,5
"60",0,0,0,0,0
"61",50,48,7,4,6
"62",55,52,12,3,5
"63",3,2,0,0,0
"64",0,1,0,0,0
"65",2,2,0,0,1
"66",0,1,0,0,0
"67",52,50,7,4,4
"68",1,1,0,0,0
"69",0,1,0,0,0
"70",54,48,10,3,6
"71",1,0,0,0,0
"72",0,1,0,0,0
"73",0,1,0,0,0
"74",1,1,0,0,0
"75",58,50,7,3,7
"76",0,0,0,0,0
"77",60,48,10,4,5
"78",0,1,0,0,0
"79",63,59,10,4,7
"80",68,53,8,5,6
"81",61,55,9,5,5
"82",70,59,10,5,7
"83",2,1,0,0,0
"84",0,1,0,0,0
"85",62,56,9,4,5
"86",0,1,0,0,0
"87",0,0,0,0,0
"88",70,54,12,4,6
"89",0,2,0,0,0
"90",0,1,0,0,0
"91",55,46,8,3,3
"92",62,56,7,3,6
"93",1,1,0,0,0
"94",0,1,0,0,0
"95",60,42,8,3,3
"96",65,61,12,7,6
"97",61,50,10,5,5
"98",0,1,0,0,0
"99",0,1,0,0,0
"100",71,67,11,5,8
"101",0,0,0,0,0
"102",48,50,8,5,8
"103",65,64,11,4,5
"104",59,62,10,4,6
"105",73,60,11,3,7
"106",63,56,7,3,5
"107",58,46,8,4,4
"108",0,1,0,0,0
"109",78,50,13,2,7
"110",0,0,0,0,0
"111",0,1,0,0,0
"112",70,55,10,2,4
"113",0,1,0,0,0
"114",68,69,10,3,6
"115",1,1,0,0,0
"116",0,0,0,0,0
"117",1,2,0,0,0
"118",0,1,0,0,0
"119",75,62,15,6,6
"120",68,53,9,4,4
"121",0,1,0,0,0
"122",0,1,0,0,0
"123",1,1,0,0,0
"124",0,1,0,0,0
"125",1,1,0,0,1
"126",0,1,0,0,0
"127",2,1,0,0,0
"128",1,1,0,0,0
"129",66,59,11,3,4
"130",64,49,9,3,6
"131",63,46,11,4,6
"132",0,1,0,0,0
"133",56,50,9,3,5
"134",60,53,12,3,5
"135",0,0,0,0,0
"136",1,1,0,1,0
"137",55,45,8,1,4
"138",0,1,0,0,0
"139",77,55,11,6,4
"140",72,59,13,4,5
"141",2,1,1,0,0
"142",50,41,8,3,6
"143",55,43,7,2,6
"144",56,50,11,3,5
"145",59,55,9,3,3
"146",54,48,13,3,6
"147",70,75,9,3,4
"148",68,56,10,3,5
"149",0,1,0,0,0
"150",75,71,11,4,5
"151",1,1,0,0,0
"152",0,1,0,0,0
"153",68,46,12,4,5
"154",64,65,10,4,6
"155",0,1,0,0,0
"156",62,50,8,5,6
"157",62,52,10,5,5
"158",0,1,0,0,0
"159",1,1,0,0,0
"160",45,38,9,4,4
"161",0,1,0,0,0
"162",66,55,12,4,7
"163",76,67,10,4,4
"164",61,47,10,5,5
"165",69,56,10,3,4
"166",0,1,0,0,0
"167",0,1,0,0,0
"168",64,57,8,5,5
"169",64,59,13,3,7
"170",1,1,0,0,0
"171",61,51,10,3,6
"172",0,2,0,0,0
"173",60,53,11,4,6
"174",84,49,15,3,4
"175",49,49,7,5,4
"176",0,1,0,0,0
"177",0,1,0,0,0
"178",0,0,0,0,0
"179",1,1,0,0,0
"180",0,0,0,0,0
"181",59,46,10,3,6
"182",45,48,12,4,5
"183",69,51,12,3,5
"184",62,60,12,5,8
"185",0,1,0,0,0
"186",0,1,0,0,0
"187",0,1,0,0,0
"188",0,1,0,0,0
"189",55,59,14,3,5
"190",53,46,9,3,5
"191",61,51,8,4,6
"192",0,1,0,0,0
"193",0,1,0,0,0
"194",60,41,9,4,4
"195",0,1,0,0,0
"196",0,0,0,0,0
"197",57,50,9,4,5
"198",61,58,8,3,4
"199",69,56,12,3,8
"200",0,1,0,0,0
"201",0,1,0,0,0
"202",64,57,12,5,4
"203",0,2,0,0,0
"204",0,1,0,0,0
"205",0,1,0,0,0
"206",3,1,0,0,0
"207",58,53,9,2,8
"208",58,38,7,3,4
"209",64,40,7,4,5
"210",0,1,0,0,0
"211",0,1,0,0,0
"212",0,1,0,0,0
"213",2,1,0,0,0
"214",0,0,0,0,0
"215",0,1,0,0,0
"216",0,1,0,0,0
"217",61,52,9,4,3
"218",0,1,0,0,0
"219",60,59,11,3,6
"220",1,1,0,0,0
"221",1,3,1,0,0
"222",61,60,9,5,4
"223",1,2,0,0,0
"224",0,1,0,0,0
"225",0,1,0,0,0
"226",58,50,7,3,7
"227",57,40,8,3,4
"228",54,50,11,4,4
"229",0,1,0,0,0
"230",44,54,8,3,7
"231",63,51,10,5,4
"232",0,2,0,0,0
"233",62,58,8,5,6
"234",54,51,10,3,4
"235",0,1,0,0,0
"236",56,51,9,4,6
"237",68,62,10,6,7
"238",53,42,11,2,7
"239",4,1,0,0,1
"240",52,40,7,2,5
"241",52,50,8,3,4
"242",0,1,0,0,0
"243",74,56,10,4,5
"244",0,1,0,0,0
"245",0,1,0,0,0
"246",74,65,10,7,5
"247",0,1,0,0,0
"248",1,1,0,0,0
"249",0,1,0,0,0
"250",58,60,8,3,5
"251",0,0,0,0,0
"252",70,52,6,3,6
"253",0,1,0,0,0
"254",1,1,1,0,0
"255",53,39,10,4,4
"256",0,1,0,0,0
"257",0,1,0,0,0
"258",0,0,0,0,0
"259",56,60,10,2,7
"260",1,2,0,0,0
"261",0,1,0,0,0
"262",69,60,10,5,6
"263",0,1,0,0,0
"264",54,58,12,5,6
"265",69,63,15,4,7
"266",61,62,11,4,6
"267",0,1,0,0,0
"268",0,0,0,0,0
"269",1,0,0,0,0
"270",82,61,13,5,5
"271",0,1,0,0,0
"272",57,41,9,4,4
"273",2,2,0,0,0
"274",61,70,8,7,5
"275",0,1,0,0,0
"276",0,1,0,0,0
"277",61,52,9,3,5
"278",0,1,0,0,0
"279",68,65,14,3,7
"280",0,1,0,0,0
"281",49,46,10,4,4
"282",44,35,7,3,4
"283",62,68,14,3,5
"284",0,1,0,0,0
"285",57,49,9,4,7
"286",66,54,11,6,4
"287",0,1,0,0,0
"288",1,2,0,0,0
"289",56,54,10,3,6
"290",68,59,15,6,6
"291",70,54,10,2,7
"292",70,50,9,4,7
"293",70,55,12,2,3
"294",67,56,10,6,7
"295",1,1,0,0,0
"296",1,2,0,0,0
"297",0,1,0,0,0
"298",58,72,9,4,5
"299",0,1,0,0,0
"300",0,1,0,0,0
"301",0,1,0,0,0
"302",59,56,8,5,5
"303",3,1,0,0,0
"304",0,1,0,0,0
"305",0,1,0,0,0
"306",0,1,0,0,0
"307",59,48,11,3,6
"308",60,54,9,3,4
"309",0,1,0,0,0
"310",57,49,8,6,5
"311",66,57,12,3,4
"312",0,1,0,0,0
"313",54,54,12,4,2
"314",0,1,0,0,0
"315",67,67,10,5,8
"316",1,1,0,0,0
"317",0,1,0,0,0
"318",0,1,0,0,0
"319",67,56,11,5,4
"320",59,50,13,3,8
"321",0,1,0,0,0
"322",60,61,9,3,5
"323",1,0,0,0,0
"324",1,2,0,0,0
"325",1,1,0,0,0
"326",63,63,10,5,5
"327",58,54,7,4,7
"328",0,1,0,0,0
"329",0,1,0,0,0
"330",0,1,0,0,0
"331",0,1,0,0,0
"332",56,43,9,4,6
"333",60,61,10,6,5
"334",61,66,9,3,5
"335",62,57,12,4,6
"336",0,1,0,0,0
"337",54,48,9,4,6
"338",57,43,7,4,3
"339",43,42,6,3,3
"340",0,1,0,0,0
"341",59,56,12,5,5
