"","age1.R","age2_no_comorbid.R","age2_comorbid.R","age3_no_comorbid.R","age3_comorbid.R"
"1",0,1,0,0,0
"2",593,513,45,18,9
"3",0,1,0,0,0
"4",593,533,69,13,19
"5",2,1,0,1,0
"6",0,1,0,0,0
"7",0,1,0,0,0
"8",0,1,0,0,0
"9",8,6,0,1,0
"10",590,475,57,19,15
"11",588,495,52,19,12
"12",0,1,0,0,0
"13",0,1,0,0,0
"14",0,1,0,0,0
"15",575,505,49,13,11
"16",0,1,0,0,0
"17",593,513,63,13,18
"18",595,505,51,14,8
"19",0,1,0,0,0
"20",584,526,63,19,9
"21",553,499,54,17,10
"22",574,455,56,19,11
"23",595,488,64,15,17
"24",561,473,48,11,17
"25",0,1,0,0,0
"26",564,498,49,20,11
"27",588,490,51,18,13
"28",3,4,0,1,1
"29",576,540,57,20,16
"30",0,1,0,0,0
"31",0,1,0,0,0
"32",0,1,0,0,0
"33",601,536,56,17,14
"34",0,1,0,0,0
"35",615,559,67,16,14
"36",598,492,49,16,13
"37",571,487,56,21,10
"38",606,524,55,18,17
"39",594,519,55,14,13
"40",1,2,0,0,0
"41",609,516,66,19,17
"42",0,1,0,0,0
"43",0,1,0,0,0
"44",593,524,53,13,19
"45",0,1,0,0,0
"46",608,539,57,17,9
"47",576,526,62,19,17
"48",0,1,0,0,0
"49",594,529,50,17,11
"50",591,505,51,17,13
"51",0,1,0,0,0
"52",0,1,0,0,0
"53",0,1,0,0,0
"54",0,1,0,0,0
"55",617,557,53,19,11
"56",588,520,52,14,8
"57",599,551,61,17,15
"58",0,1,0,0,0
"59",585,484,44,20,11
"60",0,1,0,0,0
"61",567,477,53,12,23
"62",574,542,55,21,16
"63",15,6,0,0,0
"64",0,1,0,0,0
"65",4,4,0,0,0
"66",0,0,0,0,0
"67",534,466,48,12,11
"68",1,2,0,0,0
"69",0,1,0,0,0
"70",580,469,54,16,10
"71",2,1,0,0,0
"72",0,1,0,0,0
"73",0,1,0,0,0
"74",1,3,0,0,1
"75",573,494,54,15,11
"76",0,1,0,0,0
"77",552,492,57,23,8
"78",0,1,0,0,0
"79",611,518,47,17,12
"80",580,518,59,17,17
"81",610,511,62,19,18
"82",603,512,49,24,17
"83",3,2,0,0,0
"84",0,1,0,0,0
"85",639,526,66,19,19
"86",0,1,0,0,0
"87",0,1,0,0,0
"88",631,550,58,18,15
"89",0,2,0,0,0
"90",0,1,0,0,0
"91",562,456,52,17,8
"92",575,496,51,18,15
"93",1,2,0,0,0
"94",0,1,0,0,0
"95",565,491,42,10,12
"96",604,497,54,18,20
"97",592,541,56,16,9
"98",0,1,0,0,0
"99",0,1,0,0,0
"100",613,562,61,16,13
"101",0,1,0,0,0
"102",569,488,57,20,17
"103",607,520,62,19,17
"104",600,543,55,16,19
"105",622,547,58,22,20
"106",581,503,45,11,16
"107",578,452,53,14,19
"108",0,1,0,0,0
"109",584,536,57,12,13
"110",0,1,0,0,0
"111",0,1,0,0,0
"112",584,510,56,14,10
"113",0,1,0,0,0
"114",586,527,57,11,15
"115",2,1,0,0,0
"116",0,1,0,0,0
"117",1,1,0,0,0
"118",0,1,0,0,0
"119",611,551,58,17,14
"120",605,566,70,19,19
"121",0,1,0,0,0
"122",0,1,0,0,0
"123",3,2,0,0,0
"124",0,1,0,0,0
"125",2,2,0,0,1
"126",0,1,0,0,0
"127",2,1,1,0,0
"128",0,2,0,0,0
"129",598,533,59,12,14
"130",602,535,55,17,15
"131",556,489,54,9,14
"132",0,1,0,0,0
"133",621,553,51,19,16
"134",601,517,57,13,13
"135",0,1,0,0,0
"136",1,2,0,1,0
"137",554,478,47,13,9
"138",0,1,0,0,0
"139",599,540,48,18,16
"140",618,542,59,20,19
"141",14,6,1,0,0
"142",525,464,56,15,13
"143",579,459,55,12,17
"144",593,500,55,19,11
"145",587,518,54,19,15
"146",559,497,54,16,12
"147",600,540,59,22,20
"148",594,527,53,10,16
"149",0,1,0,0,0
"150",608,532,56,16,19
"151",2,3,0,0,0
"152",0,1,0,0,0
"153",607,498,64,18,16
"154",588,534,56,12,7
"155",0,1,0,0,0
"156",618,566,59,18,13
"157",589,519,43,13,16
"158",0,1,0,0,0
"159",3,3,0,0,0
"160",555,475,56,19,12
"161",0,1,0,0,0
"162",591,514,57,14,15
"163",584,502,58,18,13
"164",577,523,61,15,16
"165",603,524,47,15,16
"166",0,1,0,0,0
"167",0,2,0,0,0
"168",566,497,48,18,14
"169",587,484,62,17,10
"170",1,1,0,0,1
"171",606,522,65,13,14
"172",0,2,0,0,0
"173",599,491,57,14,11
"174",619,550,75,16,12
"175",531,443,41,10,16
"176",0,1,0,0,0
"177",0,1,0,0,0
"178",0,1,0,0,0
"179",1,1,0,0,0
"180",0,1,0,0,0
"181",596,541,65,10,18
"182",560,472,51,19,17
"183",601,531,60,8,14
"184",566,540,48,18,17
"185",0,1,0,0,0
"186",0,1,0,0,0
"187",0,1,0,0,0
"188",0,1,0,0,0
"189",592,509,61,14,12
"190",583,483,53,16,11
"191",568,502,45,15,17
"192",0,1,0,0,0
"193",0,1,0,0,0
"194",585,489,47,12,15
"195",0,1,0,0,0
"196",0,1,0,0,0
"197",618,557,52,22,13
"198",599,522,53,16,13
"199",588,544,58,15,12
"200",0,1,0,0,0
"201",0,1,0,0,0
"202",588,544,63,15,24
"203",0,2,0,0,0
"204",0,1,0,0,0
"205",0,1,0,0,0
"206",3,1,0,0,0
"207",598,528,65,13,16
"208",579,475,39,12,13
"209",574,504,54,15,13
"210",0,1,0,0,0
"211",0,2,0,0,0
"212",0,0,0,0,0
"213",3,2,0,0,0
"214",0,1,0,0,0
"215",0,2,1,0,0
"216",0,1,0,0,0
"217",579,491,59,15,8
"218",0,0,0,0,0
"219",593,501,64,12,15
"220",2,2,0,0,0
"221",3,5,1,0,0
"222",584,541,53,16,13
"223",3,3,0,0,0
"224",0,1,0,0,0
"225",0,1,0,0,0
"226",590,547,49,13,13
"227",566,480,53,11,10
"228",575,482,59,15,13
"229",0,1,0,0,0
"230",589,544,63,16,14
"231",596,504,61,17,11
"232",0,1,0,0,0
"233",597,553,57,21,12
"234",576,509,63,16,16
"235",0,2,0,0,0
"236",596,491,47,16,19
"237",615,543,57,21,11
"238",562,465,60,8,11
"239",4,2,0,0,1
"240",592,511,52,11,19
"241",591,534,60,14,20
"242",0,1,0,0,0
"243",572,516,50,12,15
"244",0,1,0,0,0
"245",0,1,0,0,0
"246",586,579,59,21,22
"247",0,1,0,0,0
"248",1,1,0,0,0
"249",0,1,0,0,0
"250",565,530,52,7,12
"251",0,1,0,0,0
"252",571,505,51,16,8
"253",0,1,0,0,0
"254",2,1,0,0,0
"255",583,479,49,17,18
"256",0,1,0,0,0
"257",0,2,0,0,0
"258",0,1,0,0,0
"259",578,530,62,13,10
"260",2,3,0,0,0
"261",0,1,0,0,0
"262",614,539,66,17,19
"263",0,1,0,0,0
"264",579,513,58,17,19
"265",589,548,47,18,18
"266",604,533,70,14,24
"267",0,1,0,0,0
"268",0,1,0,0,0
"269",1,1,0,0,0
"270",600,529,54,20,18
"271",0,1,0,0,0
"272",558,467,53,12,13
"273",3,3,0,0,0
"274",618,543,44,18,13
"275",0,1,0,0,0
"276",0,0,0,0,0
"277",590,505,50,13,15
"278",0,1,0,0,0
"279",644,549,61,16,19
"280",0,1,0,0,0
"281",552,491,54,14,8
"282",568,498,52,14,10
"283",608,548,58,14,14
"284",0,1,0,0,0
"285",602,523,56,15,18
"286",596,514,54,17,16
"287",0,2,0,0,0
"288",1,4,0,0,0
"289",596,526,49,18,11
"290",629,557,55,20,10
"291",589,525,51,10,9
"292",619,525,60,18,14
"293",594,481,48,7,14
"294",609,498,48,22,11
"295",2,1,0,0,0
"296",2,5,0,0,0
"297",0,1,0,0,0
"298",539,502,59,11,13
"299",0,1,0,0,0
"300",0,1,0,0,0
