"","age1.P","age2_no_comorbid.P","age2_comorbid.P","age3_no_comorbid.P","age3_comorbid.P"
"1",0,1,0,0,0
"2",22,23,5,2,3
"3",0,1,0,0,0
"4",29,21,5,3,3
"5",1,1,0,1,0
"6",0,1,0,0,0
"7",0,1,0,0,0
"8",0,1,0,0,0
"9",2,1,0,1,0
"10",26,20,8,4,5
"11",17,18,5,3,2
"12",0,1,0,0,0
"13",0,1,0,0,0
"14",0,1,0,0,0
"15",23,20,5,3,4
"16",0,1,0,0,0
"17",28,26,7,3,5
"18",27,25,5,2,4
"19",0,1,0,0,0
"20",22,20,6,5,2
"21",29,27,5,3,3
"22",26,24,4,3,3
"23",31,20,6,3,5
"24",25,25,4,2,3
"25",0,1,0,0,0
"26",26,19,7,2,3
"27",20,17,5,2,3
"28",1,1,0,1,1
"29",28,22,8,4,3
"30",0,1,0,0,0
"31",0,1,0,0,0
"32",0,1,0,0,0
"33",27,22,7,4,2
"34",0,1,0,0,0
"35",32,34,6,3,4
"36",28,24,5,3,3
"37",17,15,6,2,4
"38",25,23,5,4,5
"39",31,22,6,2,3
"40",1,1,0,0,0
"41",28,28,6,3,4
"42",0,1,0,0,0
"43",0,1,0,0,0
"44",26,28,5,2,3
"45",0,1,0,0,0
"46",26,22,6,3,4
"47",35,25,6,2,4
"48",0,1,0,0,0
"49",21,19,5,3,3
"50",24,26,5,4,4
"51",0,1,0,0,0
"52",0,1,0,0,0
"53",0,1,0,0,0
"54",0,1,0,0,0
"55",27,23,5,2,4
"56",26,19,4,2,3
"57",27,22,6,3,3
"58",0,1,0,0,0
"59",25,21,4,3,3
"60",0,1,0,0,0
"61",25,25,4,3,3
"62",25,20,6,3,3
"63",3,2,0,0,0
"64",0,1,0,0,0
"65",3,1,0,0,1
"66",0,1,0,0,0
"67",26,21,6,3,2
"68",1,1,0,0,0
"69",0,1,0,0,0
"70",25,19,5,3,3
"71",1,1,0,0,0
"72",0,1,0,0,0
"73",0,1,0,0,0
"74",1,1,0,0,1
"75",21,24,4,2,3
"76",0,1,0,0,0
"77",25,24,5,2,4
"78",0,1,0,0,0
"79",28,24,7,2,3
"80",27,27,6,3,4
"81",30,26,5,3,2
"82",26,28,7,2,3
"83",1,1,0,0,0
"84",0,1,0,0,0
"85",25,20,6,3,4
"86",0,1,0,0,0
"87",0,1,0,0,0
"88",26,25,7,2,5
"89",0,1,0,0,0
"90",0,1,0,0,0
"91",22,20,3,5,2
"92",25,23,7,2,4
"93",1,1,0,0,0
"94",0,1,0,0,0
"95",26,20,5,2,4
"96",30,26,6,3,4
"97",27,22,5,3,4
"98",0,1,0,0,0
"99",0,1,0,0,0
"100",28,26,5,3,4
"101",0,1,0,0,0
"102",21,20,6,4,4
"103",26,25,6,3,3
"104",23,19,4,3,5
"105",31,23,5,3,5
"106",25,20,6,3,4
"107",26,21,6,3,3
"108",0,1,0,0,0
"109",34,26,7,4,3
"110",0,1,0,0,0
