"","age1.E","age2_no_comorbid.E","age2_comorbid.E","age3_no_comorbid.E","age3_comorbid.E"
"1",0,1,0,0,0
"2",33,31,6,3,3
"3",0,1,0,0,0
"4",44,30,7,4,4
"5",1,1,0,1,0
"6",0,1,0,0,0
"7",0,1,0,0,0
"8",0,1,0,0,0
"9",2,2,0,1,0
"10",34,28,7,3,4
"11",29,25,8,4,3
"12",0,1,0,0,0
"13",0,1,0,0,0
"14",0,1,0,0,0
"15",35,31,5,3,4
"16",0,1,0,0,0
"17",39,38,7,2,6
"18",38,38,8,4,4
"19",0,1,0,0,0
"20",32,26,8,5,3
"21",34,33,7,2,4
"22",34,33,6,4,4
"23",40,31,8,3,8
"24",41,33,6,2,3
"25",0,1,0,0,0
"26",32,30,7,3,6
"27",26,28,6,3,4
"28",1,1,0,1,1
"29",33,34,7,2,3
"30",0,1,0,0,0
"31",0,1,0,0,0
"32",0,1,0,0,0
"33",34,33,8,2,5
"34",0,1,0,0,0
"35",38,38,9,2,5
"36",34,34,6,3,3
"37",21,23,6,3,4
"38",36,30,7,3,6
"39",36,35,6,3,2
"40",1,1,0,0,0
"41",46,34,7,3,5
"42",0,1,0,0,0
"43",0,1,0,0,0
"44",39,37,6,2,4
"45",0,1,0,0,0
"46",35,28,7,3,5
"47",43,35,7,2,5
"48",0,1,0,0,0
"49",31,29,6,3,3
"50",34,33,6,3,6
"51",0,1,0,0,0
"52",0,1,0,0,0
"53",0,1,0,0,0
"54",0,1,0,0,0
"55",36,35,5,2,4
"56",38,28,6,2,3
"57",31,27,7,3,4
"58",0,1,0,0,0
"59",34,30,6,4,5
"60",0,1,0,0,0
"61",29,28,5,3,3
"62",30,31,7,2,3
"63",4,1,0,0,0
"64",0,1,0,0,0
"65",2,1,0,0,1
"66",0,1,0,0,0
"67",45,31,5,3,3
"68",1,1,0,0,0
"69",0,1,0,0,0
"70",31,26,7,3,4
"71",1,1,0,0,0
"72",0,1,0,0,0
"73",0,1,0,0,0
"74",1,1,0,0,1
"75",32,26,5,3,3
"76",0,1,0,0,0
"77",26,26,8,2,3
"78",0,1,0,0,0
"79",40,36,8,3,6
"80",41,27,6,3,6
"81",41,31,8,3,4
"82",48,41,7,3,4
"83",2,1,0,0,0
"84",0,1,0,0,0
"85",41,30,11,4,4
"86",0,1,0,0,0
"87",0,1,0,0,0
"88",37,37,7,3,4
"89",0,1,0,0,0
"90",0,1,0,0,0
"91",28,24,6,3,3
"92",34,34,6,2,4
"93",1,1,0,0,0
"94",0,1,0,0,0
"95",38,26,6,2,3
"96",40,35,8,4,4
"97",37,30,8,6,4
"98",0,1,0,0,0
"99",0,1,0,0,0
"100",33,40,6,6,3
"101",0,1,0,0,0
"102",31,24,8,3,4
"103",36,35,8,2,4
"104",30,32,5,3,4
"105",42,34,8,3,5
"106",34,31,5,3,3
"107",35,26,7,3,3
"108",0,1,0,0,0
"109",41,33,7,3,4
"110",0,1,0,0,0
"111",0,1,0,0,0
"112",40,37,6,2,4
"113",0,1,0,0,0
"114",43,37,5,3,5
"115",1,1,0,0,0
"116",0,1,0,0,0
"117",1,1,0,0,0
"118",0,1,0,0,0
"119",43,35,9,2,3
"120",40,31,9,2,4
"121",0,1,0,0,0
"122",0,1,0,0,0
"123",1,1,0,0,0
"124",0,1,0,0,0
"125",1,1,0,0,1
"126",0,1,0,0,0
"127",1,1,1,0,0
"128",1,1,0,0,0
"129",34,31,8,2,4
"130",32,32,7,2,4
"131",46,30,8,3,3
"132",0,1,0,0,0
"133",35,36,6,3,3
"134",34,29,6,2,6
"135",0,1,0,0,0
"136",1,1,0,1,0
