"","age1_orange.E","age1_green.E","age2_no_comorbid_orange.E","age2_no_comorbid_green.E","age2_comorbid_green.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1",48,0,33,0,0,0,0
"2",47,3,37,3,4,2,2
"3",40,0,37,0,0,0,0
"4",0,0,1,0,0,0,0
"5",46,0,37,0,0,1,0
"6",40,5,35,5,5,4,3
"7",1,0,1,0,0,0,0
"8",42,0,39,0,0,0,0
"9",41,0,39,0,0,0,0
"10",39,0,39,0,0,0,0
"11",54,0,54,0,0,0,0
"12",0,0,1,0,0,0,0
"13",47,0,41,0,0,0,0
"14",33,0,31,0,0,1,0
"15",1,0,1,0,0,0,0
"16",0,0,1,0,0,0,0
"17",45,6,40,6,7,5,3
"18",40,0,49,0,0,0,0
"19",46,3,39,2,3,1,3
"20",0,0,1,0,0,0,0
"21",46,0,42,0,0,0,0
"22",41,0,31,0,0,0,0
"23",46,4,38,5,5,2,2
"24",0,0,1,0,0,0,0
"25",3,0,2,0,0,0,0
"26",0,0,1,0,0,0,0
"27",32,2,30,1,1,0,0
"28",1,0,1,0,0,0,0
"29",0,0,1,0,0,0,0
"30",44,1,38,1,2,0,1
"31",0,0,1,0,0,0,0
"32",44,0,41,0,0,0,0
"33",53,0,32,0,0,0,1
"34",42,0,37,0,0,1,0
"35",0,0,1,0,0,0,0
"36",58,5,47,6,6,2,6
"37",1,0,1,0,0,0,0
"38",0,0,1,0,0,0,0
"39",0,0,1,0,0,0,0
"40",0,0,1,0,0,0,0
"41",2,0,1,0,0,0,0
"42",0,0,1,0,0,0,0
"43",57,1,36,1,1,0,1
"44",0,0,1,0,0,0,0
"45",1,0,1,0,0,0,0
"46",0,0,1,0,0,0,0
"47",1,0,1,0,0,0,0
"48",43,0,44,1,1,0,0
"49",37,0,30,1,1,1,0
"50",1,0,1,0,0,0,0
"51",49,0,44,1,0,0,0
"52",1,0,1,0,0,0,0
"53",46,0,36,0,0,0,0
"54",0,0,2,0,0,0,0
"55",0,0,1,0,0,0,0
"56",38,0,37,0,0,0,1
"57",0,0,1,0,0,0,0
"58",50,1,44,1,0,0,0
"59",0,0,1,0,0,0,0
"60",49,0,41,0,1,0,0
"61",52,0,35,0,0,1,1
"62",42,0,36,0,0,0,0
"63",43,1,32,1,2,0,0
"64",0,0,1,0,0,0,0
"65",0,0,1,0,0,0,0
"66",0,0,1,0,0,0,0
"67",40,0,31,0,1,0,1
"68",47,1,49,0,0,0,0
"69",0,0,1,0,0,0,0
"70",0,0,1,0,0,0,0
"71",42,1,33,1,1,1,0
"72",0,0,1,0,0,0,0
"73",1,0,1,0,0,0,0
"74",48,3,43,2,4,1,1
"75",44,3,37,3,2,3,2
"76",50,0,38,0,0,0,0
