"","age1.A","age2_no_comorbid.A","age2_comorbid.A","age3_no_comorbid.A","age3_comorbid.A"
"1",0,0,0,0,0
"2",33.9319761650383,35.5088969383719,38.4621408618389,30.1219455173735,36.5175429928582
"3",39.2153174209996,42.9617938708403,43.3277093177351,50.8071643632931,40.4812492265621
"4",29.2749279300761,31.4455245056861,31.4455245056861,23.6557162867038,29.3347073392607
"5",0,0,0,0,0
"6",45.1028127841441,43.3539220250918,48.6568224007076,48.5299761753073,42.7219878100242
"7",31.8155569323412,39.1626993365591,35.1690026055198,45.2614752717021,36.858684985371
"8",0,0,0,0,0
"9",38.0351229015179,40.0291269065479,35.5006950690063,34.7424563692631,46.0790774943335
"10",0,1.90523754847453,0,0,0
"11",31.6516251613532,30.0597170616923,33.4478343218549,25.4311964770281,29.549970330905
"12",46.8795565943079,46.8795565943079,46.9374196064264,47.4794688129858,49.957461159552
"13",40.157740261277,40.8936421971167,36.722674850555,36.0513530999066,40.4008805119548
"14",40.094568476283,42.6721936085953,37.4724507219505,35.0985525250011,41.9703303704536
"15",29.5024364676534,31.073314184373,28.9522673284732,22.1634630917513,39.5306009193154
"16",34.5644209089076,35.8390814228208,26.9330777566797,19.0280422709539,33.6246540057846
"17",40.1504730551331,43.9142050503485,37.3990548325275,42.3281454140271,35.2918689955588
"18",0,0,0,0,0
"19",38.7061941389594,43.237030643886,39.1755447545357,41.0461557989812,39.5681216813617
"20",37.7909313432817,34.4049621772187,40.3007908444625,37.2972618698731,26.3416192633672
"21",37.3553773506967,43.676328237203,36.5252150501772,25.4321520740395,33.0854929760888
"22",75.7481356041733,76.2002021219118,77.316743271389,69.2460535446665,75.572928440233
"23",33.416773663741,34.7689323743772,40.4616549270804,29.8695901914925,30.3062119090344
"24",30.2638740340221,36.9162745568969,36.5283670643973,21.4223979877062,41.0116898889628
"25",38.3759938292575,37.92755045944,44.4256795012266,31.976574862873,46.616981654403
"26",53.9409643590845,55.568964554503,61.7635089168953,54.7604764956308,52.8253535280089
"27",34.2806338157578,39.399809560052,38.2621475236955,29.4580580319112,40.9248849300062
"28",36.661631901553,36.1991738022977,35.7226917317294,40.8180487650785,29.0570986415119
"29",40.773359689032,47.64078692677,46.660601612796,32.4817290992234,44.2180033464555
"30",37.4488246878203,38.4494917665878,38.6722598219122,45.1423293492938,38.0381496591291
"31",47.4356857326372,52.5965646677326,51.4488239659646,42.4134407646883,61.5261828105194
"32",0,0,0,0,0
"33",32.3768828085384,37.0303697561234,39.2306808229167,34.6989070285434,35.9691273117986
"34",46.2509191444104,53.9471453447836,46.1965251319211,58.5252427950215,49.2219500607267
"35",44.3584317631464,50.0696325040348,46.0182050566995,47.5647756124472,41.831231864313
"36",34.2936843209799,38.2961923584888,40.7394909243,30.2582059702974,39.3904680995124
"37",29.477572172809,29.0415843458549,41.0170731364112,29.7430326071399,24.1351563553261
"38",40.5543199484208,34.8337485098014,35.9056424173175,32.2469303855087,39.7545298544692
"39",48.0238010619606,46.0279254629156,49.7264777758548,45.9577535041563,44.8909566156049
"40",31.5835411307967,30.0065356339569,34.2363227303337,28.8437600837476,34.2363227303337
"41",39.9658372909939,38.5212281610853,41.3428561757667,39.9265516222184,42.3769940997943
"42",44.2373720015135,47.6832886290729,48.3012155196099,54.6363714900414,50.7151891360253
"43",43.0013362779222,43.5633707368332,43.2838472435456,40.1548126358104,38.7495577112848
"44",36.3722658977845,38.3761428882535,42.2839919042879,36.6063501046173,39.5842875827952
"45",33.5732591050423,35.915645989426,38.6432316423324,33.6599949021085,38.3098116603093
"46",0,0,0,0,0
"47",48.5234860214172,49.1368087858733,39.7709857889758,47.5646940138022,44.0728521893348
"48",32.5901565338767,37.9906388807204,38.4185984964072,46.140135229379,33.7074745929645
"49",0,0,0,0,0
"50",29.3695147768196,35.9771121381407,32.2016652957648,40.4416990729511,31.8840602849438
"51",0,0,0,0,0
"52",38.1963205024379,44.6797500365861,36.6753146612669,43.265587421614,33.4313739904871
"53",42.7138743030268,40.0490938830298,37.7169657557553,44.7065559460851,36.0392408600042
"54",39.7939985345367,43.6412369273788,41.9768598437924,40.0773026315042,45.6684118471968
"55",40.5551321689627,42.8389680190611,40.7976424129664,40.6567549292472,41.654281912194
"56",28.9754298418439,30.6301401207726,31.2737785594138,37.6302901419759,27.0596866745797
"57",45.972240256063,46.9338126373441,43.494576685527,44.157632686986,54.4934087083062
"58",0,0,0,0,0
"59",0,0,0,0,0
"60",36.1951749675302,41.7560384098406,39.3722002820786,30.9866509219087,36.9902094780696
"61",0,7.95061568050572,0,0,0
"62",28.2157241175666,34.0037350944072,36.5178118468568,25.9123991602033,39.0808075782698
"63",34.3345431041766,32.166894684447,29.5728348599035,32.0333626402759,32.9296152579095
"64",36.7823663733402,36.5442738586721,35.1853724101438,38.4249672043278,32.4047067897669
"65",32.776723346382,32.3640518181788,25.7415762728261,29.7804359759636,24.4411836307529
"66",34.5918216735968,39.0057036566382,33.9581008877944,34.4590325358495,37.1358924759013
"67",29.9497312576235,34.7835648667792,31.526618314025,28.954824634186,39.2781124601614
"68",37.2127352532114,37.4691052807201,40.2424506132488,29.9913496729712,37.1446335860501
"69",33.3729858671999,41.6256959328414,35.8316594793408,48.3467693152552,35.6876285277085
"70",36.5559649494842,36.0755960635705,39.7334441076493,25.9973958317045,42.0143780737651
"71",40.2228303929037,38.9608105931041,39.0577977242819,44.4803847835473,41.3285959834887
"72",33.2758411994375,39.5938974767108,37.8529041773664,25.2485211400132,46.8890292759412
"73",39.1861032776931,39.7870805950263,40.1246186323163,49.0599960812448,39.5614735632473
"74",0,1.49637347632339,0,0,0
"75",34.2307195947544,35.563712105456,31.6612067672097,31.2159822648438,29.2792065240022
"76",23.1302320426089,27.7453978920111,21.7860972974328,11.0669992418111,34.7848891603162
"77",36.3273164785178,38.9877696069811,41.5769966069404,30.3418187456073,29.943822487506
"78",38.8391432214814,43.9736184338057,40.9997190619338,31.3916223336443,42.6035369541332
"79",42.8542287332696,47.9467773736407,49.9456169484357,53.5359972215163,47.6366234833067
"80",26.0219509401834,31.69340485628,31.0882465153934,9.36054021191537,30.0542005901072
"81",0,0,0,0,0
"82",33.7596786735144,35.0813809040266,36.3102703463133,26.7211270774009,30.4447629792028
"83",40.2320802238045,45.573039928915,47.6702783974122,33.4877790115394,36.2564401361096
"84",32.9819149309159,39.9042015909439,48.9773293585782,46.5627710094937,42.5339930963996
"85",0,0,0,0,0
"86",0,0,0,0,0
"87",36.6185305617058,39.8671523085383,41.607944561054,46.1091134546805,38.6240793727331
"88",32.6026699571087,34.8612706388191,31.1658617653693,24.27265761683,39.4654507744177
"89",36.2754407076591,36.3834154421838,35.9022046890409,50.0430970863318,26.5126666649668
"90",0,0,0,0,0
"91",44.9230054177987,47.7653119672995,42.4436161522801,38.251151358758,45.1718026803778
"92",43.5614999294281,41.499816335912,50.119285194841,36.3501392872134,46.2250947664603
"93",33.1481616485401,32.9989149037358,30.577304347946,33.0156074362675,34.9451162006275
"94",42.1529552236885,45.6002584902843,45.5057231199002,47.0797949893357,42.8302905933838
"95",37.8973765892996,41.2617339558392,43.6503022480498,40.7620787353245,36.0759419868894
"96",46.3472760803717,43.9347702038807,45.039185831787,42.4129064069637,47.0138172632906
"97",31.9590722113855,29.2418084999789,36.5192341602927,21.6480061263293,36.1303000666455
"98",53.5466622988289,53.5466622988289,55.9207636453103,62.6707513854517,42.6472687120172
"99",43.1843122663645,47.8641101230873,45.0868835175372,43.0299767768346,45.791646190432
"100",43.235410232362,45.7080950585781,44.318603941041,45.4437748764554,37.0614257251904
"101",0,1.33721368465692,0,0,0
"102",40.9537656758947,42.0440523647505,44.5761649735834,52.9260426068224,36.9887593226906
"103",37.5428984071597,38.3191783223781,37.1800402887006,19.6536852343875,45.0166216757133
"104",0,0,0,0,0
"105",52.6950000219189,54.5336960738995,55.3130746131388,49.3602841578422,54.4350971190649
"106",40.1558058362124,44.8685989612278,42.292431616375,47.5556980536861,37.0318759710243
"107",0,0.48442711905538,0,0,0
"108",44.4289539583621,47.50112839908,43.0102309871538,45.0017166337559,39.4279468256771
"109",0,0,0,0,0
"110",0,2.29429907327109,0,0,0
"111",32.8396688413193,36.5693205512891,30.9458167907453,30.5164694093753,37.3330998545142
"112",33.7065894703304,34.5498406579317,34.2111279807575,28.600616078809,35.7386324664887
"113",40.3018628085458,39.4869438600635,36.5991264275724,37.0509849203901,37.5498445285584
"114",0,0,0,0,0
"115",44.1284599741535,45.4759129115863,45.5069916749436,45.4332783040286,46.5225434563524
"116",41.0833634182113,35.1713344933526,36.4078174734566,35.9651573693966,35.5824666479227
"117",0,0,0,0,0
"118",45.8899036040169,45.7717379173996,44.2583534365904,43.3245336012274,50.7708754759629
"119",36.3830520088647,35.884252110757,33.8751239138249,30.1059512418035,51.2585729208895
"120",0,0,0,0,0
"121",0,0,0,0,0
"122",48.5480474415548,51.2741033579265,49.2788238290737,48.3217534337082,43.3226553528493
"123",40.3007495677786,44.3996494257123,39.5184903885033,34.4000568604399,47.3473564991912
"124",0,0,0,0,0
"125",29.9422990428134,39.2254434136802,36.9725416362204,37.4379454313329,34.6906603140737
"126",34.3554755083208,36.3364813210563,33.0749427853492,31.4098245165886,33.5340183282464
"127",28.9658171758066,29.9389432300569,25.2650802674137,33.6945969931209,39.2647434079713
"128",0,0.563640884611918,0,0,0
"129",44.9780289921497,47.9852527604317,43.9267322472793,41.4333238190242,47.2772955523679
"130",27.7384503530136,34.1585913997379,32.5842433475288,29.0557912342685,33.24389141588
"131",36.9724408890043,41.4686834979688,38.4266467725871,37.1166692999152,36.3448987317487
"132",34.4140337864187,38.2630104996795,35.4077844282493,36.6868139346124,44.634631698666
"133",42.9551770301112,40.8164191693326,43.5985936286861,48.4951654018367,43.5566295250765
"134",29.1649678147479,33.4348410787392,22.8132498843728,29.4346405385734,40.3053958379735
"135",0,0,0,0,0
"136",32.3542308709441,38.304963677561,36.905652024926,25.6432142569768,39.766157674713
"137",50.0084210345981,48.6785578367014,50.7427199654957,52.4541448742957,47.8750755807876
"138",39.3354665649285,36.2666094698207,36.2666094698207,25.2891614197249,41.2827989987425
"139",33.7837621891916,36.6207683267366,34.4939159050977,32.5924517720253,34.2725064931559
"140",54.0801153316915,59.6195882920001,58.3135056077231,56.1950889670996,54.2279053585519
"141",42.4463328832297,44.3547150968519,39.396332966802,45.8093905307545,43.5207058579169
"142",32.2087760729404,32.348019770574,39.7644092129952,34.697770614812,52.0125454686146
"143",30.4888104808036,35.3813047736292,33.3331740456663,35.5750165434787,36.2122685361248
"144",0,5.70330575741936,0,0,0
"145",33.0852581442491,31.1003811235579,32.0326231102249,31.3277414788013,25.821058162258
"146",0,0,0,0,0
"147",51.1937536420991,52.524802560708,50.9305118107078,52.7185862144338,48.5521353057792
"148",44.5247059034518,44.1565817783792,38.3939163545365,41.4183688920001,44.1264660206248
"149",31.7138126025259,36.5831952937689,23.5712399770342,28.0617856779118,29.0801569690387
"150",61.8124198457194,62.069948219294,67.4511562473159,66.7762971238857,82.3693936048362
"151",35.7221135082354,37.5278676377888,37.8248270667114,33.9409721986529,57.3087886015875
"152",43.2666328369619,38.8627117340932,41.8470027856048,45.4737297018729,47.9004622489316
"153",49.5595112442304,49.3776285426079,42.6304802109778,46.0962236575737,47.2433203409168
"154",0,0,0,0,0
"155",39.6074958522206,38.5056286152327,39.9740935904556,42.6895251967346,36.5644245511244
"156",38.8104949147968,40.9240782093731,44.8824198211513,38.8801043879685,35.4011960388251
"157",53.1847589717936,55.7863500821719,59.6643726549001,50.2602773675534,55.4680615739505
"158",39.958189246814,43.6468702083105,49.0519084620093,54.9317278652655,38.1856277848869
"159",0,4.35020353972212,0,0,0
"160",57.7410856789576,57.5256206970549,71.7223614871392,57.8810743136244,60.3425500534816
"161",0,6.00396165658381,0,0,0
"162",0,0,0,0,0
"163",35.8033994362108,40.8554051516891,40.9949676094935,31.9943014491053,42.178428577599
"164",43.0876077079551,39.535016103385,44.0164893525603,45.741756027843,45.0095922410691
"165",0,0,0,0,0
