"","age1_orange.P","age1_green.P","age2_no_comorbid_orange.P","age2_no_comorbid_green.P","age2_comorbid_green.P","age3_no_comorbid_green.P","age3_comorbid_green.P"
"1",66.6310016032518,0,69.1884028253305,0,0,0,0
"2",0,0,1.81121567652737,0,0,0,0
"3",48.309342234688,78.202226792787,49.2923199473006,74.2185956500495,80.9016487372987,78.4673471431461,72.2602220529043
"4",55.432828853512,0,62.8508597284917,0,0,0,0
"5",0,0,1.7126274589665,0,0,0,0
"6",0,0,0.360859392526525,0,0,0,0
"7",60.0919670580911,0,67.4407266835666,0,0,0,0
"8",0,0,0.140715567360438,0,0,0,0
"9",0,0,7.31606622443344,0,0,0,0
"10",49.6408200694246,0,46.8571545330369,52.2162055732816,0,50.2484666381384,0
"11",80.2139022045687,0,78.2174490373193,0,0,0,0
"12",5.15522639634425,0,1.87096998602675,0,0,0,0
"13",8.9468600716371,0,3.25817381426013,0,0,0,0
"14",0,0,1.01655410851311,0,0,0,0
"15",47.3811899692143,0,44.9909587680422,0,0,0,0
"16",51.7308697857825,0,56.4337246833786,65.4193908625799,64.3001605841859,0,0
"17",74.7780106456526,0,81.5589752571702,0,0,0,0
"18",48.322646235862,0,54.802798169469,0,0,0,0
"19",62.0601408694168,0,79.9049657965778,0,0,0,0
"20",58.8877421119689,0,64.685931573881,104.057438292094,0,0,0
"21",0,0,1.66777723243446,0,0,0,0
"22",50.3388002855764,0,52.3768829303365,0,0,0,0
"23",57.3878995475727,0,53.3213083909621,0,0,0,59.027596410407
"24",0,0,4.02045402775209,0,0,0,0
"25",0,0,0.609119070261094,0,0,0,0
"26",0,0,0.0629497371059385,0,0,0,0
"27",0,0,0.0451976391278293,0,0,0,0
"28",11.8677288528743,0,3.12913302812793,0,0,0,0
"29",48.6859770298207,75.199115343537,67.2137438565808,64.8092528752703,0,0,0
"30",0,0,7.30130447278119,0,0,0,0
"31",51.6251817276787,0,55.4173565108865,0,0,0,0
"32",38.1961469295035,0,44.8448297422331,0,33.8835990537903,0,0
"33",38.5229630435603,0,42.5217508855835,0,0,0,0
"34",96.661585828996,0,91.6064324135581,0,0,0,0
"35",42.5281519175016,0,42.2562893274797,0,0,0,0
"36",53.0798057626628,0,53.163868581381,0,0,0,0
"37",5.32478590223991,0,0.112796250347994,0,0,0,0
"38",67.1816411657903,0,74.3063265099237,85.636215161461,61.6475805652832,0,0
"39",66.5895108223879,0,61.6362170790225,0,0,0,0
"40",0,0,6.90144776449953,0,0,0,0
"41",0,0,7.77865114824642,0,0,0,0
"42",46.1953196494901,0,52.2815189986847,0,0,30.3113074653387,0
"43",59.1070734322709,0,53.456431853891,0,0,0,0
"44",0,0,0.460454777490648,0,0,0,0
"45",0,0,0.787181854003252,0,0,0,0
"46",46.3246157668519,0,56.9497454359748,0,0,0,0
"47",0,0,6.01844180063114,0,0,0,0
"48",60.1562936576612,0,73.6549091550094,0,0,0,0
"49",0,0,2.71126727548944,0,0,0,0
"50",58.8180998881855,0,66.7075588395441,0,0,0,0
"51",42.9588409387468,0,46.2774580495801,0,0,0,0
