"","age1_orange.E","age1_green.E","age2_no_comorbid_orange.E","age2_no_comorbid_green.E","age2_comorbid_green.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1",88,17,98,22,13,5,7
"2",90,18,75,20,14,7,9
"3",106,14,91,21,17,5,9
"4",116,14,109,17,15,4,7
"5",0,0,1,0,0,0,0
"6",109,15,99,18,13,4,11
"7",105,16,79,19,21,6,9
"8",101,12,93,16,18,7,9
"9",103,0,104,0,0,0,0
"10",90,17,94,14,13,6,10
"11",90,9,100,13,11,4,8
"12",105,11,116,21,12,5,10
"13",99,16,113,18,12,5,8
"14",104,14,89,20,16,6,8
"15",108,15,97,21,17,6,8
"16",0,0,1,0,0,0,0
"17",92,0,90,0,0,0,0
"18",107,0,98,0,0,0,0
"19",86,15,97,17,22,4,8
"20",0,0,1,0,0,0,0
"21",0,0,1,0,0,0,0
"22",0,0,1,0,0,0,0
"23",106,0,98,0,0,0,0
"24",93,14,100,21,13,6,10
"25",106,17,94,18,14,6,10
"26",97,14,98,17,12,6,8
"27",110,0,114,0,0,0,0
"28",0,0,1,0,0,0,0
"29",102,15,99,24,15,5,7
"30",106,15,82,14,17,5,9
"31",101,0,106,0,0,0,0
"32",94,0,91,0,0,0,0
"33",0,0,1,0,0,0,0
"34",88,0,87,0,0,0,0
"35",99,12,95,16,15,9,12
"36",91,12,91,21,17,10,10
"37",111,18,103,19,17,8,10
"38",95,0,91,0,0,0,0
"39",96,21,85,24,15,8,9
"40",98,15,107,15,12,6,12
"41",1,0,1,0,0,0,0
"42",0,0,1,0,0,0,0
"43",0,0,1,0,0,0,0
"44",0,0,1,0,0,0,0
"45",96,0,89,0,0,0,0
"46",99,0,101,0,0,0,0
"47",103,17,87,20,18,5,10
"48",96,16,92,19,13,8,12
"49",86,14,89,14,15,7,8
"50",94,16,97,19,14,6,8
"51",101,14,86,19,15,5,10
"52",95,17,96,15,11,6,9
"53",92,18,87,15,16,4,12
"54",105,15,83,15,12,6,7
"55",83,11,85,20,20,6,11
"56",110,1,100,0,0,0,0
"57",91,14,80,19,20,8,11
"58",92,0,89,0,1,0,0
"59",89,19,102,22,11,7,9
"60",94,0,96,0,1,0,0
"61",87,16,83,21,19,6,9
"62",89,18,92,17,18,6,9
"63",98,18,79,17,16,5,8
"64",0,0,1,0,0,0,0
"65",98,15,85,15,21,4,8
"66",104,16,104,20,13,4,7
"67",114,0,104,0,0,0,0
"68",0,0,1,0,0,0,0
"69",1,0,1,0,0,0,0
"70",98,0,101,0,0,1,0
"71",92,12,90,19,14,5,8
"72",0,0,1,0,0,0,0
"73",111,0,90,0,0,0,0
"74",109,18,94,18,14,6,10
"75",96,16,91,18,17,5,7
"76",113,15,98,22,20,5,10
"77",109,13,94,14,13,6,9
"78",104,0,83,0,0,0,0
"79",95,12,110,19,18,6,7
"80",0,0,1,0,0,0,0
"81",89,16,87,16,20,7,11
"82",108,19,94,21,14,11,8
"83",98,14,90,22,17,7,7
"84",98,17,100,16,18,6,11
"85",88,13,84,14,12,6,8
"86",0,0,1,0,0,0,0
"87",104,18,86,19,16,6,8
"88",114,15,85,16,15,5,10
"89",108,14,86,17,14,6,9
"90",101,14,93,23,13,6,9
"91",104,15,85,17,21,7,9
"92",103,15,109,15,14,3,7
"93",98,0,89,1,1,1,0
"94",0,0,1,0,0,0,0
"95",120,0,97,0,1,0,0
"96",112,18,91,23,17,6,10
"97",1,0,1,0,0,0,0
"98",98,0,93,0,0,0,0
"99",111,15,86,18,16,8,7
"100",0,0,1,0,0,0,0
"101",114,15,92,20,17,6,11
"102",102,17,89,21,13,8,9
"103",99,13,92,22,18,7,10
"104",0,0,1,0,0,0,0
"105",92,14,98,14,17,7,7
"106",102,13,94,19,15,9,10
"107",117,0,112,0,0,0,0
"108",101,13,93,20,15,6,9
"109",97,13,93,17,17,6,9
"110",0,0,1,0,0,0,0
"111",86,16,88,15,19,5,14
"112",0,0,1,0,0,0,0
"113",0,0,1,0,0,0,0
"114",90,15,81,19,20,7,14
"115",1,0,1,0,0,0,0
"116",93,13,96,17,15,5,9
"117",108,1,87,1,0,0,0
"118",96,0,97,0,0,0,0
"119",92,16,89,12,18,7,8
"120",91,15,101,20,16,6,9
"121",94,0,87,1,0,0,0
"122",96,16,94,20,17,5,8
"123",106,12,91,16,13,6,12
"124",116,15,93,18,16,4,7
"125",98,14,100,12,14,5,8
"126",106,14,87,14,12,6,6
"127",0,0,1,0,0,0,0
"128",99,17,95,20,14,7,10
"129",97,13,93,21,13,6,7
"130",109,16,103,20,12,7,9
"131",97,0,107,0,0,0,0
"132",100,0,94,0,0,0,0
"133",111,15,105,16,12,5,6
"134",124,14,110,21,17,8,10
"135",116,17,93,17,18,4,12
"136",0,0,1,0,0,0,0
"137",91,0,84,0,0,0,0
"138",101,19,97,16,17,5,8
"139",100,12,94,20,20,6,10
"140",112,13,99,14,13,7,10
"141",0,0,1,0,0,0,0
"142",98,0,101,0,1,0,0
"143",104,16,110,20,14,6,10
"144",103,12,98,20,14,5,7
"145",88,18,90,18,13,6,6
"146",118,17,103,19,15,8,9
"147",103,0,93,0,0,0,0
"148",0,0,1,0,0,0,0
"149",115,18,92,17,13,6,10
"150",90,12,88,17,12,6,10
"151",102,18,92,21,18,6,9
"152",101,15,91,17,13,8,12
"153",0,0,1,0,0,0,0
"154",100,21,96,18,17,9,9
"155",103,13,88,19,19,6,9
"156",0,0,1,0,0,0,0
"157",102,19,94,15,18,8,8
"158",111,0,99,0,0,0,0
"159",100,0,91,0,0,0,0
"160",91,13,90,17,16,6,8
"161",106,16,95,18,19,5,9
"162",1,0,1,0,0,0,0
"163",106,15,97,17,19,8,8
"164",103,13,87,17,16,6,8
"165",111,10,83,19,17,7,6
"166",99,14,83,17,10,6,11
"167",1,0,1,0,0,0,0
"168",109,14,99,21,16,6,7
"169",117,17,103,16,16,3,10
"170",110,0,101,0,0,0,0
"171",0,0,1,0,0,0,0
"172",96,0,106,0,1,0,0
"173",108,0,90,0,0,0,0
"174",101,12,103,22,12,6,6
"175",99,0,100,0,0,0,0
"176",110,19,95,19,16,10,8
"177",88,0,93,0,0,0,0
"178",0,0,1,0,0,0,0
"179",106,0,95,0,0,0,0
"180",103,14,93,17,13,7,7
"181",95,18,87,17,17,7,13
"182",99,13,83,16,14,6,7
"183",101,19,95,16,13,8,8
"184",115,12,92,17,15,5,11
"185",99,16,99,17,16,9,9
"186",109,16,89,15,17,5,8
"187",0,0,1,0,0,0,0
"188",107,18,99,18,19,5,12
"189",94,12,80,17,21,5,9
"190",0,0,1,0,0,0,0
"191",95,0,93,0,0,0,0
"192",0,0,1,0,0,0,0
"193",107,12,91,20,15,6,15
"194",0,0,1,0,0,0,0
"195",96,13,96,14,12,5,9
"196",94,16,95,18,14,9,10
"197",92,14,82,17,16,5,9
"198",123,15,97,17,18,5,8
"199",100,15,95,18,20,7,9
"200",104,12,88,12,13,4,8
"201",93,16,88,20,19,7,11
"202",109,15,91,18,12,5,8
"203",102,16,94,16,17,6,8
"204",0,0,1,0,0,0,0
"205",81,15,81,22,14,8,9
"206",98,0,103,0,0,0,0
"207",90,0,99,0,0,0,0
"208",86,14,89,13,14,5,10
"209",0,0,1,0,0,0,0
"210",101,18,91,18,16,5,7
"211",90,18,87,16,14,5,11
"212",98,0,88,0,1,0,0
"213",100,17,85,23,16,4,9
"214",98,0,94,0,0,0,0
"215",98,14,92,17,11,8,8
"216",88,15,93,15,19,8,9
"217",101,18,90,17,18,7,9
"218",94,14,95,19,17,6,10
"219",0,0,1,0,0,0,0
"220",98,14,99,17,15,9,9
"221",0,0,1,0,0,0,0
"222",104,20,95,18,14,5,8
"223",88,12,90,17,15,6,8
"224",101,16,94,24,16,6,13
"225",88,0,96,0,0,0,0
"226",1,0,1,0,0,0,0
"227",98,15,89,22,12,6,8
"228",101,0,94,0,0,0,0
"229",103,16,95,15,18,6,8
"230",103,0,112,0,0,0,0
"231",99,19,84,18,16,6,11
"232",116,18,93,20,20,8,7
"233",112,11,99,18,18,4,7
"234",98,8,105,16,16,7,7
"235",0,0,1,0,0,0,0
"236",106,1,91,1,0,0,0
"237",97,0,109,0,0,0,0
"238",108,16,96,18,15,6,10
"239",103,0,83,0,0,1,0
"240",103,0,94,0,0,0,0
"241",0,0,1,0,0,0,0
"242",86,16,86,15,16,5,6
"243",0,0,1,0,0,0,0
"244",110,0,116,0,0,0,0
"245",96,0,83,0,0,0,0
"246",104,1,91,0,0,1,0
"247",104,12,83,17,12,5,10
"248",86,13,91,17,15,5,9
"249",104,14,91,20,18,6,10
"250",98,0,88,0,0,0,0
"251",0,0,1,0,0,0,0
"252",117,14,96,16,21,6,6
"253",0,0,1,0,0,0,0
"254",103,17,100,18,15,4,8
"255",1,0,1,0,0,0,0
"256",0,0,1,0,0,0,0
"257",1,0,1,0,0,0,0
"258",0,0,1,0,0,0,0
"259",104,0,86,0,0,0,0
"260",0,0,1,0,0,0,0
"261",0,0,1,0,0,0,0
"262",107,0,110,0,0,0,0
"263",93,13,110,22,18,7,11
"264",103,0,94,0,0,0,0
"265",0,0,1,0,0,0,0
"266",109,0,95,0,0,0,0
"267",91,19,84,16,17,5,7
"268",102,11,91,23,17,5,8
"269",101,1,90,0,0,0,0
"270",101,16,87,17,16,5,7
"271",105,14,93,14,15,4,8
"272",109,1,98,1,1,0,0
"273",89,17,106,19,14,10,9
"274",0,0,1,0,0,0,0
"275",112,14,96,16,19,8,12
"276",1,0,1,0,0,0,0
"277",0,0,1,0,0,0,0
"278",0,0,1,0,0,0,0
"279",107,12,98,17,13,7,8
"280",91,13,97,19,13,5,8
"281",106,16,97,18,15,6,10
"282",0,0,1,0,0,0,0
"283",0,0,1,0,0,0,0
"284",97,0,99,0,0,0,0
"285",101,1,106,0,0,0,0
"286",92,15,94,20,19,5,8
"287",103,13,95,20,15,6,8
"288",98,16,85,20,16,8,9
"289",93,0,95,0,0,0,0
"290",91,14,96,19,12,7,8
"291",90,13,101,19,17,7,9
"292",111,19,98,17,18,5,9
"293",96,20,94,18,16,5,11
"294",0,0,1,0,0,0,0
"295",108,16,101,18,17,5,11
"296",97,0,100,0,0,0,0
"297",109,15,100,23,16,5,8
"298",78,14,95,17,19,7,7
"299",98,0,84,0,0,0,0
"300",86,0,89,0,1,0,0
"301",94,13,94,17,19,10,7
"302",116,0,87,1,0,0,0
"303",104,16,96,16,16,7,7
"304",103,19,94,17,16,5,8
"305",106,0,92,0,0,0,0
"306",97,16,91,18,16,7,9
"307",92,13,90,15,15,5,9
"308",109,19,84,21,19,5,8
"309",109,19,107,20,16,5,11
"310",81,0,98,0,1,1,0
"311",93,15,90,16,19,7,7
"312",102,15,95,20,22,7,9
"313",98,0,86,0,0,0,0
"314",106,15,99,18,15,6,9
"315",102,16,81,17,16,7,7
"316",0,0,1,0,0,0,0
"317",99,16,90,16,15,6,9
"318",90,17,92,15,16,6,9
"319",91,15,103,21,17,6,10
"320",90,18,98,15,15,3,7
"321",99,19,103,17,14,8,6
"322",107,0,99,0,1,0,0
"323",102,13,96,17,17,8,7
"324",0,0,1,0,0,0,0
"325",96,15,94,18,12,5,9
"326",96,12,102,18,15,4,8
"327",96,20,86,15,14,8,8
"328",82,13,83,16,19,5,10
"329",96,13,103,18,13,7,10
"330",98,0,85,0,0,0,0
"331",0,0,1,0,0,0,0
"332",99,14,81,23,17,6,10
"333",103,13,103,17,15,7,10
"334",0,0,1,0,0,0,0
"335",0,0,1,0,0,0,0
"336",0,0,1,0,0,0,0
"337",105,11,114,17,16,9,9
"338",104,0,94,1,0,0,0
"339",94,1,92,0,0,0,0
"340",104,0,103,0,0,0,0
"341",101,14,87,17,14,6,7
"342",0,0,1,0,0,0,0
"343",90,17,110,15,17,6,8
"344",95,1,92,1,1,0,0
"345",95,17,82,19,17,5,8
"346",98,15,99,17,16,4,9
"347",101,14,97,18,12,5,10
"348",99,13,106,19,16,6,7
"349",0,0,1,0,0,0,0
"350",97,0,101,0,0,0,0
"351",113,14,107,16,18,8,9
"352",96,0,90,0,0,0,0
"353",101,13,96,19,16,4,12
"354",91,14,104,18,15,5,14
"355",111,12,93,17,14,6,7
"356",0,0,1,0,0,0,0
"357",99,1,91,1,1,0,0
"358",101,0,90,0,0,0,0
"359",99,0,91,0,0,0,0
"360",116,1,96,1,0,0,0
"361",110,13,97,24,14,6,7
"362",0,0,1,0,0,0,0
"363",109,13,90,19,13,5,8
"364",106,16,92,20,18,6,11
"365",95,16,95,23,17,10,10
"366",100,18,100,22,12,7,12
"367",93,13,98,14,14,5,9
"368",99,14,94,18,15,5,10
"369",105,0,91,0,0,0,0
"370",97,18,96,19,14,4,12
"371",0,0,1,0,0,0,0
"372",112,16,94,18,14,4,7
"373",95,0,91,0,0,0,1
"374",114,14,100,18,13,7,9
"375",98,19,94,19,19,7,9
"376",104,0,99,0,0,0,0
"377",101,15,96,22,17,7,8
"378",101,0,104,0,0,0,0
"379",110,0,102,0,0,0,0
"380",87,17,99,17,16,6,10
"381",91,17,106,19,14,6,7
"382",0,0,1,0,0,0,0
"383",106,19,106,18,14,5,8
"384",111,0,106,0,0,0,0
"385",94,0,99,0,0,0,0
"386",0,0,1,0,0,0,0
"387",0,0,1,0,0,0,0
"388",102,0,95,0,0,0,0
"389",114,0,95,0,0,0,0
"390",102,14,105,20,17,7,9
"391",98,13,94,16,15,6,8
"392",96,0,89,0,0,0,0
"393",111,15,84,17,13,6,9
"394",96,0,89,0,0,0,0
"395",104,15,105,14,15,5,12
"396",102,0,93,1,1,0,0
"397",109,13,85,19,16,4,8
"398",99,14,105,15,18,5,8
"399",1,0,1,0,0,0,0
"400",94,17,104,23,21,6,9
"401",0,0,1,0,0,0,0
"402",107,0,92,0,0,0,0
"403",98,13,93,19,18,7,9
"404",88,17,88,21,17,7,9
"405",119,0,108,0,0,0,0
"406",103,15,92,16,13,6,10
"407",0,0,1,0,0,0,0
"408",94,17,92,20,15,7,9
"409",0,0,1,0,0,0,0
"410",99,0,112,0,0,0,0
"411",0,0,1,0,0,0,0
"412",0,0,1,0,0,0,0
"413",100,0,94,0,0,0,0
"414",103,14,101,20,18,6,14
"415",1,0,1,0,0,0,0
"416",0,0,1,0,0,0,0
"417",108,0,106,0,0,0,0
"418",101,17,109,17,15,5,9
"419",98,1,98,0,0,0,0
"420",107,0,90,0,0,0,0
"421",0,0,1,0,0,0,0
"422",106,1,110,0,1,1,1
"423",90,0,84,0,0,0,0
"424",0,0,1,0,0,0,0
"425",114,15,102,22,17,5,7
"426",87,14,95,16,17,6,7
"427",0,0,1,0,0,0,0
"428",94,0,83,0,1,0,0
"429",93,0,100,0,1,0,0
"430",93,1,97,0,0,0,0
"431",95,0,85,0,0,0,0
"432",98,13,88,19,15,5,7
"433",107,15,99,20,15,7,8
"434",99,15,103,20,20,5,9
"435",0,0,1,0,0,0,0
"436",101,12,99,16,16,7,8
"437",96,21,96,20,13,4,6
"438",0,0,1,0,0,0,0
"439",97,17,90,17,15,5,8
"440",93,0,93,0,0,0,0
"441",0,0,1,0,0,0,0
"442",111,0,111,0,0,0,0
"443",115,0,113,0,0,0,0
"444",0,0,1,0,0,0,0
"445",84,16,97,18,15,7,7
"446",104,13,95,24,15,6,8
"447",102,11,95,25,13,6,11
"448",98,15,100,20,20,6,13
"449",101,0,93,0,0,0,0
"450",87,15,98,16,13,6,9
"451",98,0,85,0,0,0,0
"452",0,0,1,0,0,0,0
"453",0,0,1,0,0,0,0
"454",114,12,77,19,13,6,14
"455",0,0,1,0,0,0,0
"456",87,0,98,0,0,0,0
"457",99,14,87,17,14,6,10
"458",95,12,88,20,16,6,8
"459",103,0,94,0,0,0,0
"460",0,0,1,0,0,0,0
"461",93,0,87,0,0,0,0
"462",105,20,94,18,17,5,5
