"","age1_orange.R","age1_green.R","age2_no_comorbid_orange.R","age2_no_comorbid_green.R","age2_comorbid_green.R","age3_no_comorbid_green.R","age3_comorbid_green.R"
"1",654,92,665,134,83,30,27
"2",663,94,660,138,88,29,29
"3",648,92,670,138,81,26,20
"4",650,95,673,138,95,27,27
"5",0,0,1,0,0,0,0
"6",654,91,670,138,81,25,25
"7",650,94,645,123,85,26,33
"8",644,95,666,133,84,30,25
"9",660,0,676,0,0,0,0
"10",663,97,663,132,87,29,27
"11",647,89,670,131,92,25,21
"12",652,88,679,129,81,28,23
"13",663,91,642,136,83,30,23
"14",647,93,666,132,86,28,27
"15",645,90,670,132,78,30,27
"16",0,0,1,0,0,0,0
"17",647,0,662,0,0,0,0
"18",674,0,673,0,0,0,0
"19",668,93,678,135,82,29,21
"20",0,0,1,0,0,0,0
"21",0,0,1,0,0,0,0
"22",0,0,1,0,0,0,0
"23",653,0,665,0,0,0,0
"24",659,94,684,128,78,29,25
"25",650,93,664,135,84,29,30
"26",659,93,693,132,89,29,22
"27",656,0,667,0,0,0,0
"28",0,0,1,0,0,0,0
"29",650,92,659,134,80,19,27
"30",657,99,680,129,84,23,27
"31",649,0,686,0,0,0,0
"32",651,0,682,0,0,0,0
"33",0,0,1,0,0,0,0
"34",634,0,664,0,0,0,0
"35",646,94,660,130,89,24,16
"36",660,96,654,131,84,29,24
"37",659,95,675,129,90,29,32
"38",653,0,662,0,0,0,0
"39",638,99,664,137,85,30,15
"40",630,96,670,125,91,26,24
"41",1,0,1,0,0,0,0
"42",0,0,1,0,0,0,0
"43",0,0,1,0,0,0,0
"44",0,0,1,0,0,0,0
"45",645,0,666,0,0,0,0
"46",648,0,654,0,0,0,0
"47",648,95,657,130,83,32,25
"48",644,96,670,133,82,31,25
"49",663,94,681,131,69,27,20
"50",648,94,678,120,77,23,28
"51",651,89,676,131,84,31,28
"52",652,94,675,124,76,29,20
"53",653,97,667,130,92,30,22
"54",647,98,667,128,80,28,32
"55",652,94,673,133,94,22,20
"56",643,1,663,0,0,0,0
"57",656,95,662,135,89,25,25
"58",645,0,676,0,1,0,0
"59",657,97,671,138,83,30,25
"60",659,0,678,0,1,0,0
"61",651,91,672,140,81,33,28
"62",652,93,656,133,97,25,34
"63",648,90,660,131,85,28,25
"64",0,0,1,0,0,0,0
"65",651,92,671,132,88,31,23
"66",664,90,685,123,82,27,20
"67",625,0,679,0,0,0,0
"68",0,0,1,0,0,0,0
"69",4,0,2,0,0,0,0
"70",662,0,666,0,0,1,0
"71",656,91,671,127,96,34,21
"72",0,0,1,0,0,0,0
"73",654,0,671,0,0,0,0
"74",657,95,669,133,87,33,31
"75",653,93,673,123,85,29,28
"76",666,89,678,131,83,23,33
"77",658,90,687,129,76,26,25
"78",661,0,671,0,0,0,0
"79",645,93,682,127,90,22,27
"80",0,0,1,0,0,0,0
"81",661,96,692,139,81,22,29
"82",640,90,670,135,81,31,25
"83",671,97,667,131,78,30,29
"84",662,101,658,131,97,25,27
"85",649,92,676,129,81,28,24
"86",0,0,1,0,0,0,0
"87",646,94,654,131,94,25,22
"88",662,94,677,128,85,26,27
"89",657,92,656,130,81,31,25
"90",652,85,678,125,87,28,22
"91",663,96,654,133,84,30,33
"92",650,95,664,121,88,27,26
"93",643,0,669,1,1,1,0
"94",0,0,1,0,0,0,0
"95",651,0,649,0,1,0,0
"96",654,93,671,131,85,33,25
"97",1,0,3,0,0,0,0
"98",653,0,676,0,0,0,0
"99",662,90,667,129,84,28,26
"100",0,0,1,0,0,0,0
"101",647,92,666,134,84,30,29
"102",641,89,675,127,83,32,34
"103",646,98,667,133,85,27,27
"104",0,0,1,0,0,0,0
"105",656,90,664,137,87,28,25
"106",651,98,667,134,88,31,28
"107",659,0,674,0,0,0,0
"108",662,90,670,138,84,30,29
"109",653,91,677,130,75,26,21
"110",0,0,1,0,0,0,0
"111",656,92,668,133,82,32,25
"112",0,0,1,0,0,0,0
"113",0,0,1,0,0,0,0
"114",648,94,654,129,86,34,28
"115",1,0,1,0,0,0,0
"116",660,96,670,126,80,32,32
"117",656,2,672,1,0,0,0
"118",657,0,680,0,0,0,0
"119",644,99,667,125,74,26,30
"120",648,91,664,131,80,33,30
"121",655,0,671,1,0,0,0
"122",652,93,669,132,94,28,28
"123",649,94,657,129,87,24,26
"124",649,97,684,132,87,25,23
"125",662,93,655,128,89,22,21
"126",644,95,662,133,87,30,24
"127",0,0,1,0,0,0,0
"128",651,93,674,134,82,26,21
"129",649,96,641,128,85,23,32
"130",655,95,676,123,84,26,23
"131",651,0,697,0,0,0,0
"132",653,0,700,0,0,0,0
"133",656,95,683,120,88,23,26
"134",654,95,670,132,93,26,36
"135",672,95,675,131,80,24,24
"136",0,0,1,0,0,0,0
"137",658,0,670,0,0,0,0
"138",650,97,668,131,95,30,30
"139",648,95,686,135,86,27,25
"140",643,95,672,127,75,26,33
"141",0,0,1,0,0,0,0
"142",648,0,666,0,0,0,0
"143",659,92,677,132,76,35,25
"144",655,89,657,134,85,33,23
"145",643,88,675,128,84,25,31
"146",655,94,676,127,85,23,26
"147",669,0,657,0,0,0,0
"148",0,0,1,0,0,0,0
"149",665,94,664,134,90,33,30
"150",670,92,672,121,77,27,24
"151",640,96,668,130,85,32,36
"152",638,93,660,130,79,29,22
"153",0,0,1,0,0,0,0
"154",656,90,680,135,89,28,29
"155",663,91,668,123,88,28,26
"156",0,0,1,0,0,0,0
"157",666,93,683,131,86,31,22
"158",656,0,674,0,0,0,0
"159",650,0,652,0,0,0,0
"160",646,95,662,127,76,29,23
"161",671,89,659,134,91,33,25
"162",1,0,1,0,0,0,0
"163",659,94,686,137,89,33,23
"164",668,95,669,138,74,25,27
"165",669,99,667,132,83,23,26
"166",669,94,669,122,84,30,23
"167",0,0,3,0,0,0,0
"168",649,85,671,133,90,26,27
"169",643,98,680,131,85,24,21
"170",661,0,662,0,0,0,0
"171",0,0,1,0,0,0,0
"172",658,0,675,0,1,0,0
"173",643,0,679,0,0,0,0
"174",658,95,663,136,84,23,24
"175",653,0,679,0,0,0,0
"176",642,92,692,133,86,28,23
"177",658,0,669,0,0,0,0
"178",0,0,1,0,0,0,0
"179",670,0,661,0,0,0,0
"180",653,91,665,123,81,26,25
"181",647,94,667,135,88,27,21
"182",645,94,647,133,97,31,25
"183",644,95,663,124,81,29,25
"184",641,92,643,120,91,26,29
"185",648,95,671,130,88,30,26
"186",652,96,664,126,79,28,23
"187",0,0,1,0,0,0,0
"188",662,91,671,129,85,25,28
"189",648,97,682,135,82,29,35
"190",0,0,1,0,0,0,0
"191",658,0,651,0,0,0,0
"192",0,0,2,0,0,0,0
"193",671,95,670,134,81,26,29
"194",0,0,1,0,0,0,0
"195",658,92,669,131,87,23,25
"196",658,93,680,133,91,26,30
"197",656,95,658,133,88,29,28
"198",668,94,669,129,93,28,19
"199",649,91,647,126,75,28,21
"200",656,93,681,132,78,26,24
"201",659,94,671,135,87,25,23
"202",646,98,668,134,86,29,33
"203",668,92,660,138,74,26,17
"204",0,0,1,0,0,0,0
"205",661,89,672,133,82,29,28
"206",645,0,659,0,0,0,0
"207",633,0,657,0,0,0,0
"208",664,97,653,121,83,27,34
"209",0,0,1,0,0,0,0
"210",644,91,667,132,86,28,24
"211",650,90,654,133,76,30,34
"212",652,0,661,0,1,0,0
"213",662,94,668,132,94,30,29
"214",651,0,664,0,0,0,0
"215",662,93,681,134,81,32,28
"216",653,96,676,130,81,25,21
"217",645,93,660,130,73,32,27
"218",647,95,685,135,84,28,21
"219",0,0,1,0,0,0,0
"220",654,94,656,127,82,32,28
"221",0,0,1,0,0,0,0
"222",657,93,684,136,90,31,21
"223",652,93,664,137,82,29,28
"224",661,98,670,129,82,26,32
"225",651,0,671,0,0,0,0
"226",5,0,1,0,0,0,0
"227",652,96,675,133,86,26,25
"228",654,0,674,0,0,0,0
"229",643,93,650,130,79,30,27
"230",651,0,664,0,0,0,0
"231",648,93,662,127,84,28,21
"232",651,93,662,133,82,26,26
"233",642,92,678,141,90,30,23
"234",669,93,648,124,85,27,26
"235",0,0,1,0,0,0,0
"236",657,1,659,1,0,0,0
"237",659,0,673,0,0,0,0
"238",648,90,658,131,78,25,31
"239",656,0,666,0,0,1,0
"240",646,0,658,0,0,0,0
"241",0,0,1,0,0,0,0
"242",642,97,673,124,81,33,22
"243",0,0,1,0,0,0,0
"244",656,0,660,0,0,0,0
"245",654,0,661,0,0,0,0
"246",642,1,668,0,0,1,0
"247",658,95,672,135,85,29,26
"248",651,95,668,138,81,30,19
"249",648,92,663,132,90,22,17
"250",655,0,680,0,0,0,0
"251",0,0,1,0,0,0,0
"252",650,87,675,127,75,23,26
"253",0,0,1,0,0,0,0
"254",641,96,667,126,82,25,25
"255",1,0,2,0,0,0,0
"256",0,0,1,0,0,0,0
"257",1,0,1,0,0,0,0
"258",0,0,1,0,0,0,0
"259",654,0,673,0,0,0,0
"260",0,0,1,0,0,0,0
"261",0,0,1,0,0,0,0
"262",668,0,666,0,0,0,0
"263",655,98,664,125,81,28,22
"264",654,0,657,0,0,0,0
"265",0,0,0,0,0,0,0
"266",642,0,662,0,0,0,0
"267",652,92,667,127,84,19,31
"268",657,94,673,128,88,27,26
"269",656,1,667,0,0,0,0
"270",644,91,670,137,81,21,30
"271",647,90,685,127,87,22,23
"272",638,1,665,1,1,0,0
"273",652,96,661,123,86,29,33
"274",0,0,1,0,0,0,0
"275",653,94,652,129,83,26,17
"276",1,0,2,0,0,0,0
"277",0,0,1,0,0,0,0
"278",0,0,1,0,0,0,0
"279",649,92,656,129,86,24,28
"280",661,92,673,118,80,30,20
"281",650,90,684,135,89,32,26
"282",0,0,1,0,0,0,0
"283",0,0,1,0,0,0,0
"284",654,0,682,0,0,0,0
"285",654,1,661,0,0,0,0
"286",656,91,671,126,84,25,26
"287",652,96,654,138,78,27,32
"288",657,95,674,134,86,29,22
"289",638,0,674,0,0,0,0
"290",657,93,673,136,75,29,25
"291",655,97,673,137,87,31,23
"292",641,96,671,131,86,26,24
"293",654,98,659,130,86,26,29
"294",0,0,1,0,0,0,0
"295",652,92,679,130,81,28,21
"296",650,0,641,0,0,0,0
"297",653,90,665,131,87,32,26
"298",661,88,675,127,87,29,16
"299",654,0,673,0,0,0,0
"300",643,0,675,0,2,0,0
"301",652,93,678,135,86,33,22
"302",652,0,672,1,0,0,0
"303",648,95,662,132,95,29,27
"304",653,89,663,133,89,30,18
"305",654,0,695,0,0,0,0
"306",650,92,677,130,96,28,25
"307",647,91,663,130,81,33,21
"308",665,95,669,133,100,26,25
"309",653,94,679,134,91,23,29
"310",640,0,669,0,1,1,0
"311",654,96,664,124,75,23,25
"312",653,97,655,131,86,32,25
"313",649,0,673,0,0,0,0
"314",653,96,660,132,82,26,26
"315",656,92,663,134,80,25,27
"316",0,0,2,0,0,0,0
"317",634,93,660,134,80,25,24
"318",640,94,666,127,85,23,24
"319",641,95,684,134,83,33,24
"320",649,96,670,129,89,27,21
"321",645,97,693,136,100,29,20
"322",667,0,672,0,2,0,0
"323",643,87,664,130,90,25,23
"324",0,0,1,0,0,0,0
"325",650,97,665,138,71,29,32
"326",653,97,657,130,78,23,28
"327",663,89,675,130,88,31,23
"328",661,96,668,135,85,25,26
"329",654,91,658,135,84,31,28
"330",651,0,668,0,0,0,0
"331",0,0,1,0,0,0,0
"332",649,96,681,136,82,27,22
"333",649,96,667,131,86,29,23
"334",0,0,1,0,0,0,0
"335",0,0,1,0,0,0,0
"336",0,0,1,0,0,0,0
"337",659,94,684,129,84,30,24
"338",635,0,668,1,0,0,0
"339",656,1,688,0,0,0,0
"340",652,0,662,0,0,0,0
"341",652,95,675,128,83,31,28
"342",0,0,1,0,0,0,0
"343",651,90,658,128,83,31,27
"344",663,1,665,1,1,0,0
"345",649,96,646,135,88,31,22
"346",653,93,689,126,78,23,27
"347",655,96,674,131,93,27,28
"348",664,95,684,132,87,33,24
"349",0,0,1,0,0,0,0
"350",650,0,666,0,0,0,0
"351",651,92,660,127,81,29,24
"352",647,0,661,0,0,0,0
"353",659,95,679,132,87,27,25
"354",658,96,677,129,85,28,32
"355",659,97,703,132,86,27,30
"356",0,0,2,0,0,0,0
"357",648,1,672,1,1,0,0
"358",646,0,674,0,0,0,0
"359",642,0,683,0,0,0,0
"360",663,1,667,2,0,0,0
"361",648,91,657,129,85,24,22
"362",0,0,1,0,0,0,0
"363",655,90,684,135,82,31,27
"364",641,93,672,137,83,26,25
"365",640,92,682,136,82,27,24
"366",653,92,665,125,76,23,25
"367",666,93,669,127,82,26,24
"368",651,92,663,134,93,23,23
"369",650,0,678,0,0,0,0
"370",640,95,654,120,85,30,32
"371",0,0,1,0,0,0,0
"372",661,94,687,131,78,22,25
"373",645,0,658,0,0,0,1
"374",656,87,655,124,86,29,29
"375",655,94,663,130,88,23,26
"376",651,0,669,0,0,0,0
"377",657,94,673,132,82,28,29
"378",654,0,676,0,0,0,0
"379",658,0,681,0,0,0,0
"380",655,92,682,131,90,31,25
"381",664,98,669,133,82,26,29
"382",0,0,1,0,0,0,0
"383",656,93,662,122,88,27,34
"384",649,0,660,0,0,0,0
"385",658,0,657,0,0,0,0
"386",0,0,1,0,0,0,0
"387",0,0,1,0,0,0,0
"388",663,0,641,0,0,0,0
"389",663,0,678,0,0,0,0
"390",659,92,663,132,86,31,27
"391",643,95,666,128,82,34,21
"392",643,0,681,0,0,0,0
"393",651,93,658,127,92,29,30
"394",662,0,669,0,0,0,0
"395",647,95,666,134,78,25,23
"396",645,0,671,1,0,0,0
"397",655,93,675,132,80,28,21
"398",646,94,671,129,72,30,25
"399",1,0,1,0,0,0,0
"400",639,96,667,125,86,26,25
"401",0,0,1,0,0,0,0
"402",651,0,656,0,0,0,0
"403",653,97,665,126,87,31,21
"404",655,90,675,131,86,23,22
"405",657,0,690,0,0,0,0
"406",645,97,658,130,86,30,21
"407",0,0,1,0,0,0,0
"408",655,93,674,131,71,23,28
"409",0,0,2,0,0,0,0
"410",659,0,663,0,0,0,0
"411",0,0,1,0,0,0,0
"412",0,0,1,0,0,0,0
"413",638,0,677,0,0,0,0
"414",653,94,663,125,86,32,32
"415",1,0,1,0,0,0,0
"416",0,0,1,0,0,0,0
"417",657,0,659,0,0,0,0
"418",651,93,669,135,67,25,28
"419",648,1,670,0,0,0,0
"420",645,0,691,0,0,0,0
"421",0,0,1,0,0,0,0
"422",660,1,666,0,1,1,1
"423",652,0,654,0,0,0,0
"424",0,0,1,0,0,0,0
"425",660,88,660,136,82,31,27
"426",652,89,661,133,85,27,25
"427",0,0,1,0,0,0,0
"428",647,0,670,0,1,0,0
"429",648,0,667,0,1,0,0
"430",649,1,671,0,0,0,0
"431",642,0,648,0,0,0,0
"432",651,94,648,132,79,27,28
"433",663,94,677,134,81,31,22
"434",656,93,677,121,82,30,16
"435",0,0,1,0,0,0,0
"436",650,96,641,129,86,24,24
"437",644,86,668,126,87,26,26
"438",0,0,1,0,0,0,0
"439",644,95,667,123,83,24,26
"440",648,0,677,0,0,0,0
"441",0,0,1,0,0,0,0
"442",641,0,694,0,0,0,0
"443",662,0,667,0,0,0,0
"444",0,0,1,0,0,0,0
