"","age1_orange.P","age1_green.P","age2_no_comorbid_orange.P","age2_no_comorbid_green.P","age2_comorbid_green.P","age3_no_comorbid_green.P","age3_comorbid_green.P"
"1",66,12,68,17,11,5,5
"2",73,11,81,12,8,4,6
"3",85,11,69,14,12,7,6
"4",87,9,71,13,11,5,8
"5",0,0,1,0,0,0,0
"6",74,12,65,12,14,4,9
"7",74,12,67,13,11,4,6
"8",70,11,69,11,9,5,6
"9",73,0,78,0,0,0,0
"10",67,13,63,15,12,5,6
"11",63,10,67,9,11,4,5
"12",82,9,76,15,10,5,8
"13",72,14,75,12,9,6,6
"14",82,11,63,19,13,4,9
"15",75,11,70,16,9,4,8
"16",0,0,1,0,0,0,0
"17",78,0,68,0,0,0,0
"18",69,0,68,0,0,0,0
"19",61,11,67,11,12,4,5
"20",0,0,1,0,0,0,0
"21",0,0,1,0,0,0,0
"22",0,0,1,0,0,0,0
"23",77,0,70,0,0,0,0
"24",61,10,71,12,12,7,7
"25",66,14,63,15,10,4,9
"26",79,12,76,13,10,6,7
"27",71,0,76,0,0,0,0
"28",0,0,1,0,0,0,0
"29",74,11,66,13,8,4,6
"30",82,12,61,16,15,4,6
"31",72,0,74,0,0,0,0
"32",77,0,70,0,0,0,0
"33",0,0,1,0,0,0,0
"34",74,0,54,0,0,0,0
"35",75,9,61,17,13,5,7
"36",66,10,77,19,15,7,8
"37",93,12,74,11,12,6,7
"38",68,0,56,0,0,0,0
"39",83,13,65,14,11,7,7
"40",82,9,76,13,12,5,7
"41",1,0,1,0,0,0,0
"42",0,0,1,0,0,0,0
"43",0,0,1,0,0,0,0
"44",0,0,1,0,0,0,0
"45",71,0,62,0,0,0,0
"46",70,0,86,0,0,0,0
"47",73,11,67,11,11,5,8
"48",68,11,71,14,12,7,7
"49",62,12,58,14,12,4,7
"50",67,10,67,13,9,4,8
"51",66,11,60,15,9,6,6
"52",70,10,70,13,9,4,5
"53",72,13,70,13,12,4,8
"54",63,15,58,10,13,4,7
"55",66,11,62,14,14,4,5
