"","age1_orange.H","age1_green.H","age2_no_comorbid_orange.H","age2_no_comorbid_green.H","age2_comorbid_green.H","age3_no_comorbid_green.H","age3_comorbid_green.H"
"1",13,4,16,2,7,3,5
"2",17,4,14,3,7,2,8
"3",19,3,20,3,6,3,9
"4",15,3,15,2,5,3,6
"5",0,0,0,0,0,0,0
"6",14,4,18,3,10,2,10
"7",13,4,16,7,6,2,5
"8",12,2,18,2,9,4,6
"9",13,0,15,0,0,0,0
"10",10,2,12,4,8,2,7
"11",16,5,13,2,9,2,8
"12",15,3,16,3,5,2,9
"13",11,2,15,4,10,1,8
"14",18,3,21,3,8,3,9
"15",21,4,15,4,8,3,8
"16",0,0,0,0,0,0,0
"17",17,0,15,0,0,0,0
"18",10,0,13,0,0,0,0
"19",13,3,11,3,9,2,7
"20",0,0,0,0,0,0,0
"21",0,0,0,0,0,0,0
"22",0,0,0,0,0,0,0
"23",13,0,16,0,0,0,0
"24",15,2,12,3,6,2,7
"25",15,2,19,2,5,3,6
"26",15,3,11,6,6,3,9
"27",14,0,13,0,0,0,0
"28",0,0,0,0,0,0,0
"29",15,3,14,4,10,5,8
"30",16,1,11,4,9,5,7
"31",20,0,15,0,0,0,0
"32",12,0,14,0,0,0,0
"33",0,0,0,0,0,0,0
"34",14,0,11,0,0,0,0
"35",17,2,14,3,6,3,7
"36",12,2,16,6,8,9,7
"37",10,2,17,5,8,2,7
"38",13,0,17,0,0,0,0
"39",18,1,17,4,5,3,8
"40",16,2,10,4,7,2,8
"41",0,0,0,0,0,0,0
"42",0,0,0,0,0,0,0
"43",0,0,0,0,0,0,0
"44",0,0,0,0,0,0,0
"45",14,0,19,0,0,0,0
"46",16,0,13,0,0,0,0
"47",16,3,17,4,7,2,11
"48",20,1,14,2,8,1,8
"49",12,3,13,4,8,3,6
"50",16,2,14,5,11,1,10
"51",14,6,16,4,6,1,7
"52",12,1,15,2,8,2,5
"53",19,2,13,4,6,3,10
"54",11,3,15,4,6,3,5
"55",17,5,16,3,6,4,8
"56",14,0,18,0,0,0,0
"57",14,4,19,3,8,2,7
"58",13,0,12,0,0,0,0
"59",14,2,10,3,12,4,8
"60",12,0,14,0,0,0,0
"61",18,3,16,2,7,3,8
"62",14,2,13,4,5,2,7
"63",14,4,17,5,5,2,8
"64",0,0,0,0,0,0,0
"65",13,2,17,4,7,3,7
"66",12,4,12,3,7,1,8
"67",22,0,11,0,0,0,0
"68",0,0,0,0,0,0,0
"69",0,0,0,0,0,0,0
"70",13,0,19,0,0,0,0
"71",13,2,22,4,4,1,6
"72",0,0,0,0,0,0,0
"73",14,0,15,0,0,0,0
"74",16,3,19,4,7,5,7
"75",12,3,17,4,9,2,7
"76",10,5,12,5,8,4,7
"77",16,3,12,4,5,3,6
"78",12,0,17,0,0,0,0
"79",19,3,11,4,6,6,4
"80",0,0,0,0,0,0,0
"81",11,3,14,2,7,3,8
"82",15,3,18,2,6,1,7
"83",13,2,10,4,7,4,7
"84",10,1,16,4,5,2,7
"85",16,3,12,3,6,3,8
"86",0,0,0,0,0,0,0
"87",15,2,15,3,5,3,7
"88",12,2,22,3,7,4,5
"89",9,4,19,3,6,2,7
"90",20,7,16,3,7,5,8
"91",10,5,18,6,8,3,9
"92",15,3,16,3,5,3,5
"93",15,0,11,0,0,0,0
"94",0,0,0,0,0,0,0
"95",13,0,15,0,0,0,0
"96",13,4,11,4,7,3,10
"97",1,0,0,0,0,0,0
"98",14,0,13,0,0,0,0
"99",10,5,13,3,8,3,6
"100",0,0,0,0,0,0,0
"101",16,4,11,3,6,2,7
"102",20,4,13,5,7,3,6
"103",10,1,12,4,6,3,7
"104",0,0,0,0,0,0,0
"105",11,2,16,2,6,2,14
"106",20,1,13,2,11,3,6
"107",16,0,12,0,0,0,0
"108",10,5,11,3,5,2,7
"109",10,3,13,3,11,2,10
"110",0,0,0,0,0,0,0
"111",15,2,13,4,5,3,10
"112",0,0,0,0,0,0,0
"113",0,0,0,0,0,0,0
"114",11,2,18,6,11,2,8
"115",0,0,0,0,0,0,0
"116",10,2,13,4,5,2,5
"117",12,0,11,0,0,0,0
"118",14,0,17,0,0,0,0
"119",21,1,14,3,6,2,8
"120",13,4,17,4,6,2,6
"121",15,0,14,0,0,0,0
"122",17,2,19,4,6,3,8
"123",22,3,13,4,4,2,10
"124",15,2,13,4,6,1,6
"125",18,2,14,2,7,3,7
"126",16,2,15,3,5,2,7
"127",0,0,0,0,0,0,0
"128",17,3,13,4,9,2,7
"129",15,2,20,5,3,3,6
"130",11,2,15,4,9,1,5
"131",20,0,11,0,0,0,0
"132",11,0,11,0,0,0,0
"133",15,4,13,5,7,1,7
"134",14,4,14,3,8,4,6
"135",16,1,15,3,10,3,10
"136",0,0,0,0,0,0,0
"137",12,0,12,0,0,0,0
"138",12,2,13,1,8,1,14
"139",21,2,13,6,5,3,9
"140",17,3,17,3,8,4,5
"141",0,0,0,0,0,0,0
"142",17,0,14,0,1,0,0
"143",15,3,15,6,9,3,4
"144",15,4,16,5,7,3,7
