"time" "age1_M_healthy.S" "age1_F_healthy.S" "age1_M_vulner.S" "age1_F_vulner.S" "age2_M_healthy.S" "age2_F_healthy.S" "age2_M_vulner.S" "age2_F_vulner.S" "age3_M_healthy.S" "age3_F_healthy.S" "age3_M_vulner.S" "age3_F_vulner.S" "age1_M_healthy.E" "age1_F_healthy.E" "age1_M_vulner.E" "age1_F_vulner.E" "age2_M_healthy.E" "age2_F_healthy.E" "age2_M_vulner.E" "age2_F_vulner.E" "age3_M_healthy.E" "age3_F_healthy.E" "age3_M_vulner.E" "age3_F_vulner.E" "age1_M_healthy.A" "age1_F_healthy.A" "age1_M_vulner.A" "age1_F_vulner.A" "age2_M_healthy.A" "age2_F_healthy.A" "age2_M_vulner.A" "age2_F_vulner.A" "age3_M_healthy.A" "age3_F_healthy.A" "age3_M_vulner.A" "age3_F_vulner.A" "age1_M_healthy.I" "age1_F_healthy.I" "age1_M_vulner.I" "age1_F_vulner.I" "age2_M_healthy.I" "age2_F_healthy.I" "age2_M_vulner.I" "age2_F_vulner.I" "age3_M_healthy.I" "age3_F_healthy.I" "age3_M_vulner.I" "age3_F_vulner.I" "age1_M_healthy.R" "age1_F_healthy.R" "age1_M_vulner.R" "age1_F_vulner.R" "age2_M_healthy.R" "age2_F_healthy.R" "age2_M_vulner.R" "age2_F_vulner.R" "age3_M_healthy.R" "age3_F_healthy.R" "age3_M_vulner.R" "age3_F_vulner.R" "age1_M_healthy.Q" "age1_F_healthy.Q" "age1_M_vulner.Q" "age1_F_vulner.Q" "age2_M_healthy.Q" "age2_F_healthy.Q" "age2_M_vulner.Q" "age2_F_vulner.Q" "age3_M_healthy.Q" "age3_F_healthy.Q" "age3_M_vulner.Q" "age3_F_vulner.Q" "age1_M_healthy.D" "age1_F_healthy.D" "age1_M_vulner.D" "age1_F_vulner.D" "age2_M_healthy.D" "age2_F_healthy.D" "age2_M_vulner.D" "age2_F_vulner.D" "age3_M_healthy.D" "age3_F_healthy.D" "age3_M_vulner.D" "age3_F_vulner.D"
0 400 400 0 0 486 486 54 54 0 0 60 60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 399.934522960096 399.934522960096 0 0 485.920445396517 485.920445396517 53.991160599613 53.991160599613 0 0 59.9901784440145 59.9901784440145 0.0499841238385729 0.0499841238385729 0 0 0.0607307104638661 0.0607307104638661 0.00674785671820735 0.00674785671820735 0 0 0.00749761857578594 0.00749761857578594 0.0143959102187201 0.0143959102187201 0 0 0.0167843225959168 0.0167843225959168 0.00176677079957019 0.00176677079957019 0 0 0.00174495881439031 0.00174495881439031 0.000149127574863035 0.000149127574863035 0 0 0.844552394484527 0.000887544085396733 0.000191968225273039 0.000191968225273039 0 0 0.000399323334610046 0.000399323334610046 0.000947350854643076 0.000947350854643076 0 0 0.11149047000737 0.0011362467596968 0.000125930187305021 0.000125930187305021 0 0 0.000150560084169962 0.000150560084169962 0 0 0 0 0 0 0 0 0 0 0 0 5.27416889829509e-07 5.27416889829509e-07 0 0 0.0459967059313027 1.5779578105607e-05 6.87445664241056e-06 6.87445664241056e-06 0 0 2.90951765970818e-05 2.90951765970818e-05
2 399.864816470777 399.864816470777 0 0 485.835752011994 485.835752011994 53.9817502235549 53.9817502235549 0 0 59.9797224706166 59.9797224706166 0.0820770156885356 0.0820770156885356 0 0 0.0997235740615707 0.0997235740615707 0.0110803971179523 0.0110803971179523 0 0 0.0123115523532803 0.0123115523532803 0.0462429158489276 0.0462429158489276 0 0 0.0539150359784088 0.0539150359784088 0.00567526694509566 0.00567526694509566 0 0 0.00560520192108214 0.00560520192108214 0.000491339725097635 0.000491339725097635 0 0 0.714634705397816 0.00286435457462988 0.000603255258892718 0.000603255258892718 0 0 0.00117950116820826 0.00117950116820826 0.00636864655949718 0.00636864655949718 0 0 0.211094815127136 0.00763859217879697 0.000845384053633941 0.000845384053633941 0 0 0.000997409835177539 0.000997409835177539 0 0 0 0 0 0 0 0 0 0 0 0 3.61140093153678e-06 3.61140093153678e-06 0 0 0.0848798574410005 0.000106431212525943 4.54730695289642e-05 4.54730695289642e-05 0 0 0.000183864105700158 0.000183864105700158
3 399.781956021428 399.781956021428 0 0 485.735076566035 485.735076566035 53.9705640628927 53.9705640628927 0 0 59.9672934032141 59.9672934032141 0.110645860410532 0.110645860410532 0 0 0.134434720398797 0.134434720398797 0.0149371911554219 0.0149371911554219 0 0 0.0165968790615799 0.0165968790615799 0.0877985809756552 0.0877985809756552 0 0 0.102365163728434 0.102365163728434 0.0107752803924668 0.0107752803924668 0 0 0.0106422522394734 0.0106422522394734 0.000955672749498188 0.000955672749498188 0 0 0.605957953554241 0.00546235066815165 0.00112230524808704 0.00112230524808704 0 0 0.00207815699504971 0.00207815699504971 0.0186331091245715 0.0186331091245715 0 0 0.304351925070868 0.0223488212257541 0.00247013257244195 0.00247013257244195 0 0 0.00288095891204735 0.00288095891204735 0 0 0 0 0 0 0 0 0 0 0 0 1.07553120108335e-05 1.07553120108335e-05 0 0 0.117813671212966 0.000312377944168764 0.000131027738838559 0.000131027738838559 0 0 0.000508349577689939 0.000508349577689939
4 399.679699280728 399.679699280728 0 0 485.610834626084 485.610834626084 53.9567594028982 53.9567594028982 0 0 59.9519548921092 59.9519548921092 0.141941116936389 0.141941116936389 0 0 0.172458457077713 0.172458457077713 0.0191620507864125 0.0191620507864125 0 0 0.0212911675404584 0.0212911675404584 0.137473630806924 0.137473630806924 0 0 0.160281755918073 0.160281755918073 0.0168717637808498 0.0168717637808498 0 0 0.0166634704008393 0.0166634704008393 0.00152963145802252 0.00152963145802252 0 0 0.515203735477921 0.00858672212879577 0.00172604995580358 0.00172604995580358 0 0 0.00305530373515746 0.00305530373515746 0.0393332523831872 0.0393332523831872 0 0 0.395447422393884 0.0471770788756193 0.00520801070839965 0.00520801070839965 0 0 0.00601495095442289 0.00601495095442289 0 0 0 0 0 0 0 0 0 0 0 0 2.30876877578542e-05 2.30876877578542e-05 0 0 0.145774003048231 0.000661359915620489 0.000272721870292384 0.000272721870292384 0 0 0.00102021525996413 0.00102021525996413
5 399.552089340307 399.552089340307 0 0 485.455788548473 485.455788548473 53.9395320609415 53.9395320609415 0 0 59.9328134010461 59.9328134010461 0.179355931875533 0.179355931875533 0 0 0.217917457228772 0.217917457228772 0.0242130508031969 0.0242130508031969 0 0 0.0269033897813299 0.0269033897813299 0.196249460148858 0.196249460148858 0 0 0.228809029673555 0.228809029673555 0.024085161018269 0.024085161018269 0 0 0.0237878133513768 0.0237878133513768 0.0022262387814402 0.0022262387814402 0 0 0.439714855199551 0.012299904382822 0.00242684868590833 0.00242684868590833 0 0 0.00414613940112513 0.00414613940112513 0.0700372735688169 0.0700372735688169 0 0 0.488181919861216 0.0840042380847892 0.00926342249526922 0.00926342249526922 0 0 0.0106112553385437 0.0106112553385437 0 0 0 0 0 0 0 0 0 0 0 0 4.17553178845272e-05 4.17553178845272e-05 0 0 0.169588189563333 0.00118082215648846 0.000479456055848469 0.000479456055848469 0 0 0.00173800108150439 0.00173800108150439
6 399.392374218688 399.392374218688 0 0 485.261734675706 485.261734675706 53.9179705195229 53.9179705195229 0 0 59.9088561328032 59.9088561328032 0.225456455829625 0.225456455829625 0 0 0.273929593832994 0.273929593832994 0.0304366215369993 0.0304366215369993 0 0 0.0338184683744437 0.0338184683744437 0.266403299159094 0.266403299159094 0 0 0.310602028337761 0.310602028337761 0.0326949503513433 0.0326949503513433 0 0 0.032291308988981 0.032291308988981 0.00307248203811167 0.00307248203811167 0 0 0.377339789770736 0.016744832805411 0.00325358949020883 0.00325358949020883 0 0 0.00541188654370138 0.00541188654370138 0.112625434174721 0.112625434174721 0 0 0.586430089778571 0.1350853535188 0.0148820405370682 0.0148820405370682 0 0 0.016931895191576 0.016931895191576 0 0 0 0 0 0 0 0 0 0 0 0 6.81101106103368e-05 6.81101106103368e-05 0 0 0.189963822574214 0.00190351579930973 0.000762278561522166 0.000762278561522166 0 0 0.0026903080981221 0.0026903080981221
7 399.192377237125 399.192377237125 0 0 485.018738343107 485.018738343107 53.8909709270119 53.8909709270119 0 0 59.8788565855688 59.8788565855688 0.282811186782262 0.282811186782262 0 0 0.343615591940449 0.343615591940449 0.0381795102156054 0.0381795102156054 0 0 0.0424216780173394 0.0424216780173394 0.351116291674525 0.351116291674525 0 0 0.409369676429617 0.409369676429617 0.0430915448873281 0.0430915448873281 0 0 0.0425595505060031 0.0425595505060031 0.00410600629061819 0.00410600629061819 0 0 0.326342808435561 0.0221215584532284 0.00424576028032671 0.00424576028032671 0 0 0.00692594774331831 0.00692594774331831 0.169485449993613 0.169485449993613 0 0 0.694421963965921 0.203284022776979 0.0223765792060536 0.0223765792060536 0 0 0.0253169494803398 0.0253169494803398 0 0 0 0 0 0 0 0 0 0 0 0 0.000103828133664183 0.000103828133664183 0 0 0.207511616121192 0.00287080729246652 0.00113567839876839 0.00113567839876839 0 0 0.00391928868420191 0.00391928868420191
8 398.941986842614 398.941986842614 0 0 484.714514013777 484.714514013777 53.857168223753 53.857168223753 0 0 59.8412980263922 59.8412980263922 0.354379193924566 0.354379193924566 0 0 0.430570720618348 0.430570720618348 0.0478411911798165 0.0478411911798165 0 0 0.053156879088685 0.053156879088685 0.454435208624333 0.454435208624333 0 0 0.529830140964279 0.529830140964279 0.0557715937857136 0.0557715937857136 0 0 0.0550830555908282 0.0550830555908282 0.00537517941235409 0.00537517941235409 0 0 0.285346041484198 0.0286853154455351 0.00545261762115812 0.00545261762115812 0 0 0.00877263811809468 0.00877263811809468 0.243672560858564 0.243672560858564 0 0 0.816974459098867 0.292264383361453 0.0321477973061256 0.0321477973061256 0 0 0.0362065649054437 0.0362065649054437 0 0 0 0 0 0 0 0 0 0 0 0 0.000151014565659547 0.000151014565659547 0 0 0.222764624057662 0.00413542583373977 0.00161857635422567 0.00161857635422567 0 0 0.00548283590477006 0.00548283590477006
9 398.628626781609 398.628626781609 0 0 484.333781539655 484.333781539655 53.8148646155173 53.8148646155173 0 0 59.7942940172414 59.7942940172414 0.44374915208754 0.44374915208754 0 0 0.539155219786361 0.539155219786361 0.0599061355318179 0.0599061355318179 0 0 0.0665623728131311 0.0665623728131311 0.581391863014106 0.581391863014106 0 0 0.677850058468719 0.677850058468719 0.0713526377335494 0.0713526377335494 0 0 0.0704717409714068 0.0704717409714068 0.00694074002322707 0.00694074002322707 0 0 0.25328984519778 0.0367542416031426 0.00693453150377398 0.00693453150377398 0 0 0.0110503746290216 0.0110503746290216 0.339079145025699 0.339079145025699 0 0 0.959728243706331 0.406694552126075 0.0447067223570569 0.0447067223570569 0 0 0.050164451073882 0.050164451073882 0 0 0 0 0 0 0 0 0 0 0 0 0.000212318239982098 0.000212318239982098 0 0 0.236195093185332 0.00576438836022515 0.00223535735652669 0.00223535735652669 0 0 0.00745704327114171 0.00745704327114171
