"time" "age1_M_healthy.S" "age1_F_healthy.S" "age1_M_vulner.S" "age1_F_vulner.S" "age2_M_healthy.S" "age2_F_healthy.S" "age2_M_vulner.S" "age2_F_vulner.S" "age3_M_healthy.S" "age3_F_healthy.S" "age3_M_vulner.S" "age3_F_vulner.S" "age1_M_healthy.E" "age1_F_healthy.E" "age1_M_vulner.E" "age1_F_vulner.E" "age2_M_healthy.E" "age2_F_healthy.E" "age2_M_vulner.E" "age2_F_vulner.E" "age3_M_healthy.E" "age3_F_healthy.E" "age3_M_vulner.E" "age3_F_vulner.E" "age1_M_healthy.A" "age1_F_healthy.A" "age1_M_vulner.A" "age1_F_vulner.A" "age2_M_healthy.A" "age2_F_healthy.A" "age2_M_vulner.A" "age2_F_vulner.A" "age3_M_healthy.A" "age3_F_healthy.A" "age3_M_vulner.A" "age3_F_vulner.A" "age1_M_healthy.I" "age1_F_healthy.I" "age1_M_vulner.I" "age1_F_vulner.I" "age2_M_healthy.I" "age2_F_healthy.I" "age2_M_vulner.I" "age2_F_vulner.I" "age3_M_healthy.I" "age3_F_healthy.I" "age3_M_vulner.I" "age3_F_vulner.I" "age1_M_healthy.R" "age1_F_healthy.R" "age1_M_vulner.R" "age1_F_vulner.R" "age2_M_healthy.R" "age2_F_healthy.R" "age2_M_vulner.R" "age2_F_vulner.R" "age3_M_healthy.R" "age3_F_healthy.R" "age3_M_vulner.R" "age3_F_vulner.R" "age1_M_healthy.Q" "age1_F_healthy.Q" "age1_M_vulner.Q" "age1_F_vulner.Q" "age2_M_healthy.Q" "age2_F_healthy.Q" "age2_M_vulner.Q" "age2_F_vulner.Q" "age3_M_healthy.Q" "age3_F_healthy.Q" "age3_M_vulner.Q" "age3_F_vulner.Q" "age1_M_healthy.D" "age1_F_healthy.D" "age1_M_vulner.D" "age1_F_vulner.D" "age2_M_healthy.D" "age2_F_healthy.D" "age2_M_vulner.D" "age2_F_vulner.D" "age3_M_healthy.D" "age3_F_healthy.D" "age3_M_vulner.D" "age3_F_vulner.D"
10 397.251418392394 397.251418392394 0 0 482.660473346758 482.660473346758 53.6289414829732 53.6289414829732 0 0 59.587712758859 59.587712758859 0.639798737191946 0.639798737191946 0 0 0.777355465688215 0.777355465688215 0.0863728295209128 0.0863728295209128 0 0 0.0959698105787919 0.0959698105787919 1.15479962603083 1.15479962603083 0 0 1.34639138216776 1.34639138216776 0.141725408649238 0.141725408649238 0 0 0.139975712246161 0.139975712246161 0.0149624058742911 0.0149624058742911 0 0 0.260161216090339 0.077477801173679 0.0142708841011103 0.0142708841011103 0 0 0.0218603042756801 0.0218603042756801 0.938463981888429 0.938463981888429 0 0 1.70033995891682 1.12341060474035 0.123010320895808 0.123010320895808 0 0 0.136079999890657 0.136079999890657 0 0 0 0 0 0 0 0 0 0 0 0 0.000556856620895755 0.000556856620895755 0 0 0.255278630378629 0.0148913994717643 0.00567907385979388 0.00567907385979388 0 0 0.0184014141496681 0.0184014141496681
11 396.650385811045 396.650385811045 0 0 481.930218760419 481.930218760419 53.5478020844911 53.5478020844911 0 0 59.4975578716567 59.4975578716567 0.752462004774148 0.752462004774148 0 0 0.91424133580059 0.91424133580059 0.10158237064451 0.10158237064451 0 0 0.112869300716122 0.112869300716122 1.3772549961528 1.3772549961528 0 0 1.60575412051451 1.60575412051451 0.169026749527844 0.169026749527844 0 0 0.166939999533673 0.166939999533673 0.0180353794984586 0.0180353794984586 0 0 0.246835130212595 0.0927115929341983 0.0169673210671329 0.0169673210671329 0 0 0.0258083949212224 0.0258083949212224 1.201140341044 1.201140341044 0 0 2.03502657511859 1.43793730731511 0.157383780901737 0.157383780901737 0 0 0.173666135125943 0.173666135125943 0 0 0 0 0 0 0 0 0 0 0 0 0.000721467485759238 0.000721467485759238 0 0 0.267924077934236 0.0191368830161173 0.00723769336772436 0.00723769336772436 0 0 0.0231582980463148 0.0231582980463148
12 395.944592254498 395.944592254498 0 0 481.072679589215 481.072679589215 53.4525199543573 53.4525199543573 0 0 59.3916888381747 59.3916888381747 0.884157898335118 0.884157898335118 0 0 1.07425184647717 1.07425184647717 0.119361316275241 0.119361316275241 0 0 0.132623684750268 0.132623684750268 1.63506607824379 1.63506607824379 0 0 1.90633840486151 1.90633840486151 0.200667200511738 0.200667200511738 0 0 0.198189827665914 0.198189827665914 0.0216012238684681 0.0216012238684681 0 0 0.240392203399199 0.110363716225943 0.0200946281946643 0.0200946281946643 0 0 0.0304089070136651 0.0304089070136651 1.51366333827232 1.51366333827232 0 0 2.42626112521853 1.81216358675259 0.198270002764267 0.198270002764267 0 0 0.21832048088372 0.21832048088372 0 0 0 0 0 0 0 0 0 0 0 0 0.000919206782108981 0.000919206782108981 0 0 0.280076830828287 0.0242028564674803 0.00908689789683441 0.00908689789683441 0 0 0.0287682615117047 0.0287682615117047
13 395.116517365441 395.116517365441 0 0 480.06656859901 480.06656859901 53.3407298443345 53.3407298443345 0 0 59.2674776048161 59.2674776048161 1.037970726635 1.037970726635 0 0 1.26113443286152 1.26113443286152 0.140126048095725 0.140126048095725 0 0 0.15569560899525 0.15569560899525 1.93458059568058 1.93458059568058 0 0 2.25554510360032 2.25554510360032 0.237425800378981 0.237425800378981 0 0 0.234494617658252 0.234494617658252 0.025745511251094 0.025745511251094 0 0 0.240565145287641 0.130864457707906 0.023730505078207 0.023730505078207 0 0 0.035776197858336 0.035776197858336 1.88403038209935 1.88403038209935 0 0 2.88411327714655 2.25566670367342 0.24671423984111 0.24671423984111 0 0 0.271183010947909 0.271183010947909 0 0 0 0 0 0 0 0 0 0 0 0 0.00115541889346826 0.00115541889346826 0 0 0.292073442093757 0.0302207031466199 0.0112735622715095 0.0112735622715095 0 0 0.0353729597241773 0.0353729597241773
14 394.145893244129 394.145893244129 0 0 478.887260291616 478.887260291616 53.2096955879574 53.2096955879574 0 0 59.1218839866193 59.1218839866193 1.2174074073905 1.2174074073905 0 0 1.47914999997945 1.47914999997945 0.164349999997717 0.164349999997717 0 0 0.182611111108575 0.182611111108575 2.28304048943189 2.28304048943189 0 0 2.66181766154218 2.66181766154218 0.280191332793914 0.280191332793914 0 0 0.276732180537199 0.276732180537199 0.0305669010718636 0.0305669010718636 0 0 0.247257300692912 0.154706665603566 0.0279632429463225 0.0279632429463225 0 0 0.0420395001870943 0.0420395001870943 2.32165558593949 2.32165558593949 0 0 3.42027292713163 2.77972043425352 0.303946957001403 0.303946957001403 0 0 0.333594785873457 0.333594785873457 0 0 0 0 0 0 0 0 0 0 0 0 0.00143637203754039 0.00143637203754039 0 0 0.30424181903744 0.0373449470048947 0.0138528793032673 0.0138528793032673 0 0 0.0431384356743686 0.0431384356743686
15 393.009381491795 393.009381491795 0 0 477.506398512531 477.506398512531 53.0562665013924 53.0562665013924 0 0 58.9514072237693 58.9514072237693 1.42642817014178 1.42642817014178 0 0 1.73311022672227 1.73311022672227 0.192567802969141 0.192567802969141 0 0 0.213964225521268 0.213964225521268 2.6886847430496 2.6886847430496 0 0 3.1347619845101 3.1347619845101 0.329974945737906 0.329974945737906 0 0 0.325901180975709 0.325901180975709 0.0361786138653552 0.0361786138653552 0 0 0.260534517280268 0.182452793769392 0.0328929861468248 0.0328929861468248 0 0 0.0493447897118448 0.0493447897118448 2.83755759119223 2.83755759119223 0 0 4.04828592196894 3.39752007974133 0.37140833038698 0.37140833038698 0 0 0.407124393164114 0.407124393164114 0 0 0 0 0 0 0 0 0 0 0 0 0.00176938995593418 0.00176938995593418 0 0 0.316908836987373 0.0457564027258655 0.016889433366811 0.016889433366811 0 0 0.0522581868577995 0.0522581868577995
16 391.680214148995 391.680214148995 0 0 475.891460191029 475.891460191029 52.8768289101144 52.8768289101144 0 0 58.7520321223493 58.7520321223493 1.66947175781689 1.66947175781689 0 0 2.02840818574752 2.02840818574752 0.22537868730528 0.22537868730528 0 0 0.250420763672533 0.250420763672533 3.16085806780999 3.16085806780999 0 0 3.68527315633301 3.68527315633301 0.387923490140317 0.387923490140317 0 0 0.383134311249696 0.383134311249696 0.0427100440987755 0.0427100440987755 0 0 0.280617260478165 0.214742444061624 0.0386330469814986 0.0386330469814986 0 0 0.0578567060019106 0.0578567060019106 3.44458297247624 3.44458297247624 0 0 4.78383258268196 4.12445010015246 0.450777388147951 0.450777388147951 0 0 0.49359933370716 0.49359933370716 0 0 0 0 0 0 0 0 0 0 0 0 0.00216300880300951 0.00216300880300951 0 0 0.330408623730296 0.0556659226763376 0.0204584773106159 0.0204584773106159 0 0 0.0629567630194355 0.0629567630194355
17 390.127850156831 390.127850156831 0 0 474.00533794055 474.00533794055 52.6672597711722 52.6672597711722 0 0 58.5191775235246 58.5191775235246 1.95145900730453 1.95145900730453 0 0 2.371022693875 2.371022693875 0.263446965986111 0.263446965986111 0 0 0.292718851095679 0.292718851095679 3.7101105338215 3.7101105338215 0 0 4.32565159966006 4.32565159966006 0.455331747332639 0.455331747332639 0 0 0.449710367735939 0.449710367735939 0.0503083089058414 0.0503083089058414 0 0 0.307875691600863 0.252299407670086 0.0453110834704437 0.0453110834704437 0 0 0.0677601095763363 0.0677601095763363 4.15764484773234 4.15764484773234 0 0 5.64502199293856 4.97836995806617 0.544003134913132 0.544003134913132 0 0 0.595139541178686 0.595139541178686 0 0 0 0 0 0 0 0 0 0 0 0 0.00262714540480031 0.00262714540480031 0 0 0.345090081375854 0.0673184001790239 0.0246472971254907 0.0246472971254907 0 0 0.0754936068887102 0.0754936068887102
18 388.317650269254 388.317650269254 0 0 471.805945077143 471.805945077143 52.4228827863493 52.4228827863493 0 0 58.2476475403881 58.2476475403881 2.27777972775523 2.27777972775523 0 0 2.7675023692226 2.7675023692226 0.307500263246956 0.307500263246956 0 0 0.341666959163284 0.341666959163284 4.34827236671048 4.34827236671048 0 0 5.06969028209654 5.06969028209654 0.533651608641741 0.533651608641741 0 0 0.527063317177028 0.527063317177028 0.059139584117771 0.059139584117771 0 0 0.342824989547459 0.295937245591954 0.0530699256643934 0.0530699256643934 0 0 0.0792607730082543 0.0792607730082543 4.99398476889789 4.99398476889789 0 0 6.65271297665633 5.97992785474256 0.653338708347242 0.653338708347242 0 0 0.714194153782696 0.714194153782696 0 0 0 0 0 0 0 0 0 0 0 0 0.00317328326473981 0.00317328326473981 0 0 0.361324305333599 0.0809971712028655 0.0295567077503934 0.0295567077503934 0 0 0.0901672564806543 0.0901672564806543
19 386.210617369079 386.210617369079 0 0 469.245900103431 469.245900103431 52.1384333448257 52.1384333448257 0 0 57.9315926053618 57.9315926053618 2.65424478983642 2.65424478983642 0 0 3.22490741965125 3.22490741965125 0.358323046627916 0.358323046627916 0 0 0.398136718475463 0.398136718475463 5.08849197477133 5.08849197477133 0 0 5.93271905240385 5.93271905240385 0.6244967423583 0.6244967423583 0 0 0.616786906032888 0.616786906032888 0.0693900493776312 0.0693900493776312 0 0 0.386120081503495 0.346562554267623 0.0620679190588407 0.0620679190588407 0 0 0.0925853039210285 0.0925853039210285 5.97344115066005 5.97344115066005 0 0 7.83084171290994 7.15288232037055 0.781376370410982 0.781376370410982 0 0 0.853578985625902 0.853578985625902 0 0 0 0 0 0 0 0 0 0 0 0 0.00381466627574695 0.00381466627574695 0 0 0.379511630100707 0.0970285498759637 0.0353025767183215 0.0353025767183215 0 0 0.107319480582895 0.107319480582895
20 383.763228051964 383.763228051964 0 0 466.272322083136 466.272322083136 51.8080357870152 51.8080357870152 0 0 57.5644842077946 57.5644842077946 3.08698463348377 3.08698463348377 0 0 3.75068632968278 3.75068632968278 0.416742925520309 0.416742925520309 0 0 0.463047695022565 0.463047695022565 5.94522947575001 5.94522947575001 0 0 6.93159709331762 6.93159709331762 0.729641799296592 0.729641799296592 0 0 0.720633875848485 0.720633875848485 0.0812663468144263 0.0812663468144263 0 0 0.438548681388925 0.405175397310565 0.0724786897792481 0.0724786897792481 0 0 0.107980031480759 0.107980031480759 7.11872498959391 7.11872498959391 0 0 9.20675731307125 8.52443257242068 0.931083422801809 0.931083422801809 0 0 1.01651481742877 1.01651481742877 0 0 0 0 0 0 0 0 0 0 0 0 0.00456650239373586 0.00456650239373586 0 0 0.400088499402974 0.115786524131904 0.042017375586882 0.042017375586882 0 0 0.127339372424801 0.127339372424801
21 380.927417729568 380.927417729568 0 0 462.826812541426 462.826812541426 51.4252013934918 51.4252013934918 0 0 57.1391126594352 57.1391126594352 3.58229235541417 3.58229235541417 0 0 4.35248521182821 4.35248521182821 0.483609467980913 0.483609467980913 0 0 0.537343853312125 0.537343853312125 6.93416345330204 6.93416345330204 0 0 8.08460420805442 8.08460420805442 0.851010969268888 0.851010969268888 0 0 0.840504661006308 0.840504661006308 0.0949950648235671 0.0949950648235671 0 0 0.501020043488521 0.472864186006699 0.0844897836582477 0.0844897836582477 0 0 0.125707893182982 0.125707893182982 8.45568523013485 8.45568523013485 0 0 10.8115441514242 10.1255365214113 1.10583673352242 1.10583673352242 0 0 1.20666390894442 1.20666390894442 0 0 0 0 0 0 0 0 0 0 0 0 0.00544616675696429 0.00544616675696429 0 0 0.423533843779055 0.137697331273709 0.0498516520777951 0.0498516520777951 0 0 0.150667024118907 0.150667024118907
22 377.650788002457 377.650788002457 0 0 458.845707422985 458.845707422985 50.9828563803317 50.9828563803317 0 0 56.6476182003685 56.6476182003685 4.14638171187886 4.14638171187886 0 0 5.03785377993281 5.03785377993281 0.559761531103646 0.559761531103646 0 0 0.621957256781829 0.621957256781829 8.07199208246233 8.07199208246233 0 0 9.41120895068903 9.41120895068903 0.990653573756741 0.990653573756741 0 0 0.978423282722706 0.978423282722706 0.110820975133621 0.110820975133621 0 0 0.574547779475563 0.550793680049752 0.0982999619057503 0.0982999619057503 0 0 0.14604310874211 0.14604310874211 10.0135438346392 10.0135438346392 0 0 12.6803073138653 11.9911925605188 1.30945325412193 1.30945325412193 0 0 1.42816179590583 1.42816179590583 0 0 0 0 0 0 0 0 0 0 0 0 0.00647339342936584 0.00647339342936584 0 0 0.450374753052517 0.163243605824814 0.0589752987802883 0.0589752987802883 0 0 0.177796355479034 0.177796355479034
23 373.87712308541 373.87712308541 0 0 454.260704548773 454.260704548773 50.4734116165303 50.4734116165303 0 0 56.0815684628114 56.0815684628114 4.78504377832429 4.78504377832429 0 0 5.81382819066401 5.81382819066401 0.645980910073779 0.645980910073779 0 0 0.717756566748643 0.717756566748643 9.37608384573748 9.37608384573748 0 0 10.9316613928712 10.9316613928712 1.1507011992496 1.1507011992496 0 0 1.13649501160454 1.13649501160454 0.129003472605669 0.129003472605669 0 0 0.660223637433392 0.64018315959607 0.114114588313914 0.114114588313914 0 0 0.169262693517627 0.169262693517627 11.8250753762177 11.8250753762177 0 0 14.8523911344955 14.1606550012042 1.54621322222214 1.54621322222214 0 0 1.68564068728647 1.68564068728647 0 0 0 0 0 0 0 0 0 0 0 0 0.00767044170518107 0.00767044170518107 0 0 0.481191095763168 0.192967706891792 0.0695784636102711 0.0695784636102711 0 0 0.209276578031269 0.209276578031269
24 369.547290856253 369.547290856253 0 0 448.999958390347 448.999958390347 49.8888842655942 49.8888842655942 0 0 55.4320936284379 55.4320936284379 5.50319077547756 5.50319077547756 0 0 6.68637679220523 6.68637679220523 0.74293075468947 0.74293075468947 0 0 0.825478616321633 0.825478616321633 10.8639510193238 10.8639510193238 0 0 12.6663792566207 12.6663792566207 1.33330307964428 1.33330307964428 0 0 1.31684254779682 1.31684254779682 0.149810830269266 0.149810830269266 0 0 0.759180323965413 0.742272896340813 0.132138791311056 0.132138791311056 0 0 0.195634411477273 0.195634411477273 13.9266943047298 13.9266943047298 0 0 17.3714867318887 16.6775390337414 1.82087122609681 1.82087122609681 0 0 1.9842391783793 1.9842391783793 0 0 0 0 0 0 0 0 0 0 0 0 0.00906221394667537 0.00906221394667537 0 0 0.516618504972635 0.227473630744576 0.081871882664233 0.081871882664233 0 0 0.245711617587027 0.245711617587027
25 364.60065787768 364.60065787768 0 0 442.989799321382 442.989799321382 49.2210888134869 49.2210888134869 0 0 54.690098681652 54.690098681652 6.30425719040483 6.30425719040483 0 0 7.65967248634187 7.65967248634187 0.851074720704653 0.851074720704653 0 0 0.945638578560725 0.945638578560725 12.5524852776507 12.5524852776507 0 0 14.6350566987154 14.6350566987154 1.54053228407531 1.54053228407531 0 0 1.52151336698796 1.52151336698796 0.173511495919803 0.173511495919803 0 0 0.872539058765721 0.858274867561549 0.152567650314584 0.152567650314584 0 0 0.225400033451229 0.225400033451229 16.3584118534898 16.3584118534898 0 0 20.2855832139576 19.5897697018664 2.13865013291209 2.13865013291209 0 0 2.32959266623415 2.32959266623415 0 0 0 0 0 0 0 0 0 0 0 0 0.0106763048544859 0.0106763048544859 0 0 0.557349220837677 0.267426924133021 0.0960863985065062 0.0960863985065062 0 0 0.287756673113873 0.287756673113873
