"time" "age1_M_healthy.S" "age1_F_healthy.S" "age1_M_vulner.S" "age1_F_vulner.S" "age2_M_healthy.S" "age2_F_healthy.S" "age2_M_vulner.S" "age2_F_vulner.S" "age3_M_healthy.S" "age3_F_healthy.S" "age3_M_vulner.S" "age3_F_vulner.S" "age1_M_healthy.E" "age1_F_healthy.E" "age1_M_vulner.E" "age1_F_vulner.E" "age2_M_healthy.E" "age2_F_healthy.E" "age2_M_vulner.E" "age2_F_vulner.E" "age3_M_healthy.E" "age3_F_healthy.E" "age3_M_vulner.E" "age3_F_vulner.E" "age1_M_healthy.A" "age1_F_healthy.A" "age1_M_vulner.A" "age1_F_vulner.A" "age2_M_healthy.A" "age2_F_healthy.A" "age2_M_vulner.A" "age2_F_vulner.A" "age3_M_healthy.A" "age3_F_healthy.A" "age3_M_vulner.A" "age3_F_vulner.A" "age1_M_healthy.I" "age1_F_healthy.I" "age1_M_vulner.I" "age1_F_vulner.I" "age2_M_healthy.I" "age2_F_healthy.I" "age2_M_vulner.I" "age2_F_vulner.I" "age3_M_healthy.I" "age3_F_healthy.I" "age3_M_vulner.I" "age3_F_vulner.I" "age1_M_healthy.R" "age1_F_healthy.R" "age1_M_vulner.R" "age1_F_vulner.R" "age2_M_healthy.R" "age2_F_healthy.R" "age2_M_vulner.R" "age2_F_vulner.R" "age3_M_healthy.R" "age3_F_healthy.R" "age3_M_vulner.R" "age3_F_vulner.R" "age1_M_healthy.Q" "age1_F_healthy.Q" "age1_M_vulner.Q" "age1_F_vulner.Q" "age2_M_healthy.Q" "age2_F_healthy.Q" "age2_M_vulner.Q" "age2_F_vulner.Q" "age3_M_healthy.Q" "age3_F_healthy.Q" "age3_M_vulner.Q" "age3_F_vulner.Q" "age1_M_healthy.D" "age1_F_healthy.D" "age1_M_vulner.D" "age1_F_vulner.D" "age2_M_healthy.D" "age2_F_healthy.D" "age2_M_vulner.D" "age2_F_vulner.D" "age3_M_healthy.D" "age3_F_healthy.D" "age3_M_vulner.D" "age3_F_vulner.D"
0 400 400 0 0 486 486 54 54 0 0 60 60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 399.891642330602 399.891642330602 0 0 485.868345431681 485.868345431681 53.9853717146313 53.9853717146313 0 0 59.9837463495903 59.9837463495903 0.0843047935943714 0.0843047935943714 0 0 0.102430324217161 0.102430324217161 0.0113811471352401 0.0113811471352401 0 0 0.0126457190391557 0.0126457190391557 0.0226927958786974 0.0226927958786974 0 0 0.0264577370131177 0.0264577370131177 0.00278502494874923 0.00278502494874923 0 0 0.0027506419246906 0.0027506419246906 0.000231517592844729 0.000231517592844729 0 0 0.845042736229105 0.00137788056348163 0.000298019691246342 0.000298019691246342 0 0 0.000619904062996976 0.000619904062996976 0.00112774313536537 0.00112774313536537 0 0 0.111718336748745 0.00136411721859701 0.000153415940668088 0.000153415940668088 0 0 0.00019219328904488 0.00019219328904488 0 0 0 0 0 0 0 0 0 0 0 0 8.19196835700337e-07 8.19196835700337e-07 0 0 0.0460054341105801 2.4509306351697e-05 1.06776528416766e-05 1.06776528416766e-05 0 0 4.51920938290314e-05 4.51920938290314e-05
2 399.785247619405 399.785247619405 0 0 485.739075857577 485.739075857577 53.9710084286197 53.9710084286197 0 0 59.9677871429107 59.9677871429107 0.133471615913507 0.133471615913507 0 0 0.162168013334912 0.162168013334912 0.0180186681483235 0.0180186681483235 0 0 0.0200207423870261 0.0200207423870261 0.0729095443321336 0.0729095443321336 0 0 0.085005900550874 0.085005900550874 0.00894798953167095 0.00894798953167095 0 0 0.00883752052510711 0.00883752052510711 0.000751518455505978 0.000751518455505978 0 0 0.71614991629389 0.00437956898654424 0.000921939936447447 0.000921939936447447 0 0 0.00180052900949118 0.00180052900949118 0.00761413014934029 0.00761413014934029 0 0 0.21266269749034 0.0092064720602311 0.00103283360920171 0.00103283360920171 0 0 0.00127055675388921 0.00127055675388921 0 0 0 0 0 0 0 0 0 0 0 0 5.57174466458794e-06 5.57174466458794e-06 0 0 0.0849376147530941 0.000164187490548724 7.01401547019014e-05 7.01401547019014e-05 0 0 0.000283508413759181 0.000283508413759181
3 399.671007570864 399.671007570864 0 0 485.6002741986 485.6002741986 53.9555860220667 53.9555860220667 0 0 59.9506511356296 59.9506511356296 0.169150603657624 0.169150603657624 0 0 0.205517983444013 0.205517983444013 0.0228353314937792 0.0228353314937792 0 0 0.0253725905486436 0.0253725905486436 0.136250583811673 0.136250583811673 0 0 0.1588557943077 0.1588557943077 0.0167216625587053 0.0167216625587053 0 0 0.0165152222802028 0.0165152222802028 0.00141877532478149 0.00141877532478149 0 0 0.608593999069669 0.00809838987035171 0.00166097011006598 0.00166097011006598 0 0 0.00306254860015234 0.00306254860015234 0.0221561351660249 0.0221561351660249 0 0 0.308782615217109 0.0267795158283923 0.0029972559571953 0.0029972559571953 0 0 0.00362841131280797 0.00362841131280797 0 0 0 0 0 0 0 0 0 0 0 0 1.633117545435e-05 1.633117545435e-05 0 0 0.11797540936121 0.000474117949244928 0.000198757813554448 0.000198757813554448 0 0 0.000770091628526965 0.000770091628526965
4 399.543076158432 399.543076158432 0 0 485.444837532495 485.444837532495 53.9383152813883 53.9383152813883 0 0 59.9314614237648 59.9314614237648 0.201273986849988 0.201273986849988 0 0 0.244547894022735 0.244547894022735 0.0271719882247484 0.0271719882247484 0 0 0.0301910980274982 0.0301910980274982 0.20728932979317 0.20728932979317 0 0 0.24168051405431 0.24168051405431 0.02544005411098 0.02544005411098 0 0 0.0251259793688691 0.0251259793688691 0.00217969199246015 0.00217969199246015 0 0 0.518814949696616 0.012197931076213 0.0024420891961728 0.0024420891961728 0 0 0.00428227570097945 0.00428227570097945 0.0461465777913024 0.0461465777913024 0 0 0.404026233561915 0.0557558937645525 0.00622691354280429 0.00622691354280429 0 0 0.00743379205319492 0.00743379205319492 0 0 0 0 0 0 0 0 0 0 0 0 3.4255141338415e-05 3.4255141338415e-05 0 0 0.146092876169858 0.000980234587624111 0.000403673537009547 0.000403673537009547 0 0 0.0015054310846972 0.0015054310846972
5 399.397144105754 399.397144105754 0 0 485.267530088491 485.267530088491 53.9186144542768 53.9186144542768 0 0 59.9095716158631 59.9095716158631 0.234613950382975 0.234613950382975 0 0 0.285055949715315 0.285055949715315 0.0316728833017017 0.0316728833017017 0 0 0.0351920925574463 0.0351920925574463 0.284624884063672 0.284624884063672 0 0 0.331846739828782 0.331846739828782 0.0349312357714507 0.0349312357714507 0 0 0.0344999859471118 0.0344999859471118 0.00302034203137807 0.00302034203137807 0 0 0.444009710962389 0.0165947552706984 0.00325106858577896 0.00325106858577896 0 0 0.00546607037075731 0.00546607037075731 0.0805365289128772 0.0805365289128772 0 0 0.501451338318036 0.0972736599827592 0.0108422790017439 0.0108422790017439 0 0 0.0127897072859845 0.0127897072859845 0 0 0 0 0 0 0 0 0 0 0 0 6.01888552048416e-05 6.01888552048416e-05 0 0 0.170106172684499 0.00169880671146674 0.000688079062549334 0.000688079062549334 0 0 0.0024805279756163 0.0024805279756163
6 399.229323423344 399.229323423344 0 0 485.063627959363 485.063627959363 53.8959586621514 53.8959586621514 0 0 59.8843985135016 59.8843985135016 0.271711976141021 0.271711976141021 0 0 0.330130051011341 0.330130051011341 0.0366811167790379 0.0366811167790379 0 0 0.0407567964211532 0.0407567964211532 0.368698235520922 0.368698235520922 0 0 0.429868624595985 0.429868624595985 0.0452493289048405 0.0452493289048405 0 0 0.0446906952146573 0.0446906952146573 0.00394528418924266 0.00394528418924266 0 0 0.381913606703159 0.0213186444125192 0.00409815370180248 0.00409815370180248 0 0 0.00666066020641297 0.00666066020641297 0.126226138821706 0.126226138821706 0 0 0.603754319274354 0.152409586773629 0.0169575911008397 0.0169575911008397 0 0 0.0198007667410708 0.0198007667410708 0 0 0 0 0 0 0 0 0 0 0 0 9.49419832644273e-05 9.49419832644273e-05 0 0 0.190705439052393 0.00264513384375746 0.00105514736206074 0.00105514736206074 0 0 0.00369256791512938 0.00369256791512938
7 399.035612949994 399.035612949994 0 0 484.828269734243 484.828269734243 53.8698077482492 53.8698077482492 0 0 59.8553419424992 59.8553419424992 0.314184282398396 0.314184282398396 0 0 0.381733903114052 0.381733903114052 0.0424148781237835 0.0424148781237835 0 0 0.0471276423597594 0.0471276423597594 0.460847792707992 0.460847792707992 0 0 0.537306631043637 0.537306631043637 0.0565585927414354 0.0565585927414354 0 0 0.0558603385100597 0.0558603385100597 0.00496839461284231 0.00496839461284231 0 0 0.330673646920071 0.0264523619052585 0.00500360915998001 0.00500360915998001 0 0 0.00792049635834444 0.00792049635834444 0.184247159098763 0.184247159098763 0 0 0.71353779902839 0.222399882568258 0.0247055204444651 0.0247055204444651 0 0 0.028600430641617 0.028600430641617 0 0 0 0 0 0 0 0 0 0 0 0 0.000139421187566303 0.000139421187566303 0 0 0.208478285650607 0.00383748712555197 0.00150965128108668 0.00150965128108668 0 0 0.00514914963105355 0.00514914963105355
8 398.811614090596 398.811614090596 0 0 484.556111120074 484.556111120074 53.8395679022304 53.8395679022304 0 0 59.8217421135893 59.8217421135893 0.363311899570732 0.363311899570732 0 0 0.44142395797844 0.44142395797844 0.0490471064420489 0.0490471064420489 0 0 0.0544967849356099 0.0544967849356099 0.562913520894899 0.562913520894899 0 0 0.656305991407008 0.656305991407008 0.0690848412007376 0.0690848412007376 0 0 0.0682319419266545 0.0682319419266545 0.00610902703471179 0.00610902703471179 0 0 0.28876732446097 0.0321065283768378 0.00599192632154442 0.00599192632154442 0 0 0.00929784676881504 0.00929784676881504 0.255856760716389 0.255856760716389 0 0 0.833463393833842 0.308753367540289 0.0342495946807705 0.0342495946807705 0 0 0.039362702323485 0.039362702323485 0 0 0 0 0 0 0 0 0 0 0 0 0.000194701187602203 0.000194701187602203 0 0 0.223928212246006 0.00529903462369223 0.00205862912448368 0.00205862912448368 0 0 0.00686861045608579 0.00686861045608579
9 398.552350746003 398.552350746003 0 0 484.241106156394 484.241106156394 53.8045673507104 53.8045673507104 0 0 59.7828526119004 59.7828526119004 0.420314568565212 0.420314568565212 0 0 0.510682200806733 0.510682200806733 0.0567424667563036 0.0567424667563036 0 0 0.0630471852847818 0.0630471852847818 0.677086517927711 0.677086517927711 0 0 0.7894213265839 0.7894213265839 0.0830969817456736 0.0830969817456736 0 0 0.0820710930821468 0.0820710930821468 0.0073905650525144 0.0073905650525144 0 0 0.254945766528161 0.0384101296428245 0.0070898009512231 0.0070898009512231 0 0 0.0108414429663066 0.0108414429663066 0.342595531378645 0.342595531378645 0 0 0.966354898036996 0.413321229956057 0.0457917129155489 0.0457917129155489 0 0 0.0523082900566903 0.0523082900566903 0 0 0 0 0 0 0 0 0 0 0 0 0.000262071072891202 0.000262071072891202 0 0 0.237489651650535 0.00705895661681033 0.00271168692084227 0.00271168692084227 0 0 0.00887937670962055 0.00887937670962055
