"time" "age1_M_healthy.S" "age1_F_healthy.S" "age1_M_vulner.S" "age1_F_vulner.S" "age2_M_healthy.S" "age2_F_healthy.S" "age2_M_vulner.S" "age2_F_vulner.S" "age3_M_healthy.S" "age3_F_healthy.S" "age3_M_vulner.S" "age3_F_vulner.S" "age1_M_healthy.E" "age1_F_healthy.E" "age1_M_vulner.E" "age1_F_vulner.E" "age2_M_healthy.E" "age2_F_healthy.E" "age2_M_vulner.E" "age2_F_vulner.E" "age3_M_healthy.E" "age3_F_healthy.E" "age3_M_vulner.E" "age3_F_vulner.E" "age1_M_healthy.A" "age1_F_healthy.A" "age1_M_vulner.A" "age1_F_vulner.A" "age2_M_healthy.A" "age2_F_healthy.A" "age2_M_vulner.A" "age2_F_vulner.A" "age3_M_healthy.A" "age3_F_healthy.A" "age3_M_vulner.A" "age3_F_vulner.A" "age1_M_healthy.I" "age1_F_healthy.I" "age1_M_vulner.I" "age1_F_vulner.I" "age2_M_healthy.I" "age2_F_healthy.I" "age2_M_vulner.I" "age2_F_vulner.I" "age3_M_healthy.I" "age3_F_healthy.I" "age3_M_vulner.I" "age3_F_vulner.I" "age1_M_healthy.R" "age1_F_healthy.R" "age1_M_vulner.R" "age1_F_vulner.R" "age2_M_healthy.R" "age2_F_healthy.R" "age2_M_vulner.R" "age2_F_vulner.R" "age3_M_healthy.R" "age3_F_healthy.R" "age3_M_vulner.R" "age3_F_vulner.R" "age1_M_healthy.Q" "age1_F_healthy.Q" "age1_M_vulner.Q" "age1_F_vulner.Q" "age2_M_healthy.Q" "age2_F_healthy.Q" "age2_M_vulner.Q" "age2_F_vulner.Q" "age3_M_healthy.Q" "age3_F_healthy.Q" "age3_M_vulner.Q" "age3_F_vulner.Q" "age1_M_healthy.D" "age1_F_healthy.D" "age1_M_vulner.D" "age1_F_vulner.D" "age2_M_healthy.D" "age2_F_healthy.D" "age2_M_vulner.D" "age2_F_vulner.D" "age3_M_healthy.D" "age3_F_healthy.D" "age3_M_vulner.D" "age3_F_vulner.D"
10 397.900327408952 397.900327408952 0 0 483.448897801876 483.448897801876 53.7165442002085 53.7165442002085 0 0 59.6850491113428 59.6850491113428 0.680356521289959 0.680356521289959 0 0 0.826633173367301 0.826633173367301 0.0918481303741445 0.0918481303741445 0 0 0.102053478193494 0.102053478193494 0.919341332465572 0.919341332465572 0 0 1.07186841717009 1.07186841717009 0.112828254438957 0.112828254438957 0 0 0.11143531302613 0.11143531302613 0.010282518039762 0.010282518039762 0 0 0.236440321320229 0.0537568923302552 0.0100101662952242 0.0100101662952242 0 0 0.0156372601527112 0.0156372601527112 0.489336706284116 0.489336706284116 0 0 1.16622407158443 0.589294727342054 0.0651090084245901 0.0651090084245901 0 0 0.0738505164226707 0.0738505164226707 0 0 0 0 0 0 0 0 0 0 0 0 0.000355512968892855 0.000355512968892855 0 0 0.249936214681644 0.00954898791398945 0.00366024025860537 0.00366024025860537 0 0 0.0119743208622396 0.0119743208622396
11 397.372746834724 397.372746834724 0 0 482.80788740419 482.80788740419 53.6453208226878 53.6453208226878 0 0 59.6059120252087 59.6059120252087 0.831279998813854 0.831279998813854 0 0 1.01000519855883 1.01000519855883 0.11222279983987 0.11222279983987 0 0 0.124691999822078 0.124691999822078 1.13842197923279 1.13842197923279 0 0 1.32729653487823 1.32729653487823 0.139715424724025 0.139715424724025 0 0 0.137990542937308 0.137990542937308 0.0127847761731882 0.0127847761731882 0 0 0.220578654832894 0.0664551083171613 0.0123137601997253 0.0123137601997253 0 0 0.0191382637597319 0.0191382637597319 0.644295960556501 0.644295960556501 0 0 1.37290082076641 0.775811559483401 0.0856544415295769 0.0856544415295769 0 0 0.0968267543903845 0.0968267543903845 0 0 0 0 0 0 0 0 0 0 0 0 0.000470450499220803 0.000470450499220803 0 0 0.261331386773428 0.0125441945721727 0.00477275101900307 0.00477275101900307 0 0 0.0154404138818308 0.0154404138818308
12 396.728468759449 396.728468759449 0 0 482.025089542731 482.025089542731 53.5583432825257 53.5583432825257 0 0 59.5092703139174 59.5092703139174 1.01540653806609 1.01540653806609 0 0 1.2337189437503 1.2337189437503 0.137079882638922 0.137079882638922 0 0 0.152310980709913 0.152310980709913 1.40393589718974 1.40393589718974 0 0 1.63686162558713 1.63686162558713 0.172301223746013 0.172301223746013 0 0 0.170174048144211 0.170174048144211 0.0158184863040532 0.0158184863040532 0 0 0.211874496036136 0.081845851996913 0.0151092500441009 0.0151092500441009 0 0 0.0234026712500476 0.0234026712500476 0.835757340743317 0.835757340743317 0 0 1.62034213317776 1.00624470544074 0.111026987669511 0.111026987669511 0 0 0.12516151050086 0.12516151050086 0 0 0 0 0 0 0 0 0 0 0 0 0.000612978247344667 0.000612978247344667 0 0 0.272113258717587 0.0162393304938287 0.00613937337577567 0.00613937337577567 0 0 0.0196804754775493 0.0196804754775493
13 395.942128772049 395.942128772049 0 0 481.069686458039 481.069686458039 53.4521873842266 53.4521873842266 0 0 59.3913193158073 59.3913193158073 1.23978973740088 1.23978973740088 0 0 1.50634453094207 1.50634453094207 0.167371614549119 0.167371614549119 0 0 0.185968460610132 0.185968460610132 1.72628973501756 1.72628973501756 0 0 2.01269689560002 2.01269689560002 0.211862831115791 0.211862831115791 0 0 0.209247240608189 0.209247240608189 0.019501994305888 0.019501994305888 0 0 0.210234611148365 0.100533962705753 0.0185074291801919 0.0185074291801919 0 0 0.0285994065958117 0.0285994065958117 1.07150077753596 1.07150077753596 0 0 1.91840108091652 1.28995447981718 0.14225607255141 0.14225607255141 0 0 0.160002003880454 0.160002003880454 0 0 0 0 0 0 0 0 0 0 0 0 0.000788983690874076 0.000788983690874076 0 0 0.282636423353695 0.0207836728956402 0.00781466837689477 0.00781466837689477 0 0 0.0248635724980875 0.0248635724980875
14 394.983108465812 394.983108465812 0 0 479.904476785961 479.904476785961 53.3227196428846 53.3227196428846 0 0 59.2474662698718 59.2474662698718 1.51286975147406 1.51286975147406 0 0 1.83813674804098 1.83813674804098 0.204237416448998 0.204237416448998 0 0 0.226930462721109 0.226930462721109 2.11800293433092 2.11800293433092 0 0 2.46939887570855 2.46939887570855 0.259936723758794 0.259936723758794 0 0 0.256727628403748 0.256727628403748 0.0239779927203155 0.0239779927203155 0 0 0.215796846685035 0.123246264181381 0.0226409342428629 0.0226409342428629 0 0 0.0349301892566984 0.0349301892566984 1.36103519883505 1.36103519883505 0 0 2.27893413283507 1.63838160283765 0.180599938735245 0.180599938735245 0 0 0.202749687869024 0.202749687869024 0 0 0 0 0 0 0 0 0 0 0 0 0.0010056568278933 0.0010056568278933 0 0 0.293256610769074 0.0263597232701485 0.00986534392951136 0.00986534392951136 0 0 0.0311957618776564 0.0311957618776564
15 393.814578688214 393.814578688214 0 0 478.48471310618 478.48471310618 53.1649681229089 53.1649681229089 0 0 59.0721868032321 59.0721868032321 1.84468941410049 1.84468941410049 0 0 2.2412976381321 2.2412976381321 0.249033070903566 0.249033070903566 0 0 0.276703412115074 0.276703412115074 2.59409779312984 2.59409779312984 0 0 3.02448219971729 3.02448219971729 0.318366547338662 0.318366547338662 0 0 0.314436096136951 0.314436096136951 0.0294180269124494 0.0294180269124494 0 0 0.228935783983892 0.150854100642553 0.0276683230049868 0.0276683230049868 0 0 0.0426357277752201 0.0426357277752201 1.71594432381922 1.71594432381922 0 0 2.71622901351602 2.06546314293344 0.227591312798393 0.227591312798393 0 0 0.255110747782731 0.255110747782731 0 0 0 0 0 0 0 0 0 0 0 0 0.00127175382403692 0.00127175382403692 0 0 0.304342258470737 0.0331898123946602 0.0123726230455073 0.0123726230455073 0 0 0.0389272129579318 0.0389272129579318
16 392.392414648321 392.392414648321 0 0 476.756783797711 476.756783797711 52.9729759775234 52.9729759775234 0 0 58.8588621972482 58.8588621972482 2.24711680089626 2.24711680089626 0 0 2.73024691308895 2.73024691308895 0.303360768120995 0.303360768120995 0 0 0.337067520134439 0.337067520134439 3.17254309659788 3.17254309659788 0 0 3.69889683762435 3.69889683762435 0.389357561855195 0.389357561855195 0 0 0.384550678375501 0.384550678375501 0.0360276496660692 0.0360276496660692 0 0 0.250273672379183 0.184398892085836 0.0337786408463897 0.0337786408463897 0 0 0.0520024724218302 0.0520024724218302 2.15029989216905 2.15029989216905 0 0 3.24751207564372 2.58812956761549 0.285091977818351 0.285091977818351 0 0 0.319156427774835 0.319156427774835 0 0 0 0 0 0 0 0 0 0 0 0 0.0015979123492503 0.0015979123492503 0 0 0.316286703553188 0.0415439918747606 0.0154350738356683 0.0154350738356683 0 0 0.0483607040451722 0.0483607040451722
17 390.664024421988 390.664024421988 0 0 474.656789672715 474.656789672715 52.7396432969683 52.7396432969683 0 0 58.5996036632982 58.5996036632982 2.73405362522469 2.73405362522469 0 0 3.321875154648 3.321875154648 0.369097239405333 0.369097239405333 0 0 0.410108043783704 0.410108043783704 3.87473112380089 3.87473112380089 0 0 4.51758424206785 4.51758424206785 0.475535183375564 0.475535183375564 0 0 0.469664378642532 0.469664378642532 0.0440520152653047 0.0440520152653047 0 0 0.280695732301308 0.225119486289134 0.0411962192450221 0.0411962192450221 0 0 0.0633694122897202 0.0633694122897202 2.68114179515207 2.68114179515207 0 0 3.89353430817054 3.22688224653207 0.355356170158695 0.355356170158695 0 0 0.397393059188594 0.397393059188594 0 0 0 0 0 0 0 0 0 0 0 0 0.00199701856932465 0.00199701856932465 0 0 0.329520890097217 0.0517491977478564 0.0191718908470442 0.0191718908470442 0 0 0.0598614427972922 0.0598614427972922
18 388.567121640132 388.567121640132 0 0 472.10905279276 472.10905279276 52.4565614214178 52.4565614214178 0 0 58.2850682460198 58.2850682460198 3.32160086976176 3.32160086976176 0 0 4.03574505676054 4.03574505676054 0.448416117417838 0.448416117417838 0 0 0.498240130464264 0.498240130464264 4.72597760451005 4.72597760451005 0 0 5.51006025253104 5.51006025253104 0.580006342371689 0.580006342371689 0 0 0.572845770243643 0.572845770243643 0.0537818138615978 0.0537818138615978 0 0 0.321368393055201 0.274480661840976 0.0501855703314528 0.0501855703314528 0 0 0.0771347646010579 0.0771347646010579 3.32903343891277 3.32903343891277 0 0 4.67924653004903 4.00646139914143 0.441103878147203 0.441103878147203 0 0 0.492842839736949 0.492842839736949 0 0 0 0 0 0 0 0 0 0 0 0 0.00248463282176947 0.00248463282176947 0 0 0.34452697484375 0.0641998369655809 0.0237266703139923 0.0237266703139923 0 0 0.0738682489342791 0.0738682489342791
19 386.02852238167 386.02852238167 0 0 469.024654693729 469.024654693729 52.1138505215254 52.1138505215254 0 0 57.9042783572505 57.9042783572505 4.02813730758355 4.02813730758355 0 0 4.89418682871402 4.89418682871402 0.54379853652378 0.54379853652378 0 0 0.604220596137533 0.604220596137533 5.75600938410168 5.75600938410168 0 0 6.71098366828219 6.71098366828219 0.706419333503389 0.706419333503389 0 0 0.697698107163841 0.697698107163841 0.0655591795667467 0.0655591795667467 0 0 0.37375819216853 0.334200656780219 0.0610559401765959 0.0610559401765959 0 0 0.0937617127235391 0.0937617127235391 4.11869227221092 4.11869227221092 0 0 5.63456375483906 4.95660436805434 0.545604006663425 0.545604006663425 0 0 0.609135228236241 0.609135228236241 0 0 0 0 0 0 0 0 0 0 0 0 0.0030794748673382 0.0030794748673382 0 0 0.36185286226745 0.0793697844404832 0.0292716616073938 0.0292716616073938 0 0 0.090905998488383 0.090905998488383
20 382.963089007816 382.963089007816 0 0 465.300153144497 465.300153144497 51.7000170160552 51.7000170160552 0 0 57.4444633511725 57.4444633511725 4.87424805241262 4.87424805241262 0 0 5.92221138368134 5.92221138368134 0.658023487075705 0.658023487075705 0 0 0.731137207861894 0.731137207861894 6.99938619780257 6.99938619780257 0 0 8.16064799880164 8.16064799880164 0.859015578821225 0.859015578821225 0 0 0.848410448218494 0.848410448218494 0.0797830067804011 0.0797830067804011 0 0 0.439647815644491 0.406274508887301 0.0741648717474285 0.0741648717474285 0 0 0.113782057621598 0.113782057621598 5.07968976949556 5.07968976949556 0 0 6.79521202268548 6.1128872980435 0.672766615124642 0.672766615124642 0 0 0.750607899315991 0.750607899315991 0 0 0 0 0 0 0 0 0 0 0 0 0.00380396569248263 0.00380396569248263 0 0 0.382127634690176 0.0978256660893495 0.0360124311757921 0.0360124311757921 0 0 0.11159903580957 0.11159903580957
21 379.273009645434 379.273009645434 0 0 460.816706719203 460.816706719203 51.2018563021336 51.2018563021336 0 0 56.8909514468151 56.8909514468151 5.88240751485844 5.88240751485844 0 0 7.14712513055301 7.14712513055301 0.79412501450589 0.79412501450589 0 0 0.882361127228767 0.882361127228767 8.49577990233721 8.49577990233721 0 0 9.90530702249771 9.90530702249771 1.04266389710502 1.04266389710502 0 0 1.0297915033136 1.0297915033136 0.0969128522361622 0.0969128522361622 0 0 0.52114453791188 0.492988647629092 0.0899198835871233 0.0899198835871233 0 0 0.137796307824673 0.137796307824673 6.24720526911939 6.24720526911939 0 0 8.20363898112891 7.5176313742697 0.827242108768782 0.827242108768782 0 0 0.922414647099368 0.922414647099368 0 0 0 0 0 0 0 0 0 0 0 0 0.00468481601462833 0.00468481601462833 0 0 0.406077608705984 0.12024110584798 0.0441927938995706 0.0441927938995706 0 0 0.136684967718466 0.136684967718466
22 374.847681322647 374.847681322647 0 0 455.439932807016 455.439932807016 50.6044369785574 50.6044369785574 0 0 56.2271521983971 56.2271521983971 7.07630315630465 7.07630315630465 0 0 8.59770833491015 8.59770833491015 0.955300926101127 0.955300926101127 0 0 1.0614454734457 1.0614454734457 10.2899873933192 10.2899873933192 0 0 11.9971898472108 11.9971898472108 1.26286208918009 1.26286208918009 0 0 1.24727119919021 1.24727119919021 0.117470095280436 0.117470095280436 0 0 0.620673502065305 0.596919363314171 0.108776799166521 0.108776799166521 0 0 0.16646761182695 0.16646761182695 7.66280439063655 7.66280439063655 0 0 9.90995302619772 9.22083830061028 1.01452344284783 1.01452344284783 0 0 1.13063558211583 1.13063558211583 0 0 0 0 0 0 0 0 0 0 0 0 0.00575364181182226 0.00575364181182226 0 0 0.434542482599519 0.147411346938088 0.0540997641470511 0.0540997641470511 0 0 0.167027935024218 0.167027935024218
23 369.564564773547 369.564564773547 0 0 449.02094619986 449.02094619986 49.8912162444289 49.8912162444289 0 0 55.4346847160321 55.4346847160321 8.47964617624905 8.47964617624905 0 0 10.3027701041426 10.3027701041426 1.14475223379362 1.14475223379362 0 0 1.27194692643736 1.27194692643736 12.4315173079933 12.4315173079933 0 0 14.4940190431831 14.4940190431831 1.5256862150719 1.5256862150719 0 0 1.50685058278706 1.50685058278706 0.14203461327887 0.14203461327887 0 0 0.740946235915564 0.720905701469703 0.131232907267791 0.131232907267791 0 0 0.200506594146876 0.200506594146876 9.37518955827464 9.37518955827464 0 0 11.9728278436973 11.2810917503649 1.24104430147379 1.24104430147379 0 0 1.38238136843692 1.38238136843692 0 0 0 0 0 0 0 0 0 0 0 0 0.00704757065665129 0.00704757065665129 0 0 0.468490573201263 0.180267200979458 0.066068097963982 0.066068097963982 0 0 0.203629812159656 0.203629812159656
24 363.291483027344 363.291483027344 0 0 441.399151878223 441.399151878223 49.0443502086914 49.0443502086914 0 0 54.4937224541016 54.4937224541016 10.1142983464931 10.1142983464931 0 0 12.2888724909891 12.2888724909891 1.36543027677657 1.36543027677657 0 0 1.51714475197396 1.51714475197396 14.9735323844606 14.9735323844606 0 0 17.4577775300643 17.4577775300643 1.83766079263835 1.83766079263835 0 0 1.81497362235886 1.81497362235886 0.171234581996552 0.171234581996552 0 0 0.884891410714353 0.867983914242049 0.157812487871694 0.157812487871694 0 0 0.240643079618276 0.240643079618276 11.4408418774997 11.4408418774997 0 0 14.4602751103547 13.7663274608058 1.51426244858934 1.51426244858934 0 0 1.68587899009546 1.68587899009546 0 0 0 0 0 0 0 0 0 0 0 0 0.00860978220591599 0.00860978220591599 0 0 0.509031579654423 0.219886725675689 0.0804837854326017 0.0804837854326017 0 0 0.247637101851826 0.247637101851826
