"time" "age1_M_healthy.S" "age1_F_healthy.S" "age1_M_vulner.S" "age1_F_vulner.S" "age2_M_healthy.S" "age2_F_healthy.S" "age2_M_vulner.S" "age2_F_vulner.S" "age3_M_healthy.S" "age3_F_healthy.S" "age3_M_vulner.S" "age3_F_vulner.S" "age1_M_healthy.E" "age1_F_healthy.E" "age1_M_vulner.E" "age1_F_vulner.E" "age2_M_healthy.E" "age2_F_healthy.E" "age2_M_vulner.E" "age2_F_vulner.E" "age3_M_healthy.E" "age3_F_healthy.E" "age3_M_vulner.E" "age3_F_vulner.E" "age1_M_healthy.A" "age1_F_healthy.A" "age1_M_vulner.A" "age1_F_vulner.A" "age2_M_healthy.A" "age2_F_healthy.A" "age2_M_vulner.A" "age2_F_vulner.A" "age3_M_healthy.A" "age3_F_healthy.A" "age3_M_vulner.A" "age3_F_vulner.A" "age1_M_healthy.I" "age1_F_healthy.I" "age1_M_vulner.I" "age1_F_vulner.I" "age2_M_healthy.I" "age2_F_healthy.I" "age2_M_vulner.I" "age2_F_vulner.I" "age3_M_healthy.I" "age3_F_healthy.I" "age3_M_vulner.I" "age3_F_vulner.I" "age1_M_healthy.R" "age1_F_healthy.R" "age1_M_vulner.R" "age1_F_vulner.R" "age2_M_healthy.R" "age2_F_healthy.R" "age2_M_vulner.R" "age2_F_vulner.R" "age3_M_healthy.R" "age3_F_healthy.R" "age3_M_vulner.R" "age3_F_vulner.R" "age1_M_healthy.Q" "age1_F_healthy.Q" "age1_M_vulner.Q" "age1_F_vulner.Q" "age2_M_healthy.Q" "age2_F_healthy.Q" "age2_M_vulner.Q" "age2_F_vulner.Q" "age3_M_healthy.Q" "age3_F_healthy.Q" "age3_M_vulner.Q" "age3_F_vulner.Q" "age1_M_healthy.D" "age1_F_healthy.D" "age1_M_vulner.D" "age1_F_vulner.D" "age2_M_healthy.D" "age2_F_healthy.D" "age2_M_vulner.D" "age2_F_vulner.D" "age3_M_healthy.D" "age3_F_healthy.D" "age3_M_vulner.D" "age3_F_vulner.D"
10 398.101832444376 398.101832444376 0 0 483.693726419916 483.693726419916 53.7437473799907 53.7437473799907 0 0 59.7152748666563 59.7152748666563 0.411556796757602 0.411556796757602 0 0 0.500041508060487 0.500041508060487 0.0555601675622763 0.0555601675622763 0 0 0.0617335195136403 0.0617335195136403 0.925968854585003 0.925968854585003 0 0 1.07959550545933 1.07959550545933 0.113641632153614 0.113641632153614 0 0 0.112238649040606 0.112238649040606 0.0103479866682676 0.0103479866682676 0 0 0.235800680230535 0.0531172666071353 0.00968805063205571 0.00968805063205571 0 0 0.0145883865266902 0.0145883865266902 0.549883179348261 0.549883179348261 0 0 1.23950914416573 0.662579789076365 0.0732102918163187 0.0732102918163187 0 0 0.0828268288230587 0.0828268288230587 0 0 0 0 0 0 0 0 0 0 0 0 0.000410738265491147 0.000410738265491147 0 0 0.251326742167834 0.0109395108805989 0.00415247784505964 0.00415247784505964 0 0 0.013337749439698 0.013337749439698
11 397.72945055362 397.72945055362 0 0 483.241282422648 483.241282422648 53.6934758247386 53.6934758247386 0 0 59.659417583043 59.659417583043 0.473942381543927 0.473942381543927 0 0 0.575839993575872 0.575839993575872 0.0639822215084302 0.0639822215084302 0 0 0.0710913572315891 0.0710913572315891 1.08698031139992 1.08698031139992 0 0 1.26732022670036 1.26732022670036 0.133402129126354 0.133402129126354 0 0 0.131755189260596 0.131755189260596 0.0122094244897553 0.0122094244897553 0 0 0.216289826328445 0.062166292326393 0.01125877085011 0.01125877085011 0 0 0.0168304264984677 0.0168304264984677 0.69689399747785 0.69689399747785 0 0 1.4366633975533 0.839574127437103 0.0926828839663892 0.0926828839663892 0 0 0.104430872656797 0.104430872656797 0 0 0 0 0 0 0 0 0 0 0 0 0.000523331468964513 0.000523331468964513 0 0 0.262604133194227 0.0138169373124776 0.00519816981007304 0.00519816981007304 0 0 0.016474571309612 0.016474571309612
12 397.300577761346 397.300577761346 0 0 482.720201980035 482.720201980035 53.6355779977816 53.6355779977816 0 0 59.5950866642018 59.5950866642018 0.54581421334107 0.54581421334107 0 0 0.6631642692094 0.6631642692094 0.0736849188010445 0.0736849188010445 0 0 0.0818721320011605 0.0818721320011605 1.26962126685937 1.26962126685937 0 0 1.48026297704285 1.48026297704285 0.155817155478195 0.155817155478195 0 0 0.153893486892044 0.153893486892044 0.0143226574765118 0.0143226574765118 0 0 0.202460465149323 0.0724318993714437 0.0130451618939622 0.0130451618939622 0 0 0.0194015680919133 0.0194015680919133 0.869008335270713 0.869008335270713 0 0 1.66085994903777 1.04676246605745 0.115463347466065 0.115463347466065 0 0 0.12965429429419 0.12965429429419 0 0 0 0 0 0 0 0 0 0 0 0 0.000655765706965793 0.000655765706965793 0 0 0.273050359526022 0.017176408284222 0.00641141857910834 0.00641141857910834 0 0 0.020091854518886 0.020091854518886
13 396.806726562822 396.806726562822 0 0 482.120172773829 482.120172773829 53.568908085981 53.568908085981 0 0 59.5210089844233 59.5210089844233 0.628537418044739 0.628537418044739 0 0 0.763672962924358 0.763672962924358 0.0848525514360397 0.0848525514360397 0 0 0.0942806127067109 0.0942806127067109 1.47754222066926 1.47754222066926 0 0 1.72267990728029 1.72267990728029 0.181334727082136 0.181334727082136 0 0 0.179096026747789 0.179096026747789 0.0167289830265791 0.0167289830265791 0 0 0.193822944285612 0.0841225311036549 0.0150848248060347 0.0150848248060347 0 0 0.0223554660732432 0.0223554660732432 1.06965405387681 1.06965405387681 0 0 1.91671471495234 1.28826794778666 0.14200416611389 0.14200416611389 0 0 0.158998192493041 0.158998192493041 0 0 0 0 0 0 0 0 0 0 0 0 0.000810761560431966 0.000810761560431966 0 0 0.282936696728448 0.0210838770760822 0.00781564458090472 0.00781564458090472 0 0 0.0242607175558885 0.0242607175558885
14 396.238212044039 396.238212044039 0 0 481.429427633507 481.429427633507 53.4921586259453 53.4921586259453 0 0 59.4357318066059 59.4357318066059 0.723658311063665 0.723658311063665 0 0 0.879244847942353 0.879244847942353 0.0976938719935947 0.0976938719935947 0 0 0.10854874665955 0.10854874665955 1.71483982443425 1.71483982443425 0 0 1.99934734076084 1.99934734076084 0.21045761481693 0.21045761481693 0 0 0.207859372658697 0.207859372658697 0.0194750460899866 0.0194750460899866 0 0 0.190021662171905 0.0974710196229641 0.0174192361215933 0.0174192361215933 0 0 0.0257510508668888 0.0257510508668888 1.30282329706777 1.30282329706777 0 0 2.20944536451296 1.56889287690045 0.172832445488812 0.172832445488812 0 0 0.193045539440116 0.193045539440116 0 0 0 0 0 0 0 0 0 0 0 0 0.00099147730536246 0.00099147730536246 0 0 0.292513151104591 0.0256162812660444 0.00943820563380847 0.00943820563380847 0 0 0.0290634837689032 0.0290634837689032
15 395.583988342802 395.583988342802 0 0 480.634545836504 480.634545836504 53.4038384262783 53.4038384262783 0 0 59.3375982514203 59.3375982514203 0.832924445125506 0.832924445125506 0 0 1.01200320082749 1.01200320082749 0.112444800091943 0.112444800091943 0 0 0.124938666768826 0.124938666768826 1.98612483795504 1.98612483795504 0 0 2.31564100425212 2.31564100425212 0.243751684658118 0.243751684658118 0 0 0.24074240460061 0.24074240460061 0.0226136035078498 0.0226136035078498 0 0 0.190820289960207 0.112738542405056 0.0200945536779459 0.0200945536779459 0 0 0.0296539918084891 0.0296539918084891 1.57314720073583 1.57314720073583 0 0 2.54497429840495 1.89420847314977 0.208559685819725 0.208559685819725 0 0 0.232471741155708 0.232471741155708 0 0 0 0 0 0 0 0 0 0 0 0 0.00120156987389785 0.00120156987389785 0 0 0.302015370050942 0.030862942861281 0.0113108494740137 0.0113108494740137 0 0 0.0345949442460841 0.0345949442460841
16 394.831493743699 394.831493743699 0 0 479.720264898595 479.720264898595 53.3022516553994 53.3022516553994 0 0 59.2247240615549 59.2247240615549 0.958301514018521 0.958301514018521 0 0 1.1643363395325 1.1643363395325 0.1293707043925 0.1293707043925 0 0 0.143745227102778 0.143745227102778 2.29658409746024 2.29658409746024 0 0 2.67760827726615 2.67760827726615 0.281853502870121 0.281853502870121 0 0 0.278373829995181 0.278373829995181 0.0262042342113479 0.0262042342113479 0 0 0.196092998628648 0.130218166545223 0.0231622828739365 0.0231622828739365 0 0 0.0341376549962355 0.0341376549962355 1.8859711548642 1.8859711548642 0 0 2.93002779790024 2.27064532642971 0.249891662005301 0.249891662005301 0 0 0.278055454229934 0.278055454229934 0 0 0 0 0 0 0 0 0 0 0 0 0.00144525574649772 0.00144525574649772 0 0 0.311669688077941 0.0369269916318899 0.0134701924587497 0.0134701924587497 0 0 0.0409637721209925 0.0409637721209925
17 393.966468657206 393.966468657206 0 0 478.669259418505 478.669259418505 53.1854732687228 53.1854732687228 0 0 59.0949702985809 59.0949702985809 1.10199200340264 1.10199200340264 0 0 1.33892028413421 1.33892028413421 0.148768920459356 0.148768920459356 0 0 0.165298800510396 0.165298800510396 2.65205117253705 2.65205117253705 0 0 3.09205057161706 3.09205057161706 0.325479007538638 0.325479007538638 0 0 0.321460748186309 0.321460748186309 0.030314156375179 0.030314156375179 0 0 0.205815148367964 0.150238865111187 0.0266800219777813 0.0266800219777813 0 0 0.0392842530904171 0.0392842530904171 2.24744662529566 2.24744662529566 0 0 3.37225579311081 2.70560375776265 0.29764047765982 0.29764047765982 0 0 0.330691709813618 0.330691709813618 0 0 0 0 0 0 0 0 0 0 0 0 0.00172738518352137 0.00172738518352137 0 0 0.321698784264725 0.0439271028696591 0.0159583036416011 0.0159583036416011 0 0 0.0482941898183667 0.0482941898183667
18 392.972772982929 392.972772982929 0 0 477.461919174258 477.461919174258 53.0513243526953 53.0513243526953 0 0 58.9459159474393 58.9459159474393 1.26644884898103 1.26644884898103 0 0 1.53873535151195 1.53873535151195 0.170970594612439 0.170970594612439 0 0 0.189967327347154 0.189967327347154 3.05907628330534 3.05907628330534 0 0 3.56660484849009 3.56660484849009 0.375432089314746 0.375432089314746 0 0 0.370797125249132 0.370797125249132 0.0350190462336455 0.0350190462336455 0 0 0.220057240074353 0.173169448304244 0.0307121595094413 0.0307121595094413 0 0 0.0451858159273352 0.0451858159273352 2.66462931714736 2.66462931714736 0 0 3.88035690518417 3.2075718170219 0.352737465564136 0.352737465564136 0 0 0.391405993319181 0.391405993319181 0 0 0 0 0 0 0 0 0 0 0 0 0.00205352140429645 0.00205352140429645 0 0 0.332326480481516 0.0519993604139008 0.018823338303913 0.018823338303913 0 0 0.0567277907179485 0.0567277907179485
19 391.832190329613 391.832190329613 0 0 476.076111250479 476.076111250479 52.8973456944977 52.8973456944977 0 0 58.7748285494419 58.7748285494419 1.4543857502405 1.4543857502405 0 0 1.76707868654221 1.76707868654221 0.196342076282467 0.196342076282467 0 0 0.218157862536075 0.218157862536075 3.5249980195287 3.5249980195287 0 0 4.10982723640506 4.10982723640506 0.432613393305795 0.432613393305795 0 0 0.427272487215601 0.427272487215601 0.0404038918202113 0.0404038918202113 0 0 0.238980119349535 0.199422546991454 0.0353305497593857 0.0353305497593857 0 0 0.0519449702998564 0.0519449702998564 3.14559197721788 3.14559197721788 0 0 4.46422024140055 3.78626088071214 0.416248016889613 0.416248016889613 0 0 0.461370465037891 0.461370465037891 0 0 0 0 0 0 0 0 0 0 0 0 0.00243003158011434 0.00243003158011434 0 0 0.34378246582335 0.0612993988698445 0.022120269265039 0.022120269265039 0 0 0.0664256654686893 0.0664256654686893
20 390.52424298792 390.52424298792 0 0 474.486955230323 474.486955230323 52.7207728033692 52.7207728033692 0 0 58.578636448188 58.578636448188 1.66878422862578 1.66878422862578 0 0 2.02757283778032 2.02757283778032 0.22528587086448 0.22528587086448 0 0 0.250317634293867 0.250317634293867 4.05800310695287 4.05800310695287 0 0 4.73126271333368 4.73126271333368 0.498027654035124 0.498027654035124 0 0 0.491879164479135 0.491879164479135 0.0465637297056249 0.0465637297056249 0 0 0.262831175175075 0.229457851379316 0.0406150226601125 0.0406150226601125 0 0 0.0596755162402037 0.0596755162402037 3.69954176514796 3.69954176514796 0 0 5.13507144885327 4.45274673623851 0.489387005104515 0.489387005104515 0 0 0.541920718015093 0.541920718015093 0 0 0 0 0 0 0 0 0 0 0 0 0.00286418164808368 0.00286418164808368 0 0 0.356306594535232 0.0720046309457491 0.0259116439666095 0.0259116439666095 0 0 0.0775705187837477 0.0775705187837477
21 389.026009061745 389.026009061745 0 0 472.66660101002 472.66660101002 52.5185112233356 52.5185112233356 0 0 58.3539013592618 58.3539013592618 1.9128860842026 1.9128860842026 0 0 2.32415659230615 2.32415659230615 0.25823962136735 0.25823962136735 0 0 0.286932912630389 0.286932912630389 4.66718645855004 4.66718645855004 0 0 5.44151512099129 5.44151512099129 0.572791065367504 0.572791065367504 0 0 0.565719570733338 0.565719570733338 0.0536043938206721 0.0536043938206721 0 0 0.291941236223642 0.263785342333669 0.046653882931378 0.046653882931378 0 0 0.0685029433077103 0.0685029433077103 4.33694976034353 4.33694976034353 0 0 5.90563283938225 5.21962523506929 0.57353579395886 0.57353579395886 0 0 0.634574235260651 0.634574235260651 0 0 0 0 0 0 0 0 0 0 0 0 0.00336424133816836 0.00336424133816836 0 0 0.370153201076483 0.084316699279416 0.0302684130393318 0.0302684130393318 0 0 0.0903689788061608 0.0903689788061608
22 387.311961625698 387.311961625698 0 0 470.584033375223 470.584033375223 52.2871148194692 52.2871148194692 0 0 58.0967942438547 58.0967942438547 2.19017737443193 2.19017737443193 0 0 2.66106550993479 2.66106550993479 0.29567394554831 0.29567394554831 0 0 0.328526606164789 0.328526606164789 5.36259108180553 5.36259108180553 0 0 6.25229369310508 6.25229369310508 0.658136178221588 0.658136178221588 0 0 0.650011040218852 0.650011040218852 0.0616430628367584 0.0616430628367584 0 0 0.326721419334073 0.30296728631799 0.0535441409971582 0.0535441409971582 0 0 0.0785644460169702 0.0785644460169702 5.0696872600315 5.0696872600315 0 0 6.79029081522445 6.10117608558874 0.670260122763311 0.670260122763311 0 0 0.741049715309553 0.741049715309553 0 0 0 0 0 0 0 0 0 0 0 0 0.00393959519654044 0.00393959519654044 0 0 0.385595187178838 0.098464049830627 0.0352707930004364 0.0352707930004364 0 0 0.105053948435173 0.105053948435173
23 385.353844097416 385.353844097416 0 0 468.204920578361 468.204920578361 52.0227689531512 52.0227689531512 0 0 57.8030766146124 57.8030766146124 2.50435286538935 2.50435286538935 0 0 3.04278873144806 3.04278873144806 0.338087636827562 0.338087636827562 0 0 0.375652929808402 0.375652929808402 6.15522716470511 6.15522716470511 0 0 7.17643530794027 7.17643530794027 0.755414242941081 0.755414242941081 0 0 0.746088141176377 0.746088141176377 0.0708085919138196 0.0708085919138196 0 0 0.36765949939384 0.347618983551271 0.0613914932668419 0.0613914932668419 0 0 0.0900085293489443 0.0900085293489443 5.91116642253396 5.91116642253396 0 0 7.80526793135261 7.11353182488855 0.781328534719224 0.781328534719224 0 0 0.863286868713018 0.863286868713018 0 0 0 0 0 0 0 0 0 0 0 0 0.00460085804164779 0.00460085804164779 0 0 0.402927951504626 0.114704573811264 0.0410091390941137 0.0410091390941137 0 0 0.121886916340841 0.121886916340841
24 383.12060085716 383.12060085716 0 0 465.491530041449 465.491530041449 51.7212811157166 51.7212811157166 0 0 57.468090128574 57.468090128574 2.85925863177855 2.85925863177855 0 0 3.47399923761094 3.47399923761094 0.385999915290105 0.385999915290105 0 0 0.428888794766783 0.428888794766783 7.05705799745145 7.05705799745145 0 0 8.22788807430134 8.22788807430134 0.866093481505404 0.866093481505404 0 0 0.855400969388054 0.855400969388054 0.0812414958000957 0.0812414958000957 0 0 0.415315001362133 0.398407543472588 0.0703099086174986 0.0703099086174986 0 0 0.102993942911254 0.102993942911254 6.87648102605439 6.87648102605439 0 0 8.96879454683944 8.27484687005559 0.908730783557657 0.908730783557657 0 0 1.00346604328409 1.00346604328409 0 0 0 0 0 0 0 0 0 0 0 0 0.00535999175550169 0.00535999175550169 0 0 0.42247309843672 0.133328233110116 0.0475847953127323 0.0475847953127323 0 0 0.141160121075817 0.141160121075817
