"","age1.H","age2_no_comorbid.H","age2_comorbid.H","age3_no_comorbid.H","age3_comorbid.H"
"1",5,10,13,3,13
"2",7,10,5,3,9
"3",5,15,7,2,9
"4",10,9,6,4,8
"5",7,14,5,2,11
"6",8,10,7,2,9
"7",6,8,8,1,9
"8",11,9,4,3,7
"9",8,7,9,4,9
"10",6,13,9,3,9
"11",7,7,8,4,12
"12",0,0,0,0,0
"13",7,12,6,1,10
"14",0,0,0,0,0
"15",10,9,9,1,9
"16",0,0,0,0,0
"17",10,13,7,3,7
"18",11,11,7,3,12
"19",13,10,7,2,8
"20",12,10,4,1,10
"21",10,15,6,3,9
"22",6,14,7,3,7
"23",9,14,5,3,8
"24",6,8,8,3,7
"25",9,7,5,2,10
"26",8,15,10,2,9
"27",8,11,5,1,13
"28",6,8,9,1,11
"29",0,0,0,0,0
"30",0,0,0,0,0
"31",0,0,0,0,0
"32",10,10,9,4,10
"33",8,9,6,5,14
"34",10,7,8,3,9
"35",10,12,5,1,9
"36",0,0,0,0,0
"37",9,8,9,3,6
"38",11,10,8,2,11
"39",12,8,5,2,11
"40",0,0,0,0,0
"41",0,0,0,0,0
"42",8,8,5,2,13
"43",10,11,8,3,7
"44",0,0,0,0,0
"45",7,7,10,2,10
"46",0,0,0,0,0
"47",12,10,7,3,11
"48",9,11,4,5,10
"49",8,12,9,2,5
"50",12,9,8,1,8
"51",10,8,7,2,12
"52",8,12,6,4,9
"53",8,12,12,3,9
"54",0,0,0,0,0
"55",0,0,0,0,0
"56",9,9,6,2,15
"57",11,12,5,6,10
"58",12,12,4,2,10
"59",8,11,5,2,11
"60",0,0,0,0,0
"61",7,12,8,4,11
"62",12,8,4,5,9
"63",9,13,7,1,11
"64",7,8,8,1,9
"65",7,10,6,3,9
"66",13,13,9,3,11
"67",9,11,12,3,6
"68",9,18,4,3,11
"69",0,0,0,0,0
"70",0,0,0,0,0
"71",10,11,6,5,11
"72",11,10,9,2,13
"73",0,0,0,0,0
"74",0,0,0,0,0
"75",8,9,9,4,10
"76",0,0,0,0,0
"77",7,9,6,1,10
"78",8,8,5,3,12
"79",7,9,6,4,11
"80",7,11,8,4,11
"81",8,13,5,1,10
"82",7,12,7,2,9
"83",9,8,6,1,8
"84",10,7,5,3,8
"85",9,15,7,3,5
"86",9,10,9,3,9
"87",0,0,0,0,0
"88",11,6,5,4,6
"89",7,10,7,3,11
"90",10,10,7,3,7
"91",9,11,6,3,15
"92",7,8,7,3,9
"93",0,0,0,0,0
"94",6,7,7,3,11
"95",5,6,8,2,8
"96",0,0,0,0,0
"97",10,8,6,2,11
"98",8,11,6,3,8
"99",0,0,0,0,0
"100",11,9,6,2,6
"101",11,8,9,3,8
"102",5,8,9,3,12
"103",8,7,7,5,8
"104",7,11,3,2,11
"105",8,13,6,4,10
"106",9,11,9,2,9
"107",11,12,8,2,9
"108",0,1,0,0,0
"109",9,8,6,2,6
"110",9,7,9,4,7
"111",11,13,10,2,9
"112",10,10,3,2,10
"113",6,11,6,3,8
"114",0,0,0,0,0
"115",9,9,6,1,9
"116",7,10,8,1,8
"117",0,0,0,0,0
"118",0,0,0,0,0
"119",13,11,6,3,12
"120",9,11,4,3,13
"121",7,11,8,5,10
"122",0,0,0,0,0
"123",7,13,8,1,7
"124",0,0,0,0,0
"125",5,11,9,1,11
"126",15,8,7,6,11
"127",9,11,2,1,7
"128",10,11,6,3,8
"129",7,11,8,1,9
"130",0,0,0,0,0
"131",7,11,7,4,9
"132",8,5,6,2,10
"133",8,9,7,2,8
"134",0,0,0,0,0
"135",12,7,5,4,9
"136",11,6,6,2,8
"137",0,0,0,0,0
"138",0,0,0,0,0
"139",9,7,11,3,7
"140",9,9,7,2,9
"141",7,9,10,3,7
"142",0,0,0,0,0
"143",10,12,9,2,11
"144",8,7,7,5,7
"145",13,8,10,2,7
"146",7,6,9,2,8
"147",9,10,5,5,9
"148",10,10,5,3,8
"149",9,7,7,3,8
"150",10,9,6,2,8
"151",10,10,6,3,7
"152",8,12,5,8,11
"153",8,9,5,3,7
"154",10,8,8,5,10
"155",8,8,7,4,7
"156",0,0,0,0,0
"157",0,0,0,0,0
"158",10,8,10,2,9
"159",7,11,7,3,7
"160",0,0,0,0,0
"161",9,11,8,4,11
"162",6,8,10,2,8
"163",8,15,9,3,8
"164",0,0,0,0,0
"165",9,10,6,1,14
"166",6,12,7,4,10
"167",10,9,6,2,7
"168",8,9,6,3,7
"169",9,11,7,4,7
"170",8,10,6,2,11
"171",7,11,6,2,11
"172",11,11,10,2,8
"173",10,11,6,3,9
"174",11,11,8,4,11
"175",11,8,6,3,9
"176",8,7,6,2,6
"177",0,0,0,0,0
"178",8,12,8,4,8
"179",10,12,5,2,9
"180",9,9,6,4,11
"181",10,10,10,2,7
"182",13,11,3,2,7
"183",0,0,0,0,0
"184",8,15,5,1,9
"185",6,11,7,1,11
"186",12,12,5,5,9
"187",0,0,0,0,0
"188",8,8,11,4,6
"189",4,12,14,2,8
"190",9,7,5,2,8
"191",11,11,4,5,6
"192",6,7,7,2,10
"193",0,0,0,0,0
"194",8,9,5,1,11
"195",12,15,7,2,11
"196",11,12,7,2,6
"197",9,7,5,2,5
"198",6,9,7,1,10
"199",8,14,8,1,8
"200",11,8,7,4,13
