"","age1_orange.R","age1_green.R","age2_no_comorbid_orange.R","age2_no_comorbid_green.R","age2_comorbid_green.R","age3_no_comorbid_green.R","age3_comorbid_green.R"
"1",738,62,766,78,110,40,52
"2",732,60,761,84,106,39,52
"3",0,0,0,0,0,0,0
"4",730,62,740,83,114,32,50
"5",0,0,2,0,0,0,0
"6",736,60,768,90,112,31,45
"7",742,61,787,88,102,31,38
"8",738,60,772,87,109,36,44
"9",738,60,765,88,114,34,54
"10",738,60,778,88,111,36,56
"11",737,0,762,0,0,0,0
"12",0,0,1,0,0,0,0
"13",737,61,756,86,105,35,46
"14",739,61,762,87,102,30,55
"15",738,61,763,86,105,31,48
"16",735,62,777,81,102,31,53
"17",742,62,754,82,107,31,49
"18",736,61,773,86,106,30,52
"19",738,59,786,84,102,29,46
"20",0,0,1,0,0,0,0
"21",740,60,773,82,112,32,54
"22",2,0,1,0,0,0,0
"23",737,61,772,86,105,37,52
"24",742,62,777,88,107,33,55
"25",735,61,768,90,106,33,45
"26",731,62,754,82,107,35,53
"27",735,61,771,85,109,30,53
"28",0,0,1,0,0,0,0
"29",0,0,1,0,0,0,0
"30",729,62,746,85,110,33,50
"31",0,0,1,0,0,0,0
"32",748,62,789,83,107,29,53
"33",735,62,767,87,106,35,63
"34",741,61,783,79,102,25,47
"35",739,56,764,83,100,29,50
"36",743,62,778,82,109,33,51
"37",0,0,1,0,0,0,0
"38",731,60,748,83,107,30,45
"39",732,62,773,87,107,32,53
"40",0,0,1,0,0,0,0
"41",737,60,777,80,99,34,46
"42",0,0,1,0,0,0,0
"43",727,62,735,88,102,30,44
"44",740,58,764,80,93,29,46
"45",740,62,755,85,106,35,52
"46",742,61,772,84,104,34,48
"47",740,61,772,84,112,33,45
"48",737,62,757,84,101,34,57
"49",738,62,753,76,108,35,57
"50",0,0,1,0,0,0,0
"51",734,61,773,84,102,31,48
"52",738,62,766,82,106,25,42
"53",0,0,1,0,0,0,0
"54",735,62,776,84,100,32,53
"55",0,0,1,0,0,0,0
"56",741,60,764,83,103,35,50
"57",739,60,768,87,108,32,51
"58",743,61,794,81,106,27,45
"59",0,0,1,0,0,0,0
"60",739,59,776,81,104,33,46
"61",737,60,780,81,102,31,54
"62",743,62,774,85,114,31,53
"63",744,61,756,88,108,37,55
"64",0,0,1,0,0,0,0
"65",734,61,778,86,103,35,50
"66",739,61,752,83,110,33,37
"67",740,60,761,83,93,25,41
"68",744,62,797,79,104,33,42
"69",739,62,780,86,113,32,55
"70",739,60,782,81,107,36,44
"71",740,59,760,83,95,28,39
"72",0,0,1,0,0,0,0
"73",1,0,1,0,0,0,0
"74",0,0,1,0,0,0,0
"75",739,61,764,88,101,36,48
"76",736,62,761,80,95,34,48
"77",738,60,785,77,102,37,47
"78",733,60,743,80,102,32,47
"79",737,60,771,82,106,33,52
"80",734,60,754,89,110,36,41
"81",0,0,1,0,0,0,0
"82",740,60,775,85,99,30,52
"83",0,0,1,0,0,0,0
"84",1,0,1,0,0,0,0
"85",740,62,768,85,104,38,51
"86",735,61,755,86,107,26,48
"87",737,62,762,88,106,37,55
"88",0,0,1,0,0,0,0
"89",0,0,1,0,0,0,0
"90",747,61,789,91,119,33,54
"91",734,62,767,86,105,32,52
"92",735,59,773,81,99,33,44
"93",0,0,2,0,0,0,0
"94",734,59,764,74,108,30,56
"95",0,0,1,0,0,0,0
"96",0,0,1,0,0,0,0
"97",741,61,777,83,112,35,51
"98",743,60,764,82,109,31,52
"99",741,62,753,86,102,26,45
