"","age1_orange.P","age1_green.P","age2_no_comorbid_orange.P","age2_no_comorbid_green.P","age2_comorbid_green.P","age3_no_comorbid_green.P","age3_comorbid_green.P"
"1",68,9,70,8,13,8,6
"2",63,6,75,11,15,5,6
"3",0,0,1,0,0,0,0
"4",84,7,71,8,11,4,7
"5",0,0,1,0,0,0,0
"6",94,7,66,11,9,4,6
"7",93,6,80,7,11,4,4
"8",70,9,69,9,11,5,6
"9",62,8,65,9,12,5,6
"10",75,8,66,10,14,6,7
"11",66,0,65,0,0,0,0
"12",0,0,1,0,0,0,0
"13",69,6,78,9,9,4,4
"14",65,7,89,10,13,2,10
"15",78,9,75,8,11,4,8
"16",72,8,69,13,9,3,9
"17",72,9,68,9,13,5,6
"18",62,6,61,11,12,3,8
"19",68,7,91,11,10,5,4
"20",0,0,1,0,0,0,0
"21",65,8,71,9,9,4,6
"22",1,0,1,0,0,0,0
"23",72,8,62,10,12,6,7
"24",68,11,65,8,13,4,5
"25",79,7,88,13,13,4,7
"26",75,8,79,7,10,5,7
"27",72,8,68,9,10,4,7
"28",0,0,1,0,0,0,0
"29",0,0,1,0,0,0,0
"30",70,7,73,8,11,6,8
"31",0,0,1,0,0,0,0
"32",70,5,78,8,10,5,9
"33",88,7,73,8,9,6,8
"34",68,8,91,7,11,4,6
"35",69,6,59,10,14,4,6
"36",69,9,69,8,11,4,8
"37",0,0,1,0,0,0,0
"38",73,9,68,10,11,6,6
"39",66,7,69,8,10,4,6
"40",0,0,1,0,0,0,0
"41",67,6,78,12,11,4,5
"42",0,0,1,0,0,0,0
"43",59,4,55,8,8,3,6
"44",63,10,72,8,8,3,5
"45",87,6,80,9,13,5,6
"46",88,7,67,9,11,4,6
"47",73,5,66,8,10,7,8
"48",83,8,64,9,10,5,7
"49",71,9,74,8,17,5,7
"50",0,0,1,0,0,0,0
"51",73,7,69,10,10,5,7
"52",60,8,61,9,9,6,6
"53",0,0,1,0,0,0,0
"54",72,11,75,7,11,5,6
"55",0,0,1,0,0,0,0
"56",77,8,76,9,10,4,5
"57",65,6,63,7,9,3,7
"58",87,6,80,7,9,4,7
"59",0,0,1,0,0,0,0
"60",76,8,80,10,9,3,6
"61",77,6,77,10,10,5,8
"62",64,7,65,7,10,4,5
"63",87,7,67,7,11,5,7
"64",0,0,1,0,0,0,0
"65",59,7,64,9,11,7,7
"66",67,6,64,9,11,4,4
"67",68,7,78,7,11,4,5
"68",86,6,88,8,15,6,7
"69",71,6,64,8,11,6,5
