"","age1_orange.D","age1_green.D","age2_no_comorbid_orange.D","age2_no_comorbid_green.D","age2_comorbid_green.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"1",6,0,9,3,8,1,8
"2",3,0,12,5,6,0,9
"3",0,0,1,0,0,0,0
"4",7,0,15,3,3,2,9
"5",0,0,0,0,0,0,0
"6",3,0,14,1,6,4,11
"7",4,0,11,1,9,0,16
"8",4,1,9,1,5,1,10
"9",4,1,11,1,7,1,9
"10",2,1,9,1,8,1,7
"11",2,0,17,0,0,0,0
"12",0,0,0,0,0,0,0
"13",2,1,16,1,7,1,10
"14",3,1,8,0,13,3,5
"15",5,0,14,0,6,0,7
"16",5,0,10,3,7,1,6
"17",1,0,14,1,9,4,11
"18",5,1,10,1,14,1,7
"19",2,1,10,1,10,0,11
"20",0,0,0,0,0,0,0
"21",2,1,13,3,5,0,11
"22",0,0,0,0,0,0,0
"23",0,1,11,0,9,0,8
"24",4,0,12,0,9,1,9
"25",4,0,14,1,10,3,13
"26",2,0,16,0,3,3,4
"27",3,1,11,2,8,2,7
"28",0,0,0,0,0,0,0
"29",0,0,0,0,0,0,0
"30",5,0,4,0,7,2,7
"31",0,0,0,0,0,0,0
"32",0,0,10,2,10,0,11
"33",7,0,7,3,11,1,5
"34",4,0,6,1,6,2,7
"35",6,1,13,1,6,1,10
"36",2,0,11,2,6,1,12
"37",0,0,0,0,0,0,0
"38",2,1,12,0,5,4,8
"39",6,0,7,3,8,1,11
"40",0,0,0,0,0,0,0
"41",3,0,7,1,6,0,10
"42",0,0,0,0,0,0,0
"43",5,0,11,0,9,1,10
"44",6,0,11,1,7,3,9
"45",0,0,13,4,11,1,10
"46",1,1,11,3,10,1,4
"47",3,0,10,1,6,2,11
"48",7,0,10,2,12,2,9
"49",6,0,18,2,7,1,5
"50",0,0,0,0,0,0,0
"51",4,0,13,0,9,2,9
"52",5,0,9,2,5,1,13
"53",0,0,0,0,0,0,0
"54",3,0,6,0,10,0,7
"55",0,0,0,0,0,0,0
"56",3,0,8,0,7,3,6
"57",5,1,9,0,5,3,9
"58",1,0,7,1,7,2,7
"59",0,0,0,0,0,0,0
"60",1,0,4,0,2,2,8
"61",2,0,9,1,10,3,9
"62",2,0,10,1,5,2,8
"63",1,1,11,1,6,1,7
"64",0,0,0,0,0,0,0
"65",3,0,8,1,11,2,8
"66",5,0,17,0,5,1,11
"67",3,0,15,0,10,4,9
"68",1,0,3,5,11,2,12
"69",4,0,10,0,4,0,10
"70",4,0,9,1,6,0,11
"71",4,1,15,0,8,1,6
"72",0,0,0,0,0,0,0
"73",0,0,0,0,0,0,0
"74",0,0,0,0,0,0,0
"75",4,1,11,1,9,1,8
"76",1,0,11,1,7,1,9
"77",8,2,8,3,11,1,10
"78",2,0,13,0,7,2,16
"79",5,0,11,2,5,2,3
"80",3,1,8,1,8,4,11
"81",0,0,0,0,0,0,0
"82",4,0,14,1,11,3,9
"83",0,0,0,0,0,0,0
"84",0,0,0,0,0,0,0
"85",3,0,11,2,6,0,7
"86",4,0,18,2,4,2,9
"87",2,0,15,1,4,0,6
"88",0,0,0,0,0,0,0
"89",0,0,0,0,0,0,0
"90",2,1,6,2,4,3,10
"91",3,0,9,0,8,1,7
"92",2,0,15,0,11,2,8
"93",0,0,0,0,0,0,0
"94",4,1,10,4,8,1,5
"95",0,0,0,0,0,0,0
"96",0,0,0,0,0,0,0
"97",1,0,3,1,7,0,9
"98",5,1,10,0,3,1,7
"99",5,0,12,0,6,1,12
"100",0,0,0,0,0,0,0
"101",4,1,5,3,5,3,13
"102",4,0,11,0,7,0,17
"103",0,0,0,0,0,0,0
"104",6,1,14,2,10,2,14
"105",1,0,14,1,9,1,7
"106",4,0,15,1,8,0,12
"107",0,0,0,0,0,0,0
"108",2,1,12,1,8,3,8
"109",3,0,16,1,9,1,7
"110",2,1,10,1,9,6,6
"111",3,0,13,2,13,4,8
"112",0,0,0,0,0,0,0
"113",4,0,8,0,7,0,7
"114",1,1,7,1,4,2,7
"115",0,0,0,0,0,0,0
"116",6,0,14,1,6,3,9
"117",5,0,12,0,5,1,12
"118",0,0,0,0,0,0,0
"119",2,0,7,3,6,2,5
"120",2,0,10,1,7,1,6
"121",4,1,11,0,2,0,9
"122",7,0,15,0,5,0,10
"123",3,1,16,0,9,1,12
"124",2,1,10,1,8,2,9
"125",0,0,0,0,0,0,0
"126",4,0,4,1,9,1,9
"127",3,0,9,3,6,3,7
"128",2,0,12,2,9,2,14
"129",3,0,5,1,9,1,9
"130",3,1,8,0,9,3,11
"131",4,0,18,2,12,0,7
"132",5,1,12,1,10,3,8
"133",0,0,7,4,2,1,12
"134",0,0,0,0,0,0,0
"135",0,0,0,0,0,0,0
"136",3,0,11,1,12,1,5
"137",4,1,14,2,4,2,6
"138",4,1,10,0,12,0,8
"139",3,0,8,2,9,3,10
"140",3,0,10,0,6,0,12
"141",3,0,12,0,6,1,11
"142",0,1,16,2,8,2,9
"143",3,1,7,0,7,0,8
"144",3,0,8,2,16,3,13
"145",4,1,11,0,7,5,8
"146",0,0,0,0,0,0,0
"147",0,0,0,0,0,0,0
"148",0,0,0,0,0,0,0
"149",0,0,0,0,0,0,0
"150",2,0,9,1,4,3,6
"151",0,0,0,0,0,0,0
"152",0,0,0,0,0,0,0
"153",5,0,12,0,8,1,5
"154",2,0,12,2,8,1,5
"155",4,0,10,0,8,1,7
"156",6,1,13,0,11,2,5
"157",0,0,0,0,0,0,0
"158",1,0,8,3,7,2,8
"159",7,0,11,0,4,0,12
"160",0,0,0,0,0,0,0
"161",2,0,4,0,8,1,12
"162",1,0,9,3,8,1,9
"163",7,0,15,1,5,0,12
"164",2,0,13,1,5,2,10
"165",3,0,13,1,9,1,7
"166",2,0,18,0,10,0,3
"167",4,0,15,0,0,0,0
"168",0,0,0,0,0,0,0
"169",0,0,0,0,0,0,0
"170",3,0,9,1,9,2,8
"171",3,1,10,2,4,2,10
"172",0,0,0,0,0,0,0
"173",4,0,8,0,10,3,9
"174",3,0,14,0,4,1,8
"175",0,0,0,0,0,0,0
"176",0,0,0,0,0,0,0
"177",5,0,12,2,11,1,10
"178",5,0,10,2,12,5,10
"179",4,0,11,2,12,1,9
"180",3,0,12,2,7,1,5
"181",3,0,13,1,9,1,8
"182",2,1,7,1,12,3,10
"183",4,1,9,5,6,1,5
"184",2,0,9,3,8,1,13
"185",2,0,10,2,11,1,12
"186",1,0,11,0,8,2,9
"187",0,0,0,0,0,0,0
"188",0,0,0,0,0,0,0
"189",6,1,11,1,5,1,7
"190",7,0,11,1,7,0,9
"191",4,0,10,1,5,3,11
"192",8,0,16,0,9,0,7
"193",3,2,10,1,8,1,6
"194",0,0,0,0,0,0,0
"195",3,0,11,2,9,1,7
"196",3,0,9,0,6,3,7
"197",6,0,14,2,8,3,8
"198",3,1,11,0,8,1,7
"199",7,0,8,1,7,1,13
"200",5,0,11,1,3,1,7
"201",3,0,12,1,7,3,7
"202",8,0,14,1,12,1,4
"203",0,0,0,0,0,0,0
"204",6,0,8,1,5,2,6
"205",4,0,16,3,11,2,10
"206",5,0,12,2,5,5,21
"207",4,0,10,0,9,2,6
"208",3,0,15,4,12,2,5
"209",5,0,9,2,7,2,7
"210",5,1,11,3,4,2,8
"211",4,3,13,1,4,2,11
"212",4,0,14,1,9,3,10
"213",2,0,12,2,9,1,11
"214",4,1,13,0,6,2,9
"215",1,0,6,2,15,2,3
"216",4,0,9,0,12,2,15
"217",2,0,10,3,7,3,6
"218",0,0,7,1,9,3,10
"219",4,0,11,1,5,2,5
"220",0,0,0,0,0,0,0
"221",5,0,11,2,12,3,9
"222",4,0,12,0,9,1,8
"223",3,0,13,2,10,0,8
"224",3,0,10,1,9,1,4
"225",5,2,12,5,6,3,11
"226",1,0,12,1,12,2,11
"227",0,0,1,0,0,0,0
"228",6,3,14,3,9,3,7
"229",6,0,8,0,7,1,8
"230",0,0,0,0,0,0,0
"231",3,0,10,1,12,1,11
"232",6,0,12,1,8,0,11
"233",1,0,8,0,7,1,10
"234",3,0,18,0,16,2,10
"235",2,0,8,2,10,2,6
"236",3,0,12,2,8,2,8
"237",6,1,8,1,12,1,10
"238",4,2,16,1,6,1,8
"239",4,0,21,1,3,3,10
"240",0,0,0,0,0,0,0
"241",0,0,0,0,0,0,0
"242",0,0,0,0,0,0,0
"243",3,0,14,2,8,1,7
"244",2,0,11,4,12,1,13
"245",6,0,12,1,8,1,8
"246",4,0,16,0,10,0,14
"247",6,0,9,1,9,3,10
"248",0,0,0,0,0,0,0
"249",0,0,0,0,0,0,0
"250",0,0,17,1,3,1,4
"251",7,0,11,2,14,3,11
"252",3,1,12,2,9,3,12
"253",1,1,13,0,6,0,11
"254",0,0,0,0,0,0,0
"255",2,1,20,1,4,3,4
"256",0,0,0,0,0,0,0
"257",3,0,11,3,14,3,8
"258",5,0,12,1,7,0,6
"259",6,0,12,3,6,2,11
"260",3,1,9,0,9,2,11
"261",7,1,12,3,13,0,8
"262",4,1,12,0,8,0,5
"263",0,0,0,0,0,0,0
"264",9,1,13,0,11,3,12
"265",4,0,12,1,9,1,4
"266",0,0,0,0,0,0,0
"267",3,0,8,1,8,1,14
"268",0,0,0,0,0,0,0
"269",0,1,12,2,7,0,13
"270",2,0,10,2,7,2,9
"271",0,0,0,0,0,0,0
"272",3,0,11,0,10,2,7
"273",4,0,13,0,3,1,11
"274",0,0,0,0,0,0,0
"275",4,0,14,1,6,3,8
"276",3,0,7,2,8,0,11
"277",0,0,0,0,0,0,0
"278",5,0,10,2,6,2,4
"279",0,0,0,0,0,0,0
"280",3,0,14,1,9,3,13
"281",5,0,8,1,8,1,5
"282",0,0,0,0,0,0,0
"283",3,0,15,1,13,4,9
"284",3,0,14,1,8,2,9
"285",5,0,11,2,6,1,9
"286",3,0,7,0,11,2,8
"287",0,0,0,0,0,0,0
"288",3,1,15,0,5,0,7
"289",0,0,14,1,7,0,9
"290",2,0,11,1,10,3,13
"291",8,0,15,1,5,2,13
"292",0,0,0,0,0,0,0
"293",5,0,9,0,8,2,10
"294",3,1,12,1,8,0,12
"295",0,0,0,0,0,0,0
"296",4,0,12,0,10,0,8
"297",2,0,8,4,7,3,11
"298",0,0,0,0,0,0,0
"299",2,1,11,1,9,1,9
"300",3,0,22,2,7,1,14
"301",6,0,10,1,6,1,6
"302",6,0,13,0,9,1,7
"303",2,0,17,3,9,2,12
"304",0,0,0,0,0,0,0
"305",3,0,5,1,9,0,10
"306",0,0,8,2,9,3,9
"307",4,0,10,6,5,1,14
"308",1,0,9,2,6,2,8
"309",2,0,10,0,7,0,8
"310",0,0,0,0,0,0,0
"311",5,0,13,0,5,1,6
"312",0,1,16,1,6,1,11
"313",0,0,0,0,0,0,0
"314",0,0,0,0,0,0,0
"315",0,0,0,0,0,0,0
"316",0,0,0,0,0,0,0
"317",1,0,11,0,6,4,10
"318",8,1,11,1,4,0,9
"319",6,0,5,0,7,0,12
"320",3,0,7,1,7,1,4
"321",6,0,14,1,7,1,10
"322",5,0,10,4,4,0,10
"323",3,1,12,3,8,3,7
"324",2,0,14,1,8,0,10
"325",5,1,11,1,7,0,11
"326",10,0,15,1,9,1,10
"327",9,0,11,2,11,0,9
"328",2,1,12,1,9,3,8
"329",0,0,0,0,0,0,0
"330",4,1,16,3,14,1,6
"331",4,0,7,1,8,1,6
"332",6,0,16,0,10,1,12
"333",5,1,16,1,8,0,12
"334",1,1,8,0,6,3,9
"335",5,0,14,3,7,2,11
"336",3,0,17,0,8,1,10
"337",0,0,0,0,0,0,0
"338",4,0,8,3,9,1,5
"339",5,0,7,2,10,2,8
"340",5,1,12,1,9,0,12
"341",0,0,0,0,0,0,0
"342",4,1,13,1,6,0,10
"343",4,0,12,3,8,4,12
"344",6,0,7,1,5,0,11
"345",2,0,18,1,3,1,11
"346",0,0,0,0,0,0,0
"347",2,1,14,2,6,1,12
"348",2,0,16,0,10,2,10
"349",3,1,17,0,5,1,8
"350",3,0,11,0,6,0,10
"351",0,0,0,0,0,0,0
"352",4,0,14,3,6,0,6
"353",0,0,0,0,0,0,0
"354",3,0,14,1,10,2,8
"355",3,2,9,3,9,0,4
"356",7,0,8,1,7,0,11
"357",0,0,0,0,0,0,0
"358",4,1,10,1,6,2,6
"359",5,0,9,3,2,1,10
"360",3,0,17,2,8,1,6
"361",3,0,10,1,5,3,9
"362",3,0,11,0,6,2,9
"363",7,0,13,1,5,2,15
"364",4,0,10,2,7,2,12
"365",2,0,14,0,6,1,14
"366",0,0,0,0,0,0,0
"367",7,1,12,1,6,2,8
"368",3,1,13,3,12,2,10
"369",4,2,15,1,6,2,8
"370",6,0,13,1,8,1,12
"371",1,0,13,1,11,1,13
"372",6,0,13,0,9,2,4
"373",1,0,6,2,6,1,8
"374",0,0,0,0,0,0,0
"375",2,0,11,3,10,2,10
"376",2,0,11,1,6,1,9
"377",0,0,0,0,0,0,0
"378",0,0,0,0,0,0,0
"379",3,0,12,0,4,1,12
"380",7,0,14,2,10,1,8
"381",4,0,10,0,4,3,10
"382",5,0,5,0,12,1,7
"383",4,0,5,1,7,2,6
"384",1,0,12,1,9,2,8
"385",0,0,0,0,0,0,0
"386",0,0,0,0,0,0,0
"387",2,0,10,0,4,1,6
"388",0,0,0,0,0,0,0
"389",1,1,9,4,9,6,6
"390",0,0,0,0,0,0,0
"391",0,0,0,0,0,0,0
"392",6,0,10,0,7,0,10
"393",1,0,15,0,0,0,0
"394",0,0,0,0,0,0,0
"395",4,0,15,0,14,4,12
"396",3,0,11,1,7,1,12
"397",1,0,12,2,3,2,14
"398",3,0,13,2,6,1,8
"399",3,1,14,0,10,0,10
"400",4,0,12,1,7,0,8
"401",0,0,0,0,0,0,0
"402",2,1,17,3,2,3,6
"403",0,0,0,0,0,0,0
"404",9,0,6,0,7,1,12
"405",3,1,13,0,9,1,9
"406",3,0,9,1,5,2,10
"407",3,0,14,2,13,2,13
"408",1,1,17,2,11,1,15
"409",3,0,11,0,7,2,7
"410",0,0,0,0,0,0,0
"411",3,0,14,0,11,1,5
"412",2,0,13,3,7,2,11
"413",4,0,6,0,7,0,9
"414",1,0,11,2,9,1,14
"415",1,0,13,3,5,3,11
"416",0,0,0,0,0,0,0
"417",4,0,13,1,7,1,9
"418",4,0,14,0,7,1,7
"419",7,0,13,1,6,2,10
"420",1,0,6,0,0,0,0
"421",3,0,8,0,2,2,7
"422",3,0,13,3,13,5,5
"423",3,0,5,0,6,5,10
"424",4,0,13,4,9,1,9
"425",5,0,11,1,10,1,12
"426",1,1,11,0,9,2,7
"427",1,0,14,0,6,4,6
"428",3,0,12,1,4,1,6
"429",0,0,0,0,0,0,0
"430",4,0,9,1,7,1,9
"431",5,1,11,1,9,2,4
"432",1,0,10,3,8,1,11
"433",0,0,0,0,0,0,0
"434",1,0,13,1,5,0,2
"435",2,0,8,1,5,1,6
"436",3,0,15,0,12,1,9
"437",0,0,0,0,0,0,0
"438",5,0,11,2,9,4,12
"439",2,0,12,1,9,2,10
"440",5,1,12,1,6,1,11
"441",0,0,0,0,0,0,0
"442",5,0,6,1,7,0,5
"443",0,0,0,0,0,0,0
"444",2,1,12,2,6,1,5
"445",6,0,14,1,4,1,5
"446",6,1,19,2,9,1,8
"447",2,0,8,2,4,1,8
"448",3,0,10,1,8,0,9
"449",3,0,13,1,10,2,9
"450",1,0,12,2,9,3,5
"451",7,1,6,1,10,1,10
"452",1,1,14,1,8,3,8
"453",3,0,12,1,3,0,14
"454",2,0,11,2,8,3,14
"455",3,0,9,1,6,0,8
"456",3,0,15,0,9,1,13
"457",2,0,12,2,4,1,13
"458",0,0,0,0,0,0,0
"459",6,0,13,3,8,1,13
"460",2,0,10,1,12,2,7
"461",4,0,15,0,6,3,17
"462",3,0,8,2,11,3,12
"463",4,0,10,0,5,1,6
"464",5,0,11,3,10,1,10
"465",5,0,9,0,5,1,6
"466",4,0,16,0,11,0,8
"467",3,1,11,2,10,3,12
"468",3,0,17,1,3,2,9
"469",3,0,17,1,3,0,9
"470",4,1,11,2,7,1,10
"471",0,0,0,0,0,0,0
"472",2,0,11,0,5,2,13
"473",2,1,14,3,5,2,10
"474",5,0,9,1,5,1,13
"475",0,0,0,0,0,0,0
"476",4,0,9,1,6,2,5
"477",5,0,12,2,5,2,12
"478",1,0,15,1,9,0,11
"479",3,0,5,1,4,3,7
"480",5,0,15,2,6,2,7
"481",3,0,11,1,8,1,7
"482",1,1,17,1,12,3,6
"483",3,1,26,1,8,0,6
"484",2,1,13,0,3,2,12
"485",9,0,7,1,6,1,8
"486",3,1,7,1,5,1,7
"487",3,0,9,0,6,1,11
"488",4,0,10,1,9,2,16
"489",1,0,10,1,9,2,10
"490",4,0,6,4,5,2,6
"491",2,0,11,0,10,2,8
"492",6,0,17,1,11,3,6
"493",0,0,0,0,0,0,0
"494",0,0,0,0,0,0,0
"495",5,1,19,2,14,1,10
"496",1,0,8,0,9,1,7
"497",0,0,0,0,0,0,0
"498",3,1,14,0,9,2,8
"499",7,0,11,1,8,2,6
"500",6,0,15,1,3,3,11
