"","age1_orange.O","age1_green.O","age2_no_comorbid_orange.O","age2_no_comorbid_green.O","age2_comorbid_green.O","age3_no_comorbid_green.O","age3_comorbid_green.O"
"1",52,6,48,7,8,4,4
"2",53,6,52,8,7,5,5
"3",43,8,49,8,8,3,9
"4",51,5,44,6,8,5,5
"5",43,6,48,7,7,3,5
"6",53,9,48,8,9,4,6
"7",49,6,51,6,10,4,7
"8",46,5,46,7,8,3,6
"9",49,7,55,7,9,3,7
"10",0,0,1,0,0,0,0
"11",46,7,56,6,9,4,5
"12",55,7,51,10,17,3,6
"13",48,6,50,8,10,5,6
"14",49,6,52,5,6,3,5
"15",52,5,45,7,11,4,5
"16",46,6,60,7,8,5,7
"17",45,6,46,6,8,5,8
"18",0,0,1,0,0,0,0
"19",58,5,54,7,9,5,7
"20",47,7,42,7,9,4,4
"21",42,7,48,7,8,4,6
"22",54,7,50,8,8,3,5
"23",48,7,52,8,13,3,8
"24",47,5,55,9,10,4,4
"25",56,5,57,6,10,3,5
"26",0,0,0,0,0,0,0
"27",49,5,51,8,10,6,6
"28",50,7,52,9,8,4,8
"29",1,0,1,0,0,0,0
"30",0,0,1,0,0,0,0
"31",0,0,0,0,0,0,0
"32",52,6,50,7,6,4,6
"33",50,5,50,9,12,5,7
"34",2,0,2,0,0,0,0
"35",53,6,47,7,14,6,6
"36",51,6,51,9,8,5,5
"37",0,0,1,0,0,0,0
"38",43,5,48,7,10,3,4
"39",49,5,48,7,8,5,6
"40",48,6,48,7,8,5,6
"41",56,7,50,8,8,4,6
"42",54,6,55,8,8,5,6
"43",52,8,50,9,12,5,6
"44",0,0,1,0,0,0,0
"45",51,5,44,8,10,4,5
"46",58,5,44,7,9,3,6
"47",55,7,50,7,8,5,6
"48",47,6,46,9,9,3,5
"49",40,4,46,11,10,5,8
"50",50,6,49,6,14,5,7
"51",47,6,52,8,8,3,6
"52",49,6,55,7,9,4,5
"53",50,6,53,6,8,5,6
"54",45,6,42,9,8,3,5
"55",56,8,53,9,12,5,6
"56",50,6,54,8,11,5,5
"57",49,7,53,7,10,4,5
"58",57,5,47,7,8,3,6
"59",46,6,43,8,7,4,6
"60",60,8,44,7,9,4,5
"61",49,6,50,6,7,4,5
"62",58,6,52,12,8,3,6
"63",0,0,1,0,0,0,0
"64",47,4,40,7,12,3,5
"65",50,6,48,5,9,6,7
"66",53,7,52,7,11,3,5
"67",54,8,47,7,12,3,7
"68",48,7,55,7,13,5,7
"69",48,6,47,7,9,3,6
"70",56,6,47,6,8,3,5
"71",51,1,48,1,3,0,1
"72",54,6,49,8,12,4,4
"73",46,6,51,8,9,3,7
"74",46,8,50,9,10,4,7
"75",50,5,54,12,13,4,5
"76",55,5,49,5,9,3,5
"77",50,6,48,7,10,4,5
"78",42,6,49,5,7,5,8
"79",46,6,45,7,8,5,7
"80",0,0,0,0,0,0,0
"81",43,5,46,6,8,4,4
"82",55,6,58,8,7,4,7
"83",42,6,45,8,8,3,5
"84",49,0,50,1,0,0,0
"85",49,8,57,7,10,4,5
"86",50,6,53,9,12,4,6
"87",48,8,42,6,8,4,6
"88",0,0,1,0,0,0,0
"89",52,7,59,8,7,5,5
"90",0,0,1,0,0,0,0
"91",46,9,52,6,11,4,6
"92",0,0,1,0,0,0,0
"93",47,6,49,5,10,5,5
"94",59,6,45,8,8,3,6
"95",0,0,1,0,0,0,0
"96",55,5,51,4,11,4,7
"97",56,5,47,5,10,5,5
"98",0,0,0,0,0,0,0
"99",55,6,52,7,9,3,6
"100",54,5,45,10,9,3,8
"101",50,0,54,0,1,1,1
"102",0,0,1,0,0,0,0
"103",50,7,50,9,13,4,4
"104",50,0,52,0,0,0,1
"105",49,7,47,9,9,5,7
"106",0,0,1,0,0,0,0
"107",48,7,61,6,9,4,8
"108",46,5,46,5,11,7,6
"109",0,0,1,0,0,0,0
"110",46,5,49,7,11,4,4
"111",67,6,57,8,7,3,6
"112",0,0,1,0,0,0,0
"113",0,0,1,0,0,0,0
"114",41,0,42,0,0,0,1
"115",52,4,47,7,10,3,4
"116",48,5,43,9,11,4,6
"117",52,7,49,11,10,4,7
"118",0,0,1,0,0,0,0
"119",56,8,56,8,10,4,6
"120",50,6,48,7,12,4,5
"121",50,5,47,7,9,3,6
"122",53,0,52,0,0,0,0
"123",0,0,1,0,0,0,0
"124",1,0,1,0,0,0,0
"125",0,0,1,0,0,0,0
"126",0,0,0,0,0,0,0
"127",50,9,52,7,9,5,4
"128",47,7,52,7,12,5,5
"129",0,0,1,0,0,0,0
"130",0,0,1,0,0,0,0
"131",53,4,52,9,8,6,7
"132",57,8,58,8,8,2,4
"133",47,5,45,7,11,5,8
"134",0,0,1,0,0,0,0
"135",0,0,1,0,0,0,0
"136",44,5,41,8,6,5,5
"137",0,0,0,0,0,0,0
"138",63,7,53,6,9,4,5
"139",61,7,43,8,8,3,5
"140",50,6,44,8,10,4,6
"141",46,7,53,8,9,4,6
"142",56,7,61,8,9,4,6
"143",0,0,1,0,0,0,0
"144",51,6,52,7,7,3,4
"145",56,4,54,9,8,4,6
"146",0,0,1,0,0,0,0
"147",45,5,52,7,11,4,6
"148",0,0,1,0,0,0,0
"149",50,0,47,1,0,0,0
"150",49,8,43,6,9,4,5
"151",43,9,47,7,10,4,7
"152",0,0,1,0,0,0,0
"153",0,0,1,0,0,0,0
"154",48,6,55,12,11,5,6
"155",54,5,54,7,7,4,5
"156",0,0,1,0,0,0,0
"157",1,0,1,0,0,0,0
"158",0,0,1,0,0,0,0
"159",1,0,0,0,0,0,0
"160",0,0,1,0,0,0,0
"161",1,0,1,0,0,0,0
"162",48,0,51,0,0,0,0
"163",48,0,44,0,0,0,0
"164",49,7,48,7,10,4,7
"165",50,5,55,8,8,5,6
"166",49,5,54,6,13,4,6
"167",0,0,1,0,0,0,0
"168",45,8,46,6,6,4,6
"169",61,4,51,9,10,3,6
"170",48,6,59,8,8,4,6
