"","Model","Fraction_Dead"
"1","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0645464237146774
"2","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.00132501569917875
"3","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.118272845922093
"4","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.114522256691086
"5","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0791091008542373
"6","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0882855283488964
"7","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0522885865707518
"8","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.113278304312648
"9","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.000346160202414607
"10","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.132488601093054
"11","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.118549799378057
"12","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0662376792403704
"13","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.00286711460261697
"14","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",8.73160896539677e-05
"15","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0796086166200409
"16","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.074568471354847
"17","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.10837901418768
"18","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0855610445825282
"19","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.1042311587426
"20","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0830644255325717
"21","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.133579949659699
"22","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.00254882191562656
"23","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.00659771779807033
"24","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.00114397209532601
"25","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.000970782610896139
"26","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.000180786634074562
"27","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0587040647169478
"28","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.00191207205002212
"29","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0986960203739457
"30","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.00273579840509323
"31","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.112499301645857
"32","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.000133483619590496
"33","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0786680024445158
"34","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.115746544069722
"35","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.000761196618743166
"36","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.000135636304770962
"37","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0001012048798655
"38","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.017591054253271
"39","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",8.03436730394869e-05
"40","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.158685845679692
"41","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0904750322187604
"42","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.000617413509471776
"43","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0983508415777836
"44","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.00316116992153227
"45","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.092659196638991
"46","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0841420485052891
"47","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0144874216540835
"48","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.00762394661757688
"49","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.00335236962019219
"50","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",6.49836581260005e-05
"51","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0976728957878738
"52","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.112386931763439
"53","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.138549510500505
"54","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.000326852264429497
"55","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0643407457553386
"56","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.00458125855630801
"57","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.100081510280856
"58","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0625047364967049
"59","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0588944243283653
"60","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.000245621375156803
"61","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.000247728629191568
"62","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0798523350284576
"63","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.122844885538691
"64","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.130935638374719
"65","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.000222396317290411
"66","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0226681910070864
"67","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0964691829641717
"68","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.143142838528917
"69","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.10971267518599
"70","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0102284999063063
"71","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0760026730542173
"72","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.00198916698795539
"73","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.00731411867863424
"74","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0649060440079799
"75","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",9.54668477457246e-05
"76","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0614142579627567
"77","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0871195273460157
"78","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.096817539138404
"79","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.000102918982560995
"80","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0995172135364931
"81","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.139270224270568
"82","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0781585024968149
"83","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.142508038905485
"84","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0746456012135153
"85","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0796863527422133
"86","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",9.34591947348982e-05
"87","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.103935470647539
"88","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.00026701543134945
"89","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",5.25793360271015e-05
"90","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.000130994603463939
"91","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.175897153527036
"92","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.110544568202714
"93","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.108486542393307
"94","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.000231941781154829
"95","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.00409069683737383
"96","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0987166522919232
"97","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0869451478854228
"98","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.000742831042273369
"99","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.00036628174284352
"100","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.00382426474439181
"101","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0924381897666535
"102","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.000888837225925789
"103","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.000266264947584134
"104","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.000175795160841236
"105","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.10811493338292
"106","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0542520424582424
"107","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.000234575737990656
"108","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0970969155142376
"109","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.100765720912277
"110","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.000222017709225064
"111","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0606003870949495
"112","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0925912151260815
"113","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.135453119607364
"114","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.109449985078943
"115","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.105466005388701
"116","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.000226373584847213
"117","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.0950735853135914
"118","null_model_mixed/IsolateYES_Limit10_FateD_TcheckNO_PopSize2000",0.10033057644191
