"","Model","Fraction_Dead"
"1","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0653079366481944
"2","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0826266859257791
"3","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.120742241931256
"4","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.117993213702077
"5","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0795308130457315
"6","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0925515572119471
"7","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0532576532517847
"8","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.11609809776909
"9","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0643260435696877
"10","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.133863196712573
"11","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.12051713785207
"12","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0668339278800626
"13","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0835517289266725
"14","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0745479639043566
"15","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.081538324929276
"16","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0761037434286375
"17","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.12098441060068
"18","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0875309489373467
"19","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.105587784108728
"20","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0839173454958983
"21","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.135640765425038
"22","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0780478071923662
"23","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0810265105182579
"24","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0788187267662787
"25","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0996213130025565
"26","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0903797884514565
"27","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0592107522621435
"28","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0843030702561804
"29","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.101527803555826
"30","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0824601042877371
"31","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.113575838253252
"32","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0767847900891347
"33","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.079190753284451
"34","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.116962749925246
"35","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.110409588460732
"36","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0576244984448725
"37","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.083386165061294
"38","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.127621729541097
"39","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0583155797599236
"40","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.160133304524206
"41","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0922109883453651
"42","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0894025995808553
"43","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0995479733714871
"44","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0794001613238239
"45","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0937239922014713
"46","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0848323102521886
"47","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.114311355545694
"48","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.301187356964062
"49","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.108898068855871
"50","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0656253334613693
"51","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.099056935232569
"52","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.114339942630324
"53","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.140032759788707
"54","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0994443418768814
"55","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0655028269995562
"56","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0776189976118168
"57","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.104755419054461
"58","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0630845451016962
"59","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0603031223494708
"60","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0927171771016094
"61","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0821738359521814
"62","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0810766769031562
"63","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.128931791849734
"64","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.133966595107108
"65","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0698318531313436
"66","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.128892982022864
"67","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0973456659561563
"68","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.144262737051443
"69","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.110567569707477
"70","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0813423681114256
"71","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0775892290652789
"72","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.104230817473823
"73","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.132440603276412
"74","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0655769502619418
"75","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0785181014918949
"76","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0624869407268908
"77","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0878266211129181
"78","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0988502257490303
"79","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.049978982029584
"80","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.100724089367356
"81","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.140528195264123
"82","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0789810993219618
"83","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.14759988796047
"84","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0755064658303712
"85","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0806246026590149
"86","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.105730622301701
"87","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.107999405410606
"88","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0879963140442564
"89","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0639731627403524
"90","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0691574615712221
"91","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.1772827538327
"92","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.112021850374667
"93","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.109054750982018
"94","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.154963575008744
"95","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.167845949158529
"96","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0999836521667407
"97","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.088435917002039
"98","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0871747205998189
"99","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.128676015353818
"100","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0822328709424023
"101","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0931655079995387
"102","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.130511244107613
"103","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0666076721989693
"104","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.134003648807435
"105","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.108722679365682
"106","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0555674926888197
"107","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.100793961229118
"108","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.10011099915146
"109","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.101731513636321
"110","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.179247521716666
"111","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0620047882303145
"112","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.093539957642471
"113","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.136207958729481
"114","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.111372717391758
"115","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.105821952519374
"116","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0874602249912525
"117","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0968085696451062
"118","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.101601272893638
"119","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.178883578201612
"120","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.095165795249897
"121","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.159362984709998
"122","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0832125461302647
"123","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.121078605631366
"124","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0747199061079734
"125","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.163276169344004
"126","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0943693318529046
"127","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0583074971989904
"128","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0576241306878223
"129","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.10484865397039
"130","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.130058337983652
"131","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0821223763874348
"132","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.128266362017094
"133","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.077394491659641
"134","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0781841911016276
"135","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.101050870380968
"136","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.10809994125584
"137","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0987436710626161
"138","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.177785843753133
"139","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.113576465224858
"140","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0888535713397647
"141","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.128103781404065
"142","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0786741456432788
"143","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0818556384148149
"144","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0696216320884747
"145","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.106978089781065
"146","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0848866024919729
"147","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.110992582548112
"148","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0846910490891782
"149","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0729502293018514
"150","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0851515444149987
"151","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.142554830626909
"152","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0597931022203785
"153","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0660623200854607
"154","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0784317048052858
"155","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.257339532833971
"156","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0765140707963
"157","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0998503068493673
"158","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0537749711734198
"159","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.126120704477394
"160","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0741703760877607
"161","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.126341159982808
"162","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.056234446627843
"163","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0766206094409118
"164","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0834087646792447
"165","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0900965701030651
"166","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0809397525024613
"167","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.107331598210755
"168","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0545501124861626
"169","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0825726667946085
"170","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0719988072540152
"171","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0638464441825459
"172","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0787231361965007
"173","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0592842093143595
"174","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.108161848559858
"175","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0542371643694499
"176","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0764539871419541
"177","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0759968594519999
"178","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0956159911615052
"179","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.113583768079412
"180","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.109684123604269
"181","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0448251922218424
"182","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0630411638637374
"183","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",0.0676967355995788
