"","age1.I","age2_no_comorbid.I","age2_comorbid.I","age3_no_comorbid.I","age3_comorbid.I"
"1",3,5,0,0,0
"2",0,1,0,0,0
"3",0,1,0,0,0
"4",0,1,0,0,0
"5",185,170,24,10,13
"6",0,1,0,0,0
"7",0,0,0,0,0
"8",1,2,1,0,0
"9",163,166,27,11,14
"10",166,182,27,6,13
"11",174,149,27,6,16
"12",1,1,0,0,0
"13",1,1,0,0,0
"14",171,155,25,6,17
"15",175,168,32,9,15
"16",172,152,26,11,13
"17",0,1,0,0,0
"18",145,175,24,11,14
"19",154,182,22,8,12
"20",152,151,19,9,9
"21",0,1,0,0,0
"22",0,1,0,0,0
"23",0,1,0,0,0
"24",0,1,0,0,0
"25",0,0,0,0,0
"26",0,0,0,0,0
"27",182,178,34,8,12
"28",135,132,26,7,9
"29",0,1,0,0,0
"30",0,1,0,0,0
"31",154,148,21,8,10
"32",180,172,25,8,14
"33",0,1,0,0,0
"34",170,162,21,9,16
"35",2,1,0,0,0
"36",185,157,24,11,10
"37",0,1,0,0,0
"38",1,1,0,0,0
"39",4,7,0,0,0
"40",175,169,23,9,12
"41",178,171,31,13,13
"42",202,199,33,9,13
"43",144,150,21,9,12
"44",172,172,19,9,14
"45",0,1,0,0,0
"46",0,1,0,0,1
"47",1,0,0,0,0
"48",1,1,0,0,0
"49",1,2,0,0,0
"50",161,177,21,9,9
"51",0,1,0,0,0
"52",1,2,0,0,0
"53",0,1,0,0,0
"54",155,136,22,10,10
"55",172,181,27,6,11
"56",127,120,16,6,10
"57",0,1,0,0,0
"58",0,1,0,0,0
"59",0,1,0,0,0
"60",168,137,25,6,13
"61",3,1,0,0,0
"62",187,174,21,8,14
"63",142,148,19,5,13
"64",0,1,0,0,0
"65",0,1,0,0,0
"66",0,1,0,0,0
"67",0,1,0,0,0
"68",157,153,25,8,12
"69",3,1,0,0,0
"70",0,1,0,0,0
"71",0,1,0,0,0
"72",0,1,0,0,0
"73",0,1,0,0,0
"74",164,169,25,11,11
"75",180,178,26,6,11
"76",0,1,0,0,0
"77",0,1,0,0,0
"78",2,1,0,0,0
"79",0,1,0,0,0
"80",160,139,20,11,12
"81",0,1,0,0,0
"82",198,154,23,8,13
"83",175,159,25,7,13
"84",144,148,20,11,15
"85",0,1,0,0,0
"86",1,1,0,0,0
"87",0,1,0,0,0
"88",2,3,0,0,0
"89",172,155,22,8,9
"90",0,1,0,0,0
"91",0,1,0,0,0
"92",0,1,0,0,0
"93",0,1,0,0,0
"94",162,158,19,7,14
"95",0,0,0,0,0
"96",0,1,0,0,0
"97",0,1,1,0,0
"98",0,1,0,0,0
"99",153,161,20,9,8
"100",0,1,0,0,0
"101",0,1,0,0,0
"102",154,134,30,10,21
"103",170,157,28,8,15
"104",182,185,28,9,17
"105",0,1,0,0,0
"106",170,183,29,9,14
"107",0,1,0,0,0
"108",0,0,0,0,0
"109",169,177,24,10,15
"110",135,141,25,11,10
"111",151,149,24,9,12
"112",0,1,0,0,0
"113",0,1,0,0,0
"114",0,1,0,0,0
"115",2,1,1,0,0
"116",0,1,0,0,0
"117",0,1,0,0,0
"118",0,1,0,0,0
"119",0,1,0,0,0
"120",1,1,0,0,0
"121",0,1,0,0,0
"122",159,166,25,11,13
"123",0,1,0,0,0
"124",143,147,21,6,12
"125",0,1,0,0,0
"126",0,0,0,0,0
"127",154,162,26,9,13
"128",1,1,0,0,0
"129",168,159,25,5,14
"130",171,185,29,7,15
"131",0,1,0,0,0
"132",0,0,0,0,0
"133",0,1,0,0,0
"134",0,1,0,0,0
"135",0,1,0,0,0
"136",167,167,20,13,15
"137",0,1,0,0,0
"138",7,9,1,0,1
"139",2,2,0,0,0
"140",158,138,24,8,12
"141",0,1,0,0,0
"142",165,141,24,7,12
"143",0,1,0,0,0
"144",154,180,23,9,12
"145",177,196,29,5,17
"146",133,150,22,5,13
"147",4,4,2,1,1
"148",167,146,20,8,13
"149",170,164,21,5,12
"150",169,154,24,9,15
"151",178,153,25,7,16
"152",0,1,0,0,0
"153",0,1,0,0,0
"154",1,1,0,0,0
"155",0,1,0,0,0
"156",0,1,0,0,0
"157",0,1,0,0,0
"158",183,154,19,8,15
"159",1,1,0,0,0
"160",0,1,0,0,0
"161",143,133,24,6,11
"162",0,1,0,0,0
"163",157,143,19,6,10
"164",0,1,0,0,0
"165",1,1,0,0,0
"166",174,197,27,9,14
"167",174,200,24,9,13
"168",157,151,25,12,15
"169",3,1,0,0,1
"170",0,1,0,0,0
"171",171,162,24,9,13
"172",189,172,23,10,11
"173",173,151,23,12,17
"174",0,1,0,0,0
"175",2,1,0,0,0
"176",164,169,23,11,13
"177",0,1,0,0,0
"178",0,1,0,0,0
"179",0,1,0,0,0
"180",155,168,18,12,14
"181",144,141,19,6,14
"182",161,147,19,9,13
"183",139,155,22,8,10
"184",143,172,28,12,12
"185",171,165,24,8,13
"186",171,192,25,7,17
"187",179,166,21,8,11
"188",148,142,25,8,15
"189",0,1,0,0,0
"190",3,2,0,0,0
"191",187,174,29,12,11
"192",0,1,0,0,0
"193",0,1,0,0,0
"194",1,1,0,0,0
"195",1,1,0,0,0
"196",0,2,0,0,0
"197",166,166,28,9,13
"198",0,1,0,0,0
"199",145,134,24,5,13
"200",142,151,22,11,9
"201",173,180,27,9,19
"202",0,1,0,0,0
"203",169,176,24,7,18
"204",0,1,0,0,0
"205",0,1,0,0,0
"206",1,1,0,0,0
"207",2,1,0,0,0
"208",0,1,0,0,0
"209",0,1,0,0,0
"210",0,1,0,0,0
"211",1,1,0,0,0
"212",0,1,0,0,0
"213",163,154,22,7,14
"214",0,1,0,0,0
"215",168,158,29,11,16
"216",1,1,0,0,0
"217",0,1,0,0,0
"218",130,121,21,7,12
"219",156,157,25,7,11
"220",0,1,0,0,0
"221",162,146,23,11,11
"222",155,170,27,7,12
"223",0,1,0,0,0
"224",160,164,28,11,13
"225",2,1,0,0,0
"226",0,1,0,0,0
"227",139,144,22,7,14
"228",0,1,0,0,0
