"","age1.D","age2_no_comorbid.D","age2_comorbid.D","age3_no_comorbid.D","age3_comorbid.D"
"1",2,2,0,0,0
"2",0,0,0,0,0
"3",0,0,0,0,0
"4",0,0,0,0,0
"5",54,67,25,12,34
"6",0,1,0,0,0
"7",0,0,0,0,0
"8",0,0,1,0,0
"9",53,77,26,10,38
"10",59,66,30,8,28
"11",59,67,24,5,40
"12",0,0,0,0,0
"13",0,0,0,0,0
"14",55,59,29,7,32
"15",62,65,29,8,37
"16",40,70,23,3,35
"17",0,0,0,0,0
"18",59,72,30,5,30
"19",47,73,28,8,23
"20",51,63,27,4,29
"21",0,0,0,0,0
"22",0,0,0,0,0
"23",0,0,0,0,0
"24",0,0,0,0,0
"25",0,0,0,0,0
"26",0,0,0,0,0
"27",48,64,35,9,32
"28",56,61,29,8,30
"29",0,0,0,0,0
"30",0,0,0,0,0
"31",54,64,33,8,25
"32",57,67,28,10,30
"33",0,1,0,0,0
"34",49,55,30,4,31
"35",1,0,0,0,0
"36",63,80,31,5,31
"37",0,1,0,0,0
"38",1,1,0,0,0
"39",0,1,0,0,0
"40",60,77,35,6,28
"41",53,76,30,8,36
"42",60,91,32,6,33
"43",64,67,31,13,32
"44",55,74,32,14,32
"45",0,0,0,0,0
"46",0,0,0,0,1
"47",0,0,0,0,0
"48",0,0,0,0,0
"49",0,0,0,0,0
"50",58,67,38,10,33
"51",0,0,0,0,0
"52",0,1,0,0,0
"53",0,1,0,0,0
"54",46,83,29,12,26
"55",59,73,40,7,33
"56",56,69,27,13,30
"57",0,0,0,0,0
"58",0,0,0,0,0
"59",0,1,0,0,0
"60",64,75,32,5,29
"61",0,0,0,0,0
"62",61,74,26,12,39
"63",57,72,26,8,33
"64",0,0,0,0,0
"65",0,0,0,0,0
"66",0,0,0,0,0
"67",0,0,0,0,0
"68",56,76,34,5,31
"69",0,0,0,0,0
"70",0,0,0,0,0
"71",0,1,0,0,0
"72",0,0,0,0,0
"73",0,0,0,0,0
"74",73,73,28,6,36
"75",56,82,26,10,22
"76",0,0,0,0,0
"77",0,0,0,0,0
"78",1,0,0,0,0
"79",0,1,0,0,0
"80",63,74,30,8,30
"81",0,0,0,0,0
"82",40,75,28,9,31
"83",62,63,30,5,45
"84",62,65,28,3,25
"85",0,0,0,0,0
"86",0,0,0,0,0
"87",0,0,0,0,0
"88",1,1,0,0,0
"89",64,72,35,9,32
"90",0,0,0,0,0
"91",0,0,0,0,0
"92",0,0,0,0,0
"93",0,0,0,0,0
"94",55,64,27,12,28
"95",0,0,0,0,0
"96",0,0,0,0,0
"97",0,0,0,0,0
"98",0,0,0,0,0
"99",43,75,30,9,29
"100",0,0,0,0,0
"101",0,0,0,0,0
"102",63,71,29,8,35
"103",49,70,24,7,32
"104",57,67,35,6,35
"105",0,0,0,0,0
"106",43,72,40,10,33
"107",0,0,0,0,0
"108",0,0,0,0,0
"109",54,78,32,5,38
"110",50,63,30,4,36
"111",53,55,24,5,30
"112",0,0,0,0,0
"113",0,0,0,0,0
"114",0,0,0,0,0
"115",1,1,0,0,0
"116",0,0,0,0,0
"117",0,0,0,0,0
"118",0,0,0,0,0
"119",0,0,0,0,0
"120",1,1,0,0,0
"121",0,0,0,0,0
"122",56,73,32,7,32
"123",0,0,0,0,0
"124",48,87,27,7,33
"125",0,1,0,0,0
"126",0,0,0,0,0
"127",58,67,19,7,32
"128",0,0,0,0,0
"129",49,66,31,5,36
"130",57,81,32,8,30
"131",0,1,0,0,0
"132",0,0,0,0,0
"133",0,0,0,0,0
"134",0,0,0,0,0
"135",0,0,0,0,0
"136",52,80,31,5,35
"137",0,0,0,0,0
"138",6,1,0,0,0
"139",0,0,0,0,0
"140",46,74,41,10,37
"141",0,0,0,0,0
"142",49,53,31,8,31
"143",0,0,0,0,0
"144",49,80,28,9,33
"145",56,72,30,12,38
"146",58,53,29,8,31
"147",1,0,1,1,2
"148",48,62,36,6,39
"149",53,90,31,7,36
"150",63,60,27,5,30
"151",71,62,35,8,37
"152",0,0,0,0,0
"153",0,0,0,0,0
"154",0,1,0,0,0
"155",0,0,0,0,0
"156",0,0,0,0,0
"157",0,1,0,0,0
"158",59,60,30,11,31
"159",0,0,0,0,0
"160",0,0,0,0,0
"161",49,63,35,11,32
"162",0,0,0,0,0
"163",59,54,28,4,27
"164",0,0,0,0,0
"165",0,0,0,0,0
"166",55,73,31,14,34
"167",66,69,31,5,32
"168",67,64,32,7,30
"169",0,0,0,0,1
"170",0,0,0,0,0
"171",65,53,24,10,26
"172",60,67,26,5,27
"173",59,69,22,10,35
"174",0,0,0,0,0
"175",0,0,0,0,0
"176",56,91,32,7,49
"177",0,1,0,0,0
"178",0,0,0,0,0
"179",0,0,0,0,0
"180",55,77,30,11,36
"181",62,71,35,9,44
"182",64,80,29,6,32
"183",50,72,29,10,33
"184",68,79,30,6,31
"185",56,69,35,6,37
"186",60,89,29,6,33
"187",55,66,29,8,25
"188",54,77,38,9,35
"189",0,0,0,0,0
"190",0,0,0,0,0
"191",65,67,40,11,30
"192",0,0,0,0,0
"193",0,0,0,0,0
"194",0,0,0,0,0
"195",0,0,0,0,0
"196",0,0,0,0,0
"197",58,70,26,3,29
"198",0,0,0,0,0
"199",62,64,38,5,33
"200",60,66,32,12,18
"201",55,65,28,7,35
"202",0,1,0,0,0
"203",66,53,35,5,36
"204",0,0,0,0,0
"205",0,1,0,0,0
"206",1,0,0,0,0
"207",0,0,0,0,0
"208",0,0,0,0,0
"209",0,0,0,0,0
"210",0,0,0,0,0
"211",1,0,0,0,0
"212",0,0,0,0,0
"213",55,60,27,9,34
"214",0,0,0,0,0
"215",57,74,34,10,30
"216",0,0,0,0,0
"217",0,0,0,0,0
"218",59,77,28,10,32
"219",57,64,37,6,31
"220",0,0,0,0,0
"221",64,69,24,9,33
"222",62,72,35,8,31
"223",0,0,0,0,0
"224",46,70,34,8,32
"225",0,0,0,0,0
"226",0,0,0,0,0
"227",55,74,28,12,32
"228",0,0,0,0,0
"229",64,72,34,16,40
"230",0,0,0,0,0
"231",74,72,28,8,25
"232",0,0,0,0,0
"233",0,0,0,0,0
"234",52,60,31,7,33
"235",0,0,0,0,0
"236",46,78,32,10,36
"237",69,63,33,7,34
"238",56,80,25,4,39
"239",0,0,0,0,0
"240",56,80,36,6,31
"241",0,0,0,0,0
"242",0,0,0,0,0
"243",54,75,30,6,26
"244",56,71,25,8,33
"245",0,0,0,0,0
"246",0,0,0,0,0
"247",0,0,0,0,0
"248",0,0,0,0,0
"249",0,0,0,0,0
"250",0,0,0,0,0
"251",0,0,0,0,0
"252",50,75,19,8,30
"253",60,87,30,9,24
"254",0,1,1,0,0
"255",0,0,0,0,0
"256",55,59,25,7,34
"257",0,0,0,0,0
"258",52,75,31,10,29
"259",0,0,0,0,0
"260",0,0,0,0,0
"261",0,0,0,0,0
"262",0,0,0,0,0
"263",63,61,30,5,31
"264",69,69,32,10,25
"265",0,0,0,0,0
"266",0,0,0,0,0
