"","age1.P","age2_no_comorbid.P","age2_comorbid.P","age3_no_comorbid.P","age3_comorbid.P"
"1",2,2,0,0,0
"2",0,1,0,0,0
"3",0,2,0,0,0
"4",0,1,0,0,0
"5",80,78,11,7,10
"6",0,1,0,0,0
"7",0,1,0,0,0
"8",1,1,1,0,0
"9",75,83,15,5,9
"10",80,76,13,4,6
"11",75,72,14,6,8
"12",1,1,0,0,0
"13",1,1,0,0,0
"14",95,80,15,7,10
"15",79,70,12,5,8
"16",86,74,19,4,9
"17",0,1,0,0,0
"18",81,100,13,8,9
"19",69,79,12,4,9
"20",70,66,15,5,7
"21",0,1,0,0,0
"22",0,1,0,0,0
"23",0,1,0,0,0
"24",0,1,0,0,0
"25",0,1,0,0,0
"26",0,1,0,0,0
"27",86,81,17,4,6
"28",65,58,14,4,5
"29",0,1,0,0,0
"30",0,1,0,0,0
"31",66,70,12,4,5
"32",88,80,13,6,11
"33",0,1,0,0,0
"34",80,78,14,5,10
"35",2,1,0,0,0
"36",73,71,13,3,6
"37",0,1,0,0,0
"38",1,1,0,0,0
"39",3,3,0,0,0
"40",87,68,17,5,8
"41",75,78,15,5,8
"42",99,86,15,6,5
"43",71,76,15,5,6
"44",93,91,15,6,7
"45",0,1,0,0,0
"46",1,1,0,0,1
"47",1,1,0,0,0
"48",1,1,0,0,0
"49",1,1,0,0,0
"50",80,92,13,5,8
"51",0,1,0,0,0
"52",1,2,0,0,0
"53",0,1,0,0,0
"54",63,62,16,6,6
"55",87,89,14,5,7
"56",56,52,8,5,7
"57",0,1,0,0,0
"58",0,1,0,0,0
"59",0,1,0,0,0
"60",63,63,14,6,7
"61",1,1,0,0,0
"62",95,101,14,6,9
"63",67,71,13,4,10
"64",0,1,0,0,0
"65",1,1,0,0,0
"66",0,1,0,0,0
"67",0,1,0,0,0
"68",84,76,16,6,9
"69",2,1,0,0,0
"70",0,1,0,0,0
"71",0,1,0,0,0
"72",0,1,0,0,0
"73",0,1,0,0,0
"74",79,75,11,5,8
"75",94,92,16,6,7
"76",0,1,0,0,0
"77",0,1,0,0,0
"78",1,2,0,0,0
"79",0,1,0,0,0
"80",89,71,12,7,9
"81",0,1,0,0,0
"82",74,78,11,7,7
"83",76,76,18,6,11
"84",75,73,10,9,7
"85",0,1,0,0,0
"86",1,1,0,0,0
"87",0,1,0,0,0
"88",2,2,0,0,0
"89",74,66,13,7,5
"90",0,1,0,0,0
"91",0,1,0,0,0
"92",0,1,0,0,0
"93",0,1,1,0,0
"94",80,71,14,6,9
"95",0,1,0,0,0
"96",0,1,0,0,0
"97",0,1,1,0,0
"98",0,1,0,0,0
"99",76,72,13,6,6
"100",0,1,0,0,0
"101",0,1,0,0,0
"102",61,64,15,4,10
"103",83,83,13,6,8
"104",106,93,12,6,8
"105",0,1,0,0,0
"106",83,92,14,5,6
"107",0,1,0,0,0
"108",0,1,0,0,0
"109",86,89,12,7,9
"110",68,72,14,5,7
"111",75,71,14,5,7
"112",0,1,0,0,0
"113",0,1,0,0,0
"114",0,1,0,0,0
"115",1,1,1,0,0
"116",0,1,0,0,0
"117",0,1,0,0,0
"118",0,1,0,0,0
"119",0,1,0,0,0
"120",1,1,0,0,0
"121",0,1,0,0,0
"122",76,87,15,5,10
"123",0,1,0,0,0
"124",57,64,13,4,6
"125",0,1,0,0,0
"126",0,1,0,0,0
"127",84,76,12,5,6
"128",2,1,0,0,0
"129",94,78,12,4,10
"130",85,86,13,6,8
"131",0,1,0,0,0
