"","age1.E","age2_no_comorbid.E","age2_comorbid.E","age3_no_comorbid.E","age3_comorbid.E"
"1",1,1,0,0,0
"2",0,1,0,0,0
"3",0,1,0,0,0
"4",0,1,0,0,0
"5",105,85,14,5,11
"6",0,1,0,0,0
"7",0,1,0,0,0
"8",1,1,1,0,0
"9",92,102,18,8,9
"10",100,88,15,6,10
"11",91,96,19,6,11
"12",1,1,0,0,0
"13",1,1,0,0,0
"14",108,96,16,9,9
"15",102,103,17,5,11
"16",116,112,19,9,11
"17",0,1,0,0,0
"18",100,107,15,10,11
"19",108,107,12,6,9
"20",101,82,15,7,9
"21",0,1,0,0,0
"22",0,1,0,0,0
"23",0,1,0,0,0
"24",0,1,0,0,0
"25",0,1,0,0,0
"26",0,1,0,0,0
"27",109,103,21,5,7
"28",83,79,16,5,8
"29",0,1,0,0,0
"30",0,1,0,0,0
"31",103,96,14,5,7
"32",114,103,15,6,13
"33",0,1,0,0,0
"34",112,102,16,9,11
"35",2,1,0,0,0
"36",88,95,14,6,10
"37",0,1,0,0,0
"38",1,1,0,0,0
"39",3,2,0,0,0
"40",99,102,16,7,10
"41",96,96,17,10,10
"42",112,108,23,6,8
"43",85,99,19,7,10
"44",114,100,13,5,10
"45",0,1,0,0,0
"46",1,1,0,0,1
"47",1,1,0,0,0
"48",1,1,0,0,0
"49",1,1,0,0,0
"50",110,93,15,8,8
"51",0,1,0,0,0
"52",1,2,0,0,0
"53",0,1,0,0,0
"54",90,71,15,7,9
"55",94,110,16,6,10
"56",75,81,12,5,8
"57",0,1,0,0,0
"58",0,1,0,0,0
"59",0,1,0,0,0
"60",100,89,14,7,8
"61",1,1,0,0,0
"62",118,117,20,7,9
"63",77,84,15,6,11
"64",0,1,0,0,0
"65",1,1,0,0,0
"66",0,1,0,0,0
"67",0,1,0,0,0
"68",100,106,15,7,9
"69",2,1,0,0,0
"70",0,1,0,0,0
"71",0,1,0,0,0
"72",0,1,0,0,0
"73",0,1,0,0,0
"74",89,94,14,7,8
"75",119,111,21,8,11
"76",0,1,0,0,0
"77",0,1,0,0,0
"78",1,1,0,0,0
"79",0,1,0,0,0
"80",92,96,14,7,7
"81",0,1,0,0,0
"82",125,101,18,9,9
"83",89,89,15,6,10
"84",87,83,19,5,8
"85",0,1,0,0,0
"86",1,1,0,0,0
"87",0,1,0,0,0
"88",2,2,0,0,0
"89",106,99,19,7,8
"90",0,1,0,0,0
"91",0,1,0,0,0
"92",0,1,0,0,0
"93",0,1,1,0,0
"94",106,87,13,8,11
"95",0,1,0,0,0
"96",0,1,0,0,0
"97",0,1,1,0,0
"98",0,1,0,0,0
"99",89,89,11,6,7
"100",0,1,0,0,0
"101",0,1,0,0,0
"102",82,93,19,6,15
"103",107,113,18,7,12
"104",99,98,18,7,8
"105",0,1,0,0,0
"106",104,112,17,8,11
"107",0,1,0,0,0
