"","age1.R","age2_no_comorbid.R","age2_comorbid.R","age3_no_comorbid.R","age3_comorbid.R"
"1",2,9,0,0,0
"2",0,1,0,0,0
"3",0,2,0,0,0
"4",0,1,0,0,0
"5",736,750,80,25,23
"6",0,0,0,0,0
"7",0,1,0,0,0
"8",1,2,0,0,0
"9",722,741,87,23,16
"10",715,750,78,24,25
"11",722,740,81,25,21
"12",1,1,0,0,0
"13",1,1,0,0,0
"14",733,764,80,24,20
"15",735,764,75,22,11
"16",742,740,87,27,21
"17",0,1,0,0,0
"18",728,740,81,27,29
"19",721,744,77,20,25
"20",731,720,77,23,25
"21",0,1,0,0,0
"22",0,1,0,0,0
"23",0,1,0,0,0
"24",0,1,0,0,0
"25",0,1,0,0,0
"26",0,1,0,0,0
"27",745,776,79,19,20
"28",701,692,75,19,15
"29",0,1,0,0,0
"30",0,1,0,0,0
"31",710,736,70,21,24
"32",728,763,72,23,31
"33",0,0,0,0,0
"34",730,760,75,27,24
"35",2,3,0,0,0
"36",732,752,78,29,23
"37",0,0,0,0,0
"38",1,0,0,0,0
"39",7,7,0,0,0
"40",722,741,76,28,27
"41",730,741,85,23,21
"42",731,748,83,27,17
"43",706,748,79,16,19
"44",735,737,78,22,24
"45",0,1,0,0,0
"46",1,1,0,0,0
"47",1,1,0,0,0
"48",1,1,0,0,0
"49",1,2,0,0,0
"50",729,753,72,23,24
"51",0,1,0,0,0
"52",2,4,0,0,0
"53",0,0,0,0,0
"54",732,709,69,22,16
"55",730,751,75,24,19
"56",700,695,72,18,21
"57",0,1,0,0,0
"58",0,1,0,0,0
"59",0,0,0,0,0
"60",723,720,75,25,28
"61",3,1,0,0,0
"62",736,755,79,19,15
"63",715,713,79,22,19
"64",0,1,0,0,0
"65",1,1,0,0,0
"66",0,1,0,0,0
"67",0,1,0,0,0
"68",721,738,69,26,22
"69",4,2,0,0,0
"70",0,1,0,0,0
"71",0,0,0,0,0
"72",0,1,0,0,0
"73",0,1,0,0,0
"74",717,754,81,21,17
"75",732,748,89,25,32
"76",0,1,0,0,0
"77",0,1,0,0,0
"78",1,3,0,0,0
"79",0,0,0,0,0
"80",705,712,80,28,22
"81",0,1,0,0,0
"82",741,717,84,27,21
"83",721,729,77,21,13
"84",712,717,75,27,27
"85",0,1,0,0,0
"86",1,1,0,0,0
"87",0,1,0,0,0
"88",5,4,0,0,0
"89",722,727,72,25,24
"90",0,1,0,0,0
"91",0,1,0,0,0
"92",0,1,0,0,0
"93",0,1,1,0,0
"94",728,754,83,22,24
"95",0,1,0,0,0
"96",0,1,0,0,0
"97",0,2,1,0,0
"98",0,1,0,0,0
"99",737,722,75,24,18
"100",0,1,0,0,0
"101",0,1,0,0,0
"102",699,701,85,21,24
"103",732,742,83,23,25
"104",731,728,74,31,25
"105",0,1,0,0,0
"106",747,747,71,27,25
"107",0,1,0,0,0
"108",0,1,0,0,0
"109",736,744,74,27,17
"110",732,750,76,35,22
"111",727,724,78,21,17
"112",0,1,0,0,0
"113",0,1,0,0,0
"114",0,1,0,0,0
"115",3,2,1,0,0
"116",0,1,0,0,0
"117",0,1,0,0,0
"118",0,1,0,0,0
"119",0,1,0,0,0
"120",0,0,0,0,0
"121",0,1,0,0,0
"122",725,752,77,30,23
"123",0,2,0,0,0
"124",705,679,79,21,25
"125",0,0,0,0,0
"126",0,1,0,0,0
"127",725,714,87,22,25
"128",2,1,0,0,0
"129",742,729,81,21,17
"130",721,738,81,26,23
"131",0,0,0,0,0
"132",0,1,0,0,0
"133",0,1,0,0,0
"134",0,1,0,0,0
"135",0,1,0,0,0
"136",736,720,70,24,27
"137",0,1,0,0,0
"138",19,19,3,0,1
"139",2,2,0,0,0
"140",731,715,66,29,19
