"","age1.R","age2_no_comorbid.R","age2_comorbid.R","age3_no_comorbid.R","age3_comorbid.R"
"1",0,1,0,0,0
"2",1,1,0,0,0
"3",0,1,0,0,0
"4",0,1,0,0,0
"5",0,1,0,0,0
"6",1,1,0,0,0
"7",0,1,0,0,0
"8",20,20,3,1,0
"9",0,0,0,0,0
"10",18,12,1,0,0
"11",0,0,0,0,0
"12",1,3,1,0,0
"13",4,1,0,0,0
"14",1,1,0,0,0
"15",1,1,0,0,0
"16",0,1,0,0,0
"17",0,1,0,0,0
"18",0,1,0,0,0
"19",0,1,0,0,0
"20",0,1,0,0,0
"21",3,2,0,0,0
"22",4,4,0,0,0
"23",0,2,0,0,0
"24",0,0,0,0,0
"25",0,1,1,0,0
"26",0,1,0,0,0
"27",2,6,0,0,0
"28",0,0,0,0,0
"29",0,1,0,0,0
"30",0,1,0,0,0
"31",0,1,0,0,0
"32",0,1,0,0,0
"33",1,1,0,0,0
"34",0,1,0,0,0
"35",0,1,0,0,0
"36",19,12,1,0,0
"37",0,2,0,0,0
"38",0,1,0,0,0
"39",1,1,1,0,0
"40",2,1,0,0,0
"41",39,23,3,2,0
"42",0,1,0,0,0
"43",2,3,0,0,0
"44",2,2,0,0,0
"45",0,1,0,0,0
"46",0,1,0,0,0
"47",0,0,0,0,0
"48",0,1,0,0,0
"49",0,3,0,0,0
"50",0,1,0,0,0
"51",6,2,0,1,0
"52",1,1,0,0,0
"53",10,8,2,0,0
"54",0,1,0,0,0
"55",2,4,0,0,1
"56",0,0,0,0,0
"57",0,1,0,0,0
"58",0,1,0,0,0
"59",9,6,1,0,0
"60",1,1,0,0,0
"61",0,1,0,0,0
"62",0,1,0,0,0
"63",15,10,2,0,0
"64",1,1,0,0,0
"65",0,1,0,0,0
"66",0,1,0,0,0
"67",3,3,0,0,0
"68",1,1,0,0,0
"69",0,1,0,0,0
"70",0,1,0,0,0
"71",0,1,0,0,0
"72",0,1,0,0,0
"73",0,1,0,0,0
"74",3,3,0,0,0
"75",0,1,0,0,0
"76",0,1,0,0,0
"77",0,1,0,0,0
"78",2,1,2,0,0
"79",0,1,0,0,0
"80",2,1,0,0,0
"81",0,1,0,0,0
"82",0,1,1,0,0
"83",0,2,0,0,0
"84",0,2,0,0,0
"85",0,1,0,0,0
"86",0,1,0,0,0
"87",6,11,0,0,0
"88",19,12,2,0,0
"89",3,8,0,0,0
"90",45,29,3,1,1
"91",0,1,0,0,0
"92",0,1,0,0,0
"93",0,1,0,0,0
"94",16,7,1,0,0
"95",0,1,0,0,0
"96",1,2,0,0,0
"97",0,1,0,0,0
"98",2,1,0,0,0
"99",0,1,0,0,0
"100",0,0,0,0,0
"101",0,1,0,0,0
"102",4,3,0,0,0
"103",0,1,0,0,0
"104",0,1,0,0,0
"105",5,2,0,0,0
"106",0,1,0,0,0
"107",0,0,0,0,0
"108",0,1,0,0,0
"109",0,2,0,0,0
"110",0,1,0,0,0
"111",0,1,0,0,0
"112",0,1,0,0,0
"113",1,2,0,0,0
"114",2,1,0,0,0
"115",0,1,0,0,0
"116",0,1,0,0,0
"117",0,1,0,0,0
"118",0,1,0,0,0
"119",0,1,0,0,0
"120",4,7,0,0,0
"121",0,1,0,0,0
"122",0,1,0,0,0
"123",0,1,0,0,0
"124",2,1,0,0,0
"125",0,1,0,0,0
"126",2,0,0,0,0
"127",0,1,0,0,0
"128",6,12,2,0,0
"129",0,0,0,0,0
"130",0,2,1,0,0
"131",0,1,0,0,0
"132",0,0,0,0,0
"133",0,1,0,0,0
"134",1,1,0,1,0
"135",0,1,0,0,0
"136",2,3,0,0,0
"137",1,1,0,0,0
"138",0,1,0,0,0
"139",1,1,0,0,0
"140",20,12,1,0,0
"141",0,1,0,0,0
"142",0,1,0,0,0
"143",0,1,0,0,0
"144",20,12,1,0,0
"145",0,1,0,0,0
"146",1,2,0,0,0
"147",0,0,0,0,0
"148",0,1,0,0,0
"149",0,1,0,0,0
"150",4,1,0,0,0
"151",0,1,0,0,0
"152",0,0,0,0,0
"153",0,1,0,0,0
"154",0,1,0,0,0
"155",0,1,0,0,0
"156",0,2,0,0,0
"157",0,1,0,0,0
"158",0,1,0,0,0
"159",1,2,0,0,0
"160",0,2,0,0,0
"161",0,1,0,0,0
"162",0,1,0,0,0
"163",0,2,0,0,0
"164",0,1,0,0,0
"165",0,0,0,0,0
"166",24,19,5,0,4
"167",0,1,0,0,0
"168",0,1,0,0,0
"169",0,2,0,0,0
"170",0,1,0,0,0
"171",0,1,0,0,0
"172",0,1,0,0,0
"173",1,1,0,0,0
"174",21,21,1,0,1
"175",1,1,0,0,0
"176",0,1,0,0,0
"177",84,63,9,2,1
"178",3,6,0,0,0
"179",0,1,0,0,0
"180",1,1,0,0,0
"181",0,1,0,0,0
"182",23,16,0,1,0
"183",0,1,0,0,0
"184",0,1,0,0,0
"185",0,0,0,0,0
"186",0,2,0,0,0
"187",1,1,0,0,0
"188",0,1,0,0,0
"189",2,3,0,0,0
"190",11,6,1,0,0
"191",0,1,0,0,0
"192",0,1,0,0,0
"193",5,4,0,0,0
"194",3,2,0,1,0
"195",0,2,0,0,0
"196",0,1,0,0,0
"197",0,1,0,0,0
"198",0,1,0,0,0
"199",0,2,0,0,0
"200",0,1,0,0,0
"201",0,2,0,0,0
"202",1,2,0,0,0
"203",0,2,0,0,0
"204",0,1,0,0,0
"205",0,1,1,0,0
"206",1,1,0,0,0
"207",0,1,0,0,0
"208",4,3,0,0,0
"209",0,1,0,0,0
"210",0,0,0,0,0
"211",0,1,1,0,0
"212",0,1,0,0,0
"213",0,1,0,0,0
"214",118,78,9,5,2
"215",1,1,0,0,0
"216",0,1,0,0,0
"217",0,1,0,0,0
"218",0,1,0,0,0
"219",1,1,0,0,0
"220",5,1,0,0,0
"221",0,1,0,0,0
"222",2,3,0,0,0
"223",0,2,0,0,0
"224",0,1,0,0,0
"225",0,1,0,0,0
"226",0,1,0,0,0
"227",11,10,0,1,0
"228",8,5,1,0,0
"229",3,3,0,0,0
"230",12,6,1,0,0
"231",11,8,1,0,0
"232",25,20,0,0,0
"233",0,1,0,0,0
"234",0,1,0,0,0
"235",0,0,0,0,0
"236",0,1,0,0,0
"237",0,1,0,0,0
"238",3,1,0,0,0
"239",1,1,0,0,0
"240",0,1,0,0,0
"241",24,15,3,0,0
"242",0,1,0,0,0
"243",0,1,0,0,0
"244",0,2,0,0,0
"245",0,1,0,0,0
"246",0,1,0,0,0
"247",10,6,1,0,0
"248",5,3,0,0,0
"249",1,1,0,0,0
"250",0,1,0,0,0
"251",0,2,0,0,0
"252",0,2,0,0,0
"253",0,1,0,0,0
"254",0,1,0,0,0
"255",0,1,0,0,0
"256",0,1,0,0,0
"257",31,14,3,2,0
"258",0,1,0,0,0
"259",0,1,0,0,0
"260",0,1,0,0,0
"261",70,44,6,1,3
"262",114,84,6,3,3
"263",5,2,0,0,0
"264",11,8,0,0,0
"265",0,1,0,0,0
"266",6,4,0,0,0
"267",0,1,0,0,0
"268",3,6,0,0,0
"269",3,6,0,1,0
"270",0,1,0,0,0
"271",4,2,0,0,0
"272",0,1,0,0,0
"273",0,2,0,0,0
"274",0,1,0,0,0
"275",0,1,0,0,0
"276",0,1,0,0,0
"277",3,2,0,0,0
"278",0,1,0,0,0
"279",3,4,1,0,0
"280",0,1,0,0,0
"281",1,4,0,0,0
"282",0,1,0,0,0
"283",0,1,0,0,0
"284",1,2,0,0,0
"285",0,1,0,0,0
"286",40,42,3,2,0
"287",0,1,0,0,0
"288",0,1,0,0,0
"289",21,24,3,0,1
"290",0,1,0,0,0
