"","age1.H","age2_no_comorbid.H","age2_comorbid.H","age3_no_comorbid.H","age3_comorbid.H"
"1",0,0,0,0,0
"2",0,15.636545387252,0,0,0
"3",0,0,0,0,0
"4",0,0,0,0,0
"5",0,0,0,0,0
"6",0,0,0,0,0
"7",0,0,0,0,0
"8",0,0,23.162956775856,0,0
"9",0,7.1717034387269,0,0,0
"10",56.890106485949,56.0795713977978,50.926048115083,54.5781526591297,0
"11",0,5.9136857646988,0,0,0
"12",0,0,0,0,0
"13",0,0,0,0,0
"14",0,0,0,0,0
"15",0,0,0,0,0
"16",0,0,0,0,0
"17",0,0,0,0,0
"18",0,0,0,0,0
"19",0,0,0,0,0
"20",0,0,0,0,0
"21",22.3254176641369,0,0,0,0
"22",0,20.0334508104134,0,0,0
"23",16.0401237459973,0,0,0,0
"24",0,18.8907964109056,0,0,0
"25",0,0,0,0,0
"26",0,0,0,0,0
"27",0,0,0,0,0
"28",0,19.7051192087827,0,0,0
"29",0,0,0,0,0
"30",0,0,0,0,0
"31",0,0,0,0,0
"32",0,0,0,0,0
"33",0,0,0,0,0
"34",0,0,0,0,0
"35",0,0,0,0,0
"36",0,0,0,0,0
"37",0,0,0,0,0
"38",0,0,0,0,0
"39",0,0,0,0,0
"40",0,0,0,0,0
"41",22.6305032873491,22.2296493932291,0,0,0
"42",0,0,0,0,0
"43",14.4688110722001,0,0,0,0
"44",0,0,0,0,0
"45",0,0,0,0,0
"46",0,0,0,0,0
"47",0,7.58632753947781,0,0,0
"48",0,0,0,0,0
"49",0,0,0,0,0
"50",0,0,0,0,0
"51",0,8.82233390332799,0,0,0
"52",0,0,0,0,0
"53",0,0,0,0,0
"54",0,0,0,0,0
"55",0,0,0,0,0
"56",0,7.95396538213633,0,0,0
"57",0,0,0,0,0
"58",0,0,0,0,0
"59",31.5418331594681,0,32.8892198358122,0,0
"60",0,0,0,0,0
"61",0,0,0,0,0
"62",0,0,0,0,0
"63",0,52.1971294143348,0,0,0
"64",0,0,0,0,0
"65",0,0,0,0,0
"66",0,0,0,0,0
"67",0,0,0,0,0
"68",0,0,0,0,0
"69",0,0,0,0,0
"70",0,0,0,0,0
"71",0,0,0,0,0
"72",0,0,0,0,0
"73",0,0,0,0,0
"74",0,30.7176540332742,0,0,0
"75",0,0,0,0,0
"76",0,0,0,0,0
"77",0,0,0,0,0
"78",0,23.9781444285985,0,0,0
"79",0,0,0,0,0
"80",0,0,0,0,0
"81",0,0,0,0,0
"82",0,0,0,0,0
"83",0,0,0,0,0
"84",0,0,0,0,0
"85",0,0,0,0,0
"86",0,0,0,0,0
"87",15.0286873142774,0,0,0,0
"88",33.1543139979664,60.574299839291,0,16.8454406053862,0
"89",0,14.3371997926272,0,0,0
"90",80.3488201416733,80.7850199164334,26.7199388758491,0,45.0229270299014
"91",0,0,0,0,0
"92",0,0,0,0,0
"93",0,0,0,0,0
"94",13.532822919861,30.018254469258,0,0,0
"95",0,0,0,0,0
"96",0,0,0,0,0
"97",0,0,0,0,0
"98",0,0,0,0,0
"99",0,0,0,0,0
"100",0,4.00594915899213,0,0,0
"101",0,0,0,0,0
"102",0,0,0,0,0
"103",0,0,0,0,0
"104",0,0,0,0,0
"105",0,0,0,0,0
"106",0,0,0,0,0
"107",0,11.5088564482916,0,0,0
"108",0,0,0,0,0
"109",0,0,0,0,0
"110",0,0,0,0,0
"111",0,0,0,0,0
"112",0,0,0,0,0
"113",0,0,0,0,0
"114",0,0,0,0,0
"115",0,0,0,0,0
"116",0,0,0,0,0
"117",0,0,0,0,0
"118",0,0,0,0,0
"119",0,0,0,0,0
"120",0,0,0,0,0
"121",0,0,0,0,0
"122",0,0,0,0,0
"123",0,0,0,0,0
"124",0,0,0,0,0
"125",0,0,0,0,0
"126",40.2050118086315,36.8094207851964,0,0,0
"127",0,0,0,0,0
"128",22.5999222203013,0,0,0,0
"129",0,0,0,0,0
"130",0,0,0,0,0
"131",0,0,0,0,0
"132",0,11.8112499218074,0,0,0
"133",0,0,0,0,0
"134",10.0494393689392,0,0,0,0
"135",0,0,0,0,0
"136",0,0,0,0,0
"137",0,0,0,0,0
"138",0,0,0,0,0
"139",0,0,0,0,0
"140",21.5008594378179,26.6253838997215,0,0,53.2543343707721
"141",0,0,0,0,0
"142",0,0,0,0,0
"143",0,0,0,0,0
"144",46.2296126906525,16.9987716393668,75.239902224142,0,0
"145",0,0,0,0,0
"146",0,0,0,0,0
"147",0,9.44999909009401,0,0,0
"148",0,0,0,0,0
"149",0,0,0,0,0
"150",0,0,0,0,0
"151",0,0,0,0,0
"152",0,23.1654537506595,0,0,0
"153",0,0,0,0,0
"154",14.3403605653397,16.9467735055991,0,0,0
"155",0,0,0,0,0
"156",0,7.79267504283801,0,0,0
"157",0,0,0,0,0
"158",0,0,0,0,0
"159",0,0,0,0,0
"160",0,0,0,0,0
"161",0,0,0,0,0
"162",0,0,0,0,0
"163",0,0,0,0,0
"164",0,0,0,0,0
"165",0,24.9870157939036,0,0,0
"166",96.062453605539,75.292585673407,13.3060724428624,0,0
"167",0,0,0,0,0
"168",0,0,0,0,0
"169",0,0,0,0,0
"170",0,0,0,0,0
"171",0,0,0,0,0
"172",0,0,0,0,0
"173",0,0,0,0,0
"174",27.158855449235,27.1044571236553,19.5208235896469,0,0
"175",0,0,0,0,0
"176",0,0,0,0,0
"177",48.3945809557161,55.8342180329282,154.680282243778,0,51.6158148585154
"178",24.6450281202068,22.0602805450106,0,0,0
"179",0,0,0,0,0
"180",0,0,0,0,0
"181",0,0,0,0,0
"182",13.9879214770088,0,26.4121082052978,0,61.2483542686262
"183",0,0,0,0,0
"184",0,0,0,0,0
"185",0,0,0,0,0
"186",0,0,0,0,0
"187",0,0,0,0,0
"188",0,0,0,0,0
"189",0,0,0,0,0
"190",0,65.4154597667646,0,0,0
"191",0,0,0,0,0
"192",0,0,0,0,0
"193",0,0,0,0,45.8353562277086
"194",0,0,0,0,0
"195",0,34.7134618365146,0,0,0
"196",0,0,0,0,0
"197",0,0,0,0,0
"198",0,0,0,0,0
"199",0,0,0,0,0
"200",0,0,0,0,0
"201",0,0,0,0,0
"202",0,0,0,0,0
"203",0,0,0,0,0
"204",0,0,0,0,0
"205",0,0,0,0,0
"206",0,0,34.4065151042656,0,0
"207",0,0,0,0,0
"208",22.7754448135329,0,0,0,0
"209",0,0,0,0,0
"210",0,17.1095488461515,0,0,0
"211",0,0,0,0,0
"212",0,0,0,0,0
"213",0,0,0,0,0
"214",55.3068967872053,82.1501081518916,71.3546076847602,24.2543692288263,72.2966037954555
"215",0,0,0,0,0
"216",0,0,0,0,0
"217",0,0,0,0,0
"218",0,0,0,0,0
"219",0,0,0,0,0
"220",0,0,0,0,0
"221",0,0,0,0,0
"222",0,0,0,0,0
"223",0,0,0,0,0
"224",0,0,0,0,0
"225",0,0,0,0,0
"226",0,0,0,0,0
"227",39.8918545232873,34.3740066491499,0,0,0
"228",0,0,0,0,0
"229",0,16.7581752564872,0,0,0
"230",0,0,0,0,0
"231",0,0,0,0,0
"232",0,25.2414819303564,0,0,0
"233",0,0,0,0,0
"234",0,0,0,0,0
"235",0,5.13418011905356,0,0,0
"236",0,0,0,0,0
"237",0,0,0,0,0
"238",0,0,0,0,0
"239",0,0,0,0,0
"240",0,0,0,0,0
"241",25.7463536399419,20.6463659606669,24.7170754113588,0,38.1361224258605
"242",0,0,0,0,0
"243",0,0,0,0,0
"244",0,0,0,0,0
"245",0,0,0,0,0
"246",0,0,0,0,0
"247",14.3314678021156,0,0,0,0
"248",36.6921246005308,0,0,0,0
"249",0,19.9679609617969,0,0,0
"250",0,0,0,0,0
"251",0,0,0,0,0
"252",0,0,0,0,0
"253",0,0,0,0,0
"254",0,0,0,0,0
"255",0,0,0,0,0
"256",0,0,0,0,0
"257",81.7748596202602,0,0,0,0
"258",0,0,0,0,0
"259",0,0,0,0,0
"260",0,0,0,0,0
"261",35.5209393187935,35.5595220498427,147.871635754337,0,123.973129374563
"262",112.4039149601,46.7178588553536,41.1257651223489,0,76.0529399854267
"263",42.640774558834,38.2037372876891,0,0,0
"264",32.834740405295,0,44.9120054688828,0,0
"265",0,0,0,0,0
"266",0,0,0,0,37.6105274338955
"267",0,14.273966425718,0,0,0
"268",0,0,0,0,0
"269",0,0,14.6600345219408,0,0
"270",0,0,0,0,0
"271",0,0,0,0,0
"272",0,0,0,0,0
"273",0,0,0,0,0
"274",0,0,0,0,0
"275",0,0,0,0,0
"276",0,0,0,0,0
"277",0,0,0,0,0
"278",0,0,0,0,0
"279",0,0,0,0,0
"280",0,0,0,0,0
"281",0,0,0,0,6.00591191510197
"282",0,0,0,0,0
"283",0,0,0,0,0
"284",0,0,0,0,0
"285",0,0,0,0,0
"286",107.800176878914,21.3559601555261,0,0,0
"287",0,0,0,0,0
"288",0,0,0,0,0
"289",0,12.8105441982924,0,0,0
"290",0,0,0,0,0
"291",0,0,0,0,0
"292",0,0,0,0,0
"293",0,0,0,0,0
"294",0,0,0,0,0
"295",0,0,0,0,0
"296",0,0,0,0,0
"297",0,0,0,0,0
"298",0,0,0,0,0
"299",0,0,0,0,0
"300",0,0,0,0,0
"301",0,0,13.4750178656441,0,0
"302",0,0,0,0,0
"303",0,0,0,0,0
"304",0,0,0,0,0
"305",0,0,0,0,0
"306",0,0,0,0,13.5613805219279
"307",0,0,0,0,0
"308",0,0,0,0,0
"309",0,0,0,0,0
"310",0,53.8714688712683,0,52.4113453541038,0
"311",0,0,0,0,0
"312",53.1006926230578,55.9938996376923,64.6022859807169,0,96.264720475686
"313",0,0,0,0,0
"314",0,0,0,0,0
"315",0,0,0,0,0
"316",0,0,0,0,0
"317",0,5.8911710381653,0,0,0
"318",0,0,0,0,0
"319",0,0,0,0,0
"320",0,0,0,0,0
"321",0,0,0,0,0
"322",21.7583910338782,0,0,0,0
"323",0,0,0,0,0
"324",33.0648634647846,43.1940462972679,0,0,0
"325",48.8644020669124,25.4203690054111,30.1105245910857,0,55.0066307933422
"326",0,0,0,0,0
"327",0,0,0,0,0
"328",0,0,0,0,0
"329",0,13.8064090797383,0,0,0
"330",0,0,0,0,0
"331",0,0,0,0,0
"332",0,0,0,0,0
"333",0,0,0,0,0
"334",3.59507602954276,0,0,0,0
"335",18.8998902423814,0,0,0,0
"336",62.7208441406689,49.1149930238636,97.7711053201724,0,57.7686046860351
"337",0,0,0,0,0
"338",84.260916612988,0,69.0743437777764,0,0
"339",0,0,0,0,0
"340",0,0,0,0,0
"341",0,0,0,0,0
"342",0,0,0,0,0
"343",33.9698972817793,17.8036327218249,0,0,0
"344",0,0,0,0,0
"345",0,0,0,0,0
"346",0,0,0,0,0
"347",0,0,0,0,0
"348",0,0,0,0,0
"349",0,0,0,0,0
"350",0,0,0,0,0
"351",0,0,0,0,0
"352",0,0,0,0,0
"353",0,0,0,0,0
"354",0,20.609083808978,0,0,0
"355",12.5834252484412,27.9407129205272,0,0,0
"356",0,0,0,0,0
"357",0,2.83596763239581,0,0,0
"358",0,16.700651674136,0,0,0
"359",0,0,0,0,0
"360",31.3266893964805,0,0,0,21.9502722113757
"361",0,0,0,0,0
"362",0,0,0,0,0
"363",0,0,0,0,0
"364",0,0,0,0,0
"365",0,0,0,0,0
"366",0,0,0,0,0
"367",0,0,0,0,0
"368",0,0,0,0,0
"369",0,26.8466672027936,0,0,0
"370",0,0,0,0,0
"371",0,0,0,0,0
"372",0,0,0,0,0
"373",0,3.56338652841509,0,0,0
"374",0,0,0,0,0
"375",0,0,0,0,0
"376",0,0,0,0,0
"377",0,0,0,0,0
"378",36.757235317591,0,0,0,46.1794307129866
"379",0,0,0,0,0
"380",0,0,0,0,0
"381",0,0,0,0,0
"382",0,0,0,0,0
"383",0,22.8534206505191,0,0,0
"384",0,0,0,0,0
"385",0,0,0,0,0
"386",0,0,0,0,0
"387",58.80302285935,39.7215718050951,0,0,57.6450733165258
"388",0,0,0,0,0
"389",0,0,0,0,0
"390",0,0,0,0,0
"391",0,0,0,0,0
"392",0,0,0,0,0
"393",0,7.14598314436014,0,0,0
"394",0,0,0,0,0
"395",0,0,0,0,0
"396",34.1860728942372,0,0,0,0
"397",0,0,0,0,0
"398",0,0,0,0,0
"399",0,0,0,0,0
"400",0,0,0,0,0
"401",0,9.27656795903243,0,0,0
"402",26.0942775288026,0,0,0,0
"403",0,13.191558548282,0,0,0
"404",0,0,0,0,0
"405",0,0,0,0,0
"406",0,0,0,0,0
"407",0,0,0,0,0
"408",0,0,0,0,0
"409",0,0,0,0,0
"410",0,0,0,0,0
"411",0,0,0,0,25.0593994207736
"412",0,0,0,0,0
"413",0,0,0,0,0
"414",0,0,0,0,0
"415",0,0,0,0,0
"416",0,2.44106352424068,0,0,0
"417",0,0,0,0,0
"418",0,0,0,0,0
"419",0,0,0,0,0
"420",0,0,0,0,0
"421",0,0,0,0,0
"422",0,0,0,0,0
"423",0,0,0,0,0
"424",0,0,0,0,0
"425",0,20.4881273997359,0,0,0
"426",0,0,0,0,0
"427",0,13.7445472331706,0,0,0
"428",0,0,0,0,0
"429",32.0504824854346,42.3035825096464,57.7923633581674,0,81.9535244252129
"430",0,7.82117314849175,0,0,0
"431",0,0,0,0,0
"432",0,0,0,0,0
"433",0,6.73412667524853,0,0,0
"434",0,0,0,0,0
"435",0,0,0,0,0
"436",0,0,0,0,0
"437",24.7450323190905,0,0,0,23.9855530682771
"438",0,0,0,0,0
"439",18.1651421842898,81.0464624827057,22.5719898555225,0,53.5974645217198
"440",0,0,0,0,0
"441",0,0,0,0,0
"442",0,0,0,0,0
"443",0,0,0,0,0
"444",0,0,0,0,0
"445",0,0,0,0,0
"446",0,21.7014901688506,0,0,0
"447",0,0,0,0,0
"448",0,0,0,0,0
"449",0,0,0,0,0
"450",0,0,0,0,0
"451",0,0,0,0,0
"452",0,12.5728358030145,0,0,0
"453",0,0,0,0,0
"454",0,0,0,0,0
"455",0,0,0,0,0
"456",0,17.235531041681,0,0,0
"457",0,0,0,0,0
"458",6.86790519550746,0,0,0,0
"459",0,0,0,0,0
"460",0,0,0,0,0
"461",0,0,0,0,0
"462",0,5.80944841768562,0,0,0
"463",0,0,0,0,0
"464",0,6.38575098961273,0,0,0
"465",0,0,0,0,0
"466",0,0,0,0,0
"467",27.9294173271461,18.3487055068534,0,0,0
"468",0,0,0,0,0
"469",25.5696379982945,0,0,0,0
"470",0,0,0,0,0
"471",0,0,0,0,0
"472",12.5579908282782,0,0,0,0
"473",0,0,0,0,0
"474",28.9984848345056,48.2942764914541,54.8615031240349,40.84169423767,52.796839849145
"475",0,0,0,0,0
"476",0,0,0,0,0
"477",0,0,0,0,0
"478",0,6.45580136449954,0,0,0
"479",0,7.00146492420538,0,0,0
"480",0,0,0,0,0
"481",0,0,0,0,0
"482",0,0,0,0,0
"483",21.6422633415472,59.7923315044015,42.9285330023837,0,0
"484",0,0,0,0,0
"485",0,0,0,0,0
"486",0,0,0,0,0
"487",0,0,0,0,0
"488",0,0,0,0,0
"489",0,0,13.9071797459139,0,0
"490",0,0,0,0,0
"491",0,58.8270624480042,0,0,0
"492",0,0,0,0,23.2657941776104
"493",0,0,0,0,0
"494",0,0,0,0,0
"495",0,13.4732570662951,0,0,0
"496",0,0,0,0,0
"497",17.3110898493036,0,17.0261616415444,0,16.2834783723
"498",19.2648788083447,0,0,0,0
"499",0,0,0,0,0
"500",27.7407758809225,0,0,0,0
