"","age1.R","age2_no_comorbid.R","age2_comorbid.R","age3_no_comorbid.R","age3_comorbid.R"
"1",744,782,79,21,22
"2",747,782,91,29,21
"3",738,821,90,27,27
"4",0,1,0,0,0
"5",741,800,74,26,23
"6",739,819,93,22,24
"7",738,795,90,28,25
"8",0,1,0,0,0
"9",750,802,91,26,20
"10",745,808,81,30,22
"11",0,1,0,0,0
"12",748,817,81,28,26
"13",742,790,88,28,27
"14",739,781,82,26,16
"15",752,791,83,35,26
"16",1,1,0,0,0
"17",752,818,88,30,22
"18",763,798,85,34,23
"19",746,828,85,30,25
"20",748,804,89,35,26
"21",755,778,73,29,28
"22",1,1,0,0,0
"23",1,2,1,0,0
"24",0,0,0,0,0
"25",0,1,0,0,0
"26",748,773,80,26,23
"27",0,0,0,0,0
"28",0,1,0,0,0
"29",0,1,0,0,0
"30",0,1,0,0,0
"31",752,790,80,26,27
"32",747,779,80,25,22
"33",2,1,0,0,0
"34",751,821,87,31,23
"35",753,804,74,29,29
"36",754,799,82,31,19
"37",727,797,85,27,19
"38",756,805,84,32,22
"39",719,788,78,28,28
"40",741,783,87,25,22
"41",746,802,79,26,23
"42",0,1,0,0,0
"43",754,805,85,30,29
"44",752,796,79,26,20
"45",744,799,78,28,18
"46",741,821,82,32,23
"47",6,3,0,0,0
"48",0,1,0,0,0
"49",3,6,0,0,0
"50",737,774,77,24,16
"51",754,791,84,26,21
"52",755,781,86,20,31
"53",743,809,75,31,22
"54",743,802,75,29,25
"55",741,791,87,30,17
"56",0,2,0,0,0
"57",0,1,0,0,0
"58",0,1,0,0,0
"59",742,804,85,27,23
"60",734,789,77,30,20
"61",745,787,72,22,24
"62",749,806,90,34,24
"63",0,1,0,0,0
"64",736,793,84,30,27
"65",749,789,85,24,27
"66",746,813,97,29,21
"67",738,806,86,31,23
"68",0,1,0,0,0
"69",740,806,75,35,25
"70",748,783,81,32,26
"71",762,819,79,28,29
"72",0,1,0,0,0
"73",1,1,0,0,0
"74",748,765,88,31,20
"75",0,2,0,0,0
"76",732,807,78,24,32
"77",0,1,0,0,0
"78",0,1,0,0,0
"79",0,1,0,0,0
"80",748,811,90,25,34
"81",1,1,0,0,0
"82",749,790,83,27,24
"83",0,1,0,0,0
"84",755,793,90,30,25
"85",745,791,85,27,31
"86",743,799,88,23,27
"87",738,794,82,26,27
"88",0,1,0,0,0
"89",756,808,89,26,30
"90",733,802,78,33,21
"91",735,797,77,32,23
"92",0,1,0,0,0
"93",0,1,0,0,0
"94",747,803,80,27,18
"95",738,796,92,30,18
"96",0,1,0,0,0
"97",1,1,0,0,0
"98",0,1,0,0,0
"99",737,804,82,29,22
"100",2,2,0,0,0
"101",0,1,0,0,0
"102",735,788,77,25,26
"103",748,825,82,32,22
"104",753,803,77,23,21
"105",0,1,0,0,0
"106",751,790,85,26,23
"107",0,1,0,0,0
"108",744,788,80,27,19
"109",0,1,0,0,0
"110",0,2,0,0,0
"111",0,1,0,0,0
"112",0,1,0,0,0
"113",0,1,0,0,0
"114",747,795,81,29,25
"115",754,806,83,29,28
"116",743,797,90,25,18
"117",750,791,81,30,23
"118",737,794,82,30,31
"119",1,1,0,0,0
"120",744,809,80,28,21
"121",757,783,82,28,33
"122",755,795,68,29,23
"123",2,4,0,0,0
"124",746,784,86,31,21
"125",746,796,75,30,25
"126",5,7,0,0,0
"127",0,1,0,0,0
"128",736,798,79,23,26
"129",0,1,0,0,0
"130",740,809,81,30,25
"131",1,1,0,0,0
"132",0,1,0,0,0
"133",747,796,80,31,23
"134",0,1,0,0,0
"135",4,2,0,0,0
"136",0,1,0,0,0
"137",744,793,76,30,22
"138",738,807,79,35,32
"139",752,818,90,29,35
"140",735,810,86,29,26
"141",753,791,89,28,22
"142",0,0,0,0,0
"143",0,1,0,0,0
"144",748,808,83,30,31
"145",1,2,0,0,0
"146",1,1,0,0,0
"147",0,1,0,0,0
"148",730,803,94,23,36
"149",750,797,79,28,19
"150",742,813,84,26,23
"151",0,1,0,0,0
"152",735,775,89,28,29
"153",753,789,77,27,25
"154",1,2,0,0,0
"155",742,809,85,31,28
"156",0,1,0,0,0
"157",753,794,80,28,21
"158",746,788,78,26,30
"159",738,788,89,33,21
"160",751,807,74,27,25
"161",0,1,0,0,0
"162",737,797,84,30,27
"163",749,776,82,31,27
"164",1,2,0,0,0
"165",0,1,0,0,0
"166",745,794,85,31,19
"167",740,804,94,28,26
"168",0,1,0,0,0
"169",750,803,78,29,28
"170",740,777,83,26,24
"171",0,2,0,0,0
"172",0,1,0,0,0
"173",753,791,83,29,25
"174",735,804,88,30,29
"175",733,797,79,29,28
"176",743,786,90,26,26
"177",746,786,74,28,26
"178",1,2,0,0,0
"179",752,781,73,24,26
"180",747,825,93,26,30
"181",745,786,80,27,30
"182",3,1,0,0,0
"183",725,804,83,27,28
"184",0,1,0,0,0
"185",724,805,84,22,22
"186",0,0,0,0,0
"187",0,1,0,0,0
"188",0,1,0,0,0
"189",0,1,0,0,0
"190",728,799,91,29,22
"191",0,1,0,0,0
"192",744,809,80,27,23
"193",745,807,88,25,21
"194",737,804,94,34,18
"195",6,3,0,0,0
"196",1,1,0,0,0
"197",757,780,83,28,33
"198",756,801,90,27,31
"199",5,2,1,0,0
"200",742,794,84,26,22
"201",0,1,0,0,0
"202",748,765,78,29,25
"203",0,1,0,0,0
"204",750,792,86,26,27
"205",751,787,91,29,26
"206",738,801,68,23,16
"207",4,2,1,1,0
"208",0,1,0,0,0
"209",732,801,81,27,28
"210",738,824,73,20,38
"211",0,2,0,0,0
"212",0,1,0,0,0
"213",746,801,85,27,30
"214",0,1,0,0,0
"215",0,1,0,0,0
"216",743,770,82,27,28
"217",743,800,89,29,25
"218",0,1,0,0,0
"219",746,806,85,21,27
"220",739,814,80,31,21
"221",0,1,0,0,0
"222",0,1,0,0,0
"223",1,1,0,0,0
"224",3,6,0,0,0
"225",0,1,0,0,0
"226",748,793,80,33,29
"227",741,773,78,29,28
"228",1,1,0,0,0
"229",733,766,86,32,24
"230",741,783,78,30,27
"231",0,1,0,0,0
"232",740,798,88,24,18
"233",757,787,89,32,28
"234",749,814,82,25,23
"235",737,796,92,31,19
"236",2,6,0,0,0
"237",736,782,78,26,20
"238",748,800,76,25,27
"239",748,794,87,23,34
"240",755,810,90,32,20
"241",739,805,97,24,25
"242",0,1,0,0,0
"243",739,799,79,29,20
"244",747,778,92,25,26
"245",730,810,78,22,24
"246",756,803,89,31,26
"247",739,791,83,24,26
"248",746,812,87,29,20
"249",0,1,0,0,0
"250",754,789,82,35,28
"251",1,1,0,0,0
"252",747,787,95,26,24
"253",740,804,82,29,24
"254",0,1,0,0,0
"255",736,812,84,28,22
"256",741,807,80,23,23
"257",0,1,0,0,0
"258",745,805,82,25,26
"259",744,798,88,30,35
"260",0,1,0,0,0
"261",0,0,0,0,0
"262",736,800,77,27,32
"263",758,794,81,29,18
"264",746,775,81,31,26
"265",754,792,84,27,20
"266",733,779,84,29,26
"267",762,791,83,29,28
"268",0,1,0,0,0
"269",0,1,0,0,0
"270",736,797,76,25,31
"271",737,805,92,26,26
"272",751,787,78,23,30
"273",755,809,80,28,29
"274",737,790,91,26,28
"275",739,779,88,24,25
"276",0,1,0,0,0
"277",754,806,88,31,30
"278",738,803,79,31,24
"279",749,804,86,33,25
"280",720,794,84,35,28
"281",742,805,80,24,25
"282",1,3,0,0,0
"283",0,1,0,0,0
"284",0,2,0,0,0
"285",754,800,80,30,27
"286",2,3,0,0,0
"287",755,788,92,27,25
"288",0,1,0,0,0
"289",0,1,0,0,0
"290",729,785,84,25,25
"291",731,806,75,19,19
"292",1,1,0,0,0
"293",746,789,84,29,19
"294",0,1,0,0,0
"295",1,2,0,0,0
"296",0,1,0,0,0
"297",0,1,0,0,0
"298",0,1,0,0,0
"299",757,800,92,20,23
"300",733,798,76,26,34
"301",752,790,90,30,33
"302",751,793,83,28,24
"303",733,803,82,27,25
"304",732,835,83,25,23
"305",752,804,84,27,25
"306",735,813,69,28,27
"307",737,794,83,30,21
"308",749,791,88,26,25
"309",729,785,85,29,18
"310",743,800,78,30,28
"311",0,0,0,0,0
"312",749,785,86,31,19
"313",760,816,78,21,30
"314",745,795,91,30,25
"315",740,824,73,24,26
"316",737,814,89,28,28
"317",0,1,0,0,0
"318",754,811,85,30,29
"319",0,1,0,0,0
"320",0,1,0,0,0
"321",742,791,84,29,25
"322",755,784,79,31,29
"323",740,799,85,27,21
"324",733,794,81,27,28
"325",0,1,0,0,0
"326",0,1,0,0,0
"327",744,782,85,32,27
"328",737,784,84,27,27
"329",738,786,93,25,23
"330",0,1,0,0,0
"331",0,1,0,0,0
"332",748,801,85,27,23
"333",0,1,0,0,0
"334",754,792,83,21,23
"335",737,781,82,23,22
"336",758,786,88,24,23
"337",0,1,0,0,0
"338",0,1,0,0,0
"339",1,1,0,0,0
"340",748,803,90,30,18
"341",736,790,78,24,23
"342",737,774,94,31,24
"343",0,0,0,0,0
"344",0,1,0,0,0
"345",744,793,85,21,27
"346",0,1,0,0,0
"347",0,1,0,0,0
"348",745,809,76,25,20
"349",739,786,83,29,29
"350",750,803,91,29,22
"351",742,787,88,32,16
"352",745,790,82,29,25
"353",0,1,0,0,0
"354",739,820,93,26,24
"355",0,2,0,0,0
"356",741,793,76,31,27
"357",0,1,0,0,0
"358",756,795,73,27,29
"359",0,1,0,0,0
"360",755,785,91,35,23
"361",0,1,0,0,0
"362",746,815,89,33,31
"363",748,803,82,27,31
"364",0,1,0,0,0
"365",0,0,0,0,0
"366",741,795,85,24,19
"367",0,1,0,0,0
"368",0,1,0,0,0
"369",741,810,84,21,29
"370",748,791,81,24,18
"371",746,787,82,21,19
"372",745,796,84,28,28
"373",743,775,90,30,20
"374",737,793,79,22,23
"375",721,800,73,25,27
"376",743,794,90,28,24
"377",0,1,0,0,0
"378",736,822,73,30,24
"379",0,1,0,0,0
"380",739,790,87,22,24
"381",0,1,1,0,0
"382",760,795,77,28,24
"383",0,1,0,0,0
"384",749,801,85,30,28
"385",0,1,0,0,0
"386",743,817,84,26,24
"387",1,1,0,0,0
"388",727,793,74,25,25
"389",741,804,79,33,30
"390",0,1,0,0,0
"391",732,802,82,33,26
"392",0,1,0,0,0
"393",1,1,0,0,0
"394",742,788,86,35,19
"395",738,789,74,28,23
