"","age1.A","age2_no_comorbid.A","age2_comorbid.A","age3_no_comorbid.A","age3_comorbid.A"
"1",39.9903129220477,45.5888428487295,30.1833936683854,40.1388656433331,40.5078801332647
"2",55.0662855812021,57.7970488701913,45.6987850134093,39.531846494153,40.2054602399255
"3",47.030566742876,41.6662247202249,33.2697256131495,47.012076986149,31.8355162174435
"4",47.4327040643808,53.8152024113525,36.3062289842903,35.2594449574105,46.8392822906925
"5",42.215031947174,48.4628115230597,41.7380991001842,43.4701561602017,36.5662490750016
"6",37.1647704159688,41.4280783265053,32.5457384943,40.3602744530882,46.913878223379
"7",37.262287629693,37.4946508575332,36.4552640640199,22.0274471709206,35.3898118815646
"8",0,0,0,0,0
"9",28.4356019828885,36.0754091753138,33.1438183234352,36.3953260822451,36.3980393197981
"10",45.7264934685645,55.0769174740534,38.1518941813955,49.3517509774192,44.3819643430694
"11",47.0996790425835,46.9831105964753,56.7356908156143,63.7628099238709,47.6920157397671
"12",0,0,0,0,0
"13",43.0187959958226,47.9161358363878,39.7028717696789,43.5406993572318,53.9697503397971
"14",0,0,0,0,0
"15",47.6763225856936,51.4443010881971,58.1888622939053,55.634043835667,38.1406787478022
"16",55.0951743020901,56.4625273719423,62.3201468060588,74.67150670775,55.182032875571
"17",29.4636281675424,38.5814171669083,30.0424636807481,33.9806565213261,23.7654800062771
"18",0,0,0,0,0
"19",57.2478112750186,61.276880729667,68.0968465159105,58.140164788434,59.5032500165792
"20",54.0505109601155,55.7285818963537,47.8177773693231,53.4701271844101,44.5647801104712
"21",43.6184629716643,50.3833553962011,29.8760690080188,53.7913936935091,37.7402964319684
"22",42.6680209597563,41.0863385158091,64.0847173738397,45.2494490215244,40.0254407303238
"23",48.105615914688,52.0941018878008,44.658028929516,41.691213641286,70.3446827048981
"24",31.350526783785,44.9815537458646,37.0259076978885,0,76.1866836379228
"25",0,0,0,0,0
"26",63.0860887330401,57.9899812208858,49.3108625319616,0,64.0391456331679
"27",54.0425534239117,59.7041151217292,47.766279285654,0,0
