"","age1.P","age2_no_comorbid.P","age2_comorbid.P","age3_no_comorbid.P","age3_comorbid.P"
"1",20,20,4,1,2
"2",21,19,6,2,4
"3",19,21,3,3,3
"4",25,25,4,2,3
"5",27,22,6,3,3
"6",22,19,4,2,2
"7",22,20,5,3,4
"8",0,1,0,0,0
"9",22,22,4,2,4
"10",21,19,4,2,5
"11",20,20,7,3,3
"12",1,1,0,0,0
"13",20,22,4,2,3
"14",0,1,0,0,0
"15",25,20,3,2,3
"16",22,24,5,3,2
"17",18,17,4,2,2
"18",0,1,0,0,0
"19",20,23,5,2,3
"20",20,23,4,2,2
"21",20,16,4,2,3
"22",23,20,5,2,2
"23",23,23,5,4,3
"24",16,20,4,3,4
"25",0,1,0,0,0
"26",22,27,5,1,3
"27",26,23,4,2,4
"28",27,20,3,2,2
"29",0,1,0,0,0
"30",19,26,4,1,2
"31",0,1,0,0,0
"32",21,23,4,3,3
"33",0,1,0,0,0
"34",24,21,5,3,4
"35",1,1,0,0,0
"36",25,18,5,2,2
"37",0,1,0,0,0
"38",25,25,5,2,3
"39",22,23,6,2,2
"40",21,18,7,2,3
"41",22,23,5,2,6
"42",0,1,0,0,0
"43",21,25,4,3,3
"44",31,18,5,2,3
"45",27,20,4,3,4
"46",19,20,4,2,2
"47",0,1,1,0,0
"48",21,15,4,1,5
"49",19,22,6,3,2
"50",24,18,6,2,3
"51",24,23,6,2,4
"52",1,1,0,0,0
"53",22,21,5,3,4
"54",21,23,3,2,3
"55",18,22,7,2,3
"56",0,1,1,0,0
"57",0,1,0,0,0
"58",16,20,3,2,5
"59",23,24,5,3,5
"60",21,23,10,3,3
"61",26,19,5,2,4
"62",0,1,0,0,0
"63",28,18,5,2,3
"64",30,17,5,2,3
"65",0,1,0,0,0
"66",26,22,3,3,3
"67",0,1,0,0,0
"68",20,20,5,4,2
"69",20,21,8,3,3
"70",19,19,4,3,4
"71",0,1,0,0,0
"72",22,19,3,2,2
"73",0,1,0,0,0
"74",21,33,4,1,2
"75",22,22,4,2,5
"76",23,24,5,2,3
"77",21,19,5,2,3
"78",20,29,7,2,3
"79",26,26,4,2,4
"80",22,23,3,2,4
"81",21,26,4,2,5
"82",23,26,6,3,5
"83",20,21,5,2,3
"84",19,20,4,3,4
"85",21,20,3,3,4
"86",21,17,5,2,3
"87",20,21,4,3,6
"88",22,18,5,2,5
"89",21,21,7,2,2
"90",23,29,4,1,3
"91",1,2,0,0,0
"92",24,20,5,2,4
"93",24,23,4,2,3
"94",25,19,4,3,3
"95",25,26,5,3,4
"96",19,21,5,2,3
"97",22,27,6,2,4
"98",24,25,6,3,3
"99",22,21,4,2,3
"100",26,22,6,4,4
"101",24,23,5,2,3
"102",24,19,4,2,3
"103",22,21,5,3,4
"104",22,20,4,1,2
"105",21,20,7,3,3
"106",20,17,4,3,3
"107",24,22,5,3,3
"108",20,18,5,2,3
"109",22,21,4,2,3
"110",23,17,6,2,4
"111",19,23,6,3,3
"112",23,15,5,2,3
"113",20,20,4,2,4
"114",20,20,5,2,3
"115",19,19,5,1,2
"116",0,1,0,0,0
"117",0,1,0,0,0
"118",27,21,5,3,3
"119",0,1,0,0,0
"120",19,19,4,1,3
"121",25,25,6,3,3
"122",24,28,7,1,4
"123",28,26,6,2,3
"124",22,22,5,2,2
"125",20,21,4,1,4
"126",23,27,4,2,4
"127",27,31,8,3,4
"128",27,16,4,2,2
"129",21,20,5,1,3
"130",1,1,0,0,0
"131",19,18,4,2,2
"132",24,27,3,2,3
"133",22,19,5,1,3
"134",0,1,0,0,0
"135",21,24,5,2,3
"136",23,22,7,3,2
"137",23,21,6,2,3
"138",19,24,6,2,4
"139",27,20,6,2,3
"140",24,19,6,2,3
"141",18,16,6,2,4
"142",16,19,5,2,2
"143",16,16,4,3,3
"144",0,1,0,0,0
"145",26,22,5,1,3
"146",32,19,4,2,3
"147",0,2,0,0,0
"148",18,22,4,2,3
"149",0,1,0,0,0
"150",23,20,4,2,2
"151",18,19,4,2,4
"152",24,19,4,2,3
"153",0,1,0,0,0
"154",21,18,6,2,3
"155",1,1,0,0,0
"156",20,23,5,3,4
"157",24,19,7,3,3
"158",26,26,6,2,2
"159",21,25,5,4,3
"160",0,1,0,0,0
"161",0,1,0,0,0
"162",21,21,4,2,3
"163",22,20,4,1,3
"164",21,23,4,2,4
"165",19,25,4,2,6
"166",0,1,0,0,0
"167",0,1,0,0,0
"168",31,22,5,2,3
"169",22,20,4,1,3
"170",25,22,6,2,4
"171",20,21,4,3,2
"172",25,25,6,2,3
"173",18,20,6,2,5
"174",19,24,4,2,3
"175",29,24,7,3,2
"176",21,24,4,3,3
"177",0,1,0,0,0
"178",20,23,4,2,4
"179",20,27,3,2,2
"180",23,21,4,2,2
"181",17,21,4,1,3
"182",27,22,5,2,3
"183",1,1,0,0,0
"184",22,15,7,3,2
"185",17,22,5,3,3
"186",25,21,5,3,5
"187",23,24,5,2,4
"188",25,21,4,2,3
"189",17,20,3,4,3
"190",24,20,6,2,5
"191",27,20,5,3,1
"192",0,1,0,0,0
"193",25,20,5,2,2
"194",25,18,6,2,5
"195",20,21,4,2,4
"196",27,21,5,2,4
"197",21,22,4,2,3
"198",0,1,0,0,0
"199",29,20,7,2,3
"200",24,24,5,2,3
"201",0,1,0,0,0
"202",23,20,3,2,2
"203",25,27,7,3,5
"204",0,1,0,0,0
"205",24,21,4,2,3
"206",21,20,4,2,3
"207",24,26,5,2,2
"208",0,1,0,0,0
"209",26,21,5,2,4
"210",29,18,5,3,2
"211",19,23,4,2,2
"212",1,1,0,0,0
"213",22,18,4,1,3
"214",0,1,0,0,0
"215",22,23,5,3,5
"216",19,25,6,2,3
"217",20,22,6,3,3
"218",19,22,4,2,3
"219",18,22,6,1,3
"220",25,18,5,3,2
"221",21,23,7,2,5
"222",21,22,5,3,3
"223",25,28,6,4,3
"224",21,28,5,2,5
"225",30,24,4,2,4
"226",20,24,4,4,3
"227",22,25,5,3,4
"228",24,26,5,3,4
"229",17,22,5,2,2
"230",0,1,0,0,0
"231",0,1,0,0,0
"232",24,22,3,2,4
"233",19,23,4,3,3
"234",22,26,4,2,2
"235",21,21,5,3,3
"236",18,22,4,3,3
"237",0,1,0,0,0
"238",29,20,6,3,4
"239",0,1,0,0,0
"240",24,27,6,2,3
"241",0,1,0,0,0
"242",20,26,4,2,3
"243",26,23,5,2,2
