"","age1.E","age2_no_comorbid.E","age2_comorbid.E","age3_no_comorbid.E","age3_comorbid.E"
"1",34,29,4,2,3
"2",29,25,5,3,4
"3",24,31,4,4,2
"4",31,33,7,2,5
"5",40,37,5,3,3
"6",34,27,5,3,3
"7",26,32,7,2,3
"8",0,1,0,0,0
"9",29,24,6,4,5
"10",29,27,6,2,4
"11",27,26,6,2,2
"12",1,1,0,0,0
"13",35,27,6,3,3
"14",0,1,0,0,0
"15",37,31,6,3,3
"16",30,30,6,3,4
"17",35,28,6,2,3
"18",0,1,0,0,0
"19",29,33,7,3,6
"20",27,30,5,3,7
"21",26,29,5,2,3
"22",24,28,5,4,3
"23",27,25,5,4,2
"24",30,27,7,2,3
"25",0,1,0,0,0
"26",30,34,8,2,3
"27",33,27,7,3,4
"28",31,25,5,3,2
"29",0,1,0,0,0
"30",28,32,5,2,4
"31",0,1,0,0,0
"32",29,29,4,2,4
"33",0,1,0,0,0
"34",31,25,6,3,5
"35",2,1,0,0,0
"36",33,26,6,4,4
"37",0,1,0,0,0
"38",36,31,5,2,4
"39",32,43,6,2,2
"40",30,27,8,2,4
"41",28,31,4,4,7
"42",0,1,0,0,0
"43",27,31,5,3,5
"44",33,25,5,3,3
"45",32,33,9,4,3
"46",28,26,5,3,3
"47",0,1,1,0,0
"48",22,26,5,2,4
"49",29,29,7,4,5
"50",31,31,5,3,3
"51",29,38,7,2,3
"52",1,1,0,0,0
"53",32,27,7,3,3
"54",32,34,7,2,3
"55",29,24,8,2,3
"56",0,1,1,0,0
"57",0,1,0,0,0
"58",25,31,5,2,5
"59",30,31,5,3,3
"60",36,35,8,3,3
"61",34,28,7,3,4
"62",0,1,0,0,0
"63",32,24,5,3,3
"64",34,28,7,3,3
"65",0,1,0,0,0
"66",31,28,5,3,3
"67",0,1,0,0,0
"68",33,27,5,4,2
"69",33,28,8,3,2
"70",32,31,3,3,5
"71",0,1,0,0,0
"72",40,34,4,2,3
"73",0,1,0,0,0
"74",26,42,7,2,4
"75",27,29,5,2,4
"76",35,26,6,3,2
"77",40,28,5,3,4
"78",24,31,10,3,4
"79",32,41,6,4,3
"80",32,28,5,2,5
"81",27,29,6,3,4
"82",26,29,5,2,3
"83",29,33,6,3,3
"84",26,25,4,2,4
"85",27,28,6,2,5
"86",33,29,7,2,2
"87",30,25,5,4,4
"88",32,25,6,2,5
"89",36,25,6,3,3
"90",36,41,6,2,4
"91",1,1,0,0,0
"92",26,27,6,2,4
"93",37,30,6,3,4
"94",29,26,7,3,3
"95",33,28,6,3,4
"96",28,33,5,2,3
"97",34,38,7,2,4
"98",34,31,7,4,3
"99",28,29,6,3,5
"100",32,26,7,3,5
"101",30,29,6,2,3
"102",32,24,5,3,3
"103",32,33,7,4,3
"104",36,32,6,1,4
"105",30,29,9,4,4
"106",29,26,9,2,3
"107",29,24,7,3,3
"108",28,30,5,2,3
"109",29,30,6,4,3
"110",30,26,6,2,5
"111",29,32,7,4,3
"112",29,23,6,3,4
"113",31,25,6,2,4
"114",33,24,6,3,3
"115",24,27,7,3,5
"116",0,1,0,0,0
"117",0,1,0,0,0
"118",39,35,8,4,4
"119",0,1,0,0,0
"120",25,28,6,3,3
"121",31,35,8,4,6
"122",29,35,7,2,6
"123",32,35,8,2,3
"124",28,33,5,2,3
"125",31,31,6,2,4
"126",33,25,7,2,4
"127",29,31,7,3,5
"128",38,21,5,2,3
"129",29,29,7,1,3
"130",1,1,0,0,0
"131",26,25,5,2,4
"132",27,28,6,2,2
"133",33,31,6,3,4
"134",0,1,0,0,0
"135",35,31,5,2,3
"136",29,32,8,3,4
"137",31,25,7,3,5
"138",28,29,7,2,6
"139",27,30,6,2,2
"140",37,33,8,3,4
"141",27,25,4,3,3
"142",21,24,5,2,4
"143",21,23,6,2,3
"144",0,1,0,0,0
"145",33,29,8,2,4
"146",38,31,5,3,3
"147",0,1,0,0,0
"148",31,29,5,2,4
"149",0,1,0,0,0
"150",31,30,4,2,6
"151",27,30,4,2,4
"152",29,31,4,3,3
"153",0,1,0,0,0
"154",32,30,4,3,2
"155",1,1,0,0,0
"156",25,28,5,4,5
"157",32,23,6,4,4
"158",29,32,6,2,5
"159",36,35,6,3,3
"160",0,1,0,0,0
"161",0,1,0,0,0
"162",29,27,5,3,3
"163",29,24,5,2,4
"164",29,26,5,2,3
