"","age1.S","age2_no_comorbid.S","age2_comorbid.S","age3_no_comorbid.S","age3_comorbid.S"
"1",2,12,2,3,6
"2",1,18,3,3,0
"3",6,24,3,2,5
"4",1,10,0,2,2
"5",4,15,4,3,3
"6",1,16,5,2,5
"7",1,19,5,2,4
"8",204,234,31,11,19
"9",9,21,3,0,4
"10",0,14,1,2,4
"11",2,22,0,0,2
"12",203,234,31,11,19
"13",5,18,2,1,5
"14",204,234,31,11,19
"15",4,23,2,2,4
"16",6,23,1,1,10
"17",3,24,7,3,5
"18",204,234,31,11,19
"19",2,21,2,2,4
"20",4,14,1,4,2
"21",2,13,4,1,5
"22",1,15,1,1,5
"23",6,19,1,1,2
"24",3,19,2,2,2
"25",204,234,31,11,19
"26",6,22,1,5,3
"27",0,16,3,3,1
"28",4,9,4,4,5
"29",204,234,31,11,19
"30",5,9,2,6,0
"31",204,234,31,11,19
"32",5,12,3,3,4
"33",204,234,31,11,19
"34",1,22,4,1,4
"35",202,233,31,11,19
"36",5,26,3,1,7
"37",204,234,31,11,19
"38",3,13,4,1,2
"39",3,27,2,2,6
"40",3,18,1,0,4
"41",1,22,3,0,4
"42",204,234,31,11,19
"43",4,7,1,3,0
"44",5,31,2,1,0
"45",4,20,2,2,4
"46",3,31,7,2,4
"47",204,234,30,11,19
"48",4,25,3,2,4
"49",1,14,3,0,2
"50",1,21,3,3,3
"51",4,14,0,2,2
"52",202,234,31,11,19
"53",3,22,1,3,3
"54",3,9,2,3,2
"55",2,17,1,1,4
"56",204,234,30,11,19
"57",204,234,31,11,19
"58",3,22,2,1,2
"59",4,21,2,1,3
"60",2,21,0,0,5
"61",2,13,0,3,2
"62",204,234,31,11,19
"63",6,24,5,3,3
"64",2,15,1,2,8
"65",204,233,31,11,19
"66",1,18,4,0,2
"67",204,234,31,11,19
"68",1,15,3,1,6
"69",1,8,3,2,5
"70",2,15,4,1,2
"71",204,234,31,11,19
"72",4,20,4,2,5
"73",204,234,31,11,19
"74",0,10,1,3,5
"75",2,8,3,1,2
"76",1,18,1,2,6
"77",2,13,2,1,4
"78",4,9,1,0,6
"79",0,14,1,0,2
"80",4,22,4,1,2
"81",9,13,2,5,2
"82",3,22,5,2,3
"83",1,12,1,1,3
"84",1,17,2,2,6
"85",3,19,3,3,2
"86",2,17,1,2,0
"87",6,27,0,3,5
"88",2,21,3,4,4
"89",2,20,1,1,3
"90",2,13,4,6,4
"91",201,233,31,11,19
"92",4,24,1,6,2
"93",1,15,1,3,3
"94",1,21,4,0,5
"95",1,13,3,0,2
"96",3,16,1,1,5
"97",0,16,1,5,2
"98",3,12,0,1,2
"99",5,19,2,1,3
"100",8,26,6,2,4
"101",1,14,1,3,1
"102",6,22,1,2,5
"103",1,16,2,0,4
"104",1,17,0,3,3
"105",5,22,3,1,5
"106",3,12,1,2,3
"107",5,23,2,2,2
"108",2,18,5,3,1
"109",4,10,2,0,2
"110",0,14,1,2,2
"111",1,16,1,2,4
"112",2,21,1,1,3
"113",5,26,4,2,4
"114",3,26,1,4,6
"115",4,17,2,3,5
"116",204,234,31,11,19
"117",204,234,31,11,19
"118",1,13,2,1,3
"119",204,234,31,11,19
"120",3,21,3,5,5
"121",2,10,0,0,1
"122",1,16,1,1,2
"123",1,22,4,2,3
"124",6,18,2,3,5
"125",6,15,2,5,4
"126",1,12,1,0,2
"127",4,22,5,1,3
"128",5,27,0,3,5
"129",1,20,2,4,0
"130",203,234,31,11,19
"131",1,22,1,2,5
"132",2,17,2,1,7
"133",2,20,1,3,5
"134",204,234,31,11,19
"135",2,17,1,3,3
"136",5,23,2,2,4
"137",5,22,1,2,4
"138",6,12,0,4,5
"139",4,22,1,1,5
"140",1,14,2,1,4
"141",3,20,3,3,4
"142",2,18,2,4,3
"143",9,18,3,2,2
"144",204,234,31,11,19
"145",3,21,0,2,2
"146",4,8,1,1,1
"147",204,232,31,11,19
"148",5,13,3,2,3
"149",204,234,31,11,19
"150",5,18,2,6,3
"151",7,22,1,3,1
"152",4,22,6,2,9
"153",204,234,31,11,19
"154",1,16,2,1,6
"155",203,234,31,11,19
"156",1,14,1,3,2
"157",3,12,0,0,3
"158",2,11,2,2,3
"159",7,17,2,1,6
"160",204,234,31,11,19
"161",204,234,31,11,19
"162",0,16,3,1,5
"163",2,13,3,3,3
"164",4,14,3,3,4
"165",4,12,2,3,4
"166",204,234,31,11,19
"167",204,234,31,11,19
"168",2,13,1,1,2
"169",2,32,4,5,3
"170",1,16,2,5,4
"171",4,28,5,2,2
"172",1,15,3,1,4
"173",2,15,3,2,3
"174",0,25,0,3,3
"175",2,11,1,1,4
"176",2,15,2,4,2
"177",204,234,31,11,19
"178",1,19,4,3,4
"179",4,24,3,3,6
"180",3,21,6,4,4
"181",1,14,2,1,1
"182",1,17,2,2,4
"183",203,234,31,11,19
"184",0,11,0,4,7
"185",1,9,2,1,3
"186",2,20,4,2,4
"187",2,17,0,2,1
"188",2,13,1,2,3
"189",4,18,4,3,2
"190",3,27,2,4,3
"191",6,23,2,3,6
"192",204,234,31,11,19
"193",1,15,3,2,2
"194",0,13,3,0,3
"195",3,9,2,2,1
"196",2,16,4,3,2
"197",6,16,3,0,2
"198",204,234,31,11,19
"199",1,21,2,2,2
"200",2,14,3,0,3
"201",204,234,31,11,19
"202",2,17,1,0,1
"203",1,18,5,1,5
"204",204,234,31,11,19
"205",0,14,0,2,2
"206",3,19,4,1,4
"207",3,19,1,2,3
"208",204,234,31,11,19
"209",3,17,3,2,2
"210",3,21,2,2,5
"211",2,17,1,3,2
"212",203,233,31,11,19
"213",8,28,9,1,2
"214",204,234,31,11,19
"215",3,19,2,1,1
"216",5,19,2,2,3
"217",2,21,1,2,0
"218",2,14,0,1,3
"219",3,24,1,5,6
"220",1,20,1,2,2
"221",6,17,2,1,4
"222",2,10,1,1,0
"223",3,23,3,2,5
"224",4,25,1,1,3
"225",3,17,0,0,5
"226",1,18,3,3,4
"227",4,14,5,1,2
"228",5,8,2,1,3
"229",3,12,2,2,7
"230",204,234,31,11,19
"231",204,234,31,11,19
"232",4,19,6,1,2
"233",2,11,1,3,2
"234",2,20,2,1,3
"235",5,13,1,2,2
"236",4,16,2,3,3
"237",204,234,31,11,19
"238",7,20,0,1,3
"239",204,234,31,11,19
"240",3,12,1,1,4
"241",204,234,31,11,19
"242",3,17,1,6,5
"243",1,14,3,1,4
"244",2,23,2,1,6
"245",2,15,3,3,5
"246",201,234,31,11,19
"247",0,19,4,4,3
"248",2,19,2,1,3
"249",8,17,5,3,3
"250",5,17,1,3,3
"251",204,234,31,11,19
"252",6,18,1,0,2
"253",4,12,2,3,4
"254",4,20,1,2,6
"255",204,234,31,11,19
"256",5,13,2,1,2
"257",4,18,3,2,4
"258",5,20,5,3,5
"259",2,20,3,1,3
"260",204,234,31,11,19
"261",3,8,4,3,4
"262",204,234,31,11,19
"263",1,11,0,2,4
"264",2,20,1,1,2
"265",1,26,1,1,2
"266",3,10,2,2,3
"267",1,14,3,1,2
