"","age1.A","age2_no_comorbid.A","age2_comorbid.A","age3_no_comorbid.A","age3_comorbid.A"
"1",8,15,2,2,2
"2",9,9,2,1,1
"3",11,11,1,1,1
"4",7,10,1,1,2
"5",9,8,2,2,2
"6",16,10,2,1,1
"7",8,10,2,1,1
"8",0,0,0,0,0
"9",10,11,2,2,1
"10",17,10,2,1,3
"11",9,11,4,1,1
"12",0,0,0,0,0
"13",15,8,2,1,1
"14",0,0,0,0,0
"15",15,8,4,1,1
"16",13,12,4,2,1
"17",11,14,1,1,1
"18",0,0,0,0,0
"19",13,9,2,1,1
"20",14,12,2,1,1
"21",10,12,1,1,1
"22",15,10,2,1,1
"23",12,14,2,3,2
"24",4,9,2,0,1
"25",0,0,0,0,0
"26",11,10,2,0,1
"27",11,11,1,0,0
"28",14,9,3,2,2
"29",0,0,0,0,0
"30",12,9,2,0,2
"31",0,1,0,0,0
"32",10,10,3,1,2
"33",0,0,0,0,0
"34",12,9,1,1,1
"35",0,1,0,0,0
"36",9,9,2,3,2
"37",0,0,0,0,0
"38",12,10,4,1,1
"39",12,21,2,2,1
"40",15,14,3,2,2
"41",10,9,1,3,3
"42",0,0,0,0,0
"43",13,10,3,0,1
"44",10,10,4,1,1
"45",9,13,3,1,1
"46",10,9,1,1,1
"47",0,0,1,0,0
"48",10,12,2,1,1
"49",9,7,2,2,2
"50",9,12,2,1,2
"51",12,7,3,0,2
"52",1,0,0,0,0
"53",11,15,1,2,1
"54",8,13,2,1,2
"55",8,14,2,0,1
"56",0,0,0,0,0
"57",0,0,0,0,0
"58",8,8,3,1,4
"59",10,10,2,1,4
"60",13,10,3,1,0
"61",11,10,2,1,1
"62",0,0,0,0,0
"63",11,11,2,0,2
"64",14,13,2,0,1
"65",0,1,0,0,0
"66",9,8,2,1,2
"67",0,1,0,0,0
"68",13,13,4,0,0
"69",11,12,4,1,2
"70",10,13,1,0,2
"71",0,0,0,0,0
"72",9,14,1,0,1
"73",0,0,0,0,0
"74",14,19,3,1,1
"75",11,15,3,1,0
"76",9,10,2,0,1
"77",13,10,2,1,1
"78",10,12,2,1,1
"79",11,11,1,1,2
"80",13,16,1,1,1
"81",6,13,3,1,1
"82",13,13,1,1,2
"83",13,11,2,0,1
"84",12,9,2,1,2
"85",12,9,3,1,1
"86",12,9,2,1,2
"87",9,7,1,0,2
"88",9,10,3,0,2
"89",13,10,2,1,1
"90",11,10,4,0,2
"91",0,0,0,0,0
"92",12,10,3,2,1
"93",12,16,2,1,1
"94",9,9,4,1,1
"95",12,7,1,0,1
"96",15,17,2,2,1
"97",12,15,1,0,1
"98",11,12,4,0,1
"99",7,10,3,3,1
"100",9,14,1,1,2
"101",14,8,4,1,1
"102",9,6,2,1,1
"103",11,9,1,2,1
"104",14,15,4,0,4
"105",10,8,2,1,0
"106",8,8,2,1,1
"107",16,13,2,1,2
"108",9,7,1,1,3
"109",13,12,1,1,1
"110",11,11,4,2,1
"111",10,9,5,1,1
"112",9,9,3,1,1
"113",15,8,2,1,3
"114",8,10,1,0,1
"115",9,6,0,1,1
"116",0,1,0,0,0
"117",0,0,0,0,0
"118",13,13,2,1,1
"119",0,0,0,0,0
"120",10,14,1,0,3
"121",12,13,2,0,2
"122",11,14,4,1,2
"123",14,12,2,1,4
"124",12,14,2,1,2
"125",9,10,4,1,2
"126",13,8,3,1,1
"127",13,13,1,1,2
"128",11,13,1,1,2
"129",10,8,2,1,1
"130",0,0,0,0,0
"131",6,9,1,1,3
"132",10,9,2,1,1
"133",14,11,2,0,1
"134",0,0,0,0,0
"135",12,10,4,1,1
"136",9,9,1,1,2
"137",10,9,0,0,1
"138",11,16,3,0,0
"139",7,14,1,1,1
"140",13,9,4,2,1
"141",9,11,3,1,2
"142",10,14,2,1,3
"143",10,9,3,1,2
"144",0,0,0,0,0
"145",11,9,4,1,1
"146",12,11,2,0,1
"147",0,0,0,0,0
"148",8,13,3,1,1
"149",0,0,0,0,0
"150",8,14,3,1,3
"151",16,10,1,1,3
"152",12,8,1,2,1
"153",0,0,0,0,0
"154",13,7,1,2,2
"155",1,0,0,0,0
"156",6,9,2,1,2
"157",17,9,2,1,1
