"","age1.H","age2_no_comorbid.H","age2_comorbid.H","age3_no_comorbid.H","age3_comorbid.H"
"1",4,5,2,1,3
"2",8,4,1,1,3
"3",6,4,1,1,2
"4",5,5,2,2,4
"5",4,6,3,1,3
"6",8,5,1,1,3
"7",5,5,2,1,1
"8",0,0,0,0,0
"9",7,5,2,2,2
"10",4,5,4,0,3
"11",4,4,2,2,3
"12",0,0,0,0,0
"13",4,8,2,1,1
"14",0,0,0,0,0
"15",3,5,4,1,4
"16",6,6,4,0,2
"17",6,5,1,1,1
"18",0,0,0,0,0
"19",5,5,3,1,4
"20",3,4,3,1,3
"21",5,3,3,1,2
"22",3,4,3,1,6
"23",6,3,3,2,2
"24",3,6,1,2,3
"25",0,0,0,0,0
"26",4,2,3,2,3
"27",5,6,3,1,4
"28",4,3,1,0,2
"29",0,1,0,0,0
"30",5,7,2,1,3
"31",0,0,0,0,0
"32",6,5,2,0,2
"33",0,0,0,0,0
"34",7,5,3,2,2
"35",0,0,0,0,0
"36",5,3,2,1,4
"37",0,0,0,0,0
"38",4,4,2,2,3
"39",5,5,2,1,3
"40",7,5,3,1,2
"41",5,4,1,2,2
"42",0,0,0,0,0
"43",5,6,2,0,3
"44",2,5,2,1,3
"45",4,5,3,0,7
"46",7,7,2,0,3
"47",0,0,0,0,0
"48",6,5,3,1,4
"49",5,7,2,0,2
"50",3,4,3,0,3
"51",8,7,3,2,3
"52",0,0,0,0,0
"53",5,8,3,1,1
"54",8,7,2,1,2
"55",8,4,3,1,2
"56",0,0,0,0,0
"57",0,0,0,0,0
"58",6,4,4,1,2
"59",3,7,2,1,2
"60",4,7,3,1,3
"61",5,5,3,0,4
"62",0,0,0,0,0
"63",6,2,2,1,2
"64",2,6,4,2,3
"65",0,0,0,0,0
"66",5,4,2,1,4
"67",0,0,0,0,0
"68",4,4,1,1,2
"69",4,5,2,1,2
"70",3,5,3,1,3
"71",0,0,0,0,0
"72",4,6,3,1,3
"73",0,0,0,0,0
"74",7,8,3,2,3
"75",4,5,3,1,3
"76",5,7,2,1,2
"77",7,4,2,0,2
"78",3,3,2,1,5
"79",8,7,3,1,3
"80",8,3,3,2,3
"81",5,7,2,1,3
"82",6,3,3,2,5
"83",5,7,3,0,4
"84",4,6,4,0,2
"85",5,6,3,1,4
"86",4,5,2,2,4
"87",5,5,4,1,2
"88",4,5,1,2,2
"89",6,6,2,1,2
"90",7,9,3,1,2
"91",0,0,0,0,0
"92",3,4,2,0,4
"93",8,4,3,1,3
"94",3,3,3,2,3
"95",5,7,4,2,2
"96",3,4,2,0,2
"97",6,5,5,2,3
"98",5,7,4,1,3
"99",4,5,2,0,2
"100",2,5,4,0,2
"101",5,5,2,0,5
"102",6,6,1,1,2
"103",6,5,4,2,2
"104",5,9,3,3,3
"105",3,4,4,1,3
"106",4,4,4,1,4
"107",4,6,3,1,3
"108",6,6,6,1,2
"109",6,11,3,2,2
"110",6,7,4,1,4
"111",4,6,2,1,2
"112",7,4,3,0,3
"113",2,7,2,2,2
"114",5,3,1,1,4
"115",6,5,3,2,1
"116",0,0,0,0,0
"117",0,0,0,0,0
"118",4,7,3,0,3
"119",0,0,0,0,0
"120",6,4,3,2,2
"121",5,8,3,1,3
"122",5,6,2,1,5
"123",4,8,4,2,5
"124",7,6,2,1,4
"125",8,9,4,1,3
"126",5,8,3,2,5
"127",4,6,3,2,2
"128",5,3,4,1,3
"129",6,6,2,1,3
"130",0,0,0,0,0
"131",4,6,3,2,1
"132",6,5,2,2,4
"133",4,7,2,0,2
"134",0,0,0,0,0
"135",5,6,2,2,3
"136",5,8,3,1,4
"137",7,8,4,1,3
"138",3,8,4,0,3
"139",6,4,2,1,2
"140",6,8,4,1,4
"141",6,5,5,1,4
"142",7,7,2,1,2
"143",5,4,1,1,3
"144",0,0,0,0,0
"145",5,7,3,1,2
"146",8,4,2,1,2
"147",0,0,0,0,0
"148",5,4,3,1,2
"149",0,0,0,0,0
